visibility,valid,humidity,humidity_S,wind,barometricPressure,validTimeLocal,validTimeUtc,temperature_S,temperature,high,low,feelsLikeTemperature,feelsLikeTemperature_S,dewPoint,shortDescription,description,icon,iconCode,lastUpdated,sunsetTime,sunriseTime,city_name,latitude,longitude
4.0,True,86,86,NNE 10 mph,30.14,2024-12-09T23:50:57-0500,1733806257,26,26,37,26,16,16,23,Cloudy,Cloudy,07,26,2024-11-09 23:50:00,04:08 PM,07:06 AM,Alton,43.46,-71.22
4.0,True,96,96,N 8 mph,30.09,2024-12-09T23:58:59-0500,1733806739,32,32,44,32,25,25,31,Cloudy,Cloudy,07,26,2024-11-09 23:58:00,04:12 PM,07:05 AM,Amherst,42.86,-71.62
1.5,True,93,93,N 7 mph,30.11,2024-12-10T00:00:25-0500,1733806825,30,30,40,30,22,22,28,Fog,Fog,11,20,2024-11-10 00:00:00,04:13 PM,07:08 AM,Antrim,43.04,-71.95
4.0,True,89,89,NNE 6 mph,30.15,2024-12-10T00:00:02-0500,1733806802,26,26,35,26,19,19,24,Cloudy,Cloudy,07,26,2024-11-10 00:00:00,04:09 PM,07:09 AM,Ashland,43.7,-71.63
1.0,True,99,99,NW 19 mph,30.2,2024-12-09T23:53:50-0500,1733806430,25,25,33,25,11,11,24,Snow Shower,Snow Shower,22,14,2024-11-09 23:53:00,04:06 PM,07:08 AM,Bartlett,44.07,-71.28
4.0,True,85,85,NNE 9 mph,30.13,2024-12-09T23:57:54-0500,1733806674,28,28,38,28,19,19,24,Cloudy,Cloudy,07,26,2024-11-09 23:57:00,04:09 PM,07:07 AM,Belmont,43.44,-71.48
1.5,True,93,93,N 6 mph,30.1,2024-12-09T23:54:48-0500,1733806488,30,30,41,30,24,24,28,Fog,Fog,11,20,2024-11-09 23:54:00,04:13 PM,07:07 AM,Bennington,43.0,-71.92
2.1,True,81,81,ESE 9 mph,30.17,2024-12-10T00:00:26-0500,1733806826,23,23,29,23,13,13,18,Snow Shower,Snow Shower,22,14,2024-11-10 00:00:00,04:05 PM,07:10 AM,Berlin city,44.49,-71.26
7.0,True,83,83,SE 6 mph,30.08,2024-12-09T23:57:25-0500,1733806645,27,27,32,21,21,21,23,Cloudy,Cloudy,07,26,2024-11-09 23:57:00,04:07 PM,07:10 AM,Bethlehem,44.28,-71.69
5.0,True,88,88,E 9 mph,30.12,2024-12-09T23:54:44-0500,1733806484,27,27,36,27,18,18,24,Cloudy,Cloudy,07,26,2024-11-09 23:54:00,04:12 PM,07:09 AM,Blodgett Landing,43.38,-72.04
5.0,True,90,90,N 6 mph,30.12,2024-12-09T23:55:04-0500,1733806504,29,29,38,29,23,23,27,Cloudy,Cloudy,07,26,2024-11-09 23:55:00,04:12 PM,07:08 AM,Bradford,43.27,-71.96
5.0,True,85,85,NNE 5 mph,30.14,2024-12-09T23:57:56-0500,1733806676,28,28,36,28,22,22,24,Cloudy,Cloudy,07,26,2024-11-09 23:57:00,04:10 PM,07:08 AM,Bristol,43.6,-71.75
7.0,True,86,86,ESE 10 mph,30.11,2024-12-09T23:50:58-0500,1733806258,28,28,34,25,18,18,24,Cloudy,Cloudy,07,26,2024-11-09 23:50:00,04:11 PM,07:10 AM,Canaan,43.65,-72.02
4.0,True,87,87,N 10 mph,30.18,2024-12-09T23:56:54-0500,1733806614,25,25,35,25,15,15,21,Cloudy,Cloudy,07,26,2024-11-09 23:56:00,04:07 PM,07:06 AM,Center Ossipee,43.75,-71.15
4.0,True,87,87,NNE 15 mph,30.16,2024-12-09T23:54:12-0500,1733806452,26,26,34,26,14,14,23,Cloudy,Cloudy,07,26,2024-11-09 23:54:00,04:08 PM,07:08 AM,Center Sandwich,43.81,-71.44
1.5,True,91,91,NNW 3 mph,30.1,2024-12-09T23:58:09-0500,1733806689,32,32,37,30,29,29,30,Fog,Fog,11,20,2024-11-09 23:58:00,04:14 PM,07:10 AM,Charlestown,43.24,-72.42
1.5,True,87,87,NW 4 mph,30.11,2024-12-09T23:57:31-0500,1733806651,31,31,36,29,28,28,28,Fog,Fog,11,20,2024-11-09 23:57:00,04:13 PM,07:10 AM,Claremont city,43.38,-72.34
5.0,True,84,84,ESE 7 mph,30.11,2024-12-09T23:58:29-0500,1733806709,23,23,26,21,15,15,19,Cloudy,Cloudy,07,26,2024-11-09 23:58:00,04:04 PM,07:12 AM,Colebrook,44.89,-71.49
5.0,True,89,89,N 8 mph,30.12,2024-12-10T00:00:32-0500,1733806832,29,29,40,29,21,21,26,Cloudy,Cloudy,07,26,2024-11-10 00:00:00,04:10 PM,07:07 AM,Concord city,43.23,-71.56
5.0,True,87,87,N 6 mph,30.12,2024-12-09T23:52:31-0500,1733806351,30,30,40,29,24,24,26,Cloudy,Cloudy,07,26,2024-11-09 23:52:00,04:11 PM,07:07 AM,Contoocook,43.22,-71.71
4.0,True,88,88,NNW 13 mph,30.2,2024-12-09T23:50:41-0500,1733806241,25,25,35,25,13,13,22,Cloudy,Cloudy,07,26,2024-11-09 23:50:00,04:06 PM,07:07 AM,Conway,43.98,-71.13
4.0,True,100,100,NNE 10 mph,30.07,2024-12-09T23:51:24-0500,1733806284,31,31,42,31,22,22,31,Cloudy,Cloudy,07,26,2024-11-09 23:51:00,04:10 PM,07:04 AM,Derry,42.89,-71.28
2.7,True,99,99,N 10 mph,30.11,2024-12-09T23:55:46-0500,1733806546,29,29,41,29,20,20,29,Snow Shower,Snow Shower,22,14,2024-11-09 23:55:00,04:08 PM,07:04 AM,Dover city,43.19,-70.88
4.0,True,99,99,N 10 mph,30.1,2024-12-09T23:58:28-0500,1733806708,29,29,41,29,20,20,29,Cloudy,Cloudy,07,26,2024-11-09 23:58:00,04:08 PM,07:04 AM,Durham,43.14,-70.92
4.0,True,93,93,N 9 mph,30.08,2024-12-09T23:55:39-0500,1733806539,32,32,45,32,24,24,31,Cloudy,Cloudy,07,26,2024-11-09 23:55:00,04:11 PM,07:05 AM,East Merrimack,42.87,-71.48
7.0,True,87,87,ESE 7 mph,30.11,2024-12-09T23:59:17-0500,1733806757,29,29,34,27,22,22,25,Cloudy,Cloudy,07,26,2024-11-09 23:59:00,04:11 PM,07:10 AM,Enfield,43.64,-72.15
4.0,True,100,100,NNE 11 mph,30.09,2024-12-09T23:55:55-0500,1733806555,30,30,42,30,21,21,30,Cloudy,Cloudy,07,26,2024-11-09 23:55:00,04:09 PM,07:04 AM,Epping,43.03,-71.09
3.0,True,100,100,NNE 10 mph,30.08,2024-12-09T23:51:21-0500,1733806281,32,32,43,30,24,24,32,Frz Drizzle,Freezing Drizzle,26,8,2024-11-09 23:51:00,04:09 PM,07:03 AM,Exeter,42.98,-70.95
4.0,True,89,89,N 10 mph,30.14,2024-12-09T23:58:08-0500,1733806688,27,27,37,27,17,17,24,Cloudy,Cloudy,07,26,2024-11-09 23:58:00,04:08 PM,07:05 AM,Farmington,43.4,-71.07
4.0,True,86,86,N 7 mph,30.14,2024-12-09T23:53:53-0500,1733806433,28,28,39,28,20,20,24,Cloudy,Cloudy,07,26,2024-11-09 23:53:00,04:10 PM,07:08 AM,Franklin city,43.45,-71.67
5.0,True,92,92,N 7 mph,30.1,2024-12-09T23:57:53-0500,1733806673,30,30,42,30,23,23,28,Cloudy,Cloudy,07,26,2024-11-09 23:57:00,04:11 PM,07:06 AM,Goffstown,43.02,-71.6
