datetime,location,incident_number,details,retrieval_date
06/01/2025 00:03,30 S Elm St: @BISHOP ONEIL YOUTH CENTER,25039602,ALARM BURGLARY,2025-06-02
06/01/2025 16:42,Chestnut St / Concord St,25039791,CHECK SUBJECT,2025-06-02
06/01/2025 16:16,MAPLE ST / CONCORD ST,25039778,TRAFFIC STOP,2025-06-02
06/01/2025 16:17,293 N Off Ramp To Second St N / Second St,25039779,CHECK CONDITION OF SUBJECT,2025-06-02
06/01/2025 16:20,405 Valley St: @MPD,25039780,ABUSE,2025-06-02
06/01/2025 16:23,ELM ST / KIDDER ST,25039781,TRAFFIC STOP,2025-06-02
06/01/2025 16:25,217 Union St: @Brothers Express,25039782,UNWANTED SUBJECT,2025-06-02
06/01/2025 16:25,HUSE RD,25039783,SPECIAL ATTENTION,2025-06-02
06/01/2025 16:29,200 Hanover St: @HUGH GALLEN HIGH RISE,25039784,TRAFFIC STOP,2025-06-02
06/01/2025 16:35,22 CONCORD ST: @FIREFLY AMERICAN BISTRO,25039785,SPECIAL ATTENTION,2025-06-02
06/01/2025 16:35,YOUVILLE ST / BREMER ST,25039786,TRAFFIC STOP,2025-06-02
06/01/2025 16:39,460 Elm St: @MARKET BASKET,25039787,CHECK AREA FOR PROBLEM,2025-06-02
06/01/2025 16:40,405 VALLEY ST: @MPD,25039788,ADDED INFO TO PREVIOUS CASE,2025-06-02
06/01/2025 16:41,410 Dubuque St,25039792,PARKING COMPLAINT,2025-06-02
06/01/2025 16:41,93 S MAPLE ST: @DAW KUN THAI,25039789,SPECIAL ATTENTION,2025-06-02
06/01/2025 16:41,CLAIRE ST / HUSE RD,25039790,TRAFFIC STOP,2025-06-02
06/01/2025 16:44,Elm St / W Bridge St: @Bridge Street Bridge,25039794,CHECK CONDITION OF SUBJECT,2025-06-02
06/01/2025 16:06,190 Stanton St,25039776,CHECK CONDITION OF SUBJECT,2025-06-02
06/01/2025 16:44,ELM ST / W BRIDGE ST: @Bridge Street Bridge,25039793,CHECK AREA FOR PROBLEM,2025-06-02
06/01/2025 16:51,199 MANCHESTER ST: @FIT - FAMLIES IN TRANSITION,25039795,SPECIAL ATTENTION,2025-06-02
06/01/2025 16:55,Pennacook St / Chestnut St,25039796,TRAFFIC STOP,2025-06-02
06/01/2025 17:01,405 Valley St: @MPD,25039798,SEXUAL ASSAULT,2025-06-02
06/01/2025 17:04,MANCHESTER ST / UNION ST,25039799,TRAFFIC STOP,2025-06-02
06/01/2025 17:05,1531 Elm St: @PAPPY'S PIZZA,25039800,ACCIDENT HIT AND RUN,2025-06-02
06/01/2025 17:09,655 S Willow St: @PRIME STORAGE (THE SHOPPES AT S ,25039801,HOMELESS ISSUES,2025-06-02
06/01/2025 17:13,377 Huse Rd: @PARK VIEW HILLS #377,25039802,CHECK VEHICLE,2025-06-02
06/01/2025 17:14,383 PARK VIEW HILLS,25039803,TRAFFIC STOP,2025-06-02
06/01/2025 17:18,200 HANOVER ST: @HUGH GALLEN HIGH RISE,25039804,SPECIAL ATTENTION,2025-06-02
06/01/2025 17:19,449 Kelley St,25039805,MEDICAL PROBLEM,2025-06-02
06/01/2025 17:43,755 ELM ST: @VETERAN'S PARK,25039806,SPECIAL ATTENTION,2025-06-02
06/01/2025 17:46,112 English Village Rd: @PINEWOOD ESTATES #112,25039807,CHECK AREA FOR PROBLEM,2025-06-02
06/01/2025 17:47,264 Mason St: @ROCK RIMMON PARK,25039808,CHECK AREA FOR PROBLEM,2025-06-02
06/01/2025 16:16,1061 Elm St,25039777,SPECIAL ATTENTION,2025-06-02
06/01/2025 16:05,HUSE RD / CLAIRE ST,25039775,TRAFFIC STOP,2025-06-02
06/01/2025 18:08,264 Mason St: @ROCK RIMMON PARK,25039810,THEFT,2025-06-02
06/01/2025 15:39,199 Manchester St: @FIT - FAMLIES IN TRANSITION,25039759,ASSAULT,2025-06-02
06/01/2025 14:33,475 Hall St,25039743,CHECK VEHICLE,2025-06-02
06/01/2025 14:45,9 Notre Dame Ave: @WEST HIGH SCHOOL,25039744,CHECK SUBJECT,2025-06-02
06/01/2025 14:50,72 Old Granite St: @REPUBLIC BREWING,25039745,TRAFFIC STOP,2025-06-02
06/01/2025 14:52,Lowell St / Highland St,25039746,BROADCAST MESSAGE,2025-06-02
06/01/2025 14:55,276 Elm St: @PRIME GAS,25039747,CHECK VEHICLE,2025-06-02
06/01/2025 15:06,199 MANCHESTER ST: @FIT - FAMLIES IN TRANSITION,25039748,SPECIAL ATTENTION,2025-06-02
06/01/2025 15:10,178 Mitchell St: @RAMSAY HOUSE # 2,25039749,HANGUP CALL,2025-06-02
06/01/2025 15:11,45 Garvin Ave,25039750,ANIMAL COMPLAINTS,2025-06-02
06/01/2025 15:17,168 Comeau St,25039751,THEFT,2025-06-02
06/01/2025 15:23,434 Union St: @ANGIES SHELTER,25039753,ASSAULT,2025-06-02
06/01/2025 15:26,575 S Willow St,25039755,UNRULY JUVENILE,2025-06-02
06/01/2025 15:26,777 S Willow St: @PETSMART,25039754,MENTAL HEALTH ISSUE,2025-06-02
06/01/2025 15:28,BEECH ST / HAYWARD ST,25039756,TRAFFIC STOP,2025-06-02
06/01/2025 15:29,199 manchester st,25039757,SPECIAL ATTENTION,2025-06-02
06/01/2025 15:41,MAPLE ST / SILVER ST,25039758,TRAFFIC STOP,2025-06-02
06/01/2025 16:04,155 LAKE AVE: @Mikes Pub N Grub,25039774,CHECK SUBJECT,2025-06-02
06/01/2025 15:43,811 Mammoth Rd,25039761,HARRASSMENT,2025-06-02
06/01/2025 15:44,HUSE RD / VALENTINE DR,25039760,TRAFFIC STOP,2025-06-02
06/01/2025 15:47,80 Billings St,25039762,HANGUP CALL,2025-06-02
06/01/2025 15:51,SOMERVILLE ST / MAPLE ST,25039763,TRAFFIC STOP,2025-06-02
06/01/2025 15:52,175 HARRISON ST,25039764,SPECIAL ATTENTION,2025-06-02
06/01/2025 15:53,YDC,25039765,SPECIAL ATTENTION,2025-06-02
06/01/2025 15:54,Eddy Rd / Goffstown Rd: @Amoskeag Circle,25039766,BROADCAST MESSAGE,2025-06-02
06/01/2025 15:55,537 Dix St,25039772,ASSIST DCYF,2025-06-02
06/01/2025 15:55,100 EDDY RD: @DUNKIN DONUTS 100 EDDY RD,25039767,BUSINESS CHECK,2025-06-02
06/01/2025 15:55,HUSE RD / CLAIRE ST,25039768,TRAFFIC STOP,2025-06-02
06/01/2025 15:55,206 Youville St,25039771,WANTED PERSON CHECK,2025-06-02
06/01/2025 15:56,Lincoln St / Spruce St,25039769,CHECK SUBJECT,2025-06-02
06/01/2025 15:57,MAPLE ST / HARVARD ST,25039770,TRAFFIC STOP,2025-06-02
06/01/2025 16:00,670 Bodwell Rd,25039773,CIVIL ISSUE,2025-06-02
06/01/2025 17:57,39 BEECH ST: @Beech St Shelter,25039809,SPECIAL ATTENTION,2025-06-02
06/01/2025 18:13,W Mitchell St / Brown Ave,25039811,TRAFFIC STOP,2025-06-02
06/01/2025 14:30,20 Market St: @METH CLINIC - MARKET ST,25039741,THEFT,2025-06-02
06/01/2025 22:28,199 Manchester St: @FIT - FAMLIES IN TRANSITION,25039862,CHECK CONDITION OF SUBJECT,2025-06-02
06/01/2025 21:00,1 Elliot Way: @ELLIOT HOSPITAL,25039849,HANGUP CALL,2025-06-02
06/01/2025 21:07,440 Auburn St,25039852,MUSIC COMPLAINT,2025-06-02
06/01/2025 21:07,223 James A Pollock Dr: @PARKER VARNEY SCHOOL,25039850,ALARM BURGLARY,2025-06-02
