datetime,location,incident_number,details,retrieval_date
06/21/2025 00:00,3 Electric St: @WEST SIDE ICE ARENA,25045235,CHECK AREA FOR PROBLEM,2025-06-22
06/21/2025 16:23,140 Queen City Ave: @FARNUM CENTER,25045374,MENTAL HEALTH ISSUE,2025-06-22
06/21/2025 16:29,196 Youville St,25045376,PARTY COMPLAINT,2025-06-22
06/21/2025 16:31,581 Bridge St: @TRINITY HIGH SCHOOL,25045378,BROADCAST MESSAGE,2025-06-22
06/21/2025 16:33,FOX HOLLOW WAY / WELLINGTON HILL RD,25045379,UNWANTED SUBJECT,2025-06-22
06/21/2025 16:33,210 EDDY RD: @MOBIL MART,25045377,BUSINESS CHECK,2025-06-22
06/21/2025 16:33,75 Parkside Ave: @PARKSIDE MIDDLE SCHOOL,25045380,ALARM BURGLARY,2025-06-22
06/21/2025 16:42,Eastern Ave / Karatzas Ave,25045381,PARKING COMPLAINT,2025-06-22
06/21/2025 16:45,557 Maple St: @7-ELEVEN,25045382,THEFT,2025-06-22
06/21/2025 16:51,74 Rimmon St,25045383,WANTED PERSON CHECK,2025-06-22
06/21/2025 16:55,64 Merrimack St: @RED OAK PROPERTIES MERRIMACK ST,25045384,CHECK AREA FOR PROBLEM,2025-06-22
06/21/2025 16:55,75 Canal St: @75 CANAL ST APTS,25045385,THEFT,2025-06-22
06/21/2025 17:05,293 N Off Ramp To S Willow St N Exit 1 / S Willow ,25045386,BROADCAST MESSAGE,2025-06-22
06/21/2025 17:06,460 Elm St: @MARKET BASKET,25045387,BROADCAST MESSAGE,2025-06-22
06/21/2025 17:08,405 VALLEY ST: @MPD,25045388,ADMINISTRATIVE MISC,2025-06-22
06/21/2025 17:15,Cedar St / Beech St,25045389,ACCIDENT,2025-06-22
06/21/2025 17:41,Fox Hollow Way / Wellington Hill Rd,25045390,UNWANTED SUBJECT,2025-06-22
06/21/2025 17:42,14 Elm St: @BLESSED SACRAMENT CHURCH,25045391,PARKING COMPLAINT,2025-06-22
06/21/2025 17:45,LINGARD ST / S WILLOW ST,25045392,ACCIDENT,2025-06-22
06/21/2025 17:54,655 S Willow St: @GOLDEN CORRAL (THE SHOPPES AT S ,25045393,ANIMAL COMPLAINTS,2025-06-22
06/21/2025 18:09,150 Kaye St: @kKen Jones Ski Mart,25045394,ALARM BURGLARY,2025-06-22
06/21/2025 18:11,260 Mammoth Rd: @AARONS,25045395,ALARM BURGLARY,2025-06-22
06/21/2025 18:12,317 Merrimack St,25045396,INVOLUNTARY EMERG. ADMISSION,2025-06-22
06/21/2025 18:14,217 Spruce St,25045397,MUSIC COMPLAINT,2025-06-22
06/21/2025 18:19,1 Elliot Way: @ELLIOT HOSPITAL,25045398,HANGUP CALL,2025-06-22
06/21/2025 16:24,378 Vinton St,25045375,THEFT,2025-06-22
06/21/2025 16:22,Gold St / John E Devine Dr,25045373,PANHANDLER,2025-06-22
06/21/2025 18:27,452 Spruce St,25045400,PARTY COMPLAINT,2025-06-22
06/21/2025 16:15,99 Fremont St,25045372,CIVIL STANDBY,2025-06-22
06/21/2025 13:59,44 W Webster St: @COURVILLE,25045350,UNWANTED SUBJECT,2025-06-22
06/21/2025 14:00,417 Lowell St,25045351,KIDS PROBLEM,2025-06-22
06/21/2025 14:00,138 WEBSTER ST: @ELLIOT SENIOR HEALTH CTR,25045349,CHECK VEHICLE,2025-06-22
06/21/2025 14:05,445 WILLOW ST: @VALLEY STREET JAIL,25045352,WAGON TRANSPORT,2025-06-22
06/21/2025 14:05,445 WILLOW ST: @VALLEY STREET JAIL,25045353,WAGON TRANSPORT,2025-06-22
06/21/2025 14:11,1035 S MAMMOTH RD,25045354,SPECIAL ATTENTION,2025-06-22
06/21/2025 14:18,100 Mcgregor St: @CATHOLIC MEDICAL CENTER,25045355,HANGUP CALL,2025-06-22
06/21/2025 14:22,70 Bernice Ave,25045356,ALARM BURGLARY,2025-06-22
06/21/2025 14:30,3 Perimeter Rd: @SABIC POLYMER SHAPES,25045357,ALARM BURGLARY,2025-06-22
06/21/2025 14:34,87 Elm St: @MYEYEDR. (SUNBEAM MALL),25045358,ALARM BURGLARY,2025-06-22
06/21/2025 14:35,111 Pine St,25045359,MISSING JUVENILE,2025-06-22
06/21/2025 15:02,473 Laurel St,25045360,MISSING KID UNDER 12 YOA,2025-06-22
06/21/2025 15:06,1932 Wellington Rd: @MR MIKES,25045361,COUNTERFIET,2025-06-22
06/21/2025 15:19,860 S Porter St: @FAIRFIELD INN,25045362,UNWANTED SUBJECT,2025-06-22
06/21/2025 15:42,Calef Rd / Gold St,25045363,FOUND CHILD UNDER 12 YOA,2025-06-22
06/21/2025 15:45,199 MANCHESTER ST: @FIT - FAMLIES IN TRANSITION,25045364,SPECIAL ATTENTION,2025-06-22
06/21/2025 15:47,242 BEECH ST: @7-ELEVEN VALLEY ST,25045365,BUSINESS CHECK,2025-06-22
06/21/2025 15:49,724 Summer St,25045368,CHECK CONDITION OF SUBJECT,2025-06-22
06/21/2025 15:49,405 Valley St: @MPD,25045366,CIVIL ISSUE,2025-06-22
06/21/2025 15:51,210 EDDY RD: @MOBIL MART,25045367,BUSINESS CHECK,2025-06-22
06/21/2025 15:55,445 Willow St: @VALLEY STREET JAIL,25045369,WAGON TRANSPORT,2025-06-22
06/21/2025 15:56,Granite St / Canal St,25045370,ROAD RAGE,2025-06-22
06/21/2025 15:56,Brown Ave / Connecting Rd,25045371,ACCIDENT HIT AND RUN,2025-06-22
06/21/2025 18:23,103 N Adams St,25045399,DEATH,2025-06-22
