datetime,location,incident_number,details,retrieval_date
06/16/2025 00:05,977 Elm St: @ZOO HEALTH CLUB EXPRESS,25043739,ANIMAL COMPLAINTS,2025-06-17
06/16/2025 00:08,0 93 S Mm 8.2,25043740,TRAFFIC STOP,2025-06-17
06/16/2025 17:30,340 GRANITE ST,25043937,TRAFFIC STOP,2025-06-17
06/16/2025 17:24,HIGH ST / PINE ST,25043936,CHECK SUBJECT,2025-06-17
06/16/2025 17:24,39 BEECH ST: @Beech St Shelter,25043935,SPECIAL ATTENTION,2025-06-17
06/16/2025 17:24,100 Eddy Rd: @DUNKIN DONUTS 100 EDDY RD,25043934,ACCIDENT HIT AND RUN,2025-06-17
06/16/2025 17:18,105 W River Dr: @COLONIAL VILLAGE  #105,25043933,SUSPICIOUS ACTIVITY,2025-06-17
06/16/2025 17:16,210 EDDY RD: @MOBIL MART,25043930,TRAFFIC STOP,2025-06-17
06/16/2025 17:16,33 Ahern St,25043932,CHECK AREA FOR PROBLEM,2025-06-17
06/16/2025 17:15,S Willow St / 293 N Off Ramp To S Willow St N Exit,25043931,DISABLED MOTOR VEHICLE,2025-06-17
06/16/2025 17:13,55 Amory St: @PARISEAU HIGH RISE,25043929,INVOLUNTARY EMERG. ADMISSION,2025-06-17
06/16/2025 17:12,139 PARKER ST,25043928,BAIL CHECK,2025-06-17
06/16/2025 17:11,413 Central St,25043938,UNAUTHORIZED USE OF MV,2025-06-17
06/16/2025 17:09,354 Spruce St,25043927,NEIGHBOR COMPLAINT,2025-06-17
06/16/2025 17:09,166 Pearl St: @HOLY TRINITY CHURCH,25043926,CHECK CONDITION OF SUBJECT,2025-06-17
06/16/2025 17:05,144 Union St: @144 UNION ST,25043925,CHECK CONDITION OF SUBJECT,2025-06-17
06/16/2025 17:05,90 BRIDGE ST: @TN GAS & CONVENIENCE,25043923,CHECK SUBJECT,2025-06-17
06/16/2025 17:32,385 Huse Rd: @PARK VIEW HILLS #385,25043939,CIVIL ISSUE,2025-06-17
06/16/2025 17:39,835 HANOVER ST: @CITIZENS BANK HANOVER ST,25043940,CHECK SUBJECT,2025-06-17
06/16/2025 17:41,78 WILSON ST,25043941,BAIL CHECK,2025-06-17
06/16/2025 17:57,66 Janet Lee Ct,25043950,CRIMINAL MISCHIEF,2025-06-17
06/16/2025 18:17,500 VALLEY ST: @DUNKIN DONUTS VALLEY ST (MANCH EST,25043957,TRAFFIC STOP,2025-06-17
06/16/2025 18:10,168 MANCHESTER ST: @WINONA SOCIAL CLUB,25043955,CHECK SUBJECT,2025-06-17
06/16/2025 18:08,UNION ST / AUBURN ST,25043954,CHECK SUBJECT,2025-06-17
06/16/2025 18:01,11 Claremont Ave,25043953,HOMELESS ISSUES,2025-06-17
06/16/2025 17:58,2305 Brown Ave: @BROWN AVE RETAIL PLAZA,25043951,ASSAULT IN PROGRESS,2025-06-17
06/16/2025 17:57,755 ELM ST: @VETERAN'S PARK,25043949,SPECIAL ATTENTION,2025-06-17
06/16/2025 17:57,26 Sullivan St,25043952,UNAUTHORIZED USE OF MV,2025-06-17
06/16/2025 17:41,199 MANCHESTER ST: @FIT - FAMLIES IN TRANSITION,25043942,CHECK SUBJECT,2025-06-17
06/16/2025 17:53,51 Caron St,25043948,HOMELESS ISSUES,2025-06-17
06/16/2025 17:52,623 MAPLE ST: @WAGNER MEMORIAL PARK,25043947,DRUG ACTIVITY,2025-06-17
06/16/2025 17:45,324 Main St,25043946,MISSING JUVENILE,2025-06-17
06/16/2025 17:43,300 KELLEY ST: @ST PETER'S DAY CARE,25043945,LOCKOUTS,2025-06-17
06/16/2025 17:42,443 CHESTNUT ST: @VICTORY PARK,25043944,CHECK SUBJECT,2025-06-17
06/16/2025 17:41,170 Cleveland St,25043943,CIVIL ISSUE,2025-06-17
06/16/2025 17:04,469 Hall St,25043922,NOISE COMPLAINT,2025-06-17
06/16/2025 17:04,469 Hall St,25043924,NOISE COMPLAINT,2025-06-17
06/16/2025 17:03,324 BEECH ST: @SHERIDAN EMMETT  PARK,25043921,CHECK SUBJECT,2025-06-17
06/16/2025 16:39,377 Hevey St,25043896,CHECK AREA FOR PROBLEM,2025-06-17
06/16/2025 16:45,431 Somerville St: @BUDD FOODS,25043903,MEDICAL PROBLEM,2025-06-17
06/16/2025 16:45,UNION ST / SAGAMORE ST,25043900,TRAFFIC STOP,2025-06-17
06/16/2025 16:44,128 AVON ST,25043899,BAIL CHECK,2025-06-17
06/16/2025 16:43,ELM ST / BRIDGE ST,25043898,TRAFFIC STOP,2025-06-17
06/16/2025 16:41,423 Cilley Rd,25043897,CHECK CONDITION OF SUBJECT,2025-06-17
06/16/2025 16:40,Ellingwood St / Brent St,25043895,CHECK CONDITION OF SUBJECT,2025-06-17
06/16/2025 16:38,1500 S Willow St: @Red Robin (Mall of New Hampshir,25043893,ANIMAL COMPLAINTS,2025-06-17
06/16/2025 16:47,1155 ELM ST: @FARLEY WHITE INTERESTS,25043902,CHECK SUBJECT,2025-06-17
06/16/2025 16:38,282 Massabesic St,25043894,MEALS ON WHEELS,2025-06-17
06/16/2025 16:37,39 Beech St: @Beech St Shelter,25043891,TRESPASSING,2025-06-17
06/16/2025 16:37,69 E Industrial Park Dr,25043892,ACCIDENT,2025-06-17
06/16/2025 16:37,64 MERRIMACK ST,25043890,CHECK VEHICLE,2025-06-17
06/16/2025 16:36,76 Goodwin St,25043889,CHECK CONDITION OF SUBJECT,2025-06-17
06/16/2025 16:35,1942 River Rd,25043888,ANIMAL COMPLAINTS,2025-06-17
06/16/2025 16:46,1073 ELM ST: @THE GYRO SPOT,25043901,CHECK SUBJECT,2025-06-17
06/16/2025 16:47,PINE ST / CENTRAL ST,25043904,TRAFFIC STOP,2025-06-17
06/16/2025 17:03,37 Erskine Ave,25043920,ANIMAL COMPLAINTS,2025-06-17
06/16/2025 16:53,PINE ST / SPRUCE ST,25043913,CHECK SUBJECT,2025-06-17
06/16/2025 17:01,227 Douglas St,25043918,THEFT,2025-06-17
