datetime,location,incident_number,details,retrieval_date
06/15/2025 00:13,1281 Mammoth Rd,25043504,CHECK AREA FOR PROBLEM,2025-06-16
06/15/2025 15:45,725 Gold St: @WALMART,25043652,CHECK AREA FOR PROBLEM,2025-06-16
06/15/2025 15:57,386 Cilley Rd,25043653,ASSIST OTHER AGENCY,2025-06-16
06/15/2025 16:02,S Willow St / 293 N 101 W On Ramp From S Willow St,25043654,BROADCAST MESSAGE,2025-06-16
06/15/2025 16:08,195 Mcgregor St: @MILL WEST,25043655,,2025-06-16
06/15/2025 16:11,324 BEECH ST: @SHERIDAN EMMETT  PARK,25043656,CHECK SUBJECT,2025-06-16
06/15/2025 16:14,259 Chestnut St: @OMALLEY HI RISE,25043657,UNWANTED SUBJECT,2025-06-16
06/15/2025 16:17,337 Stark Ln,25043658,ASSAULT,2025-06-16
06/15/2025 16:24,300 Chestnut St: @SUPERIOR COURT HOUSE,25043659,ALARM TAMPER,2025-06-16
06/15/2025 16:39,217 Union St: @EMBASSY LAUNDROMAT (Brothers Expres,25043661,MEDICAL PROBLEM,2025-06-16
06/15/2025 16:39,Mcgregor St / W Bridge St: @MCGREGOR SQUARE,25043660,TRAFFIC STOP,2025-06-16
06/15/2025 16:46,Holt Ln / Cranwell Dr,25043662,FOUND PROPERTY,2025-06-16
06/15/2025 16:49,221 Spruce St,25043666,THEFT,2025-06-16
06/15/2025 16:50,210 EDDY RD: @MOBIL MART,25043663,BUSINESS CHECK,2025-06-16
06/15/2025 16:51,210 EDDY RD: @MOBIL MART,25043664,BUSINESS CHECK,2025-06-16
06/15/2025 16:52,1500 S WILLOW ST: @Mall of NH,25043665,SPECIAL ATTENTION,2025-06-16
06/15/2025 16:52,150 W CLARKE ST: @COLONIAL VILLAGE #150,25043668,CHECK SECURITY OF BUILDING,2025-06-16
06/15/2025 16:53,242 BEECH ST: @7-ELEVEN VALLEY ST,25043667,BUSINESS CHECK,2025-06-16
06/15/2025 16:55,Huse Rd / S Mammoth Rd,25043669,HANGUP CALL,2025-06-16
06/15/2025 16:57,620 Hayward St: @PARKING LOT,25043670,ARGUMENT,2025-06-16
06/15/2025 16:59,521 Pine St: @RED OAK APARTMENTS #521,25043671,HOMELESS ISSUES,2025-06-16
06/15/2025 17:00,1500 S Willow St: @Red Robin,25043672,ARGUMENT,2025-06-16
06/15/2025 17:07,75 Prospect St,25043673,MEDICAL PROBLEM,2025-06-16
06/15/2025 17:15,1061 ELM ST,25043675,SPECIAL ATTENTION,2025-06-16
