datetime,location,incident_number,details,retrieval_date
06/28/2025 00:08,441 Rimmon St,25047158,NEIGHBOR COMPLAINT,2025-06-29
06/28/2025 17:30,445 HOOKSETT RD: @O'REILLY AUTO PARTS,25047304,TRAFFIC STOP,2025-06-29
06/28/2025 16:33,210 EDDY RD: @MOBIL MART,25047294,BUSINESS CHECK,2025-06-29
06/28/2025 16:41,138 Orange St,25047297,ANIMAL COMPLAINTS,2025-06-29
06/28/2025 16:43,137 BLAINE ST,25047295,NOTIFY PARTY,2025-06-29
06/28/2025 16:44,445 Willow St: @VALLEY STREET JAIL,25047296,WAGON TRANSPORT,2025-06-29
06/28/2025 16:48,85 S MAIN ST: @7-ELEVEN S MAIN ST,25047298,ADDED INFO TO PREVIOUS CASE,2025-06-29
06/28/2025 16:50,1100 Elm St: @CROSS INSURANCE (1 WALL STREET),25047299,ACCIDENT,2025-06-29
06/28/2025 16:58,0 S Porter St,25047300,CHECK VEHICLE,2025-06-29
06/28/2025 17:01,348 Lincoln St,25047301,CHECK AREA FOR PROBLEM,2025-06-29
06/28/2025 17:09,W MERRIMACK ST / FRANKLIN ST,25047302,TRAFFIC STOP,2025-06-29
06/28/2025 17:10,Pine St / Hayward St,25047303,ACCIDENT,2025-06-29
06/28/2025 17:32,260 Central St,25047305,ARGUMENT,2025-06-29
06/28/2025 16:16,244 LAKE AVE,25047291,ADDED INFO TO PREVIOUS CASE,2025-06-29
06/28/2025 17:34,535 Beech St: @CENTRAL HIGH SCHOOL,25047307,LOST PROPERTY,2025-06-29
06/28/2025 17:34,SPRUCE ST / MASSABESIC ST,25047306,TRAFFIC STOP,2025-06-29
06/28/2025 17:40,AUBURN ST / WILLOW ST,25047308,TRAFFIC STOP,2025-06-29
06/28/2025 17:41,150 Bismark St,25047309,SUSPICIOUS PERSON,2025-06-29
06/28/2025 17:47,17 Bradley St,25047310,CIVIL ISSUE,2025-06-29
06/28/2025 18:05,555 Cedar St: @WILSON ST ELEMENTARY SCHOOL,25047311,ALARM BURGLARY,2025-06-29
06/28/2025 18:09,260 Mammoth Rd: @AARONS,25047312,ALARM BURGLARY,2025-06-29
06/28/2025 18:21,90 Bridge St: @TN GAS & CONVENIENCE,25047313,ARGUMENT,2025-06-29
06/28/2025 18:24,Green St / Hall St,25047314,SUSPICIOUS MOTOR VEHICLE,2025-06-29
06/28/2025 18:29,25 Vine St: @VICTORY PARKING GARAGE,25047315,THEFT,2025-06-29
06/28/2025 16:19,200 John E Devine Dr: @BJ'S WHOLESALE CLUB,25047292,THEFT,2025-06-29
06/28/2025 16:14,1056 RIVER RD: @YDC,25047290,SPECIAL ATTENTION,2025-06-29
06/28/2025 13:58,40 Lake Ave: @Residence Inn,25047264,CHECK CONDITION OF SUBJECT,2025-06-29
06/28/2025 15:08,174 Eddy Rd: @HOT STONE PIZZERIA,25047276,ALARM PANIC,2025-06-29
06/28/2025 14:08,169 St Marie St,25047268,ANIMAL COMPLAINTS,2025-06-29
06/28/2025 14:09,1066 Front St: @MCC ADVANCED TECH BLDG (MANCHESTER,25047266,CHECK CONDITION OF SUBJECT,2025-06-29
06/28/2025 14:12,93 S Maple St: @FAMILY DOLLAR S MAPLE (SAVERS),25047267,ACCIDENT,2025-06-29
06/28/2025 14:25,179 S Willow St,25047270,HOMELESS ISSUES,2025-06-29
06/28/2025 14:27,137 BLAINE ST,25047269,NOTIFY PARTY,2025-06-29
06/28/2025 14:32,90 Harold St,25047272,STALKING,2025-06-29
06/28/2025 14:33,140 Queen City Ave: @FARNUM CENTER,25047271,MENTAL HEALTH ISSUE,2025-06-29
06/28/2025 14:38,140 Queen City Ave: @FARNUM CENTER,25047273,CHECK CONDITION OF SUBJECT,2025-06-29
06/28/2025 14:53,641 Beech St,25047274,FOUND PROPERTY,2025-06-29
06/28/2025 15:03,1500 S Willow St: @Mall of New Hampshire,25047275,MEDICAL PROBLEM,2025-06-29
06/28/2025 15:11,405 Valley St: @MPD,25047277,VIOLATION OF BAIL,2025-06-29
06/28/2025 16:03,222 LAKE AVE,25047288,ADDED INFO TO PREVIOUS CASE,2025-06-29
06/28/2025 15:15,293 BELL ST,25047278,CHECK SUBJECT,2025-06-29
06/28/2025 15:20,Auburn St / Maple St,25047279,CHECK AREA FOR PROBLEM,2025-06-29
06/28/2025 15:24,217 Union St: @Brothers Express,25047280,HANGUP CALL,2025-06-29
