datetime,location,incident_number,details,retrieval_date
06/10/2025 00:00,64 Merrimack St,25042141,HOMELESS ISSUES,2025-06-11
06/10/2025 16:09,243 Spruce St,25042326,TRAFFIC STOP,2025-06-11
06/10/2025 16:28,64 Merrimack St: @U&P CONVENIENCE,25042333,CHECK SUBJECT,2025-06-11
06/10/2025 16:27,1137 Wellington Ter,25042332,ADDED INFO TO PREVIOUS CASE,2025-06-11
06/10/2025 16:24,700 Elm St: @DOUBLETREE HOTEL,25042331,CHECK SUBJECT,2025-06-11
06/10/2025 16:24,210 EDDY RD: @MOBIL MART,25042330,BUSINESS CHECK,2025-06-11
06/10/2025 16:23,Lincoln St / Dix St,25042329,TRAFFIC STOP,2025-06-11
06/10/2025 16:22,172 Hayward St: @MARGIE'S DREAM,25042328,ALARM BURGLARY,2025-06-11
06/10/2025 16:09,Queen City Ave / S Willow St,25042327,ACCIDENT,2025-06-11
06/10/2025 15:36,281 Merrimack St,25042319,ASSIST OTHER AGENCY,2025-06-11
06/10/2025 16:02,625 Hooksett Rd: @BONNEVILLE AND SON,25042325,HANGUP CALL,2025-06-11
06/10/2025 16:00,655 S Willow St: @PRIME STORAGE (THE SHOPPES AT S ,25042324,THEFT,2025-06-11
06/10/2025 15:58,435 Union St,25042323,MEDICAL PROBLEM,2025-06-11
06/10/2025 15:56,210 EDDY RD: @MOBIL MART,25042321,BUSINESS CHECK,2025-06-11
06/10/2025 15:55,25042322,,,2025-06-11
06/10/2025 15:48,39 Beech St: @Beech St Shelter,25042320,SPECIAL ATTENTION,2025-06-11
06/10/2025 16:29,318 Main St,25042334,ABANDON VEHICLE,2025-06-11
06/10/2025 16:36,Eddy Rd / Goffstown Rd: @Amoskeag Circle,25042338,ACCIDENT HIT AND RUN,2025-06-11
06/10/2025 16:38,445 Willow St: @VALLEY STREET JAIL,25042335,WAGON TRANSPORT,2025-06-11
06/10/2025 16:41,7 Country Club Dr: @HERITAGE AT THE RIVER,25042339,CHECK CONDITION OF SUBJECT,2025-06-11
06/10/2025 16:41,11 Third St,25042336,DCYF REFERRAL,2025-06-11
06/10/2025 16:43,1301 Bodwell Rd: @TALL PINES #1301,25042337,ADDED INFO TO PREVIOUS CASE,2025-06-11
06/10/2025 16:50,350 BRIDGE ST,25042341,CHECK CONDITION OF SUBJECT,2025-06-11
06/10/2025 16:50,460 ELM ST: @MARKET BASKET,25042340,TRAFFIC STOP,2025-06-11
06/10/2025 16:54,545 Calef Rd: @LAUREL RIDGE APTS #545,25042342,FRAUD,2025-06-11
06/10/2025 16:58,KELLEY ST / JOLIETTE ST,25042343,ACCIDENT WITH INJURY,2025-06-11
06/10/2025 17:06,204 Cartier St,25042344,ANIMAL BITES,2025-06-11
06/10/2025 17:10,504 MAST RD,25042352,HARRASSMENT,2025-06-11
06/10/2025 17:14,Union St / Manchester St,25042345,CHECK SUBJECT,2025-06-11
06/10/2025 17:15,210 Notre Dame Ave,25042350,CHECK AREA FOR PROBLEM,2025-06-11
06/10/2025 17:17,375 S Willow St: @SHAWS PLAZA,25042346,CHECK SUBJECT,2025-06-11
06/10/2025 17:20,445 Cypress St: @EHS ELLIOT BEHAVIORAL HEALTH,25042348,ALARM BURGLARY,2025-06-11
06/10/2025 17:21,Elm St / Merrimack St,25042349,TRAFFIC STOP,2025-06-11
06/10/2025 15:42,408 Prescott St,25042318,CHECK CONDITION OF SUBJECT,2025-06-11
06/10/2025 15:36,Brown Ave / W Mitchell St,25042317,CHECK SUBJECT,2025-06-11
06/10/2025 17:36,460 Elm St: @MARKET BASKET,25042353,CHECK CONDITION OF SUBJECT,2025-06-11
06/10/2025 13:46,REED ST / BREMER ST,25042291,SPECIAL ATTENTION,2025-06-11
06/10/2025 14:13,44 Welch Ave,25042297,ASSAULT,2025-06-11
06/10/2025 14:12,1 City Hall Plz: @CITY HALL,25042296,ALARM PANIC,2025-06-11
06/10/2025 14:07,Bremer St / Youville St,25042294,TRAFFIC STOP,2025-06-11
06/10/2025 14:04,145 Parkside Ave: @GOSSLER SCHOOL,25042295,ABUSE,2025-06-11
06/10/2025 13:50,201 Hanover St,25042293,CHECK AREA FOR PROBLEM,2025-06-11
