datetime,location,incident_number,details,retrieval_date
06/22/2025 00:02,Central St / Chestnut St,25045456,CHECK AREA FOR PROBLEM,2025-06-23
06/22/2025 16:16,718 Belmont St,25045596,ACCIDENT,2025-06-23
06/22/2025 16:22,1776 Front St,25045599,MENTAL HEALTH ISSUE,2025-06-23
06/22/2025 16:27,405 VALLEY ST: @MPD,25045600,ADMINISTRATIVE MISC,2025-06-23
06/22/2025 16:29,316 BEECH ST: @SHERIDAN EMMET PLAYGROUND,25045602,CHECK SUBJECT,2025-06-23
06/22/2025 16:35,210 EDDY RD: @MOBIL MART,25045603,BUSINESS CHECK,2025-06-23
06/22/2025 16:37,353 Orange St,25045604,CHECK AREA FOR PROBLEM,2025-06-23
06/22/2025 16:38,359 Orange St,25045605,SUSPICIOUS ACTIVITY,2025-06-23
06/22/2025 16:41,875 Beech St,25045606,MISSING JUVENILE,2025-06-23
06/22/2025 16:49,CONANT ST / DUBUQUE ST,25045607,HOTSPOT PATROL,2025-06-23
06/22/2025 17:02,164 Oakland Ave,25045608,CHECK CONDITION OF SUBJECT,2025-06-23
06/22/2025 17:22,10 Arms St: @ARMS PARK,25045609,LOST PROPERTY,2025-06-23
06/22/2025 17:24,445 Willow St: @VALLEY STREET JAIL,25045610,WAGON TRANSPORT,2025-06-23
06/22/2025 17:29,159 Auburn St,25045611,CHECK VEHICLE,2025-06-23
06/22/2025 17:35,2079 Wellington Rd,25045612,ACCIDENT WITH INJURY,2025-06-23
06/22/2025 17:42,55 Amherst St,25045613,CHECK CONDITION OF SUBJECT,2025-06-23
06/22/2025 17:52,2301 Brown Ave: @SUPER 8 MOTEL,25045614,CHECK AREA FOR PROBLEM,2025-06-23
06/22/2025 18:08,195 Mcgregor St: @CMC 195 MCGREGOR  (MILL WEST),25045615,UNWANTED SUBJECT,2025-06-23
06/22/2025 18:10,323 FRANKLIN ST: @CARPENTER CENTER,25045616,ACCIDENT WITH INJURY,2025-06-23
06/22/2025 18:12,688 S Willow St: @CITIZENS BANK,25045617,ACCIDENT,2025-06-23
06/22/2025 18:17,MCGREGOR ST / BREMER ST,25045618,TRAFFIC STOP,2025-06-23
06/22/2025 18:21,ELM ST / W BRIDGE ST: @Bridge Street Bridge,25045619,TRAFFIC STOP,2025-06-23
06/22/2025 18:23,700 Elm St: @DOUBLETREE EXPO CENTER (DOUBLETREE HO,25045620,INTOXICATED PERSON,2025-06-23
06/22/2025 18:29,354 HANOVER ST,25045621,HARRASSMENT,2025-06-23
06/22/2025 18:37,10 Arms St: @ARMS PARK,25045622,CHECK AREA FOR PROBLEM,2025-06-23
06/22/2025 16:16,77 Market St: @ROOMING HOUSE 77 MARKET ST,25045597,CHECK CONDITION OF SUBJECT,2025-06-23
06/22/2025 15:58,20 Market St: @METH CLINIC - MARKET ST,25045595,ALARM BURGLARY,2025-06-23
06/22/2025 18:41,102 CILLEY RD,25045626,NEIGHBOR COMPLAINT,2025-06-23
06/22/2025 15:54,1056 RIVER RD: @YDC,25045594,SPECIAL ATTENTION,2025-06-23
06/22/2025 13:26,SULLIVAN ST / BLUCHER ST,25045568,CHECK SUBJECT,2025-06-23
06/22/2025 13:57,Livingston Park,25045569,SPECIAL ATTENTION,2025-06-23
06/22/2025 14:02,122 MCGREGOR ST: @RITE AID MCGREGOR ST,25045570,MENTAL HEALTH ISSUE,2025-06-23
06/22/2025 14:09,Beech St / Spruce St,25045571,ACCIDENT,2025-06-23
06/22/2025 14:24,827 Elm St: @XO BISTRO,25045573,UNWANTED SUBJECT,2025-06-23
06/22/2025 14:27,45 Blaine St: @FISH MIKE AQUATICS,25045575,SUSPICIOUS PERSON,2025-06-23
06/22/2025 14:32,570 ELM ST: @QUALITY FUEL,25045574,CHECK SUBJECT,2025-06-23
06/22/2025 14:35,191 Beech St,25045576,CHECK CONDITION OF SUBJECT,2025-06-23
06/22/2025 14:43,70 NOTRE DAME AVE,25045577,CIVIL ISSUE,2025-06-23
06/22/2025 14:54,250 VALLEY ST: @CREMELAND DRIVE IN,25045579,TRAFFIC STOP,2025-06-23
06/22/2025 14:56,425 LAKE AVE: @LAKE AVE FOOD MART,25045580,BUSINESS CHECK,2025-06-23
06/22/2025 15:04,827 ELM ST,25045581,CHECK SUBJECT,2025-06-23
06/22/2025 15:12,224 LAUREL ST,25045583,NEIGHBOR COMPLAINT,2025-06-23
06/22/2025 15:20,393 Manchester St,25045584,CHECK CONDITION OF SUBJECT,2025-06-23
06/22/2025 15:24,260 Mammoth Rd: @AARONS,25045585,ALARM BURGLARY,2025-06-23
06/22/2025 15:25,151 Zachary Rd: @DHL,25045586,ALARM BURGLARY,2025-06-23
06/22/2025 15:29,501 Union St: @BRONSTEIN PARK,25045587,CRIMINAL THREATENING,2025-06-23
06/22/2025 15:32,Hanover St / 101 E On Ramp From Hanover St,25045588,ACCIDENT WITH INJURY,2025-06-23
06/22/2025 15:37,499 Somerville St,25045589,,2025-06-23
06/22/2025 15:37,499 Somerville St,25045590,HANGUP CALL,2025-06-23
06/22/2025 15:45,LAKE AVE / PINE ST,25045591,ACCIDENT,2025-06-23
06/22/2025 15:53,755 ELM ST: @VETERAN'S PARK,25045592,CHECK SUBJECT,2025-06-23
06/22/2025 15:54,73 Ash St,25045593,THEFT,2025-06-23
06/22/2025 18:40,Merrimack St / Chestnut St,25045623,FOUND PROPERTY,2025-06-23
06/22/2025 18:45,9 NOTRE DAME AVE: @WEST HIGH SCHOOL,25045625,SPECIAL ATTENTION,2025-06-23
06/22/2025 00:03,100 Jack Lovering Dr: @GREEN ACRES SCHOOL,25045457,CHECK AREA FOR PROBLEM,2025-06-23
06/22/2025 21:49,603 S Main St,25045655,MUSIC COMPLAINT,2025-06-23
06/22/2025 21:52,334 Union St,25045656,HANGUP CALL,2025-06-23
06/22/2025 21:56,122 Winter St,25045660,CHECK CONDITION OF SUBJECT,2025-06-23
06/22/2025 21:57,77 Market St: @ROOMING HOUSE 77 MARKET ST,25045658,MEDICAL PROBLEM,2025-06-23
06/22/2025 22:00,"1061 Elm St: @ROI ENTERPRISES, INC",25045659,HOMELESS ISSUES,2025-06-23
06/22/2025 22:02,555 Elm St: @SNHU ARENA,25045661,ASSAULT,2025-06-23
06/22/2025 22:06,476 UNION ST: @SAIGON ASIAN MARKET,25045662,CHECK SUBJECT,2025-06-23
06/22/2025 22:10,"1061 Elm St: @ROI ENTERPRISES, INC",25045663,CHECK AREA FOR PROBLEM,2025-06-23
06/22/2025 22:17,606 Valley St: @WALGREENS VALLEY ST,25045664,CHECK CONDITION OF SUBJECT,2025-06-23
06/22/2025 22:17,333 March Ave: @R & L TRUCKING,25045665,CHECK SECURITY OF BUILDING,2025-06-23
06/22/2025 22:19,560 Candia Rd,25045666,PARTY COMPLAINT,2025-06-23
06/22/2025 22:35,780 N COMMERCIAL ST: @EVERSOURCE ENERGY PARK,25045667,CHECK SUBJECT,2025-06-23
06/22/2025 22:44,S WILLOW ST / DRIVING PARK RD,25045668,TRAFFIC STOP,2025-06-23
06/22/2025 22:50,130 S Jewett St: @JEWETT STREET SCHOOL,25045669,MUSIC COMPLAINT,2025-06-23
06/22/2025 23:05,"177 WILSON ST: @SEVEN DAYS MARKET 2, REAR",25045670,CHECK AREA FOR PROBLEM,2025-06-23
06/22/2025 23:08,"175 Chestnut St: @KALIVAS HI RISE, REAR LOT",25045671,NOISE COMPLAINT,2025-06-23
06/22/2025 23:09,348 Myrtle St,25045672,ANIMAL COMPLAINTS,2025-06-23
06/22/2025 23:12,725 GOLD ST: @WALMART,25045673,CHECK SUBJECT,2025-06-23
06/22/2025 23:17,E Industrial Park Dr / Holt Ave,25045674,CHECK AREA FOR PROBLEM,2025-06-23
06/22/2025 23:19,716 S Willow St: @POPEYES,25045675,CRIMINAL MISCHIEF,2025-06-23
06/22/2025 23:36,242 BEECH ST: @7-ELEVEN VALLEY ST,25045676,BUSINESS CHECK,2025-06-23
06/22/2025 23:38,501 Elm St,25045679,ACCIDENT HIT AND RUN,2025-06-23
06/22/2025 23:41,DOWNTOWN,25045677,SPECIAL ATTENTION,2025-06-23
06/22/2025 23:42,360 UNION ST: @SEVEN DAYS MARKET,25045678,TRAFFIC STOP,2025-06-23
06/22/2025 21:52,1500 S Willow St: @Mall of New Hampshire,25045657,BROADCAST MESSAGE,2025-06-23
06/22/2025 21:40,Eddy Rd On Ramp To Amoskeag Traffic Circle / 293 S,25045654,ACCIDENT,2025-06-23
06/22/2025 18:57,151 Village Circle Way,25045628,BROADCAST MESSAGE,2025-06-23
06/22/2025 21:34,777 S Willow St: @FIVE BELOW (S WILLOW ST PLAZA),25045653,ALARM BURGLARY,2025-06-23
06/22/2025 18:58,722 Second St: @WENDY'S SECOND ST,25045627,UNWANTED SUBJECT,2025-06-23
06/22/2025 19:03,19 Arlington St,25045632,VIOLATION OF BAIL,2025-06-23
06/22/2025 19:04,22 Quincy St: @BACK PORCH,25045629,MENTAL HEALTH ISSUE,2025-06-23
06/22/2025 19:06,116 March Ave: @TJ MAXX,25045631,UNWANTED SUBJECT,2025-06-23
06/22/2025 19:07,123 SPRUCE ST: @Pericles Democratic Club of Nh,25045630,ACCIDENT,2025-06-23
06/22/2025 19:22,50 Old Granite St: @THE GOAT BAR & GRILL,25045633,PARKING COMPLAINT,2025-06-23
06/22/2025 19:38,80 Eastern Ave,25045635,CIVIL ISSUE,2025-06-23
06/22/2025 19:41,777 S Willow St: @NEWBURY COMICS (S WILLOW ST PLAZ,25045634,CHECK AREA FOR PROBLEM,2025-06-23
06/22/2025 19:49,10 Arms St: @ARMS PARK,25045636,NOISE COMPLAINT,2025-06-23
06/22/2025 19:50,Hanover St / Beech St,25045637,ACCIDENT,2025-06-23
06/22/2025 19:50,Hanover St / Beech St,25045638,ACCIDENT WITH INJURY,2025-06-23
06/22/2025 20:13,361 Harvard St,25045640,CIVIL STANDBY,2025-06-23
06/22/2025 20:18,555 Elm St: @SNHU ARENA,25045641,ANIMAL COMPLAINTS,2025-06-23
06/22/2025 20:22,517 Howe St,25045643,,2025-06-23
06/22/2025 20:25,153 S Hall St,25045642,FOUND PROPERTY,2025-06-23
06/22/2025 20:37,LAKE AVE / ELM ST,25045644,CHECK SUBJECT,2025-06-23
06/22/2025 20:44,2301 Brown Ave: @SUPER 8 MOTEL,25045645,,2025-06-23
06/22/2025 20:51,163 S Beech St: @FAMILIES IN TRANSITION  BEECH ST,25045647,ASSAULT,2025-06-23
06/22/2025 21:07,29 Head St,25045648,CHECK AREA FOR PROBLEM,2025-06-23
06/22/2025 21:09,66 Head St: @RACO THEODORE PARK,25045649,CHECK CONDITION OF SUBJECT,2025-06-23
06/22/2025 21:14,241 Union St,25045651,CHECK CONDITION OF SUBJECT,2025-06-23
06/22/2025 21:22,273 Cedar St,25045650,MENTAL HEALTH ISSUE,2025-06-23
