datetime,location,incident_number,details,retrieval_date
06/30/2025 00:09,545 PINE ST,25047606,WARRANT,2025-07-01
06/30/2025 00:14,1265 S WILLOW ST: @SUNOCO S WILLOW ST,25047607,TRAFFIC STOP,2025-07-01
06/30/2025 16:01,241 Joliette St,25047765,STALKING ORDER,2025-07-01
06/30/2025 16:12,1056 RIVER RD: @YDC,25047766,SPECIAL ATTENTION,2025-07-01
06/30/2025 16:13,443 CHESTNUT ST: @VICTORY PARK,25047767,SPECIAL ATTENTION,2025-07-01
06/30/2025 16:14,109 Eastern Ave: @OLD WELLINGTON RD APTS #109,25047768,ADDED INFO TO PREVIOUS CASE,2025-07-01
06/30/2025 16:16,68 BEECH ST,25047769,BAIL CHECK,2025-07-01
06/30/2025 16:19,199 MANCHESTER ST,25047770,ABANDON VEHICLE,2025-07-01
06/30/2025 16:20,210 EDDY RD: @MOBIL MART,25047771,BUSINESS CHECK,2025-07-01
06/30/2025 16:23,700 ELM ST: @DOUBLETREE HOTEL,25047772,BAIL CHECK,2025-07-01
06/30/2025 16:24,2351 Brown Ave: @rounders,25047773,ACCIDENT WITH INJURY,2025-07-01
06/30/2025 16:25,443 CHESTNUT ST: @VICTORY PARK,25047774,HOMELESS ISSUES,2025-07-01
06/30/2025 16:30,15 Tarrytown Rd,25047775,HANGUP CALL,2025-07-01
06/30/2025 16:39,213 Silver St,25047776,STOLEN MOTOR VEHICLE,2025-07-01
06/30/2025 16:41,955 Second St: @KFC SECOND ST,25047779,ACCIDENT HIT AND RUN,2025-07-01
06/30/2025 16:41,WINTER ST / GRANITE ST,25047777,CHECK SUBJECT,2025-07-01
06/30/2025 16:42,480 AMORY ST,25047778,BAIL CHECK,2025-07-01
06/30/2025 16:48,1850 Elm St,25047781,EXPOSURE,2025-07-01
06/30/2025 16:50,210 EDDY RD: @MOBIL MART,25047780,BUSINESS CHECK,2025-07-01
06/30/2025 16:56,555 Cedar St: @WILSON ST ELEMENTARY SCHOOL,25047782,ALARM BURGLARY,2025-07-01
06/30/2025 17:01,1580 S Willow St: @LONGHORN RESTAURANT,25047785,MISSING PERSON,2025-07-01
06/30/2025 17:06,119 Edmond St,25047784,CHECK CONDITION OF SUBJECT,2025-07-01
