datetime,location,incident_number,details,retrieval_date
06/13/2025 00:06,300 Bedford St: @LOFTS AT MILL NUMBER ONE,25042951,MEDICAL PROBLEM,2025-06-14
06/13/2025 17:35,39 Beech St: @Beech St Shelter,25043159,SPECIAL ATTENTION,2025-06-14
06/13/2025 17:30,25043158,,,2025-06-14
06/13/2025 17:30,39 BEECH ST: @Beech St Shelter,25043156,SPECIAL ATTENTION,2025-06-14
06/13/2025 17:25,405 Valley St: @MPD,25043155,ADMINISTRATIVE MISC,2025-06-14
06/13/2025 17:22,RIVER RD / CORAL AVE,25043153,TRAFFIC STOP,2025-06-14
06/13/2025 17:19,188 Alsace St,25043152,PARKING COMPLAINT,2025-06-14
06/13/2025 17:19,Maple St / Auburn St,25043151,UNWANTED SUBJECT,2025-06-14
06/13/2025 17:16,214 CHESTNUT ST: @KALIVAS PARK,25043150,SPECIAL ATTENTION,2025-06-14
06/13/2025 17:14,UNION ST / BRAE BURN DR,25043149,TRAFFIC STOP,2025-06-14
06/13/2025 17:12,390 Shasta St,25043154,THEFT,2025-06-14
06/13/2025 17:09,125 BRIDGE ST: @PULASKI PARK,25043148,SPECIAL ATTENTION,2025-06-14
06/13/2025 17:06,RIVER RD / CHASE WAY,25043147,TRAFFIC STOP,2025-06-14
06/13/2025 17:01,443 CHESTNUT ST: @VICTORY PARK,25043146,SPECIAL ATTENTION,2025-06-14
06/13/2025 16:44,172 Notre Dame Ave,25043145,CIVIL STANDBY,2025-06-14
06/13/2025 16:38,732 Harvard St,25043144,HOMELESS ISSUES,2025-06-14
06/13/2025 16:34,443 CHESTNUT ST: @VICTORY PARK,25043143,SPECIAL ATTENTION,2025-06-14
06/13/2025 17:31,468 Union St: @Santoro's Pizza,25043157,CHECK SUBJECT,2025-06-14
06/13/2025 17:36,330 Gold St,25043160,DISABLED MOTOR VEHICLE,2025-06-14
06/13/2025 00:17,"1061 Elm St: @ROI ENTERPRISES, INC",25042952,SPECIAL ATTENTION,2025-06-14
06/13/2025 17:37,0 Granite St Bridge,25043162,ACCIDENT,2025-06-14
06/13/2025 18:09,Elm St / Valley St,25043175,CHECK AREA FOR PROBLEM,2025-06-14
06/13/2025 18:08,119 Canal St: @MANCHESTER PUBLIC TELEVISON,25043176,ACCIDENT HIT AND RUN,2025-06-14
06/13/2025 17:57,707 HUSE RD,25043172,SPECIAL ATTENTION,2025-06-14
06/13/2025 17:57,Beech St / Laurel St,25043174,ANIMAL BITES,2025-06-14
06/13/2025 17:56,102 Spruce St,25043173,CHECK CONDITION OF SUBJECT,2025-06-14
06/13/2025 17:53,670 N Commercial St: @BRADY SULLIVAN BLDG (JEFFERS,25043171,ALARM BURGLARY,2025-06-14
06/13/2025 17:53,RIVER RD / CASTLE DR,25043170,TRAFFIC STOP,2025-06-14
06/13/2025 17:51,376 S WILLOW ST,25043169,SPECIAL ATTENTION,2025-06-14
06/13/2025 17:47,Maple St / Auburn St,25043168,DISORDERLY CONDUCT,2025-06-14
06/13/2025 17:47,199 Manchester St: @FIT - FAMLIES IN TRANSITION,25043167,CHECK SUBJECT,2025-06-14
06/13/2025 17:46,755 Elm St: @VETERAN'S PARK,25043166,SPECIAL ATTENTION,2025-06-14
06/13/2025 17:46,196 S Willow St: @MCDONALDS S WILLOW,25043165,CHECK SUBJECT,2025-06-14
06/13/2025 17:44,85 S Main St: @7-ELEVEN S MAIN ST,25043164,TRAFFIC STOP,2025-06-14
06/13/2025 17:40,51 Goffstown Rd: @NORTHERN NE BENEFIT TRUST,25043163,CHECK AREA FOR PROBLEM,2025-06-14
06/13/2025 17:37,39 Beech St: @Beech St Shelter,25043161,CHECK SUBJECT,2025-06-14
06/13/2025 16:28,199 MANCHESTER ST,25043142,CHECK SUBJECT,2025-06-14
06/13/2025 16:24,91 West St,25043141,THEFT,2025-06-14
06/13/2025 16:11,185 Queen City Ave: @ELLIOT AT RIVERS EDGE,25043140,HANGUP CALL,2025-06-14
06/13/2025 16:09,259 CHESTNUT ST: @OMALLEY HI RISE,25043138,SPECIAL ATTENTION,2025-06-14
06/13/2025 15:07,300 Bedford St: @LOFTS AT MILL NUMBER ONE,25043118,CHECK AREA FOR PROBLEM,2025-06-14
06/13/2025 15:07,92 Trahan St,25043121,CIVIL ISSUE,2025-06-14
06/13/2025 15:03,Hanover St / 93 S  Exit 6 Southbound Connector,25043116,ACCIDENT,2025-06-14
06/13/2025 15:01,24 Dyson St,25043117,CHECK CONDITION OF SUBJECT,2025-06-14
06/13/2025 14:56,175 Chestnut St: @KALIVAS HI RISE,25043115,MEALS ON WHEELS,2025-06-14
06/13/2025 14:49,735 Hooksett Rd: @CONVENIENT MD URGENT CARE,25043114,ALARM PANIC,2025-06-14
06/13/2025 14:35,Lake Ave / Pine St,25043112,DENVER BOOT,2025-06-14
06/13/2025 14:29,82 Karatzas Ave: @SIDERAS TERRACE APTS #82,25043113,CUSTODY DISPUTE,2025-06-14
06/13/2025 14:23,0 Granite St Bridge,25043111,CHECK AREA FOR PROBLEM,2025-06-14
06/13/2025 14:20,DAY ST / FAIRFIELD ST,25043110,CHECK CONDITION OF SUBJECT,2025-06-14
06/13/2025 14:14,2626 Brown Ave: @PINE ISLAND PLAZA,25043109,SUSPICIOUS ACTIVITY,2025-06-14
06/13/2025 14:10,1531 Elm St: @PAPPY'S PIZZA,25043108,CHECK AREA FOR PROBLEM,2025-06-14
06/13/2025 13:56,149 Brent St,25043107,MISSING JUVENILE,2025-06-14
06/13/2025 13:54,Elm St / W Bridge St: @Bridge Street Bridge,25043106,INVOLUNTARY EMERG. ADMISSION,2025-06-14
06/13/2025 13:35,99 Eddy Rd: @PLANET FITNESS EDDY RD,25043104,HOMELESS ISSUES,2025-06-14
06/13/2025 15:10,435 AMORY ST: @BROWN SCHOOL APTS,25043120,SPECIAL ATTENTION,2025-06-14
06/13/2025 15:12,0 Granite St Bridge,25043122,ACCIDENT,2025-06-14
06/13/2025 15:13,435 Union St: @ACROSS THE STREET AT ST ANNES CHURC,25043123,HOMELESS ISSUES,2025-06-14
06/13/2025 15:40,1111 S Willow St: @ALDIS (1111 S WILLOW ST SHOPPIN,25043131,ANIMAL COMPLAINTS,2025-06-14
06/13/2025 16:08,381 S Willow St: @MYEYE DR,25043139,CHECK AREA FOR PROBLEM,2025-06-14
06/13/2025 15:58,51 Goffstown Rd: @NORTHERN NE BENEFIT TRUST,25043136,HOMELESS ISSUES,2025-06-14
06/13/2025 15:58,725 GOLD ST: @WALMART,25043137,CRIMINAL THREATENING,2025-06-14
06/13/2025 15:56,1050 S WILLOW ST: @Alltown Mobil,25043135,CHECK SUBJECT,2025-06-14
06/13/2025 15:53,"1061 Elm St: @ROI ENTERPRISES, INC",25043134,FIGHT,2025-06-14
06/13/2025 15:48,70 Cleveland St,25043133,HOMELESS ISSUES,2025-06-14
06/13/2025 15:40,397 Cedar St,25043132,HANGUP CALL,2025-06-14
06/13/2025 15:25,405 VALLEY ST: @MPD,25043124,ADMINISTRATIVE MISC,2025-06-14
06/13/2025 15:38,788 S Willow St: @CVS S WILLOW ST,25043130,OVERDOSE,2025-06-14
06/13/2025 15:37,494 Pine St: @494 PINE ST,25043129,CHECK AREA FOR PROBLEM,2025-06-14
06/13/2025 15:33,405 Valley St: @MPD,25043127,ADMINISTRATIVE MISC,2025-06-14
06/13/2025 15:31,84 Varney St,25043128,CHECK CONDITION OF SUBJECT,2025-06-14
06/13/2025 15:30,333 Beech St: @BEECH STREET SCHOOL,25043126,THEFT,2025-06-14
