visibility,valid,humidity,humidity_S,wind,barometricPressure,validTimeLocal,validTimeUtc,temperature_S,temperature,high,low,feelsLikeTemperature,feelsLikeTemperature_S,dewPoint,shortDescription,description,icon,iconCode,lastUpdated,sunsetTime,sunriseTime,city_name,latitude,longitude
10,True,76,76,E 0 mph,30.23,2025-08-18T23:53:22-0400,1755575602,55,55,74,54,55,55,47,Clear,Clear,33,31,2025-07-18 23:53:00,07:43 PM,05:53 AM,Alton,43.46,-71.22
10,True,81,81,NW 0 mph,30.22,2025-08-18T23:56:58-0400,1755575818,57,57,76,57,57,57,51,Fair,Fair,34,33,2025-07-18 23:56:00,07:43 PM,05:56 AM,Amherst,42.86,-71.62
10,True,81,81,W 0 mph,30.22,2025-08-19T00:00:23-0400,1755576023,53,53,75,53,53,53,47,Clear,Clear,33,31,2025-07-19 00:00:00,07:43 PM,05:58 AM,Antrim,43.04,-71.95
10,True,75,75,S 0 mph,30.23,2025-08-18T23:59:02-0400,1755575942,55,55,75,49,55,55,47,Clear,Clear,33,31,2025-07-18 23:59:00,07:45 PM,05:54 AM,Ashland,43.7,-71.63
10,True,75,75,W 5 mph,30.24,2025-08-18T23:55:50-0400,1755575750,54,54,72,47,53,53,46,Clear,Clear,33,31,2025-07-18 23:55:00,07:44 PM,05:52 AM,Bartlett,44.07,-71.28
10,True,74,74,SSW 0 mph,30.23,2025-08-18T23:59:31-0400,1755575971,56,56,75,53,56,56,48,Clear,Clear,33,31,2025-07-18 23:59:00,07:44 PM,05:54 AM,Belmont,43.44,-71.48
10,True,83,83,W 0 mph,30.22,2025-08-18T23:51:31-0400,1755575491,53,53,75,53,53,53,48,Clear,Clear,33,31,2025-07-18 23:51:00,07:45 PM,05:57 AM,Bennington,43.0,-71.92
10,True,87,87,SW 1 mph,30.26,2025-08-19T00:00:25-0400,1755576025,47,47,69,41,47,47,43,Clear,Clear,33,31,2025-07-19 00:00:00,07:43 PM,05:53 AM,Berlin city,44.49,-71.26
10,True,81,81,SSE 0 mph,30.24,2025-08-18T23:55:00-0400,1755575700,49,49,68,41,49,49,43,Clear,Clear,33,31,2025-07-18 23:55:00,07:46 PM,05:54 AM,Bethlehem,44.28,-71.69
10,True,77,77,SSW 1 mph,30.23,2025-08-18T23:59:25-0400,1755575965,53,53,71,47,53,53,46,Clear,Clear,33,31,2025-07-18 23:59:00,07:46 PM,05:57 AM,Blodgett Landing,43.38,-72.04
10,True,77,77,WSW 0 mph,30.23,2025-08-18T23:51:00-0400,1755575460,54,54,73,51,54,54,47,Clear,Clear,33,31,2025-07-18 23:51:00,07:45 PM,05:56 AM,Bradford,43.27,-71.96
10,True,75,75,SSW 0 mph,30.23,2025-08-18T23:52:01-0400,1755575521,56,56,74,50,56,56,48,Clear,Clear,33,31,2025-07-18 23:52:00,07:45 PM,05:55 AM,Bristol,43.6,-71.75
10,True,79,79,S 1 mph,30.23,2025-08-19T00:00:27-0400,1755576027,53,53,69,47,53,53,46,Clear,Clear,33,31,2025-07-19 00:00:00,07:45 PM,05:57 AM,Canaan,43.65,-72.02
10,True,79,79,N 1 mph,30.24,2025-08-18T23:56:18-0400,1755575778,53,53,75,49,53,53,47,Clear,Clear,33,31,2025-07-18 23:56:00,07:43 PM,05:52 AM,Center Ossipee,43.75,-71.15
10,True,71,71,N 3 mph,30.23,2025-08-18T23:51:30-0400,1755575490,55,55,73,48,55,55,46,Clear,Clear,33,31,2025-07-18 23:51:00,07:44 PM,05:53 AM,Center Sandwich,43.81,-71.44
10,True,82,82,S 0 mph,30.23,2025-08-18T23:56:09-0400,1755575769,53,53,73,50,53,53,48,Clear,Clear,33,31,2025-07-18 23:56:00,07:47 PM,05:58 AM,Charlestown,43.24,-72.42
10,True,74,74,SSW 0 mph,30.23,2025-08-18T23:57:48-0400,1755575868,55,55,72,51,55,55,47,Clear,Clear,33,31,2025-07-18 23:57:00,07:47 PM,05:58 AM,Claremont city,43.38,-72.34
10,True,93,93,SSW 2 mph,30.26,2025-08-18T23:52:38-0400,1755575558,46,46,67,40,46,46,44,Clear,Clear,33,31,2025-07-18 23:52:00,07:46 PM,05:52 AM,Colebrook,44.89,-71.49
10,True,81,81,N 1 mph,30.22,2025-08-18T23:55:24-0400,1755575724,56,56,76,55,56,56,50,Clear,Clear,33,31,2025-07-18 23:55:00,07:44 PM,05:55 AM,Concord city,43.23,-71.56
10,True,81,81,W 0 mph,30.22,2025-08-18T23:53:51-0400,1755575631,54,54,76,54,54,54,49,Clear,Clear,33,31,2025-07-18 23:53:00,07:44 PM,05:56 AM,Contoocook,43.22,-71.71
10,True,80,80,W 3 mph,30.24,2025-08-18T23:58:06-0400,1755575886,52,52,77,48,52,52,46,Clear,Clear,33,31,2025-07-18 23:58:00,07:43 PM,05:52 AM,Conway,43.98,-71.13
10,True,76,76,WNW 1 mph,30.22,2025-08-18T23:53:54-0400,1755575634,56,56,73,56,56,56,49,P Cloudy,Partly Cloudy,35,29,2025-07-18 23:53:00,07:42 PM,05:54 AM,Derry,42.89,-71.28
10,True,89,89,W 1 mph,30.22,2025-08-18T23:54:43-0400,1755575683,54,54,74,54,54,54,51,Fair,Fair,34,33,2025-07-18 23:54:00,07:41 PM,05:52 AM,Dover city,43.19,-70.88
10,True,88,88,WNW 1 mph,30.22,2025-08-18T23:59:31-0400,1755575971,54,54,73,54,54,54,51,Fair,Fair,34,33,2025-07-18 23:59:00,07:41 PM,05:53 AM,Durham,43.14,-70.92
10,True,75,75,NW 1 mph,30.22,2025-08-18T23:56:02-0400,1755575762,58,58,76,58,58,58,50,P Cloudy,Partly Cloudy,35,29,2025-07-18 23:56:00,07:43 PM,05:55 AM,East Merrimack,42.87,-71.48
10,True,78,78,S 1 mph,30.23,2025-08-19T00:00:08-0400,1755576008,54,54,70,49,54,54,47,Clear,Clear,33,31,2025-07-19 00:00:00,07:45 PM,05:58 AM,Enfield,43.64,-72.15
10,True,89,89,WNW 0 mph,30.23,2025-08-18T23:51:42-0400,1755575502,53,53,75,53,53,53,50,Fair,Fair,34,33,2025-07-18 23:51:00,07:41 PM,05:53 AM,Epping,43.03,-71.09
