datetime,location,incident_number,details,retrieval_date
02/14/2025 00:05,Bridge St / Kosciuszko St,25010944,TRAFFIC STOP,2025-02-15
02/14/2025 12:55,39 BEECH ST: @Beech St Shelter,25011129,SPECIAL ATTENTION,2025-02-15
02/14/2025 13:50,39 Beech st,25011145,SPECIAL ATTENTION,2025-02-15
02/14/2025 13:49,Elm St / North St,25011144,TRAFFIC STOP,2025-02-15
02/14/2025 13:44,448 Manchester St,25011143,MEALS ON WHEELS,2025-02-15
02/14/2025 13:44,377 S Willow St: @DMV (MANCHESTER COMMONS BLDG B),25011142,PARKING COMPLAINT,2025-02-15
02/14/2025 13:43,S Main St / W Hancock St,25011141,TRAFFIC STOP,2025-02-15
02/14/2025 13:31,373 S Willow St: @UPS STORE S WILLOW (BRADY SULLIV,25011139,CHECK AREA FOR PROBLEM,2025-02-15
02/14/2025 13:30,Union St / Bridge St,25011140,ACCIDENT,2025-02-15
02/14/2025 13:29,364 Amherst St,25011138,ABANDON VEHICLE,2025-02-15
02/14/2025 13:26,Portsmouth Ave / Lake Ave,25011137,NEIGHBOR COMPLAINT,2025-02-15
02/14/2025 13:18,Elm St / Mechanic St,25011136,TRAFFIC STOP,2025-02-15
02/14/2025 13:16,493 Maple St,25011135,TRAFFIC STOP,2025-02-15
02/14/2025 13:11,41 Union St,25011134,CHECK CONDITION OF SUBJECT,2025-02-15
02/14/2025 13:10,200 Hanover St: @HUGH GALLEN HIGH RISE,25011133,CHECK VEHICLE,2025-02-15
02/14/2025 13:07,300 BEDFORD ST: @LOFTS AT MILL NUMBER ONE,25011132,HANGUP CALL,2025-02-15
02/14/2025 13:06,200 S Jewett St: @SOUTHSIDE BIBLE CHURCH,25011131,THEFT,2025-02-15
02/14/2025 13:53,93 S Maple St: @FAMILY DOLLAR S MAPLE (SAVERS),25011146,UNWANTED SUBJECT,2025-02-15
02/14/2025 14:41,75 PARKSIDE AVE: @PARKSIDE MIDDLE SCHOOL,25011147,SPECIAL ATTENTION,2025-02-15
02/14/2025 14:43,Mammoth Rd / Bridge St,25011148,CHECK AREA FOR PROBLEM,2025-02-15
02/14/2025 15:24,200 HANOVER ST: @HUGH GALLEN HIGH RISE,25011156,SPECIAL ATTENTION,2025-02-15
02/14/2025 15:58,425 LAKE AVE: @LAKE AVE FOOD MART,25011163,BUSINESS CHECK,2025-02-15
