datetime,location,incident_number,details,retrieval_date
02/10/2025 00:05,859 HANOVER ST: @HANNAFORDS HANOVER STREET,25009900,ASSIST OTHER AGENCY,2025-02-11
02/10/2025 16:00,GRANITE ST / ELM ST,25010070,TRAFFIC STOP,2025-02-11
02/10/2025 15:15,99 Fourth St,25010059,CRIMINAL THREATENING,2025-02-11
02/10/2025 15:17,464 S WILLOW ST: @BATTERIES PLUS BULBS,25010061,ACCIDENT HIT AND RUN,2025-02-11
02/10/2025 15:19,39 BEECH ST: @Beech St Shelter,25010060,SPECIAL ATTENTION,2025-02-11
02/10/2025 15:28,PEPSI ROAD,25010062,K9 TRAINING,2025-02-11
02/10/2025 15:29,12 Cumberland St,25010063,PARKING COMPLAINT,2025-02-11
02/10/2025 15:31,39 Beech St: @Beech St Shelter,25010065,CHECK AREA FOR PROBLEM,2025-02-11
02/10/2025 15:31,39 BEECH ST: @Beech St Shelter,25010064,SPECIAL ATTENTION,2025-02-11
02/10/2025 15:39,33 Auto Center Rd: @IRA TOYOTA,25010066,LOST PROPERTY,2025-02-11
02/10/2025 15:52,152 DUNBAR ST,25010067,CHECK CONDITION OF SUBJECT,2025-02-11
02/10/2025 15:57,ELM ST,25010068,SPECIAL ATTENTION,2025-02-11
02/10/2025 15:59,216 ELM ST: @DUNKIN DONUTS ELM/VALLEY,25010069,BUSINESS CHECK,2025-02-11
02/10/2025 16:00,Wellington Way / Eastern Ave,25010071,MISSING JUVENILE,2025-02-11
02/10/2025 16:06,405 Valley St: @MPD,25010072,STALKING ORDER,2025-02-11
02/10/2025 15:07,565 Vinton St,25010056,ACCIDENT,2025-02-11
02/10/2025 16:07,1 CRUSADER WAY: @MEMORIAL HIGH SCHOOL,25010073,ROAD RAGE,2025-02-11
02/10/2025 16:21,210 EDDY RD: @MOBIL MART,25010074,BUSINESS CHECK,2025-02-11
02/10/2025 16:22,445 Willow St: @VALLEY STREET JAIL,25010075,WAGON TRANSPORT,2025-02-11
02/10/2025 16:24,MAPLE ST / SOMERVILLE ST,25010076,SPECIAL ATTENTION,2025-02-11
02/10/2025 16:27,MAPLE ST / PRESCOTT ST,25010077,TRAFFIC STOP,2025-02-11
02/10/2025 16:27,405 Valley St: @MPD,25010078,ADMINISTRATIVE MISC,2025-02-11
02/10/2025 16:35,307 Spruce St,25010079,TRAFFIC STOP,2025-02-11
02/10/2025 16:36,943 Dunbarton Rd: @NH JOB CORPS,25010080,ASSAULT,2025-02-11
02/10/2025 16:39,BEECH ST / HAYWARD ST,25010081,TRAFFIC STOP,2025-02-11
02/10/2025 16:40,405 Valley St: @MPD,25010082,ADMINISTRATIVE MISC,2025-02-11
02/10/2025 16:40,Union St / Grove St,25010084,ANIMAL COMPLAINTS,2025-02-11
02/10/2025 16:40,1056 River Rd: @YDC,25010083,SPECIAL ATTENTION,2025-02-11
02/10/2025 15:09,27 Elm St,25010058,FRAUD,2025-02-11
02/10/2025 15:06,62 Maple St: @MILL METALS SUPPLY CO,25010055,TRAFFIC STOP,2025-02-11
02/10/2025 16:50,BEECH ST / GREEN ST,25010086,SPECIAL ATTENTION,2025-02-11
02/10/2025 13:28,405 Valley St: @MPD,25010039,FOUND PROPERTY,2025-02-11
02/10/2025 12:45,282 Front St,25010026,ASSIST OTHER AGENCY,2025-02-11
02/10/2025 12:46,31 Andrew St: @NORTH END ESTATES #31,25010028,CHECK CONDITION OF SUBJECT,2025-02-11
02/10/2025 12:48,259 CHESTNUT ST: @OMALLEY HI RISE,25010029,SPECIAL ATTENTION,2025-02-11
02/10/2025 12:53,214 S Wilson St,25010030,ACCIDENT HIT AND RUN,2025-02-11
02/10/2025 12:58,Eastern Ave / Karatzas Ave,25010031,PARKING COMPLAINT,2025-02-11
