datetime,location,incident_number,details,retrieval_date
02/03/2025 00:03,126 W Baker St,25008237,UNRULY JUVENILE,2025-02-04
02/03/2025 00:19,CHESTNUT ST / LOWELL ST,25008238,HOTSPOT PATROL,2025-02-04
02/03/2025 14:55,405 Valley St: @MPD,25008383,ADMINISTRATIVE MISC,2025-02-04
02/03/2025 14:58,875 Gold St: @MERCEDES BENZ OF MANCHESTER,25008384,LOST PROPERTY,2025-02-04
02/03/2025 15:04,60 Constant St,25008385,DEATH,2025-02-04
02/03/2025 15:09,161 Garden Dr: @MANCHESTER GARDENS #161,25008387,HANGUP CALL,2025-02-04
02/03/2025 15:09,89 Dow St: @FIT LAB FITNESS,25008386,ADDED INFO TO PREVIOUS CASE,2025-02-04
02/03/2025 15:12,52 Doris St,25008388,ANIMAL COMPLAINTS,2025-02-04
02/03/2025 15:29,580 Kimball St: @KIMBALL FALLS APTS BUILDING #1,25008389,MEDICAL PROBLEM,2025-02-04
02/03/2025 15:31,0 Central St,25008394,PARKING COMPLAINT,2025-02-04
02/03/2025 15:32,3 Sundial Ave,25008391,ALARM BURGLARY,2025-02-04
02/03/2025 15:32,443 CHESTNUT ST: @VICTORY PARK,25008390,CHECK CONDITION OF SUBJECT,2025-02-04
02/03/2025 15:35,1255 S Willow St: @TD BANKNORTH S WILLOW ST,25008392,ACCIDENT WITH INJURY,2025-02-04
02/03/2025 15:36,200 HANOVER ST: @HUGH GALLEN HIGH RISE,25008393,SPECIAL ATTENTION,2025-02-04
02/03/2025 15:44,39 BEECH ST: @Beech St Shelter,25008395,SPECIAL ATTENTION,2025-02-04
02/03/2025 15:48,405 Valley St: @MPD,25008396,ADMINISTRATIVE MISC,2025-02-04
02/03/2025 15:52,216 ELM ST: @DUNKIN DONUTS ELM/VALLEY,25008397,BUSINESS CHECK,2025-02-04
02/03/2025 15:58,405 Valley St: @MPD,25008398,ASSAULT,2025-02-04
02/03/2025 16:13,39 Beech St: @Beech St Shelter,25008400,CHECK SUBJECT,2025-02-04
02/03/2025 16:18,323 Franklin St: @CARPENTER CENTER,25008403,CHECK CONDITION OF SUBJECT,2025-02-04
02/03/2025 16:20,210 EDDY RD: @MOBIL MART,25008401,BUSINESS CHECK,2025-02-04
02/03/2025 16:20,55 AMORY ST: @PARISEAU HIGH RISE,25008402,SPECIAL ATTENTION,2025-02-04
02/03/2025 16:41,60 Constant St,25008404,MEDICAL PROBLEM,2025-02-04
02/03/2025 16:41,463 KIMBALL ST,25008405,SPECIAL ATTENTION,2025-02-04
02/03/2025 16:44,Maple St / Lake Ave,25008406,TRAFFIC STOP,2025-02-04
02/03/2025 16:46,253 Maple St,25008407,THEFT,2025-02-04
02/03/2025 16:51,DOUGLAS ST / DOVER ST,25008408,SPECIAL ATTENTION,2025-02-04
02/03/2025 14:52,199 Manchester St: @FIT - FAMLIES IN TRANSITION,25008382,ASSAULT,2025-02-04
02/03/2025 14:50,39 Beech St: @Beech St Shelter,25008381,THEFT,2025-02-04
02/03/2025 14:46,BEECH ST / CEDAR ST,25008380,ACCIDENT HIT&RUN W/INJURY,2025-02-04
02/03/2025 13:41,Bremer St / Boutwell East Back St,25008365,TRAFFIC STOP,2025-02-04
02/03/2025 12:34,93 S Maple St: @SAVERS,25008354,ACCIDENT,2025-02-04
02/03/2025 12:41,262 Boynton St,25008355,ACCIDENT HIT AND RUN,2025-02-04
02/03/2025 12:48,157 Eastern Ave: @SUNSET RIDGE APTS #157,25008356,MENTAL HEALTH ISSUE,2025-02-04
02/03/2025 12:53,CANDIA RD / 93 S ON RAMP FROM CANDIA RD,25008357,DISABLED MOTOR VEHICLE,2025-02-04
02/03/2025 12:56,526 Second St: @ENTERPRISE SECOND ST,25008358,FOUND PROPERTY,2025-02-04
02/03/2025 13:09,23 Elm St,25008359,CRIMINAL THREATENING,2025-02-04
02/03/2025 13:20,64 Merrimack St: @RED OAK PROPERTIES MERRIMACK ST,25008360,MENTAL HEALTH ISSUE,2025-02-04
02/03/2025 13:23,606 Granite St,25008361,CHECK AREA FOR PROBLEM,2025-02-04
02/03/2025 13:26,956 Straw Hill Rd,25008362,ALARM BURGLARY,2025-02-04
02/03/2025 13:28,122 Mcgregor St: @RITE AID MCGREGOR ST,25008363,THEFT,2025-02-04
02/03/2025 13:38,"55 W Webster St: @Niederman, Stanzel & Lindsey PLL",25008364,ANIMAL COMPLAINTS,2025-02-04
02/03/2025 13:45,445 Willow St: @VALLEY STREET JAIL,25008366,WAGON TRANSPORT,2025-02-04
02/03/2025 14:34,298 Queen City Ave: @COMFORT INN,25008379,ASSIST DCYF,2025-02-04
02/03/2025 13:51,Goffstown Rd / Omega St,25008367,TRAFFIC STOP,2025-02-04
02/03/2025 13:51,Amory St / Notre Dame Ave,25008368,TRAFFIC STOP,2025-02-04
02/03/2025 13:52,2297 Brown Ave: @DUNKIN DONUTS,25008369,CHECK AREA FOR PROBLEM,2025-02-04
02/03/2025 13:53,191 Hackett Hill Rd: @HACKETT HILL HEALTH CARE,25008370,CHECK CONDITION OF SUBJECT,2025-02-04
02/03/2025 13:56,278 Union St,25008371,CHECK AREA FOR PROBLEM,2025-02-04
02/03/2025 14:00,174 Douglas St,25008372,UNRULY JUVENILE,2025-02-04
02/03/2025 14:01,405 Valley St,25008373,WARRANT,2025-02-04
