visibility,valid,humidity,humidity_S,wind,barometricPressure,validTimeLocal,validTimeUtc,temperature_S,temperature,high,low,feelsLikeTemperature,feelsLikeTemperature_S,dewPoint,shortDescription,description,icon,iconCode,lastUpdated,sunsetTime,sunriseTime,city_name,latitude,longitude
10,True,59,59,WNW 11 mph,30.0,2025-01-30T05:52:22-0500,1738234342,10,10,32,10,-4,-4,-1,Clear,Clear,33,31,2025-01-30 05:52:00,04:54 PM,07:02 AM,Alton,43.46,-71.22
10,True,55,55,WNW 10 mph,30.02,2025-01-30T05:59:26-0500,1738234766,16,16,40,16,4,4,3,P Cloudy,Partly Cloudy,35,29,2025-01-30 05:59:00,04:57 PM,07:02 AM,Amherst,42.86,-71.62
10,True,63,63,WNW 8 mph,30.03,2025-01-30T05:54:48-0500,1738234488,13,13,35,13,1,1,2,M Cloudy,Mostly Cloudy,38,27,2025-01-30 05:54:00,04:58 PM,07:04 AM,Antrim,43.04,-71.95
10,True,59,59,WNW 10 mph,30.01,2025-01-30T05:51:34-0500,1738234294,9,9,30,9,-4,-4,-2,Clear,Clear,33,31,2025-01-30 05:51:00,04:55 PM,07:04 AM,Ashland,43.7,-71.63
4,True,59,59,WNW 35 mph,29.98,2025-01-30T05:54:14-0500,1738234454,7,7,25,7,-17,-17,-4,P Cldy/Wind,Partly Cloudy/Wind,35,29,2025-01-30 05:54:00,04:53 PM,07:04 AM,Bartlett,44.07,-71.28
10,True,63,63,WNW 10 mph,30.02,2025-01-30T05:59:06-0500,1738234746,9,9,33,9,-4,-4,-1,Clear,Clear,33,31,2025-01-30 05:59:00,04:55 PM,07:03 AM,Belmont,43.44,-71.48
10,True,63,63,WNW 8 mph,30.03,2025-01-30T06:00:17-0500,1738234817,13,13,36,13,2,2,3,M Cloudy,Mostly Cloudy,38,27,2025-01-30 06:00:00,04:58 PM,07:04 AM,Bennington,43.0,-71.92
8,True,65,65,W 14 mph,30.02,2025-01-30T06:00:35-0500,1738234835,1,1,23,1,-18,-18,-8,P Cloudy,Partly Cloudy,35,29,2025-01-30 06:00:00,04:52 PM,07:05 AM,Berlin city,44.49,-71.26
8,True,68,68,W 7 mph,30.06,2025-01-30T05:52:31-0500,1738234351,0,0,28,0,-12,-12,-7,M Cloudy,Mostly Cloudy,38,27,2025-01-30 05:52:00,04:54 PM,07:06 AM,Bethlehem,44.28,-71.69
10,True,62,62,WNW 12 mph,30.04,2025-01-30T05:54:42-0500,1738234482,9,9,33,9,-6,-6,-1,P Cloudy,Partly Cloudy,35,29,2025-01-30 05:54:00,04:57 PM,07:05 AM,Blodgett Landing,43.38,-72.04
