time_stamp,last_seen,sensor_index,name,model,firmware_version,latitude,longitude,altitude,temperature_a,temperature_b,time_executed,pm2.5_10minute_a,pm2.5_10minute_b,pm2.5_diff,pm2.5_reldiff,pm2.5_jumpa,pm2.5_jumpb,pm2.5_jumpreldiff,pm2.5_qa_flag,pm2.5_uncorrected_avg,humidity_a,humidity_b,rh_diff,rh_jumpa,rh_jumpb,rh_jumpdiff,rh_qa_flag,rh_avg,pm2.5_corrected,updated_version
2025-07-20 00:00:07,07-19-2025 23:59:03,1202,KSC 19,PA-II,6.06b,42.936554,-72.27102,488,79,None,07-20-2025 00:00:01,8.4,7.3,1.1,14.0,0,0,0,Passed,7.85,71,0,71.0,0,0,0.0,RHZB,71,1.98,True
2025-07-20 00:00:07,07-19-2025 23:56:23,154045,MHT3 Northwest School Manchester,PA-II-SD,7.02,42.999123,-71.48408,240,78,0,07-20-2025 00:00:01,10.4,9.5,0.9,9.0,0,0,0,Passed,9.95,46,0,46.0,0,0,0.0,RHZB,46,5.01,True
2025-07-20 00:00:07,07-19-2025 23:59:11,154425,MHT4 North End Manchester,PA-II-SD,7.02,43.023964,-71.46163,383,78,0,07-20-2025 00:00:01,8.3,8.1,0.2,2.0,0,0,0,Passed,8.2,49,0,49.0,0,0,0.0,RHZB,49,3.73,True
2025-07-20 00:00:07,07-19-2025 23:57:55,160753,KSC 42,PA-II,7.02,42.957714,-72.3163,521,76,0,07-20-2025 00:00:01,8.8,8.9,0.1,1.0,0,0,0,Passed,8.85,54,0,54.0,0,0,0.0,RHZB,54,3.78,True
2025-07-20 00:00:07,07-19-2025 23:58:41,175137,MHT9 Hanover Street,PA-II-FLEX,7.04,42.990227,-71.43767,357,82,82,07-20-2025 00:00:01,6.2,5.3,0.9,16.0,0,0,0,Passed,5.75,47,47,0.0,0,0,0.0,Passed,47.0,2.38,True
2025-07-20 00:00:07,07-19-2025 23:58:55,187097,Convergent,PA-II-FLEX,7.04,42.758415,-71.65097,605,82,82,07-20-2025 00:00:01,5.4,4.9,0.5,10.0,0,0,0,Passed,5.15,49,49,0.0,0,0,0.0,Passed,49.0,1.87,True
2025-07-20 00:00:07,05-02-2025 12:16:47,194263,Pembroke_CAMP_40,PA-II-FLEX,7.04,43.13209,-71.46017,204,67,67,07-20-2025 00:00:01,11.8,11.9,0.1,1.0,0,0,0,T,T,,50,50,0,0,0.0,Passed,,,True
2025-07-20 00:00:07,07-19-2025 23:58:48,154041,MHT2 Glosser/Parkside School2 Manchester,PA-II-SD,7.02,42.988956,-71.47882,190,78,0,07-20-2025 00:00:01,8.5,8.1,0.4,5.0,0,0,0,Passed,8.3,48,0,48.0,0,0,0.0,RHZB,48,3.86,True
2025-07-20 00:00:07,07-19-2025 23:58:39,196631,We Share The Air,PA-II-FLEX,7.04,43.18085,-70.866714,140,79,79,07-20-2025 00:00:01,5.7,5.1,0.6,11.0,0,0,0,Passed,5.4,55,55,0.0,0,0,0.0,Passed,55.0,1.6,True
2025-07-20 00:00:07,07-19-2025 23:58:21,220415,Nashua 1,PA-II-ZEN,7.04,42.75815,-71.4652,151,84,84,07-20-2025 00:00:01,4.7,5.1,0.4,8.0,0,0,0,Passed,4.9,44,44,0.0,0,0,0.0,Passed,44.0,2.07,True
