datetime,location,incident_number,details,retrieval_date
08/17/2025 00:11,337 BROWN AVE,25062485,MUSIC COMPLAINT,2025-08-18
08/17/2025 17:33,163 S BEECH ST: @FAMILIES IN TRANSITION  BEECH ST,25062648,SPECIAL ATTENTION,2025-08-18
08/17/2025 15:44,39 BEECH ST: @Beech St Shelter,25062621,SPECIAL ATTENTION,2025-08-18
08/17/2025 16:01,92 Walnut St: @WALNUT ST APTS,25062625,HARRASSMENT,2025-08-18
08/17/2025 16:06,39 Beech St: @Beech St Shelter,25062624,ASSAULT,2025-08-18
08/17/2025 16:08,445 Willow St: @VALLEY STREET JAIL,25062623,WAGON TRANSPORT,2025-08-18
08/17/2025 16:26,242 Cedar St,25062626,NEIGHBOR COMPLAINT,2025-08-18
08/17/2025 16:32,60 Old Hackett Hill Rd: @WESTBROOK CONDOS #60,25062627,CHECK SECURITY OF BUILDING,2025-08-18
08/17/2025 16:42,1 - 57 BERKLEY ST,25062628,SPECIAL ATTENTION,2025-08-18
08/17/2025 16:44,1056 RIVER RD: @YDC,25062629,SPECIAL ATTENTION,2025-08-18
08/17/2025 16:46,Crescent Rd / Meadow St,25062630,FOUND PROPERTY,2025-08-18
08/17/2025 16:56,ELM ST / GRANITE ST,25062631,DISABLED MOTOR VEHICLE,2025-08-18
08/17/2025 16:56,1279 S Willow St: @Revo Casino,25062632,UNWANTED SUBJECT,2025-08-18
08/17/2025 17:01,24 Hale St,25062633,BROADCAST MESSAGE,2025-08-18
08/17/2025 17:01,Harrison St / Bruce Rd,25062634,CHECK AREA FOR PROBLEM,2025-08-18
08/17/2025 17:12,297 MAPLE ST: @Hunt Memorial Pool,25062635,SPECIAL ATTENTION,2025-08-18
08/17/2025 17:15,259 CHESTNUT ST: @OMALLEY HI RISE,25062636,SPECIAL ATTENTION,2025-08-18
08/17/2025 17:15,1100 Bicentennial Dr: @NH STATE LIQUOR STORE #33 (,25062637,CHECK CONDITION OF SUBJECT,2025-08-18
08/17/2025 17:17,755 ELM ST: @VETERAN'S PARK,25062638,SPECIAL ATTENTION,2025-08-18
08/17/2025 17:18,1500 S Willow St: @Mall of New Hampshire,25062639,CHECK AREA FOR PROBLEM,2025-08-18
08/17/2025 17:20,39 beech st,25062640,HOMELESS ISSUES,2025-08-18
08/17/2025 17:24,485 Valley St: @CITY SHOPS BUILDING,25062642,ANIMAL COMPLAINTS,2025-08-18
08/17/2025 17:25,443 CHESTNUT ST: @VICTORY PARK,25062641,SPECIAL ATTENTION,2025-08-18
08/17/2025 17:27,190 Zachary Rd: @API OF NEW HAMPSHIRE,25062644,ALARM BURGLARY,2025-08-18
08/17/2025 17:28,93 S MAPLE ST: @FAMILY DOLLAR S MAPLE,25062643,HOMELESS ISSUES,2025-08-18
08/17/2025 15:25,62 Milford St,25062620,MENTAL HEALTH ISSUE,2025-08-18
08/17/2025 15:07,4481 Brown Ave,25062619,ASSIST OTHER AGENCY,2025-08-18
08/17/2025 15:02,725 Gold St: @WALMART,25062617,STOLEN MOTOR VEHICLE,2025-08-18
08/17/2025 13:40,53 Mammoth Rd: @FAITH BAPTIST CHURCH,25062604,SUSPICIOUS MOTOR VEHICLE,2025-08-18
08/17/2025 12:09,145 Cilley Rd,25062595,CHECK CONDITION OF SUBJECT,2025-08-18
08/17/2025 12:15,135 SPRING ST: @TRU BY HILTON,25062596,CHECK SUBJECT,2025-08-18
08/17/2025 12:20,586 Valley St: @DOLLAR TREE VALLEY ST (METRO PCS V,25062597,CHECK AREA FOR PROBLEM,2025-08-18
08/17/2025 12:26,410 HOOKSETT RD: @LIVINGSTON PARK,25062598,SPECIAL ATTENTION,2025-08-18
08/17/2025 12:27,1000 Elm St: @THE HOP KNOT (HAMPSHIRE PLAZA),25062599,MUSIC COMPLAINT,2025-08-18
08/17/2025 12:41,199 MANCHESTER ST: @FIT - FAMLIES IN TRANSITION,25062600,SPECIAL ATTENTION,2025-08-18
08/17/2025 12:52,85 Manchester St: @roots barber shop,25062601,CHECK CONDITION OF SUBJECT,2025-08-18
08/17/2025 13:04,443 CHESTNUT ST: @VICTORY PARK,25062602,SPECIAL ATTENTION,2025-08-18
08/17/2025 13:16,Kelley St / Kimball St: @Biron Bridge,25062603,MEDICAL PROBLEM,2025-08-18
08/17/2025 13:38,100 Mcgregor St: @CATHOLIC MEDICAL CENTER,25062605,MISSING PERSON,2025-08-18
