datetime,location,incident_number,details,retrieval_date
08/06/2025 00:15,66 School St: @FAMILIES IN TRANSITION #66,25058793,CHECK AREA FOR PROBLEM,2025-08-07
08/06/2025 16:26,COOLIDGE AVE / AMORY ST,25059035,TRAFFIC STOP,2025-08-07
08/06/2025 16:06,475 Rimmon St,25059032,CHECK SECURITY OF BUILDING,2025-08-07
08/06/2025 16:05,140 Jewett St,25059033,ASSIST OTHER AGENCY,2025-08-07
08/06/2025 15:58,AUBURN ST / LINCOLN ST,25059030,CHECK VEHICLE,2025-08-07
08/06/2025 15:58,834 Elm St,25059031,CHECK CONDITION OF SUBJECT,2025-08-07
08/06/2025 15:56,103 Cumberland,25059029,CHECK AREA FOR PROBLEM,2025-08-07
08/06/2025 15:53,418 Laurel St,25059028,CHECK CONDITION OF SUBJECT,2025-08-07
08/06/2025 15:52,93 Lynwood Ln,25059027,NEIGHBOR COMPLAINT,2025-08-07
08/06/2025 15:50,136 MYRTLE ST,25059026,CHECK VEHICLE,2025-08-07
08/06/2025 15:45,354 Day St,25059025,ANIMAL COMPLAINTS,2025-08-07
08/06/2025 15:33,WILSON ST / SOMERVILLE ST,25059023,ABANDON VEHICLE,2025-08-07
08/06/2025 15:31,1500 S Willow St: @JC Penney (Mall of New Hampshir,25059024,SHOPLIFTING,2025-08-07
08/06/2025 15:24,460 ELM ST: @MARKET BASKET,25059021,CHECK SUBJECT,2025-08-07
08/06/2025 15:23,215 Wilson St,25059022,ABUSE,2025-08-07
08/06/2025 15:21,510 Corning Rd: @MELODY PINES DAY CAMP,25059020,HANGUP CALL,2025-08-07
08/06/2025 15:20,144 Dunbarton Rd,25059019,ILLEGAL DUMPING,2025-08-07
08/06/2025 15:15,32 Main St,25059018,UNWANTED SUBJECT,2025-08-07
08/06/2025 15:14,214 Chestnut St: @KALIVAS PARK,25059016,ANIMAL COMPLAINTS,2025-08-07
08/06/2025 16:11,530 Lake Ave,25059034,HOMELESS ISSUES,2025-08-07
08/06/2025 16:28,MAPLE ST / PROSPECT ST,25059036,TRAFFIC STOP,2025-08-07
08/06/2025 14:58,33 Ahern St,25059015,ASSAULT,2025-08-07
08/06/2025 16:29,289 Concord St,25059037,PARKING COMPLAINT,2025-08-07
08/06/2025 17:04,382 CEDAR ST,25059055,BAIL CHECK,2025-08-07
08/06/2025 17:01,443 CHESTNUT ST: @VICTORY PARK,25059054,CHECK SUBJECT,2025-08-07
08/06/2025 16:59,194 AUBURN ST,25059053,BAIL CHECK,2025-08-07
08/06/2025 16:58,14 PROSPECT ST: @14 PROSPECT ST,25059052,CHECK SUBJECT,2025-08-07
08/06/2025 16:56,14 PROSPECT ST: @14 PROSPECT ST,25059050,BAIL CHECK,2025-08-07
08/06/2025 16:56,6 March Ave: @LENSCRAFTERS MARCH AVE,25059051,HANGUP CALL,2025-08-07
08/06/2025 16:52,44 First Ave,25059049,MENTAL HEALTH ISSUE,2025-08-07
08/06/2025 16:51,357 Island Pond Rd: @HOLY CROSS CENTER,25059047,MENTAL HEALTH ISSUE,2025-08-07
08/06/2025 16:50,CHESTNUT ST / LOWELL ST,25059046,TRAFFIC STOP,2025-08-07
08/06/2025 16:46,0 YDC PRIVATE,25059044,SPECIAL ATTENTION,2025-08-07
08/06/2025 16:45,55 Amory St: @PARISEAU HIGH RISE,25059045,THEFT,2025-08-07
08/06/2025 16:40,419 Bridge St,25059043,ACCIDENT,2025-08-07
08/06/2025 16:33,60 OLD HACKETT HILL RD: @WESTBROOK CONDOS #60,25059041,BAIL CHECK,2025-08-07
08/06/2025 16:32,755 ELM ST: @VETERAN'S PARK,25059039,CHECK SUBJECT,2025-08-07
08/06/2025 16:32,YDC,25059038,SPECIAL ATTENTION,2025-08-07
08/06/2025 16:32,25059040,,,2025-08-07
08/06/2025 16:31,29 Dutton St: @29 DUTTON ST,25059042,CIVIL STANDBY,2025-08-07
08/06/2025 15:11,285 Concord St: @285 CONCORD ST,25059017,CIVIL STANDBY,2025-08-07
08/06/2025 14:54,60 Pinebrook Pl,25059014,ASSIST OTHER AGENCY,2025-08-07
08/06/2025 17:06,100 Mcgregor St: @CATHOLIC MEDICAL CENTER,25059056,SEXUAL ASSAULT KIT,2025-08-07
08/06/2025 14:04,20 W River Dr: @COLONIAL VILLAGE #20,25058991,CHECK AREA FOR PROBLEM,2025-08-07
08/06/2025 14:02,UNION ST / MANCHESTER ST,25058990,HOTSPOT PATROL,2025-08-07
08/06/2025 14:01,UNION ST / BELL ST,25058989,TRAFFIC STOP,2025-08-07
08/06/2025 14:00,199 MANCHESTER ST: @FIT - FAMLIES IN TRANSITION,25058988,SPECIAL ATTENTION,2025-08-07
08/06/2025 13:57,13 Pennacook St,25058987,CHECK CONDITION OF SUBJECT,2025-08-07
08/06/2025 13:49,S JEWETT ST / BRUNELLE AVE,25058986,TRAFFIC STOP,2025-08-07
08/06/2025 13:30,819 Elm St,25058985,,2025-08-07
