datetime,location,incident_number,details,retrieval_date
08/23/2025 00:16,167 HANOVER ST: @DOWN THE BLOCK,25064339,SPECIAL ATTENTION,2025-08-24
08/23/2025 14:36,471 Silver St: @BRICKSTONE MILLS CONDOMINIUMS (TWI,25064494,PARKING COMPLAINT,2025-08-24
08/23/2025 14:56,197 Laurel St,25064496,THEFT,2025-08-24
08/23/2025 15:06,2540 Brown Ave: @MANCHESTER FIRING LINE,25064497,HANGUP CALL,2025-08-24
08/23/2025 15:11,2 Wall St: @MENTAL HEALTH CTR OF GREATER MANCHESTE,25064499,ALARM BURGLARY,2025-08-24
08/23/2025 15:12,300 Keller St: @CARMAX,25064498,VIOLATION OF BAIL,2025-08-24
08/23/2025 15:21,225 Tarrytown Rd: @TARRYTOWN HSG #225,25064500,,2025-08-24
08/23/2025 15:26,34 School St,25064501,MEDICAL PROBLEM,2025-08-24
08/23/2025 15:30,Granite St / S Commercial St,25064502,CHECK AREA FOR PROBLEM,2025-08-24
08/23/2025 15:35,MAPLE ST / HAYWARD ST,25064504,TRAFFIC STOP,2025-08-24
08/23/2025 15:35,1056 RIVER RD: @YDC,25064503,SPECIAL ATTENTION,2025-08-24
08/23/2025 15:38,MAPLE ST / AUBURN ST,25064505,CHECK SUBJECT,2025-08-24
08/23/2025 15:42,405 Valley St: @MPD,25064506,CHECK CONDITION OF SUBJECT,2025-08-24
08/23/2025 15:50,242 BEECH ST: @7-ELEVEN VALLEY ST,25064507,BUSINESS CHECK,2025-08-24
08/23/2025 15:51,777 S Willow St: @BURLINGTON COAT FACTORY (S WILLO,25064508,MISSING KID UNDER 12 YOA,2025-08-24
08/23/2025 15:53,180 Spruce St,25064509,CHECK VEHICLE,2025-08-24
08/23/2025 16:19,COOLIDGE AVE / BREMER ST,25064510,ABANDON VEHICLE,2025-08-24
08/23/2025 16:27,210 EDDY RD: @MOBIL MART,25064511,BUSINESS CHECK,2025-08-24
08/23/2025 16:33,PINARD ST / MAST RD,25064512,TRAFFIC STOP,2025-08-24
08/23/2025 16:34,103 Driving Park Rd: @NUTTS POND,25064513,ILLEGAL DUMPING,2025-08-24
08/23/2025 16:35,586 Valley St: @DOLLAR TREE VALLEY ST (METRO PCS V,25064515,ARGUMENT,2025-08-24
08/23/2025 16:36,725 GOLD ST: @WALMART,25064514,CHECK SUBJECT,2025-08-24
08/23/2025 16:52,445 WILLOW ST: @VALLEY STREET JAIL,25064516,WAGON TRANSPORT,2025-08-24
08/23/2025 16:53,CILLEY RD / BURNETT AVE,25064517,TRAFFIC STOP,2025-08-24
08/23/2025 16:53,12 Brook St,25064518,CHECK CONDITION OF SUBJECT,2025-08-24
08/23/2025 16:56,1000 S Willow St: @BANK OF AMERICA,25064519,ALARM,2025-08-24
08/23/2025 16:59,MASON ST / RIMMON ST,25064520,ABANDON VEHICLE,2025-08-24
08/23/2025 17:11,220 BELMONT ST,25064521,ASSAULT,2025-08-24
08/23/2025 17:14,698 S MAIN ST,25064522,SPECIAL ATTENTION,2025-08-24
08/23/2025 14:47,777 S Willow St: @BURLINGTON COAT FACTORY (S WILLO,25064495,DCYF REFERRAL,2025-08-24
08/23/2025 14:32,27 Amory St,25064493,CHECK VEHICLE,2025-08-24
08/23/2025 00:27,57 Rimmon St,25064340,THEFT,2025-08-24
08/23/2025 14:27,3000 GOFFS FALLS RD,25064492,SPECIAL ATTENTION,2025-08-24
08/23/2025 12:44,1500 S Willow St: @Mall of NH - Vintage Veil Tatto,25064464,STALKING ORDER,2025-08-24
08/23/2025 12:53,50 Beech Hill Ave,25064467,CHECK CONDITION OF SUBJECT,2025-08-24
08/23/2025 12:54,Granite St / Commercial St,25064465,CHECK CONDITION OF SUBJECT,2025-08-24
08/23/2025 12:56,293 Wilson St: @HOPE FOR RECOVERY SUITE 101,25064466,UNWANTED SUBJECT,2025-08-24
08/23/2025 13:01,CANAL ST / DEPOT ST,25064468,TRAFFIC STOP,2025-08-24
08/23/2025 13:04,ELM ST / GRANITE ST,25064470,TRAFFIC STOP,2025-08-24
08/23/2025 13:06,324 BEECH ST: @SHERIDAN EMMETT  PARK,25064471,SPECIAL ATTENTION,2025-08-24
08/23/2025 13:06,55 Amory St: @PARISEAU HIGH RISE,25064473,THEFT,2025-08-24
08/23/2025 13:07,1 LINE DR: @NORTHEAST DELTA DENTAL STADIUM,25064472,HOMELESS ISSUES,2025-08-24
08/23/2025 13:07,Blodget St / Maple St,25064474,ACCIDENT,2025-08-24
08/23/2025 13:08,101 RIVERWALK WAY: @FOOT BRIDGE,25064475,CHECK SUBJECT,2025-08-24
08/23/2025 13:08,1500 S Willow St: @Mall of NH (Mall of New Hampshi,25064478,CHECK CONDITION OF SUBJECT,2025-08-24
08/23/2025 13:12,SPRUCE ST / LINCOLN ST,25064476,TRAFFIC STOP,2025-08-24
08/23/2025 13:16,445 WILLOW ST: @VALLEY STREET JAIL,25064477,WAGON TRANSPORT,2025-08-24
08/23/2025 13:18,Auburn St / Elm St,25064479,CRIMINAL THREATENING,2025-08-24
08/23/2025 13:22,186 Beech Hill Dr,25064482,CHECK CONDITION OF SUBJECT,2025-08-24
08/23/2025 13:23,293 Wilson St: @HOPE FOR RECOVERY SUITE 101,25064481,UNWANTED SUBJECT,2025-08-24
08/23/2025 13:23,1 LINE DR: @NORTHEAST DELTA DENTAL STADIUM,25064480,CHECK SUBJECT,2025-08-24
08/23/2025 13:25,44 Koehler St,25064483,CHECK AREA FOR PROBLEM,2025-08-24
08/23/2025 13:34,57 Rimmon St,25064484,ADDED INFO TO PREVIOUS CASE,2025-08-24
08/23/2025 13:37,158 Whitford St,25064485,IDENTITY THEFT,2025-08-24
08/23/2025 13:49,64 Plainfield St,25064486,SUSPICIOUS ACTIVITY,2025-08-24
08/23/2025 13:50,214 Chestnut St: @KALIVAS PARK,25064488,DRUG ACTIVITY,2025-08-24
08/23/2025 13:50,SOUTH END RAIL TRAIL,25064487,SPECIAL ATTENTION,2025-08-24
08/23/2025 13:59,6 WILLOW ST: @Golden Karma Asian cuisine,25064489,CHECK SUBJECT,2025-08-24
08/23/2025 14:14,Chestnut St / Derryfield Ln,25064490,ACCIDENT,2025-08-24
08/23/2025 14:19,Maple St / Auburn St,25064491,CHECK CONDITION OF SUBJECT,2025-08-24
08/23/2025 17:17,273 Central St,25064523,WANTED PERSON CHECK,2025-08-24
08/23/2025 17:22,1111 S Willow St: @ALDIS (1111 S WILLOW ST SHOPPIN,25064525,ANIMAL COMPLAINTS,2025-08-24
08/23/2025 17:22,201 JOHN E DEVINE DR: @HANNAFORD JOHN E DEVINE DR,25064524,CHECK SUBJECT,2025-08-24
08/23/2025 17:28,443 Chestnut st,25064526,HOMELESS ISSUES,2025-08-24
08/23/2025 20:08,555 Cedar St: @WILSON ST ELEMENTARY SCHOOL,25064557,ALARM BURGLARY,2025-08-24
08/23/2025 20:09,Candia Rd / 93 S On Ramp From Candia Rd,25064559,CHECK CONDITION OF SUBJECT,2025-08-24
08/23/2025 20:16,39 Beech St: @Beech St Shelter,25064561,UNWANTED SUBJECT,2025-08-24
08/23/2025 20:16,UNION ST / MYRTLE ST,25064560,TRAFFIC STOP,2025-08-24
08/23/2025 20:22,313 Boynton St,25064562,HARRASSMENT,2025-08-24
08/23/2025 20:43,2301 Brown Ave: @SUPER 8 MOTEL,25064564,ARGUMENT,2025-08-24
08/23/2025 20:43,713 HUSE RD: @Planet Fitness 713 Huse Rd,25064563,TRAFFIC STOP,2025-08-24
08/23/2025 20:49,715 Second St: @DAIRY QUEEN SECOND ST,25064566,UNWANTED SUBJECT,2025-08-24
08/23/2025 20:49,713 HUSE RD: @Planet Fitness 713 Huse Rd,25064565,TRAFFIC STOP,2025-08-24
08/23/2025 21:01,21 Front St: @HAMPTON INN,25064567,HANGUP CALL,2025-08-24
08/23/2025 21:06,377 Rimmon St,25064568,CHECK CONDITION OF SUBJECT,2025-08-24
08/23/2025 21:22,445 WILLOW ST: @VALLEY STREET JAIL,25064569,WAGON TRANSPORT,2025-08-24
08/23/2025 21:25,725 GOLD ST: @WALMART,25064570,CHECK SUBJECT,2025-08-24
08/23/2025 21:33,50 West St,25064571,CHECK CONDITION OF SUBJECT,2025-08-24
08/23/2025 21:45,2297 BROWN AVE: @DUNKIN DONUTS,25064572,UNWANTED SUBJECT,2025-08-24
08/23/2025 21:53,ELM ST / AUBURN ST,25064573,TRAFFIC STOP,2025-08-24
08/23/2025 22:15,245 Eddy Rd: @SHELL EDDY RD,25064575,ALARM BURGLARY,2025-08-24
08/23/2025 22:17,33 Dutton St,25064576,FIGHT,2025-08-24
08/23/2025 22:29,9 Cherry Ave,25064577,CHECK AREA FOR PROBLEM,2025-08-24
08/23/2025 22:36,836 Candia Rd: @Candia Road Convenience Store,25064578,BROADCAST MESSAGE,2025-08-24
08/23/2025 22:45,436 Rimmon St,25064579,NOISE COMPLAINT,2025-08-24
08/23/2025 22:46,10 Arms St: @ARMS PARK,25064580,NOISE COMPLAINT,2025-08-24
08/23/2025 22:47,461 Rimmon St,25064581,MUSIC COMPLAINT,2025-08-24
08/23/2025 22:53,0 Amoskeag Bridge,25064582,CHECK CONDITION OF SUBJECT,2025-08-24
08/23/2025 23:12,211 Tarrytown Rd: @TARRYTOWN HSG,25064583,MUSIC COMPLAINT,2025-08-24
08/23/2025 23:15,55 John E Devine Dr: @EVEN HOTEL,25064584,CRIMINAL MISCHIEF,2025-08-24
08/23/2025 23:23,Young St / Taylor St,25064585,CHECK AREA FOR PROBLEM,2025-08-24
08/23/2025 20:04,85 S Main St: @7-ELEVEN S MAIN ST,25064556,TRESPASSING,2025-08-24
08/23/2025 20:02,275 Jewett St: @(OLD HALLSVILLE SCHOOL),25064555,ALARM BURGLARY,2025-08-24
08/23/2025 20:01,119 Cypress St,25064558,DCYF REFERRAL,2025-08-24
08/23/2025 18:10,44 Golfview Dr,25064540,MEDICAL PROBLEM,2025-08-24
08/23/2025 17:30,501 UNION ST: @BRONSTEIN PARK,25064527,HOMELESS ISSUES,2025-08-24
08/23/2025 17:39,335 Cypress St: @CYPRESS COURT,25064530,MENTAL HEALTH ISSUE,2025-08-24
08/23/2025 17:39,199 MANCHESTER ST: @FIT - FAMLIES IN TRANSITION,25064528,HOMELESS ISSUES,2025-08-24
08/23/2025 17:44,96 Baker St,25064529,CHECK CONDITION OF SUBJECT,2025-08-24
08/23/2025 17:45,144 Lake Ave: @144 LAKE AVE,25064531,NOISE COMPLAINT,2025-08-24
08/23/2025 17:54,755 ELM ST: @VETERAN'S PARK,25064532,HOMELESS ISSUES,2025-08-24
08/23/2025 17:56,455 UNION ST,25064533,HOMELESS ISSUES,2025-08-24
08/23/2025 17:56,25 Vine St: @VICTORY PARKING GARAGE,25064534,NOISE COMPLAINT,2025-08-24
08/23/2025 17:59,Blucher St / Conant St,25064535,PARKING COMPLAINT,2025-08-24
08/23/2025 18:02,BEECH ST / SPRUCE ST,25064536,TRAFFIC STOP,2025-08-24
08/23/2025 18:04,39 Beech St,25064537,HOMELESS ISSUES,2025-08-24
08/23/2025 18:07,260 Mammoth Rd: @AARONS,25064539,ALARM BURGLARY,2025-08-24
08/23/2025 18:11,"62 Mechanic St: @TEROLYN, LLC #62",25064541,CHECK CONDITION OF SUBJECT,2025-08-24
08/23/2025 19:53,335 Cypress St: @CYPRESS COURT,25064553,,2025-08-24
08/23/2025 18:11,1525 S Willow St: @IZUMI JAPANESE HIBACHI (SOUTH W,25064542,ACCIDENT,2025-08-24
08/23/2025 18:21,1875 S Willow St: @BOBS DISCOUNT FURNITURE,25064543,HANGUP CALL,2025-08-24
08/23/2025 18:28,2297 Brown Ave: @DUNKIN DONUTS,25064544,CHECK CONDITION OF SUBJECT,2025-08-24
08/23/2025 18:39,1681 Candia Rd: @GOLDENROD RESTAURANT,25064545,ACCIDENT,2025-08-24
08/23/2025 18:51,99 Eddy Rd ,25064546,SPECIAL ATTENTION,2025-08-24
08/23/2025 18:59,16 S Willow St,25064547,UNWANTED SUBJECT,2025-08-24
08/23/2025 19:04,385 Edward J Roy Dr,25064548,NOISE COMPLAINT,2025-08-24
08/23/2025 19:13,405 Valley St: @MPD,25064549,WARRANT,2025-08-24
08/23/2025 19:18,AMHERST ST / ELM ST,25064550,TRAFFIC STOP,2025-08-24
08/23/2025 19:18,Auburn St / Maple St,25064551,CHECK AREA FOR PROBLEM,2025-08-24
08/23/2025 19:38,Orange St / Linden St,25064552,CHECK CONDITION OF SUBJECT,2025-08-24
08/23/2025 19:49,265 Blucher St,25064554,VIOLATION OF BAIL,2025-08-24
08/23/2025 12:34,PRESIDENT RD / S BEECH ST,25064463,TRAFFIC STOP,2025-08-24
08/23/2025 12:26,324 BEECH ST: @SHERIDAN EMMETT  PARK,25064462,Event,2025-08-24
08/23/2025 12:24,PRESIDENT RD / S BEECH ST,25064461,TRAFFIC STOP,2025-08-24
08/23/2025 09:01,PINE ST / HANOVER ST,25064400,TRAFFIC STOP,2025-08-24
08/23/2025 07:19,76 BEECH HILL AVE,25064372,ABANDON VEHICLE,2025-08-24
08/23/2025 07:49,225 Walnut St,25064376,CIVIL STANDBY,2025-08-24
08/23/2025 07:50,242 BEECH ST: @7-ELEVEN VALLEY ST,25064373,BUSINESS CHECK,2025-08-24
08/23/2025 07:58,319 Hanover St,25064374,CHECK AREA FOR PROBLEM,2025-08-24
08/23/2025 08:02,1 ELLIOT WAY: @ELLIOT HOSPITAL,25064375,BUSINESS CHECK,2025-08-24
08/23/2025 08:05,550 Lowell St: @MCDONOUGH SCHOOL,25064377,ALARM BURGLARY,2025-08-24
08/23/2025 08:08,39 BEECH ST: @Beech St Shelter,25064378,SPECIAL ATTENTION,2025-08-24
08/23/2025 08:09,80 OLD GRANITE ST: @Hometown Coffee Roasters,25064379,BUSINESS CHECK,2025-08-24
08/23/2025 08:12,117 Queen City Ave: @7-ELEVEN QUEEN CITY AVE,25064381,CHECK CONDITION OF SUBJECT,2025-08-24
08/23/2025 08:13,445 WILLOW ST: @VALLEY STREET JAIL,25064380,WAGON TRANSPORT,2025-08-24
08/23/2025 08:19,755 ELM ST: @VETERAN'S PARK,25064382,SPECIAL ATTENTION,2025-08-24
08/23/2025 08:24,489 Amherst St,25064383,ALARM BURGLARY,2025-08-24
08/23/2025 08:28,Tarrytown Rd / Cedar St,25064385,CHECK VEHICLE,2025-08-24
08/23/2025 08:29,MERRIMACK ST / UNION ST,25064384,HOTSPOT PATROL,2025-08-24
08/23/2025 08:30,405 VALLEY ST: @MPD,25064386,WARRANT,2025-08-24
08/23/2025 08:33,763 SECOND ST: @INFINITY CAR WASH,25064387,CHECK SUBJECT,2025-08-24
08/23/2025 08:36,1019 SECOND ST: @ALLTOWN MOBIL SECOND ST,25064388,BUSINESS CHECK,2025-08-24
08/23/2025 08:38,216 ELM ST: @DUNKIN DONUTS ELM/VALLEY,25064389,BUSINESS CHECK,2025-08-24
08/23/2025 08:39,199 manchester st,25064390,SPECIAL ATTENTION,2025-08-24
08/23/2025 08:41,199 MANCHESTER ST,25064391,SPECIAL ATTENTION,2025-08-24
08/23/2025 08:45,128 S MAIN ST: @CANADIAN CLUB,25064392,TRAFFIC STOP,2025-08-24
08/23/2025 08:48,HALL ST / SPRUCE ST,25064393,TRAFFIC STOP,2025-08-24
08/23/2025 08:49,425 LAKE AVE: @LAKE AVE FOOD MART,25064394,BUSINESS CHECK,2025-08-24
08/23/2025 08:49,85 S MAIN ST: @7-ELEVEN S MAIN ST,25064395,HOTSPOT PATROL,2025-08-24
08/23/2025 08:50,443 CHESTNUT ST: @VICTORY PARK,25064396,SPECIAL ATTENTION,2025-08-24
08/23/2025 08:56,ELM ST / MERRIMACK ST,25064397,HOTSPOT PATROL,2025-08-24
08/23/2025 08:57,WELLINGTON RD,25064398,SPECIAL ATTENTION,2025-08-24
08/23/2025 07:04,813 Beech St: @EVERGREEN PLACE,25064371,HANGUP CALL,2025-08-24
08/23/2025 07:02,Second St / School St,25064370,OVERDOSE,2025-08-24
08/23/2025 06:53,376 S Willow St,25064369,ASSIST OTHER AGENCY,2025-08-24
08/23/2025 01:58,ELM ST / SALMON ST,25064353,CHECK SUBJECT,2025-08-24
08/23/2025 00:43,QUEEN CITY AVE / SUNDIAL AVE,25064341,CHECK CONDITION OF SUBJECT,2025-08-24
08/23/2025 00:45,Maple St / Merrimack St,25064342,CHECK CONDITION OF SUBJECT,2025-08-24
08/23/2025 01:08,HANOVER ST / BEECH ST,25064343,CHECK SUBJECT,2025-08-24
08/23/2025 01:09,1100 ELM ST: @1 WALL STREET,25064344,TRAFFIC STOP,2025-08-24
08/23/2025 01:10,111 Webster St: @7-ELEVEN WEBSTER ST,25064345,MEDICAL PROBLEM,2025-08-24
08/23/2025 01:17,61 Lowell St: @RED ARROW DINER,25064347,FOUND PROPERTY,2025-08-24
08/23/2025 01:20,1097 Elm St: @MCGARVEYS,25064346,FIGHT,2025-08-24
08/23/2025 01:29,Mechanic St / Elm St,25064348,FIGHT,2025-08-24
08/23/2025 01:39,65 GRANITE ST: @CENTER OF NH PARKING GARAGE,25064349,TRAFFIC STOP,2025-08-24
08/23/2025 01:40,BRIDGE ST / BEECH ST,25064350,TRAFFIC STOP,2025-08-24
08/23/2025 01:40,975 Perimeter Rd: @SPRINGHILL SUITES BY MARRIOTT,25064351,CHECK CONDITION OF SUBJECT,2025-08-24
08/23/2025 01:57,300 CHESTNUT ST: @SUPERIOR COURT HOUSE,25064352,CHECK SUBJECT,2025-08-24
08/23/2025 02:00,61 LOWELL ST: @RED ARROW DINER,25064354,TRAFFIC STOP,2025-08-24
08/23/2025 06:16,110 Elm St: @MTA,25064368,CHECK AREA FOR PROBLEM,2025-08-24
08/23/2025 02:12,271 GRANITE ST: @DUNKIN DONUTS GRANITE ST ST,25064355,TRAFFIC STOP,2025-08-24
08/23/2025 02:17,BEECH ST / SPRUCE ST,25064356,TRAFFIC STOP,2025-08-24
08/23/2025 02:20,443 CHESTNUT ST: @VICTORY PARK,25064357,CHECK SUBJECT,2025-08-24
08/23/2025 02:43,BRIDGE ST / ELM ST,25064358,ACCIDENT,2025-08-24
08/23/2025 02:56,Lincoln St / Auburn St,25064359,CHECK AREA FOR PROBLEM,2025-08-24
08/23/2025 03:06,S MAIN ST / BOYNTON ST,25064360,TRAFFIC STOP,2025-08-24
08/23/2025 03:11,271 Granite St: @DUNKIN DONUTS GRANITE ST ST,25064361,CHECK CONDITION OF SUBJECT,2025-08-24
08/23/2025 03:52,MANCHESTER ST / PINE ST,25064363,CHECK SUBJECT,2025-08-24
08/23/2025 03:56,405 VALLEY ST: @MPD,25064364,WAGON TRANSPORT,2025-08-24
08/23/2025 04:06,555 Elm St: @SNHU ARENA,25064365,K9 TRAINING,2025-08-24
08/23/2025 04:22,75 Parkside Ave: @PARKSIDE MIDDLE SCHOOL,25064366,ALARM BURGLARY,2025-08-24
08/23/2025 06:04,22 Country Club Dr: @HERITAGE AT THE RIVER # 22,25064367,ALARM BURGLARY,2025-08-24
08/23/2025 08:58,247 Somerville St,25064399,UNWANTED SUBJECT,2025-08-24
08/23/2025 09:06,1117 Elm St: @BRIDGE CAFE,25064402,THEFT,2025-08-24
08/23/2025 12:19,PRESIDENT RD / GREENWOOD ST,25064460,TRAFFIC STOP,2025-08-24
08/23/2025 09:07,501 UNION ST: @BRONSTEIN PARK,25064401,SPECIAL ATTENTION,2025-08-24
08/23/2025 10:23,PRESIDENT RD / GREENWOOD ST,25064433,TRAFFIC STOP,2025-08-24
08/23/2025 10:25,40 Stark St: @INEX,25064434,HOMELESS ISSUES,2025-08-24
08/23/2025 10:26,Union St / Grove St,25064435,CHECK CONDITION OF SUBJECT,2025-08-24
08/23/2025 10:28,GRANITE ST / ELM ST,25064436,CHECK SUBJECT,2025-08-24
08/23/2025 10:30,405 VALLEY ST: @MPD,25064437,CHECK SUBJECT,2025-08-24
08/23/2025 10:41,780 N COMMERCIAL ST: @EVERSOURCE ENERGY PARK,25064438,SPECIAL ATTENTION,2025-08-24
08/23/2025 10:43,455 UNION ST: @WBC ESTATES 455 UNION ST,25064439,HOMELESS ISSUES,2025-08-24
08/23/2025 10:47,SPRUCE ST / LINCOLN ST,25064440,TRAFFIC STOP,2025-08-24
08/23/2025 10:53,362 Lake Ave,25064442,CHECK AREA FOR PROBLEM,2025-08-24
08/23/2025 10:54,VSJ,25064441,WAGON TRANSPORT,2025-08-24
08/23/2025 10:56,199 MANCHESTER ST: @FIT - FAMLIES IN TRANSITION,25064443,SPECIAL ATTENTION,2025-08-24
08/23/2025 10:57,1500 S Willow St: @Macy's (Mall of New Hampshire),25064445,LOCKOUTS,2025-08-24
08/23/2025 10:57,CEDAR ST / CHESTNUT ST,25064444,TRAFFIC STOP,2025-08-24
08/23/2025 10:59,MANCHESTER ST / UNION ST,25064446,TRAFFIC STOP,2025-08-24
08/23/2025 11:04,PINE ST / HANOVER ST,25064447,TRAFFIC STOP,2025-08-24
08/23/2025 11:05,2626 Brown Ave: @PINE ISLAND PLAZA,25064448,ACCIDENT,2025-08-24
08/23/2025 11:16,501 UNION ST: @BRONSTEIN PARK,25064449,SPECIAL ATTENTION,2025-08-24
08/23/2025 11:16,Valley St / Elm St,25064450,BROADCAST MESSAGE,2025-08-24
08/23/2025 11:19,93 S MAPLE ST: @SAVERS,25064451,TRAFFIC STOP,2025-08-24
08/23/2025 11:25,455 UNION ST,25064452,SPECIAL ATTENTION,2025-08-24
08/23/2025 11:30,425 LAKE AVE: @LAKE AVE FOOD MART,25064453,BUSINESS CHECK,2025-08-24
08/23/2025 11:31,Mystic St / Fowler St,25064454,HOMELESS ISSUES,2025-08-24
08/23/2025 11:33,316 BEECH ST: @SHERIDAN EMMET PLAYGROUND,25064455,SPECIAL ATTENTION,2025-08-24
08/23/2025 11:52,249 E High St,25064456,ANIMAL COMPLAINTS,2025-08-24
08/23/2025 12:01,460 Elm St: @MARKET BASKET,25064457,SUSPICIOUS ACTIVITY,2025-08-24
08/23/2025 12:02,195 Mcgregor St,25064458,THEFT,2025-08-24
08/23/2025 12:09,MAPLETON RD / FERNDALE ST,25064459,TRAFFIC STOP,2025-08-24
08/23/2025 10:22,98 WILLOW ST: @MOTORCYCLES OF MANCHESTER,25064432,HOMELESS ISSUES,2025-08-24
08/23/2025 10:22,GRANITE ST / CANAL ST,25064431,TRAFFIC STOP,2025-08-24
08/23/2025 10:18,163 S BEECH ST: @FAMILIES IN TRANSITION  BEECH ST,25064430,HOMELESS ISSUES,2025-08-24
08/23/2025 09:43,19 Russell St,25064415,CHECK CONDITION OF SUBJECT,2025-08-24
08/23/2025 09:08,84 O'malley St,25064409,CHECK CONDITION OF SUBJECT,2025-08-24
08/23/2025 09:09,1717 WELLINGTON RD,25064403,TRAFFIC STOP,2025-08-24
08/23/2025 09:12,242 Beech St: @7-ELEVEN VALLEY ST,25064407,FRAUD,2025-08-24
08/23/2025 09:13,Canal St / N Commercial St,25064404,ROBBERY,2025-08-24
08/23/2025 09:16,22 Foster Ave,25064406,CUSTODY DISPUTE,2025-08-24
