datetime,location,incident_number,details,retrieval_date
08/09/2025 00:01,675 S WILLOW ST: @WENDY'S S WILLOW ST,25059822,CHECK SUBJECT,2025-08-10
08/09/2025 14:57,460 Elm St: @MARKET BASKET,25060032,UNWANTED SUBJECT,2025-08-10
08/09/2025 15:43,405 VALLEY ST: @MPD,25060039,ADMINISTRATIVE MISC,2025-08-10
08/09/2025 15:40,570 Elm St: @QUALITY FUEL,25060038,THEFT,2025-08-10
08/09/2025 15:39,2 S Beech St: @AROMA JOES S BEECH ST,25060037,ALARM HOLDUP,2025-08-10
08/09/2025 15:28,Union St East Back / Bridge St,25060035,PARKING COMPLAINT,2025-08-10
08/09/2025 15:27,755 ELM ST: @VETERAN'S PARK,25060036,OVERDOSE,2025-08-10
08/09/2025 15:25,245 Bruce Rd: @SMYTH RD SCHOOL,25060034,ALARM BURGLARY,2025-08-10
08/09/2025 15:20,204 BROCK ST,25060033,GUNSHOT WOUND,2025-08-10
08/09/2025 14:43,129 March Ave: @HOME DEPOT,25060031,CHECK AREA FOR PROBLEM,2025-08-10
08/09/2025 15:45,2160 Candia Rd: @ZOEYS PIZZA,25060041,BROADCAST MESSAGE,2025-08-10
08/09/2025 14:42,217 UNION ST: @Brothers Express,25060030,BUSINESS CHECK,2025-08-10
08/09/2025 14:21,25 Vine St.,25060029,SPECIAL ATTENTION,2025-08-10
08/09/2025 14:14,709 Summer St,25060028,PARKING COMPLAINT,2025-08-10
08/09/2025 14:11,ELM ST / LOWELL ST,25060027,HOTSPOT PATROL,2025-08-10
08/09/2025 14:01,S WILLOW ST / S MAPLE ST,25060026,SPECIAL ATTENTION,2025-08-10
08/09/2025 13:58,S Beech St / Theresa Ct,25060025,ACCIDENT,2025-08-10
08/09/2025 13:41,ELM ST / BROWN AVE,25060022,TRAFFIC STOP,2025-08-10
08/09/2025 15:45,385 Union St,25060040,TRESPASSING,2025-08-10
08/09/2025 15:53,211 BEECH ST,25060042,MISSING JUVENILE,2025-08-10
08/09/2025 17:24,425 LAKE AVE: @LAKE AVE FOOD MART,25060060,BUSINESS CHECK,2025-08-10
08/09/2025 16:16,555 Auburn St: @EASTER SEALS AUBURN ST,25060051,ALARM BURGLARY,2025-08-10
08/09/2025 17:10,Calef Rd / Baker St,25060059,FOUND CHILD UNDER 12 YOA,2025-08-10
08/09/2025 16:58,500 Reed St,25060057,STALKING ORDER VIOLATION,2025-08-10
08/09/2025 16:57,PRESIDENT RD / GREENWOOD ST,25060056,TRAFFIC STOP,2025-08-10
08/09/2025 16:55,341 Kimball St,25060058,ANIMAL BITES,2025-08-10
08/09/2025 16:43,PRESIDENT RD / FERNDALE ST,25060055,TRAFFIC STOP,2025-08-10
08/09/2025 16:28,641 Elm St: @KISAKI JAPANESE CUISINE,25060054,ACCIDENT,2025-08-10
08/09/2025 16:26,725 Huse Rd: @REMIX ROLLER SKATING RINK AND EVENT ,25060053,CHECK AREA FOR PROBLEM,2025-08-10
08/09/2025 16:14,YDC,25060050,SPECIAL ATTENTION,2025-08-10
08/09/2025 15:56,460 Elm St: @MARKET BASKET,25060043,TRESPASSING,2025-08-10
08/09/2025 16:14,1140 Page St,25060052,STALKING ORDER VIOLATION,2025-08-10
08/09/2025 16:07,1346 Elm St,25060048,DRUG ACTIVITY,2025-08-10
08/09/2025 16:07,1500 S Willow St: @Red Robin (Mall of New Hampshir,25060049,ACCIDENT WITH INJURY,2025-08-10
08/09/2025 16:05,1500 S Willow St: @Red Robin (Mall of New Hampshir,25060047,MEDICAL PROBLEM,2025-08-10
08/09/2025 16:00,350 Maple St,25060046,THEFT,2025-08-10
08/09/2025 15:58,445 Willow St: @VALLEY STREET JAIL,25060045,WAGON TRANSPORT,2025-08-10
08/09/2025 15:57,Sullivan St / Notre Dame Ave,25060044,ACCIDENT HIT AND RUN,2025-08-10
08/09/2025 13:40,443 Bartlett St,25060024,THEFT,2025-08-10
08/09/2025 13:38,38 Everett St,25060023,ACCIDENT,2025-08-10
08/09/2025 13:33,245 Bruce Rd: @SMYTH RD SCHOOL,25060020,ALARM BURGLARY,2025-08-10
08/09/2025 12:06,504 River Rd,25059995,THEFT,2025-08-10
08/09/2025 12:37,50 Lowell St: @HELPING HAND OUTREACH CTR,25060000,HARRASSMENT,2025-08-10
08/09/2025 12:36,405 Pine St: @CITY LIBRARY EAST,25059999,UNWANTED SUBJECT,2025-08-10
08/09/2025 12:32,1035 SOMERVILLE ST,25059998,STALKING ORDER,2025-08-10
08/09/2025 12:28,181 Wilson St,25059997,DRUG ACTIVITY,2025-08-10
08/09/2025 12:20,210 EDDY RD: @MOBIL MART,25059996,BUSINESS CHECK,2025-08-10
08/09/2025 12:08,850 East Industrial Ave,25059993,BUSINESS CHECK,2025-08-10
08/09/2025 12:08,1500 S WILLOW ST: @JC Penney (Mall of New Hampshir,25059994,CHECK AREA FOR PROBLEM,2025-08-10
08/09/2025 11:53,555 Auburn St: @EASTER SEALS AUBURN ST,25059991,ALARM BURGLARY,2025-08-10
08/09/2025 13:32,266 Bridge St.,25060019,BUSINESS CHECK,2025-08-10
08/09/2025 11:50,166 Pine St: @VALLEY CEMETERY,25059992,CHECK CONDITION OF SUBJECT,2025-08-10
08/09/2025 11:45,Massabesic St / Old Falls Rd,25059989,CHECK AREA FOR PROBLEM,2025-08-10
08/09/2025 11:45,1111 S WILLOW ST: @FIVE GUYS,25059988,BUSINESS CHECK,2025-08-10
08/09/2025 11:44,25059990,CHECK AREA FOR PROBLEM,,2025-08-10
08/09/2025 11:38,107 Pine St: @ADVANCED AUTO PARTS,25059987,HOMELESS ISSUES,2025-08-10
08/09/2025 11:37,107 Pine St: @ADVANCED AUTO PARTS,25059985,,2025-08-10
08/09/2025 11:37,200 JOHN E DEVINE DR: @BJ'S WHOLESALE CLUB,25059984,TRAFFIC STOP,2025-08-10
08/09/2025 12:49,Wellington Rd.,25060001,SPECIAL ATTENTION,2025-08-10
08/09/2025 12:52,505 SHEFFIELD RD: @ALL DOGS GYM,25060002,BUSINESS CHECK,2025-08-10
08/09/2025 12:57,170 Auto Center Rd: @TULLEY BMW SALES,25060003,ANIMAL COMPLAINTS,2025-08-10
08/09/2025 12:58,200 John E Devine Dr: @BJ'S WHOLESALE CLUB,25060004,ANIMAL COMPLAINTS,2025-08-10
08/09/2025 13:31,BREMER ST / COOLIDGE AVE,25060017,TRAFFIC STOP,2025-08-10
08/09/2025 13:31,79 Ahern St,25060021,CRIMINAL MISCHIEF,2025-08-10
08/09/2025 13:29,84 RUSSELL ST,25060018,CHECK AREA FOR PROBLEM,2025-08-10
08/09/2025 13:28,425 LAKE AVE: @LAKE AVE FOOD MART,25060016,BUSINESS CHECK,2025-08-10
