datetime,location,incident_number,details,retrieval_date
08/04/2025 00:00,61 Lowell St: @RED ARROW DINER,25058147,CHECK AREA FOR PROBLEM,2025-08-05
08/04/2025 14:51,Cilley Rd / S Maple St,25058359,ACCIDENT,2025-08-05
08/04/2025 15:41,70 March Ave: @OFF BROADWAY SHOES,25058366,ACCIDENT,2025-08-05
08/04/2025 15:38,377 S Willow St: @DMV (MANCHESTER COMMONS BLDG B),25058365,CHECK CONDITION OF SUBJECT,2025-08-05
08/04/2025 15:35,39 BEECH ST: @Beech St Shelter,25058364,HOMELESS ISSUES,2025-08-05
08/04/2025 15:08,155 Bemis Savoie Rd: @DONNIE RENTAL SERVICE,25058363,ALARM BURGLARY,2025-08-05
08/04/2025 15:06,Hanover St / Hall St,25058362,ACCIDENT,2025-08-05
08/04/2025 15:00,108 Renard St,25058361,THEFT,2025-08-05
08/04/2025 14:52,Maple St / Cilley Rd,25058360,ACCIDENT,2025-08-05
08/04/2025 14:45,214 Chestnut St: @KALIVAS PARK,25058358,HOMELESS ISSUES,2025-08-05
08/04/2025 15:46,S Elm St / Baker St,25058368,ACCIDENT,2025-08-05
08/04/2025 14:39,736 Douglas St,25058357,UNWANTED SUBJECT,2025-08-05
08/04/2025 14:30,541 Dubuque St,25058356,ACCIDENT,2025-08-05
08/04/2025 14:21,HANOVER ST / BEECH ST,25058354,TRAFFIC STOP,2025-08-05
08/04/2025 14:20,664 Coral Ave,25058355,THEFT,2025-08-05
08/04/2025 14:18,Pine St / Hanover St,25058353,,2025-08-05
08/04/2025 14:18,62 Maple St: @MILL METALS SUPPLY CO,25058352,HOMELESS ISSUES,2025-08-05
08/04/2025 14:17,HANOVER ST / CHESTNUT ST,25058351,CHECK SUBJECT,2025-08-05
08/04/2025 15:44,Beech St / Lake Ave,25058367,ANIMAL COMPLAINTS,2025-08-05
08/04/2025 15:49,2500 River Rd: @SNHU,25058369,ACCIDENT,2025-08-05
08/04/2025 14:09,167 Merrimack St: @167 MERRIMACK ST,25058349,HOMELESS ISSUES,2025-08-05
08/04/2025 16:36,445 Willow St: @VALLEY STREET JAIL,25058379,WAGON TRANSPORT,2025-08-05
08/04/2025 16:51,429 Kelley St,25058390,CIVIL STANDBY,2025-08-05
08/04/2025 16:46,95 Faltin Dr: @Brady Sullivan Properties 95 Faltin,25058385,BURGLARY,2025-08-05
08/04/2025 16:43,61 Beech St: @SENTRY ROOFING,25058384,ALARM BURGLARY,2025-08-05
08/04/2025 16:42,293 CARTIER ST,25058383,BAIL CHECK,2025-08-05
08/04/2025 16:41,70 FOUNDRY ST: @MILL WEST ANNEX,25058382,BAIL CHECK,2025-08-05
