datetime,location,incident_number,details,retrieval_date
08/20/2025 00:01,445 S WILLOW ST: @BUDGET GAS S WILLOW,25063381,TRAFFIC STOP,2025-08-21
08/20/2025 14:44,214 CHESTNUT ST: @KALIVAS PARK,25063610,ANIMAL COMPLAINTS,2025-08-21
08/20/2025 15:09,250 S Willow St: @LOANMAX TITLE LOANS,25063618,CHECK VEHICLE,2025-08-21
08/20/2025 15:04,55 Greenview Dr: @GREENVIEW APTS,25063617,FRAUD,2025-08-21
08/20/2025 14:55,GRANITE ST / ELM ST,25063616,TRAFFIC STOP,2025-08-21
08/20/2025 14:54,443 CHESTNUT ST: @VICTORY PARK,25063614,SPECIAL ATTENTION,2025-08-21
08/20/2025 14:52,433 Youville St,25063615,CRIMINAL MISCHIEF,2025-08-21
08/20/2025 14:49,725 GOLD ST: @WALMART,25063612,CHECK SUBJECT,2025-08-21
08/20/2025 14:48,400 Massabesic St: @3RD FLOOR,25063613,PORNOGRAPHY,2025-08-21
08/20/2025 14:45,S WILLOW ST / S BEECH ST,25063611,SPECIAL ATTENTION,2025-08-21
08/20/2025 14:42,99 WINTER ST,25063609,CHECK SUBJECT,2025-08-21
08/20/2025 14:14,405 Valley St: @MPD,25063601,WARRANT,2025-08-21
08/20/2025 14:39,199 MANCHESTER ST: @FIT - FAMLIES IN TRANSITION,25063608,CHECK SUBJECT,2025-08-21
08/20/2025 14:38,381 BOYNTON ST,25063607,TRAFFIC STOP,2025-08-21
08/20/2025 14:35,151 LAKE AVE: @MAJESTIC ARMS APTS,25063606,ANIMAL COMPLAINTS,2025-08-21
08/20/2025 14:34,1111 S WILLOW ST: @1111 S WILLOW ST SHOPPING CENTE,25063605,TRAFFIC STOP,2025-08-21
08/20/2025 14:33,HANOVER ST / UNION ST,25063604,HOTSPOT PATROL,2025-08-21
08/20/2025 14:32,199 MANCHESTER ST: @FIT - FAMLIES IN TRANSITION,25063602,SPECIAL ATTENTION,2025-08-21
08/20/2025 14:29,574 Central St,25063603,CHECK CONDITION OF SUBJECT,2025-08-21
08/20/2025 14:18,725 GOLD ST: @WALMART,25063600,CHECK SUBJECT,2025-08-21
08/20/2025 15:22,405 VALLEY ST: @MPD,25063619,SPECIAL ATTENTION,2025-08-21
08/20/2025 15:24,755 ELM ST: @VETERAN'S PARK,25063620,SPECIAL ATTENTION,2025-08-21
08/20/2025 15:24,13 South St,25063621,CHECK SECURITY OF BUILDING,2025-08-21
08/20/2025 15:27,495 Old Wellington Rd: @OLD WELLINGTON RD APTS #49,25063622,THEFT,2025-08-21
08/20/2025 16:13,Walnut St / Bridge St,25063638,ACCIDENT WITH INJURY,2025-08-21
08/20/2025 16:13,Walnut St / Bridge St,25063639,ACCIDENT WITH INJURY,2025-08-21
08/20/2025 16:12,201 JOHN E DEVINE DR: @HANNAFORD JOHN E DEVINE DR,25063637,SPECIAL ATTENTION,2025-08-21
08/20/2025 16:03,135 Webster St: @WEBSTER HOUSE,25063636,SUSPICIOUS ACTIVITY,2025-08-21
08/20/2025 16:02,490 Dunbarton Rd: @MANCHESTER ANIMAL SHELTER,25063635,ANIMAL COMPLAINTS,2025-08-21
08/20/2025 15:55,20 W River Dr: @COLONIAL VILLAGE #20,25063634,CHECK CONDITION OF SUBJECT,2025-08-21
08/20/2025 15:54,97 Eddy Rd: @Cheeseco of New England,25063633,HOMELESS ISSUES,2025-08-21
08/20/2025 15:52,4 Mitchell St,25063632,VIOLATION OF BAIL,2025-08-21
08/20/2025 15:49,216 ELM ST: @DUNKIN DONUTS ELM/VALLEY,25063631,BUSINESS CHECK,2025-08-21
08/20/2025 15:47,434 UNION ST: @ANGIES SHELTER,25063630,CHECK SUBJECT,2025-08-21
08/20/2025 15:45,214 CHESTNUT ST: @KALIVAS PARK,25063629,SPECIAL ATTENTION,2025-08-21
08/20/2025 15:43,55 John E Devine Dr: @EVEN HOTEL,25063628,MEDICAL PROBLEM,2025-08-21
08/20/2025 15:41,715 Second St: @DAIRY QUEEN SECOND ST,25063627,ACCIDENT,2025-08-21
08/20/2025 15:38,305 Youville St,25063625,SUSPICIOUS ACTIVITY,2025-08-21
08/20/2025 15:37,575 S Willow St: @555 S WILLOW ST LLC,25063626,MEDICAL PROBLEM,2025-08-21
08/20/2025 15:35,575 S Willow St: @555 S WILLOW ST LLC,25063624,MEDICAL PROBLEM,2025-08-21
08/20/2025 15:32,575 South Willow,25063623,,2025-08-21
08/20/2025 14:17,275 BOYNTON ST,25063599,TRAFFIC STOP,2025-08-21
08/20/2025 14:14,465 S WILLOW ST: @Laundromax,25063597,TRAFFIC STOP,2025-08-21
08/20/2025 16:25,103 DRIVING PARK RD: @PRECOURT PARK,25063641,CHECK SUBJECT,2025-08-21
08/20/2025 12:52,323 VARNEY ST: @VARNEY STREET QUICK STOP,25063567,BUSINESS CHECK,2025-08-21
08/20/2025 13:07,700 ELM ST: @DOUBLETREE EXPO CENTER,25063575,CHECK SUBJECT,2025-08-21
08/20/2025 13:07,CHESTNUT ST / ORANGE ST,25063574,TRAFFIC STOP,2025-08-21
08/20/2025 13:06,HARVARD ST / BEECH ST,25063573,TRAFFIC STOP,2025-08-21
08/20/2025 13:04,185 QUEEN CITY AVE: @ELLIOT AT RIVERS EDGE,25063572,TRAFFIC STOP,2025-08-21
08/20/2025 12:59,324 BEECH ST: @SHERIDAN EMMETT  PARK,25063571,HOMELESS ISSUES,2025-08-21
08/20/2025 12:58,ELM ST / HAYWARD ST,25063570,TRAFFIC STOP,2025-08-21
08/20/2025 12:57,ELM ST / HAYWARD ST,25063569,TRAFFIC STOP,2025-08-21
08/20/2025 12:53,HUSE RD / VALENTINE DR,25063568,TRAFFIC STOP,2025-08-21
08/20/2025 12:45,390 BRIDGE ST,25063566,ACCIDENT,2025-08-21
08/20/2025 14:05,S WILLOW ST / 293 N OFF RAMP TO S WILLOW ST S EXIT,25063596,TRAFFIC STOP,2025-08-21
08/20/2025 12:42,390 Bridge,25063565,ACCIDENT,2025-08-21
08/20/2025 12:39,S WILLOW ST / ANDREA DR,25063564,ACCIDENT,2025-08-21
08/20/2025 12:31,14 ORANGE ST,25063563,HOMELESS ISSUES,2025-08-21
08/20/2025 12:23,393 BRIDGE ST,25063562,ACCIDENT,2025-08-21
08/20/2025 12:21,223 Hayward St,25063561,THEFT,2025-08-21
08/20/2025 12:16,185 QUEEN CITY AVE: @ELLIOT AT RIVERS EDGE,25063558,TRAFFIC STOP,2025-08-21
08/20/2025 12:15,129 Blodget St,25063559,MENTAL HEALTH ISSUE,2025-08-21
08/20/2025 12:14,35 AMHERST ST: @DISTRICT COURT,25063557,WAGON TRANSPORT,2025-08-21
08/20/2025 13:12,1 ELLIOT WAY: @ELLIOT HOSPITAL,25063576,ANIMAL COMPLAINTS,2025-08-21
08/20/2025 13:14,HUSE RD / WESTON RD,25063577,TRAFFIC STOP,2025-08-21
08/20/2025 13:16,SILVER ST / MAPLE ST,25063578,ABANDON VEHICLE,2025-08-21
08/20/2025 13:22,335 Somerville St: @BAE/INDEPENDENCE HALL,25063579,CHECK CONDITION OF SUBJECT,2025-08-21
08/20/2025 14:04,1415 Elm St: @GRANITE STATE CREDIT UNION,25063598,FRAUD,2025-08-21
08/20/2025 14:03,S MAIN ST / CLINTON ST,25063595,HOTSPOT PATROL,2025-08-21
08/20/2025 14:02,460 ELM ST: @MARKET BASKET,25063594,CHECK SUBJECT,2025-08-21
08/20/2025 13:59,ELM ST / MERRIMACK ST,25063593,HOTSPOT PATROL,2025-08-21
08/20/2025 13:54,405 Valley St: @MPD,25063592,SEX OFFENDER REGISTRATION,2025-08-21
08/20/2025 13:53,405 Valley St: @MPD,25063591,SEX OFFENDER REGISTRATION,2025-08-21
08/20/2025 13:52,202 CILLEY RD,25063590,ANIMAL COMPLAINTS,2025-08-21
08/20/2025 13:45,210 Eddy Rd: @MOBIL MART,25063589,THEFT,2025-08-21
08/20/2025 13:45,1019 SECOND ST: @ALLTOWN MOBIL SECOND ST,25063588,BUSINESS CHECK,2025-08-21
08/20/2025 13:45,UNION ST / MERRIMACK ST,25063587,HOTSPOT PATROL,2025-08-21
08/20/2025 13:35,23 ASHLAND ST,25063586,ANIMAL COMPLAINTS,2025-08-21
08/20/2025 13:32,477 Dubuque St,25063585,CHECK CONDITION OF SUBJECT,2025-08-21
08/20/2025 13:32,199 manchester st,25063583,SPECIAL ATTENTION,2025-08-21
08/20/2025 13:30,HANOVER ST / MAPLE ST,25063582,ASSIST OTHER AGENCY,2025-08-21
08/20/2025 13:27,214 Chestnut St: @KALIVAS PARK,25063584,ANIMAL COMPLAINTS,2025-08-21
08/20/2025 13:27,QUEEN CITY AVE / SUNDIAL AVE,25063581,CHECK SUBJECT,2025-08-21
08/20/2025 13:24,1111 S Willow St: @ALDIS (1111 S WILLOW ST SHOPPIN,25063580,LIGHTS OUT,2025-08-21
08/20/2025 16:23,S Willow St / Goffs Falls Rd,25063640,ACCIDENT,2025-08-21
08/20/2025 16:29,1051 S Willow St: @GUITAR CENTER (MANCHESTER RUN),25063642,CHECK VEHICLE,2025-08-21
08/20/2025 00:01,501 UNION ST: @BRONSTEIN PARK,25063382,SPECIAL ATTENTION,2025-08-21
08/20/2025 20:57,CONANT ST / DUBUQUE ST,25063698,HOTSPOT PATROL,2025-08-21
08/20/2025 21:34,Maple St / Hayward St,25063706,ACCIDENT WITH INJURY,2025-08-21
08/20/2025 21:25,259 Chestnut St: @OMALLEY HI RISE,25063705,CHECK CONDITION OF SUBJECT,2025-08-21
08/20/2025 21:18,CILLEY RD / BEECH ST,25063704,TRAFFIC STOP,2025-08-21
08/20/2025 21:10,201 Brock St,25063703,GUNSHOT HEARD,2025-08-21
08/20/2025 21:10,581 SECOND ST: @WINGSTOP,25063701,SPECIAL ATTENTION,2025-08-21
08/20/2025 21:10,204 BROCK ST,25063702,NOISE COMPLAINT,2025-08-21
08/20/2025 21:08,177 Eastern Ave,25063700,CHECK VEHICLE,2025-08-21
08/20/2025 21:01,VALLEY ST / MAPLE ST,25063699,TRAFFIC STOP,2025-08-21
08/20/2025 20:44,174 EDDY RD: @HOT STONE PIZZERIA,25063697,SPECIAL ATTENTION,2025-08-21
08/20/2025 19:43,256 BRIDGE ST: @SOUVLAKI PIZZA & SUBS,25063686,BUSINESS CHECK,2025-08-21
