datetime,location,incident_number,details,retrieval_date
08/26/2025 00:00,521 SOMERVILLE ST,25065209,TRAFFIC STOP,2025-08-27
08/26/2025 15:42,214 CHESTNUT ST: @KALIVAS PARK,25065427,SPECIAL ATTENTION,2025-08-27
08/26/2025 15:07,199 MANCHESTER ST: @FIT - FAMLIES IN TRANSITION,25065424,SPECIAL ATTENTION,2025-08-27
08/26/2025 15:01,62 March Ave: @CARTER'S,25065423,HOMELESS ISSUES,2025-08-27
08/26/2025 14:52,60 W Elmwood Ave,25065422,CHECK CONDITION OF SUBJECT,2025-08-27
08/26/2025 14:43,Thornton St / Putnam St,25065421,VEHICLE ALARM,2025-08-27
08/26/2025 14:41,317 Merrimack St,25065420,INVOLUNTARY EMERG. ADMISSION,2025-08-27
08/26/2025 14:40,283 Cilley Rd,25065419,ANIMAL COMPLAINTS,2025-08-27
08/26/2025 14:29,5 Driving Park Rd: @ASHLEY HOME FURNITURE,25065418,CHECK AREA FOR PROBLEM,2025-08-27
08/26/2025 14:25,0 293 S Off Ramp To Eddy Rd Exit 6,25065417,BROADCAST MESSAGE,2025-08-27
08/26/2025 14:24,859 Hanover St: @HANNAFORDS HANOVER STREET,25065415,ANIMAL COMPLAINTS,2025-08-27
08/26/2025 14:24,500 N Commercial St: @STARK BREWING COMPANY (STARK,25065416,CHECK CONDITION OF SUBJECT,2025-08-27
08/26/2025 14:22,455 Union St: @WBC ESTATES 455 UNION ST,25065414,HOMELESS ISSUES,2025-08-27
08/26/2025 14:20,856 Beech St,25065413,CHECK CONDITION OF SUBJECT,2025-08-27
08/26/2025 14:17,10 Arms St: @ARMS PARK,25065412,ACCIDENT,2025-08-27
08/26/2025 14:16,1500 S WILLOW ST: @DICKS SPORTING GOODS,25065411,TRAFFIC STOP,2025-08-27
08/26/2025 14:07,405 Valley St: @MPD,25065410,STALKING ORDER,2025-08-27
08/26/2025 15:38,443 CHESTNUT ST: @VICTORY PARK,25065426,SPECIAL ATTENTION,2025-08-27
08/26/2025 15:44,380 Lincoln St: @CENTRAL LITTLE LEAGUE,25065428,CHECK AREA FOR PROBLEM,2025-08-27
08/26/2025 14:01,199 MANCHESTER ST: @FIT - FAMLIES IN TRANSITION,25065408,SPECIAL ATTENTION,2025-08-27
08/26/2025 15:52,71 Poor St,25065430,CRIMINAL MISCHIEF,2025-08-27
08/26/2025 16:38,119 Brent St,25065443,PARKING COMPLAINT,2025-08-27
08/26/2025 16:38,559 Weston Rd,25065444,ANIMAL COMPLAINTS,2025-08-27
08/26/2025 16:23,Canal St / N Commercial St,25065442,HAZARDOUS CONDITION,2025-08-27
08/26/2025 16:20,59 Sheffield Rd: @ON THE ROAD TO WELLNESS,25065440,UNWANTED SUBJECT,2025-08-27
08/26/2025 16:20,214 CHESTNUT ST: @KALIVAS PARK,25065439,CHECK SUBJECT,2025-08-27
08/26/2025 16:19,20 Allen St,25065441,THEFT,2025-08-27
08/26/2025 16:16,405 Valley St: @MPD,25065438,WARRANT,2025-08-27
08/26/2025 16:11,460 Elm St: @MARKET BASKET,25065436,INTOXICATED PERSON,2025-08-27
08/26/2025 16:09,5 Alpheus St: @PERFORMANCE TOWING,25065435,ARGUMENT,2025-08-27
08/26/2025 16:09,5 Alpheus St: @PERFORMANCE TOWING,25065437,ADDED INFO TO PREVIOUS CASE,2025-08-27
08/26/2025 16:08,Mystic St / S Beech St,25065434,ASSIST OTHER AGENCY,2025-08-27
08/26/2025 16:06,S Beech St / S Willow St,25065433,CHECK CONDITION OF SUBJECT,2025-08-27
08/26/2025 15:59,445 Willow St: @VALLEY STREET JAIL,25065432,WAGON TRANSPORT,2025-08-27
08/26/2025 15:59,199 manchester st,25065431,SPECIAL ATTENTION,2025-08-27
08/26/2025 15:54,350 Maple St,25065429,THEFT,2025-08-27
08/26/2025 14:04,Conant St / Barr St,25065409,CRIMINAL MISCHIEF,2025-08-27
08/26/2025 13:58,242 Beech St,25065407,BUSINESS CHECK,2025-08-27
08/26/2025 16:44,521 PINE ST: @RED OAK APARTMENTS #521,25065447,ACCIDENT HIT AND RUN,2025-08-27
08/26/2025 13:15,Pine St / Silver St,25065388,CHECK AREA FOR PROBLEM,2025-08-27
08/26/2025 13:09,railtrail,25065385,SPECIAL ATTENTION,2025-08-27
08/26/2025 13:05,CANAL ST / GRANITE ST,25065384,ASSIST OTHER AGENCY,2025-08-27
08/26/2025 13:00,59 Gates St,25065383,NEIGHBOR COMPLAINT,2025-08-27
08/26/2025 12:59,212 WINTER ST,25065382,HOMELESS ISSUES,2025-08-27
08/26/2025 12:55,VALLEY ST / TAYLOR ST,25065381,TRAFFIC STOP,2025-08-27
08/26/2025 12:48,w side railtrail,25065380,SPECIAL ATTENTION,2025-08-27
08/26/2025 12:38,83 TRAHAN ST: @ELMWOOD GARDEN COMMUNITY,25065379,SPECIAL ATTENTION,2025-08-27
08/26/2025 12:32,1100 Elm St: @CROSS INSURANCE (1 WALL STREET),25065377,FOUND PROPERTY,2025-08-27
08/26/2025 12:20,221 Walnut St,25065375,CHECK CONDITION OF SUBJECT,2025-08-27
08/26/2025 12:19,39 BEECH ST: @Beech St Shelter,25065374,ANIMAL COMPLAINTS,2025-08-27
08/26/2025 12:18,167 HANOVER ST: @DOWN THE BLOCK,25065373,TRAFFIC STOP,2025-08-27
08/26/2025 12:17,347 HAYWARD ST,25065372,KNOCK AND TALK,2025-08-27
08/26/2025 12:17,300 YOUNG ST: @PROUT PARK,25065371,SPECIAL ATTENTION,2025-08-27
08/26/2025 12:16,s railtrail,25065369,SPECIAL ATTENTION,2025-08-27
08/26/2025 12:16,15 S WILLOW ST: @Maverick Gas & Convenience,25065368,TRAFFIC STOP,2025-08-27
08/26/2025 13:10,100 MCGREGOR ST: @CATHOLIC MEDICAL CENTER,25065386,ADDED INFO TO PREVIOUS CASE,2025-08-27
08/26/2025 13:15,ELM ST / NORTH ST,25065387,TRAFFIC STOP,2025-08-27
