datetime,location,incident_number,details,retrieval_date
08/03/2025 00:00,102 Webster St: @CLEARY CLEANERS WEBSTER ST,25057933,CHECK SECURITY OF BUILDING,2025-08-04
08/03/2025 17:26,210 EDDY RD: @MOBIL MART,25058081,BUSINESS CHECK,2025-08-04
08/03/2025 16:07,210 EDDY RD: @MOBIL MART,25058068,BUSINESS CHECK,2025-08-04
08/03/2025 16:21,700 Elm St: @DOUBLETREE HOTEL,25058070,UNWANTED SUBJECT,2025-08-04
08/03/2025 16:48,PINE ST / AMHERST ST,25058072,CHECK SUBJECT,2025-08-04
08/03/2025 16:49,145 Parkside Ave: @GOSSLER SCHOOL,25058073,FOUND CHILD UNDER 12 YOA,2025-08-04
08/03/2025 16:53,100 Jack Lovering Dr: @GREEN ACRES SCHOOL,25058075,ANIMAL COMPLAINTS,2025-08-04
08/03/2025 16:53,788 S WILLOW ST: @CVS S WILLOW ST,25058074,CHECK SUBJECT,2025-08-04
08/03/2025 17:01,585 Clay St,25058076,CIVIL ISSUE,2025-08-04
08/03/2025 17:15,2280 Brown Ave: @HOLIDAY INN,25058078,HANGUP CALL,2025-08-04
08/03/2025 17:17,1 Beatrice Lawrence Dr: @HIGHLAND GOFFS FALLS SCHO,25058077,ALARM BURGLARY,2025-08-04
08/03/2025 17:19,214 CHESTNUT ST: @KALIVAS PARK,25058079,CHECK SUBJECT,2025-08-04
08/03/2025 17:30,199 MANCHESTER ST: @FIT - FAMLIES IN TRANSITION,25058082,CHECK SUBJECT,2025-08-04
08/03/2025 15:58,326 Amherst St: @AMHERST ST APTS,25058066,CHECK CONDITION OF SUBJECT,2025-08-04
08/03/2025 17:33,242 N Bay St,25058084,ALARM BURGLARY,2025-08-04
08/03/2025 17:33,39 BEECH ST: @Beech St Shelter,25058083,SPECIAL ATTENTION,2025-08-04
08/03/2025 17:37,466 Riverdale Ave,25058085,CHECK CONDITION OF SUBJECT,2025-08-04
08/03/2025 18:02,Bridge St / Maple St,25058086,CHECK AREA FOR PROBLEM,2025-08-04
08/03/2025 18:09,Granite St / S Main St: @GRANITE SQUARE,25058087,CHECK AREA FOR PROBLEM,2025-08-04
08/03/2025 18:17,100 N Adams St,25058088,CHECK AREA FOR PROBLEM,2025-08-04
08/03/2025 18:27,297 Maple St: @SHEEHAN-BASQUIL SPLASH PAD,25058089,MEDICAL PROBLEM,2025-08-04
08/03/2025 18:28,Lake Ave / Pine St,25058091,STOLEN MOTOR VEHICLE,2025-08-04
08/03/2025 18:31,227 Amory St,25058090,NEIGHBOR COMPLAINT,2025-08-04
08/03/2025 18:31,227 Amory St,25058092,NOISE COMPLAINT,2025-08-04
08/03/2025 16:05,200 Hanover St: @HUGH GALLEN HIGH RISE,25058067,STOLEN MOTOR VEHICLE,2025-08-04
08/03/2025 15:49,216 ELM ST: @DUNKIN DONUTS ELM/VALLEY,25058065,BUSINESS CHECK,2025-08-04
08/03/2025 12:10,199 Manchester St: @FIT - FAMLIES IN TRANSITION,25058040,UNWANTED SUBJECT,2025-08-04
08/03/2025 13:58,Amory St / Dubuque St,25058052,CHECK CONDITION OF SUBJECT,2025-08-04
08/03/2025 12:27,394 Second St: @FAMILIES IN TRANSITION #394,25058041,UNWANTED SUBJECT,2025-08-04
08/03/2025 12:37,HANOVER ST / LINCOLN ST,25058042,TRAFFIC STOP,2025-08-04
08/03/2025 12:46,71 Mooresville Rd: @WORLD OF DISCOVERY,25058043,ALARM BURGLARY,2025-08-04
08/03/2025 13:02,111 ISLAND POND RD: @ASSUMPTION GREEK ORTHODOX CHU,25058044,SPECIAL ATTENTION,2025-08-04
08/03/2025 13:20,550 Lowell St: @MCDONOUGH SCHOOL,25058045,ALARM BURGLARY,2025-08-04
08/03/2025 13:24,755 Elm St: @VETERAN'S PARK,25058046,THEFT,2025-08-04
08/03/2025 13:28,713 Huse Rd: @Planet Fitness 713 Huse Rd,25058047,LOST PROPERTY,2025-08-04
08/03/2025 13:40,39 BEECH ST: @Beech St Shelter,25058049,HOTSPOT PATROL,2025-08-04
08/03/2025 13:47,BRIDGE ST / MAMMOTH RD,25058050,SPECIAL ATTENTION,2025-08-04
08/03/2025 13:55,VALLEY ST / TAYLOR ST,25058051,TRAFFIC STOP,2025-08-04
08/03/2025 13:59,1 City Hall Plz: @CITY HALL,25058053,CHECK AREA FOR PROBLEM,2025-08-04
08/03/2025 15:34,YDC,25058064,SPECIAL ATTENTION,2025-08-04
08/03/2025 14:03,85 S Main St: @7-ELEVEN S MAIN ST,25058054,CHECK AREA FOR PROBLEM,2025-08-04
08/03/2025 14:09,granite st,25058055,CHECK AREA FOR PROBLEM,2025-08-04
08/03/2025 14:23,156 HANOVER ST: @ZJBV PROPERTIES LLC,25058056,CHECK SUBJECT,2025-08-04
08/03/2025 14:23,570 ELM ST: @QUALITY FUEL,25058057,CHECK SUBJECT,2025-08-04
08/03/2025 14:23,570 ELM ST: @QUALITY FUEL,25058058,DISORDERLY CONDUCT,2025-08-04
08/03/2025 14:51,125 Bridge St: @PULASKI PARK,25058059,SUSPICIOUS MOTOR VEHICLE,2025-08-04
08/03/2025 15:05,184 Oneida St,25058060,LOST PROPERTY,2025-08-04
08/03/2025 15:09,Lincoln St / Auburn St,25058062,MUSIC COMPLAINT,2025-08-04
08/03/2025 15:10,338 MERRIMACK ST,25058061,MENTAL HEALTH ISSUE,2025-08-04
08/03/2025 15:20,6 Stonington Dr,25058063,MENTAL HEALTH ISSUE,2025-08-04
08/03/2025 18:33,940 Bryant Rd,25058093,HANGUP CALL,2025-08-04
08/03/2025 18:44,79 Rochelle Ave,25058094,BROADCAST MESSAGE,2025-08-04
08/03/2025 18:47,1037 Elm St: @MARGARITAS,25058095,ARGUMENT,2025-08-04
08/03/2025 22:32,37 Serenity Way,25058134,,2025-08-04
08/03/2025 21:15,61 Maple St,25058123,ARGUMENT,2025-08-04
08/03/2025 21:20,243 Hidden Oak Way,25058124,GUNSHOT HEARD,2025-08-04
08/03/2025 21:40,297 Maple St: @SHEEHAN-BASQUIL SPLASH PAD,25058125,CHECK AREA FOR PROBLEM,2025-08-04
08/03/2025 21:43,59 Electric St: @AT THE BOAT RAMP,25058126,MUSIC COMPLAINT,2025-08-04
08/03/2025 21:45,297 Maple St: @SHEEHAN-BASQUIL PARK,25058127,NOISE COMPLAINT,2025-08-04
08/03/2025 21:58,Central St / Union St,25058128,ACCIDENT HIT AND RUN,2025-08-04
08/03/2025 22:01,692 Rimmon St,25058129,NOISE COMPLAINT,2025-08-04
08/03/2025 22:13,7 Quirin St,25058131,NOISE COMPLAINT,2025-08-04
08/03/2025 22:25,401 Cypress St: @CYPRESS CENTER,25058132,INVOLUNTARY EMERG. ADMISSION,2025-08-04
08/03/2025 22:30,1211 S MAMMOTH RD: @BACKYARD BREWERY & KITCHEN,25058133,BROADCAST MESSAGE,2025-08-04
08/03/2025 22:46,2391 Brown Ave: @ALLTOWN MOBILE,25058135,FIGHT,2025-08-04
08/03/2025 19:09,241 Joliette St,25058096,ARGUMENT,2025-08-04
08/03/2025 22:50,80 Milford St,25058136,CIVIL ISSUE,2025-08-04
08/03/2025 22:56,467 Second St,25058137,ARGUMENT,2025-08-04
08/03/2025 23:37,13 Pennacook St,25058138,CHECK CONDITION OF SUBJECT,2025-08-04
08/03/2025 23:42,ELM ST / W BRIDGE ST: @Bridge Street Bridge,25058139,TRAFFIC STOP,2025-08-04
08/03/2025 23:45,27 Tyler Ave,25058140,ANIMAL COMPLAINTS,2025-08-04
08/03/2025 23:46,SPRUCE ST / PINE ST,25058141,TRAFFIC STOP,2025-08-04
08/03/2025 23:47,210 Notre Dame Ave,25058142,UNWANTED SUBJECT,2025-08-04
08/03/2025 23:52,45 Pond Dr,25058143,SAFE KEEPING,2025-08-04
08/03/2025 23:53,21 Front St: @HAMPTON INN,25058144,ACCIDENT,2025-08-04
08/03/2025 23:57,755 Elm St: @VETERAN'S PARK,25058145,SUSPICIOUS ACTIVITY,2025-08-04
08/03/2025 21:12,692 Rimmon St,25058121,MUSIC COMPLAINT,2025-08-04
08/03/2025 21:11,1500 S Willow St: @Dave & Buster's (Mall of New Ha,25058122,CHECK AREA FOR PROBLEM,2025-08-04
08/03/2025 21:07,Blaine St / Third St,25058119,FIREWORKS,2025-08-04
08/03/2025 21:06,158 Dionne Dr,25058118,OD DEATH,2025-08-04
08/03/2025 19:19,394 Second St: @FAMILIES IN TRANSITION #394,25058097,CHECK AREA FOR PROBLEM,2025-08-04
08/03/2025 19:23,75 W Hancock St: @ECONOLODGE,25058098,MEDICAL PROBLEM,2025-08-04
08/03/2025 19:28,241 Joliette St,25058101,ARGUMENT,2025-08-04
08/03/2025 19:28,40 Hillcrest Ave,25058099,CHECK CONDITION OF SUBJECT,2025-08-04
08/03/2025 19:31,1111 S WILLOW ST: @1111 S WILLOW ST SHOPPING CENTE,25058100,TRAFFIC STOP,2025-08-04
08/03/2025 19:39,99 Robinson St: @PADDEN FIELD,25058102,FIREWORKS,2025-08-04
08/03/2025 19:45,78 Laurel St,25058103,ANIMAL COMPLAINTS,2025-08-04
08/03/2025 19:47,338 Merrimack St,25058104,KIDS PROBLEM,2025-08-04
08/03/2025 19:49,10 CLIFFORD AVE,25058105,DISORDERLY CONDUCT,2025-08-04
08/03/2025 19:49,509 Beech St,25058106,CRIMINAL MISCHIEF,2025-08-04
08/03/2025 20:04,LAKE AVE / HALL ST,25058107,FIGHT,2025-08-04
08/03/2025 20:11,426 Somerville St: @SILVER MILL APTS,25058108,VEHICLE ALARM,2025-08-04
08/03/2025 20:19,333 Beech St: @BEECH STREET SCHOOL,25058109,ALARM BURGLARY,2025-08-04
08/03/2025 20:24,725 Huse Rd,25058110,HOMELESS ISSUES,2025-08-04
08/03/2025 20:25,3 Sundial Ave: @SOUTH BLDG 3 SUNDIAL AVE,25058112,ACCIDENT HIT AND RUN,2025-08-04
08/03/2025 20:34,200 BOYNTON ST,25058113,THEFT,2025-08-04
08/03/2025 20:41,3 Sundial Ave,25058114,,2025-08-04
08/03/2025 20:47,Bell St / Pine St,25058115,STOLEN MOTOR VEHICLE,2025-08-04
08/03/2025 20:54,36 Lindstrom Ct,25058116,MUSIC COMPLAINT,2025-08-04
08/03/2025 21:04,338 Merrimack St,25058117,MENTAL HEALTH ISSUE,2025-08-04
08/03/2025 21:06,300 S Jewett St: @SOUTHSIDE MIDDLE SCHOOL,25058120,GUNSHOT HEARD,2025-08-04
08/03/2025 12:11,100 Mcgregor St: @CATHOLIC MEDICAL CENTER,25058039,ASSAULT,2025-08-04
