visibility,valid,humidity,humidity_S,wind,barometricPressure,validTimeLocal,validTimeUtc,temperature_S,temperature,high,low,feelsLikeTemperature,feelsLikeTemperature_S,dewPoint,shortDescription,description,icon,iconCode,lastUpdated,sunsetTime,sunriseTime,city_name,latitude,longitude
10,True,49,49,W 8 mph,30.24,2025-02-08T11:51:32-0500,1739033492,28,28,30,15,19,19,11,Cloudy,Cloudy,07,26,2025-01-08 11:51:00,05:06 PM,06:52 AM,Alton,43.46,-71.22
10,True,43,43,WNW 8 mph,30.24,2025-02-08T11:57:58-0500,1739033878,32,32,34,17,24,24,12,M Cloudy,Mostly Cloudy,06,28,2025-01-08 11:57:00,05:09 PM,06:52 AM,Amherst,42.86,-71.62
10,True,50,50,W 8 mph,30.24,2025-02-08T11:57:17-0500,1739033837,29,29,30,15,20,20,12,Cloudy,Cloudy,07,26,2025-01-08 11:57:00,05:10 PM,06:54 AM,Antrim,43.04,-71.95
10,True,48,48,W 10 mph,30.23,2025-02-08T11:57:52-0500,1739033872,28,28,31,18,19,19,11,Cloudy,Cloudy,07,26,2025-01-08 11:57:00,05:07 PM,06:54 AM,Ashland,43.7,-71.63
9,True,51,51,W 25 mph,30.22,2025-02-08T11:55:08-0500,1739033708,27,27,29,18,11,11,11,M Cldy/Wind,Mostly Cloudy/Wind,06,28,2025-01-08 11:55:00,05:05 PM,06:53 AM,Bartlett,44.07,-71.28
10,True,48,48,W 8 mph,30.24,2025-02-08T11:57:54-0500,1739033874,29,29,32,14,21,21,12,Cloudy,Cloudy,07,26,2025-01-08 11:57:00,05:07 PM,06:53 AM,Belmont,43.44,-71.48
10,True,50,50,WSW 6 mph,30.24,2025-02-08T11:50:55-0500,1739033455,29,29,31,14,22,22,12,M Cloudy,Mostly Cloudy,06,28,2025-01-08 11:50:00,05:09 PM,06:54 AM,Bennington,43.0,-71.92
9,True,57,57,W 12 mph,30.22,2025-02-08T12:00:29-0500,1739034029,22,22,23,13,10,10,9,Cloudy,Cloudy,07,26,2025-01-08 12:00:00,05:04 PM,06:54 AM,Berlin city,44.49,-71.26
10,True,52,52,WSW 9 mph,30.24,2025-02-08T11:50:32-0500,1739033432,23,23,24,11,13,13,8,Cloudy,Cloudy,07,26,2025-01-08 11:50:00,05:06 PM,06:55 AM,Bethlehem,44.28,-71.69
10,True,58,58,WSW 8 mph,30.24,2025-02-08T11:54:46-0500,1739033686,25,25,28,15,16,16,12,Cloudy,Cloudy,07,26,2025-01-08 11:54:00,05:09 PM,06:55 AM,Blodgett Landing,43.38,-72.04
10,True,53,53,W 7 mph,30.24,2025-02-08T11:54:42-0500,1739033682,28,28,30,16,21,21,13,Cloudy,Cloudy,07,26,2025-01-08 11:54:00,05:09 PM,06:54 AM,Bradford,43.27,-71.96
10,True,51,51,W 9 mph,30.24,2025-02-08T11:56:08-0500,1739033768,27,27,31,14,18,18,11,Cloudy,Cloudy,07,26,2025-01-08 11:56:00,05:08 PM,06:54 AM,Bristol,43.6,-71.75
10,True,56,56,WSW 8 mph,30.24,2025-02-08T11:52:16-0500,1739033536,25,25,28,13,17,17,12,Cloudy,Cloudy,07,26,2025-01-08 11:52:00,05:09 PM,06:55 AM,Canaan,43.65,-72.02
10,True,47,47,WSW 11 mph,30.22,2025-02-08T11:57:31-0500,1739033851,28,28,31,17,18,18,10,Cloudy,Cloudy,07,26,2025-01-08 11:57:00,05:05 PM,06:52 AM,Center Ossipee,43.75,-71.15
10,True,51,51,W 15 mph,30.23,2025-02-08T11:54:47-0500,1739033687,27,27,30,16,15,15,11,Cloudy,Cloudy,07,26,2025-01-08 11:54:00,05:06 PM,06:53 AM,Center Sandwich,43.81,-71.44
10,True,54,54,WSW 8 mph,30.24,2025-02-08T11:54:01-0500,1739033641,28,28,30,18,20,20,13,M Cloudy,Mostly Cloudy,06,28,2025-01-08 11:54:00,05:11 PM,06:56 AM,Charlestown,43.24,-72.42
10,True,51,51,WSW 7 mph,30.24,2025-02-08T11:52:22-0500,1739033542,29,29,30,19,22,22,13,Cloudy,Cloudy,07,26,2025-01-08 11:52:00,05:10 PM,06:56 AM,Claremont city,43.38,-72.34
9,True,57,57,W 8 mph,30.22,2025-02-08T11:54:38-0500,1739033678,21,21,21,12,11,11,8,Cloudy,Cloudy,07,26,2025-01-08 11:54:00,05:04 PM,06:56 AM,Colebrook,44.89,-71.49
10,True,47,47,SW 5 mph,30.24,2025-02-08T11:51:10-0500,1739033470,29,29,33,11,24,24,12,Cloudy,Cloudy,07,26,2025-01-08 11:51:00,05:08 PM,06:53 AM,Concord city,43.23,-71.56
10,True,48,48,WSW 6 mph,30.24,2025-02-08T11:54:26-0500,1739033666,30,30,33,10,23,23,13,Cloudy,Cloudy,07,26,2025-01-08 11:54:00,05:08 PM,06:53 AM,Contoocook,43.22,-71.71
10,True,41,41,W 15 mph,30.22,2025-02-08T11:54:26-0500,1739033666,30,30,34,16,19,19,9,P Cloudy,Partly Cloudy,35,30,2025-01-08 11:54:00,05:04 PM,06:53 AM,Conway,43.98,-71.13
10,True,42,42,W 7 mph,30.24,2025-02-08T11:52:56-0500,1739033576,31,31,33,15,24,24,10,P Cloudy,Partly Cloudy,35,30,2025-01-08 11:52:00,05:07 PM,06:51 AM,Derry,42.89,-71.28
10,True,47,47,W 8 mph,30.24,2025-02-08T11:56:46-0500,1739033806,31,31,35,13,24,24,13,Cloudy,Cloudy,07,26,2025-01-08 11:56:00,05:05 PM,06:50 AM,Dover city,43.19,-70.88
10,True,44,44,WSW 6 mph,30.24,2025-02-08T11:51:20-0500,1739033480,31,31,34,13,25,25,12,M Cloudy,Mostly Cloudy,06,28,2025-01-08 11:51:00,05:05 PM,06:50 AM,Durham,43.14,-70.92
10,True,41,41,WNW 9 mph,30.24,2025-02-08T11:58:14-0500,1739033894,33,33,35,14,25,25,12,M Cloudy,Mostly Cloudy,06,28,2025-01-08 11:58:00,05:08 PM,06:52 AM,East Merrimack,42.87,-71.48
10,True,59,59,WSW 7 mph,30.24,2025-02-08T11:52:13-0500,1739033533,25,25,29,13,18,18,13,Cloudy,Cloudy,07,26,2025-01-08 11:52:00,05:09 PM,06:56 AM,Enfield,43.64,-72.15
10,True,43,43,W 7 mph,30.24,2025-02-08T11:56:13-0500,1739033773,32,32,34,9,25,25,12,P Cloudy,Partly Cloudy,35,30,2025-01-08 11:56:00,05:06 PM,06:51 AM,Epping,43.03,-71.09
10,True,41,41,W 8 mph,30.24,2025-02-08T11:57:42-0500,1739033862,33,33,35,15,26,26,12,M Cloudy,Mostly Cloudy,06,28,2025-01-08 11:57:00,05:06 PM,06:50 AM,Exeter,42.98,-70.95
10,True,52,52,W 9 mph,30.23,2025-02-08T11:56:55-0500,1739033815,27,27,30,17,18,18,12,Cloudy,Cloudy,07,26,2025-01-08 11:56:00,05:05 PM,06:51 AM,Farmington,43.4,-71.07
10,True,48,48,W 8 mph,30.24,2025-02-08T11:56:08-0500,1739033768,29,29,32,13,21,21,12,Cloudy,Cloudy,07,26,2025-01-08 11:56:00,05:08 PM,06:54 AM,Franklin city,43.45,-71.67
10,True,47,47,W 7 mph,30.24,2025-02-08T11:54:48-0500,1739033688,30,30,33,14,23,23,12,M Cloudy,Mostly Cloudy,06,28,2025-01-08 11:54:00,05:08 PM,06:53 AM,Goffstown,43.02,-71.6
9,True,55,55,W 19 mph,30.22,2025-02-08T11:52:50-0500,1739033570,24,24,25,17,10,10,11,Cloudy,Cloudy,07,26,2025-01-08 11:52:00,05:04 PM,06:54 AM,Gorham,44.39,-71.19
10,True,46,46,WNW 8 mph,30.24,2025-02-08T12:00:40-0500,1739034040,29,29,31,13,21,21,11,P Cloudy,Partly Cloudy,35,30,2025-01-08 12:00:00,05:09 PM,06:53 AM,Greenville,42.77,-71.8
9,True,53,53,W 7 mph,30.23,2025-02-08T11:59:32-0500,1739033972,24,24,24,11,16,16,9,Cloudy,Cloudy,07,26,2025-01-08 11:59:00,05:05 PM,06:55 AM,Groveton,44.6,-71.52
10,True,43,43,W 8 mph,30.24,2025-02-08T11:55:48-0500,1739033748,32,32,35,19,25,25,12,P Cloudy,Partly Cloudy,35,30,2025-01-08 11:55:00,05:05 PM,06:49 AM,Hampton,42.94,-70.83
10,True,41,41,W 9 mph,30.24,2025-02-08T11:56:31-0500,1739033791,33,33,35,19,25,25,12,P Cloudy,Partly Cloudy,35,30,2025-01-08 11:56:00,05:05 PM,06:49 AM,Hampton Beach,42.91,-70.81
10,True,52,52,WSW 6 mph,30.24,2025-02-08T11:53:08-0500,1739033588,28,28,30,14,21,21,12,M Cloudy,Mostly Cloudy,06,28,2025-01-08 11:53:00,05:10 PM,06:54 AM,Hancock,42.97,-71.98
10,True,48,48,W 7 mph,30.24,2025-02-08T11:58:59-0500,1739033939,29,29,31,12,22,22,12,Cloudy,Cloudy,07,26,2025-01-08 11:58:00,05:10 PM,06:57 AM,Hanover,43.71,-72.28
10,True,49,49,W 8 mph,30.24,2025-02-08T11:56:21-0500,1739033781,30,30,32,13,22,22,13,Cloudy,Cloudy,07,26,2025-01-08 11:56:00,05:09 PM,06:54 AM,Henniker,43.18,-71.82
10,True,50,50,W 8 mph,30.24,2025-02-08T11:57:02-0500,1739033822,29,29,31,16,20,20,12,Cloudy,Cloudy,07,26,2025-01-08 11:57:00,05:09 PM,06:54 AM,Hillsborough,43.11,-71.9
10,True,47,47,W 9 mph,30.25,2025-02-08T11:54:52-0500,1739033692,31,31,32,18,23,23,13,P Cloudy,Partly Cloudy,35,30,2025-01-08 11:54:00,05:12 PM,06:56 AM,Hinsdale,42.79,-72.49
10,True,44,44,W 7 mph,30.24,2025-02-08T11:54:50-0500,1739033690,31,31,33,13,24,24,12,Cloudy,Cloudy,07,26,2025-01-08 11:54:00,05:07 PM,06:52 AM,Hooksett,43.09,-71.46
10,True,42,42,WNW 8 mph,30.25,2025-02-08T11:56:24-0500,1739033784,33,33,35,17,27,27,13,P Cloudy,Partly Cloudy,35,30,2025-01-08 11:56:00,05:08 PM,06:51 AM,Hudson,42.76,-71.43
10,True,52,52,WSW 5 mph,30.25,2025-02-08T11:53:47-0500,1739033627,28,28,29,12,22,22,13,M Cloudy,Mostly Cloudy,06,28,2025-01-08 11:53:00,05:10 PM,06:54 AM,Jaffrey,42.81,-72.02
10,True,50,50,W 11 mph,30.25,2025-02-08T11:57:28-0500,1739033848,30,30,32,16,21,21,14,Cloudy,Cloudy,07,26,2025-01-08 11:57:00,05:11 PM,06:55 AM,Keene city,42.95,-72.3
10,True,49,49,SW 6 mph,30.23,2025-02-08T11:59:11-0500,1739033951,29,29,31,16,23,23,12,M Cloudy,Mostly Cloudy,06,28,2025-01-08 11:59:00,05:07 PM,06:53 AM,Laconia city,43.57,-71.48
9,True,52,52,W 7 mph,30.23,2025-02-08T11:56:40-0500,1739033800,24,24,25,12,16,16,9,Cloudy,Cloudy,07,26,2025-01-08 11:56:00,05:05 PM,06:55 AM,Lancaster,44.49,-71.57
10,True,51,51,W 7 mph,30.23,2025-02-08T11:57:37-0500,1739033857,28,28,31,14,21,21,12,Cloudy,Cloudy,07,26,2025-01-08 11:57:00,05:10 PM,06:56 AM,Lebanon city,43.64,-72.25
9,True,56,56,W 12 mph,30.23,2025-02-08T11:55:17-0500,1739033717,22,22,24,12,11,11,9,Cloudy,Cloudy,07,26,2025-01-08 11:55:00,05:06 PM,06:55 AM,Lincoln,44.06,-71.67
9,True,48,48,WSW 7 mph,30.24,2025-02-08T11:52:07-0500,1739033527,27,27,27,13,19,19,10,Cloudy,Cloudy,07,26,2025-01-08 11:52:00,05:07 PM,06:56 AM,Lisbon,44.21,-71.91
9,True,51,51,WSW 8 mph,30.24,2025-02-08T11:58:55-0500,1739033935,24,24,25,12,15,15,9,Cloudy,Cloudy,07,26,2025-01-08 11:58:00,05:06 PM,06:56 AM,Littleton,44.32,-71.76
10,True,41,41,WNW 8 mph,30.25,2025-02-08T11:56:35-0500,1739033795,32,32,35,15,25,25,11,P Cloudy,Partly Cloudy,35,30,2025-01-08 11:56:00,05:08 PM,06:51 AM,Londonderry,42.85,-71.36
10,True,47,47,W 8 mph,30.24,2025-02-08T11:57:12-0500,1739033832,29,29,33,13,22,22,12,Cloudy,Cloudy,07,26,2025-01-08 11:57:00,05:07 PM,06:52 AM,Loudon,43.28,-71.46
10,True,44,44,W 6 mph,30.24,2025-02-08T11:51:42-0500,1739033502,31,31,34,14,25,25,12,M Cloudy,Mostly Cloudy,06,28,2025-01-08 11:51:00,05:08 PM,06:52 AM,Manchester city,42.98,-71.44
10,True,49,49,W 9 mph,30.25,2025-02-08T11:58:32-0500,1739033912,29,29,31,13,21,21,12,M Cloudy,Mostly Cloudy,06,28,2025-01-08 11:58:00,05:11 PM,06:55 AM,Marlborough,42.9,-72.21
10,True,50,50,W 12 mph,30.23,2025-02-08T12:00:05-0500,1739034005,28,28,31,16,17,17,11,Cloudy,Cloudy,07,26,2025-01-08 12:00:00,05:06 PM,06:53 AM,Melvin Village,43.69,-71.3
10,True,50,50,W 11 mph,30.23,2025-02-08T11:58:50-0500,1739033930,28,28,31,17,18,18,12,Cloudy,Cloudy,07,26,2025-01-08 11:58:00,05:07 PM,06:53 AM,Meredith,43.66,-71.5
10,True,43,43,W 8 mph,30.24,2025-02-08T11:57:15-0500,1739033835,31,31,33,17,24,24,12,P Cloudy,Partly Cloudy,35,30,2025-01-08 11:57:00,05:09 PM,06:52 AM,Milford,42.83,-71.66
10,True,49,49,W 8 mph,30.23,2025-02-08T11:53:25-0500,1739033605,29,29,32,16,21,21,12,Cloudy,Cloudy,07,26,2025-01-08 11:53:00,05:05 PM,06:51 AM,Milton,43.4,-70.99
10,True,49,49,W 10 mph,30.23,2025-02-08T11:57:15-0500,1739033835,29,29,32,17,20,20,12,Cloudy,Cloudy,07,26,2025-01-08 11:57:00,05:05 PM,06:51 AM,Milton Mills,43.5,-70.97
10,True,51,51,W 6 mph,30.24,2025-02-08T11:58:15-0500,1739033895,26,26,27,11,18,18,10,Cloudy,Cloudy,07,26,2025-01-08 11:58:00,05:07 PM,06:56 AM,Mountain Lakes,44.12,-71.96
10,True,43,43,NW 9 mph,30.24,2025-02-08T11:58:11-0500,1739033891,33,33,35,17,25,25,13,M Cloudy,Mostly Cloudy,06,28,2025-01-08 11:58:00,05:08 PM,06:52 AM,Nashua city,42.75,-71.49
10,True,50,50,WSW 7 mph,30.24,2025-02-08T11:51:06-0500,1739033466,27,27,31,15,19,19,11,Cloudy,Cloudy,07,26,2025-01-08 11:51:00,05:07 PM,06:54 AM,New Hampton,43.61,-71.65
10,True,57,57,WSW 7 mph,30.24,2025-02-08T11:53:17-0500,1739033597,24,24,28,14,16,16,11,Cloudy,Cloudy,07,26,2025-01-08 11:53:00,05:09 PM,06:55 AM,New London,43.41,-71.98
10,True,42,42,W 7 mph,30.24,2025-02-08T11:54:50-0500,1739033690,32,32,34,15,25,25,11,P Cloudy,Partly Cloudy,35,30,2025-01-08 11:54:00,05:06 PM,06:50 AM,Newfields,43.04,-70.94
10,True,42,42,W 6 mph,30.24,2025-02-08T11:50:25-0500,1739033425,32,32,34,15,26,26,12,M Cloudy,Mostly Cloudy,06,28,2025-01-08 11:50:00,05:05 PM,06:50 AM,Newmarket,43.08,-70.94
10,True,53,53,W 8 mph,30.24,2025-02-08T12:00:10-0500,1739034010,27,27,30,17,19,19,13,Cloudy,Cloudy,07,26,2025-01-08 12:00:00,05:10 PM,06:56 AM,Newport,43.37,-72.18
10,True,44,44,W 19 mph,30.22,2025-02-08T11:51:39-0500,1739033499,28,28,31,17,15,15,9,M Cloudy,Mostly Cloudy,06,28,2025-01-08 11:51:00,05:04 PM,06:53 AM,North Conway,44.05,-71.12
10,True,48,48,W 8 mph,30.24,2025-02-08T12:00:11-0500,1739034011,30,30,32,18,22,22,13,M Cloudy,Mostly Cloudy,06,28,2025-01-08 12:00:00,05:11 PM,06:56 AM,North Walpole,43.15,-72.45
9,True,55,55,W 10 mph,30.23,2025-02-08T11:57:55-0500,1739033875,25,25,27,15,15,15,11,Cloudy,Cloudy,07,26,2025-01-08 11:57:00,05:07 PM,06:55 AM,North Woodstock,44.04,-71.69
