visibility,valid,humidity,humidity_S,wind,barometricPressure,validTimeLocal,validTimeUtc,temperature_S,temperature,high,low,feelsLikeTemperature,feelsLikeTemperature_S,dewPoint,shortDescription,description,icon,iconCode,lastUpdated,sunsetTime,sunriseTime,city_name,latitude,longitude
10,True,72,72,S 6 mph,29.96,2025-08-29T11:59:55-0400,1756483195,66,66,76,53,66,66,57,Showers Near,Showers in the Vicinity,06,28,2025-07-29 11:59:00,07:25 PM,06:05 AM,Alton,43.46,-71.22
10,True,65,65,S 7 mph,29.96,2025-08-29T11:52:10-0400,1756482730,71,71,76,54,71,71,58,M Cloudy,Mostly Cloudy,06,28,2025-07-29 11:52:00,07:25 PM,06:08 AM,Amherst,42.86,-71.62
10,True,71,71,S 5 mph,29.96,2025-08-29T11:57:11-0400,1756483031,66,66,74,54,66,66,56,Cloudy,Cloudy,07,26,2025-07-29 11:57:00,07:27 PM,06:09 AM,Antrim,43.04,-71.95
7,True,85,85,SSW 2 mph,29.97,2025-08-29T11:51:57-0400,1756482717,58,58,77,48,58,58,54,Rain Shower,Rain Shower,12,11,2025-07-29 11:51:00,07:27 PM,06:07 AM,Ashland,43.7,-71.63
9,True,82,82,SW 11 mph,29.96,2025-08-29T11:54:58-0400,1756482898,61,61,75,47,59,59,55,Light Rain,Light Rain,12,11,2025-07-29 11:54:00,07:26 PM,06:05 AM,Bartlett,44.07,-71.28
7,True,71,71,S 6 mph,29.96,2025-08-29T11:50:53-0400,1756482653,65,65,76,53,65,65,56,Rain Shower,Rain Shower,12,11,2025-07-29 11:50:00,07:26 PM,06:06 AM,Belmont,43.44,-71.48
10,True,72,72,S 6 mph,29.96,2025-08-29T11:56:31-0400,1756482991,66,66,75,52,66,66,57,Cloudy,Cloudy,07,26,2025-07-29 11:56:00,07:27 PM,06:09 AM,Bennington,43.0,-71.92
7,True,85,85,WSW 4 mph,29.95,2025-08-29T12:00:31-0400,1756483231,58,58,73,43,58,58,53,Rain Shower,Rain Shower,12,11,2025-07-29 12:00:00,07:26 PM,06:04 AM,Berlin city,44.49,-71.26
7,True,87,87,S 3 mph,29.96,2025-08-29T11:56:47-0400,1756483007,55,55,73,49,55,55,51,Rain,Rain,18,12,2025-07-29 11:56:00,07:28 PM,06:06 AM,Bethlehem,44.28,-71.69
9,True,81,81,SSW 3 mph,29.96,2025-08-29T11:58:53-0400,1756483133,60,60,72,51,60,60,55,Showers Near,Showers in the Vicinity,07,26,2025-07-29 11:58:00,07:28 PM,06:09 AM,Blodgett Landing,43.38,-72.04
