visibility,valid,humidity,humidity_S,wind,barometricPressure,validTimeLocal,validTimeUtc,temperature_S,temperature,high,low,feelsLikeTemperature,feelsLikeTemperature_S,dewPoint,shortDescription,description,icon,iconCode,lastUpdated,sunsetTime,sunriseTime,city_name,latitude,longitude
10,True,56,56,E 5 mph,30.43,2025-08-06T11:58:30-0400,1754495910,75,75,79,60,75,75,59,Cloudy,Cloudy,07,26,2025-07-06 11:58:00,08:00 PM,05:40 AM,Alton,43.46,-71.22
10,True,54,54,ESE 3 mph,30.42,2025-08-06T11:59:33-0400,1754495973,78,78,79,58,78,78,59,P Cloudy,Partly Cloudy,35,30,2025-07-06 11:59:00,08:00 PM,05:43 AM,Amherst,42.86,-71.62
9,True,59,59,E 3 mph,30.42,2025-08-06T12:00:25-0400,1754496025,75,75,79,58,75,75,60,P Cloudy,Partly Cloudy,35,30,2025-07-06 12:00:00,08:02 PM,05:44 AM,Antrim,43.04,-71.95
10,True,55,55,E 5 mph,30.42,2025-08-06T11:54:38-0400,1754495678,76,76,80,61,76,76,59,Cloudy,Cloudy,07,26,2025-07-06 11:54:00,08:02 PM,05:41 AM,Ashland,43.7,-71.63
4,True,69,69,W 8 mph,30.43,2025-08-06T11:55:57-0400,1754495757,73,73,76,61,73,73,62,Cloudy,Cloudy,07,26,2025-07-06 11:55:00,08:02 PM,05:39 AM,Bartlett,44.07,-71.28
10,True,59,59,ESE 5 mph,30.42,2025-08-06T11:53:34-0400,1754495614,75,75,79,59,75,75,59,Cloudy,Cloudy,07,26,2025-07-06 11:53:00,08:01 PM,05:41 AM,Belmont,43.44,-71.48
9,True,58,58,ESE 3 mph,30.42,2025-08-06T11:58:53-0400,1754495933,76,76,80,58,76,76,60,P Cloudy,Partly Cloudy,35,30,2025-07-06 11:58:00,08:02 PM,05:44 AM,Bennington,43.0,-71.92
9,True,56,56,WSW 5 mph,30.42,2025-08-06T12:00:26-0400,1754496026,75,75,77,52,75,75,58,P Cloudy,Partly Cloudy,35,30,2025-07-06 12:00:00,08:03 PM,05:38 AM,Berlin city,44.49,-71.26
10,True,63,63,NNW 3 mph,30.41,2025-08-06T11:54:05-0400,1754495645,73,73,76,56,73,73,59,M Cloudy,Mostly Cloudy,06,28,2025-07-06 11:54:00,08:04 PM,05:40 AM,Bethlehem,44.28,-71.69
9,True,63,63,SE 4 mph,30.43,2025-08-06T11:54:23-0400,1754495663,73,73,78,60,73,73,60,Cloudy,Cloudy,07,26,2025-07-06 11:54:00,08:03 PM,05:43 AM,Blodgett Landing,43.38,-72.04
9,True,61,61,ESE 3 mph,30.42,2025-08-06T11:53:22-0400,1754495602,75,75,79,60,75,75,61,M Cloudy,Mostly Cloudy,06,28,2025-07-06 11:53:00,08:02 PM,05:43 AM,Bradford,43.27,-71.96
10,True,57,57,E 4 mph,30.42,2025-08-06T11:54:44-0400,1754495684,76,76,79,60,76,76,60,Cloudy,Cloudy,07,26,2025-07-06 11:54:00,08:02 PM,05:42 AM,Bristol,43.6,-71.75
3,True,63,63,ESE 4 mph,30.42,2025-08-06T11:52:02-0400,1754495522,74,74,79,60,74,74,61,Smoke,Smoke,07,22,2025-07-06 11:52:00,08:04 PM,05:43 AM,Canaan,43.65,-72.02
10,True,56,56,E 5 mph,30.43,2025-08-06T11:52:28-0400,1754495548,75,75,79,61,75,75,58,Cloudy,Cloudy,07,26,2025-07-06 11:52:00,08:00 PM,05:39 AM,Center Ossipee,43.75,-71.15
10,True,63,63,SSW 7 mph,30.43,2025-08-06T11:56:31-0400,1754495791,73,73,78,61,73,73,60,Cloudy,Cloudy,07,26,2025-07-06 11:56:00,08:02 PM,05:40 AM,Center Sandwich,43.81,-71.44
8,True,66,66,E 3 mph,30.41,2025-08-06T11:57:35-0400,1754495855,76,76,83,63,76,76,64,P Cloudy,Partly Cloudy,35,30,2025-07-06 11:57:00,08:04 PM,05:45 AM,Charlestown,43.24,-72.42
9,True,65,65,S 3 mph,30.41,2025-08-06T11:54:25-0400,1754495665,76,76,82,63,76,76,63,Cloudy,Cloudy,07,26,2025-07-06 11:54:00,08:04 PM,05:45 AM,Claremont city,43.38,-72.34
9,True,52,52,WSW 2 mph,30.41,2025-08-06T12:00:31-0400,1754496031,75,75,77,50,75,75,57,P Cloudy,Partly Cloudy,35,30,2025-07-06 12:00:00,08:05 PM,05:38 AM,Colebrook,44.89,-71.49
10,True,55,55,SE 3 mph,30.42,2025-08-06T11:54:46-0400,1754495686,77,77,79,59,77,77,60,Cloudy,Cloudy,07,26,2025-07-06 11:54:00,08:01 PM,05:42 AM,Concord city,43.23,-71.56
10,True,59,59,ESE 3 mph,30.42,2025-08-06T11:55:16-0400,1754495716,75,75,78,59,75,75,60,Cloudy,Cloudy,07,26,2025-07-06 11:55:00,08:01 PM,05:43 AM,Contoocook,43.22,-71.71
10,True,54,54,ENE 7 mph,30.43,2025-08-06T11:54:19-0400,1754495659,76,76,78,61,76,76,59,Cloudy,Cloudy,07,26,2025-07-06 11:54:00,08:01 PM,05:38 AM,Conway,43.98,-71.13
10,True,51,51,E 4 mph,30.43,2025-08-06T11:53:17-0400,1754495597,75,75,75,59,75,75,55,M Cloudy,Mostly Cloudy,06,28,2025-07-06 11:53:00,07:59 PM,05:42 AM,Derry,42.89,-71.28
10,True,53,53,ENE 5 mph,30.43,2025-08-06T11:52:35-0400,1754495555,76,76,78,58,76,76,57,Cloudy,Cloudy,07,26,2025-07-06 11:52:00,07:58 PM,05:39 AM,Dover city,43.19,-70.88
