datetime,location,incident_number,details,retrieval_date
07/04/2025 00:00,e industrial,25048810,SPECIAL ATTENTION,2025-07-05
07/04/2025 20:23,6 Riddle St,25048981,CIVIL ISSUE,2025-07-05
07/04/2025 19:27,111 Webster St: @7-ELEVEN WEBSTER ST,25048967,CHECK AREA FOR PROBLEM,2025-07-05
07/04/2025 19:37,811 Mammoth Rd,25048968,CIVIL ISSUE,2025-07-05
07/04/2025 19:42,185 Grove St,25048969,CHECK CONDITION OF SUBJECT,2025-07-05
07/04/2025 19:48,YDC,25048970,SPECIAL ATTENTION,2025-07-05
07/04/2025 19:48,Crosbie St / Hooksett Rd,25048971,BROADCAST MESSAGE,2025-07-05
07/04/2025 19:57,1279 S Willow St: @REVO CASINO,25048972,UNWANTED SUBJECT,2025-07-05
07/04/2025 20:07,329 Amherst St,25048975,TRESPASSING,2025-07-05
07/04/2025 20:08,1250 S WILLOW ST: @QUIRK CHEVROLET,25048974,CHECK VEHICLE,2025-07-05
07/04/2025 20:13,297 Spruce St: @MR. MARKET,25048976,FIREWORKS,2025-07-05
07/04/2025 20:20,1875 S Willow St: @BOBS DISCOUNT FURNITURE,25048978,SUSPICIOUS ACTIVITY,2025-07-05
07/04/2025 20:22,245 Mayflower Dr,25048980,FIREWORKS,2025-07-05
07/04/2025 20:22,Rimmon St / Mason St,25048979,FIREWORKS,2025-07-05
07/04/2025 20:26,Spruce St / Massabesic St,25048982,FIREWORKS,2025-07-05
07/04/2025 00:08,602 Silver St: @ACROSS THE STREET,25048811,NOISE COMPLAINT,2025-07-05
07/04/2025 20:26,415 Lake Ave,25048983,MEDICAL PROBLEM,2025-07-05
07/04/2025 20:30,859 Hanover St: @HANNAFORDS HANOVER STREET,25048989,STALKING,2025-07-05
07/04/2025 20:31,95 Pearl St,25048984,CHECK AREA FOR PROBLEM,2025-07-05
07/04/2025 20:34,"1061 Elm St: @ROI ENTERPRISES, INC",25048985,MUSIC COMPLAINT,2025-07-05
07/04/2025 20:36,S Willow St / Goffs Falls Rd,25048986,BROADCAST MESSAGE,2025-07-05
07/04/2025 20:37,Massabesic St / Old Falls Rd,25048987,FIREWORKS,2025-07-05
07/04/2025 20:37,264 Mason St: @ROCK RIMMON PARK,25048988,FIREWORKS,2025-07-05
07/04/2025 20:43,MAMMOTH RD / CILLEY RD,25048991,BROADCAST MESSAGE,2025-07-05
07/04/2025 20:44,92 Charlotte St,25048990,FIREWORKS,2025-07-05
07/04/2025 20:59,492 Lincoln St: @ENRIGHT PARK,25048992,FIREWORKS,2025-07-05
07/04/2025 21:05,Milford St / Bowman St,25048993,FIREWORKS,2025-07-05
07/04/2025 21:06,5 Wheelock St,25048994,FIREWORKS,2025-07-05
07/04/2025 19:26,337 Brown Ave,25048966,ARGUMENT,2025-07-05
07/04/2025 19:19,443 CHESTNUT ST: @VICTORY PARK,25048963,SPECIAL ATTENTION,2025-07-05
07/04/2025 19:19,401 Douglas St: @THE BUCKET,25048964,ASSIST FIRE,2025-07-05
07/04/2025 19:19,481 Lincoln St,25048965,MENTAL HEALTH ISSUE,2025-07-05
07/04/2025 16:08,210 EDDY RD: @MOBIL MART,25048934,BUSINESS CHECK,2025-07-05
07/04/2025 16:12,443 CHESTNUT ST: @VICTORY PARK,25048936,CHECK SUBJECT,2025-07-05
07/04/2025 16:20,259 Clay St,25048937,CHECK CONDITION OF SUBJECT,2025-07-05
07/04/2025 16:26,405 Valley St: @MPD,25048938,ADDED INFO TO PREVIOUS CASE,2025-07-05
07/04/2025 16:28,Merrimack St / Pine St,25048939,CHECK AREA FOR PROBLEM,2025-07-05
07/04/2025 16:33,975 Perimeter Rd: @SPRINGHILL SUITES BY MARRIOTT,25048941,HANGUP CALL,2025-07-05
07/04/2025 16:34,121 Alsace St,25048940,SHOT SPOTTER,2025-07-05
07/04/2025 16:49,50 Dow St: @900 DEGREES PIZZERIA,25048942,ALARM BURGLARY,2025-07-05
07/04/2025 17:06,50 Dow St: @900 DEGREES PIZZERIA,25048944,,2025-07-05
07/04/2025 17:11,ELM ST / HANOVER ST,25048945,CHECK SUBJECT,2025-07-05
07/04/2025 17:13,630 River Rd: @STARK PARK,25048946,CHECK AREA FOR PROBLEM,2025-07-05
07/04/2025 17:17,185 Beech St,25048947,ABUSE,2025-07-05
07/04/2025 17:19,Fourth St / Ferry St,25048948,MUSIC COMPLAINT,2025-07-05
07/04/2025 17:20,1111 S Willow St: @1111 S WILLOW ST SHOPPING CENTE,25048950,ACCIDENT,2025-07-05
07/04/2025 17:21,106 Drew Ave: @NEIGHBORS IN FRONT OF THIS ADDRESS,25048949,FIREWORKS,2025-07-05
07/04/2025 17:33,300 Hooksett Rd: @LIVINGSTON PARK FIELD HOUSE,25048951,CHECK AREA FOR PROBLEM,2025-07-05
07/04/2025 17:46,194 Beech Hill Ave,25048952,CHECK CONDITION OF SUBJECT,2025-07-05
07/04/2025 17:51,1279 S Willow St: @REVO CASINO,25048953,UNWANTED SUBJECT,2025-07-05
07/04/2025 18:10,580 Clay St,25048954,UNWANTED SUBJECT,2025-07-05
07/04/2025 18:26,145 Valentine Dr,25048956,FIREWORKS,2025-07-05
07/04/2025 18:28,Manchester St / Hall St,25048957,FIREWORKS,2025-07-05
07/04/2025 18:30,500 Pine St,25048958,CHECK CONDITION OF SUBJECT,2025-07-05
07/04/2025 18:55,Pine St / Valley St,25048960,ACCIDENT,2025-07-05
07/04/2025 19:05,667 Silver St,25048961,CHECK CONDITION OF SUBJECT,2025-07-05
07/04/2025 19:14,476 UNION ST: @SAIGON ASIAN MARKET,25048962,CHECK SUBJECT,2025-07-05
07/04/2025 21:07,197 Youville St,25048995,FIREWORKS,2025-07-05
07/04/2025 21:07,492 Lincoln St: @ENRIGHT PARK,25048996,FIREWORKS,2025-07-05
07/04/2025 21:09,S Lincoln St / Lincoln St,25048997,FIREWORKS,2025-07-05
07/04/2025 22:27,361 Hanover St,25049029,CHECK CONDITION OF SUBJECT,2025-07-05
07/04/2025 22:36,9 Kearsarge St,25049030,FIREWORKS,2025-07-05
07/04/2025 22:40,Rimmon St / Kelley St,25049031,FIREWORKS,2025-07-05
07/04/2025 22:42,Benjamin St / Island Pond Rd,25049032,FIREWORKS,2025-07-05
07/04/2025 22:43,1681 Candia Rd: @GOLDENROD RESTAURANT,25049033,,2025-07-05
07/04/2025 22:44,432 Kennard Rd: @432 KENNARD RD,25049034,CRIMINAL THREATENING,2025-07-05
07/04/2025 22:47,320 Concord St,25049035,FIREWORKS,2025-07-05
07/04/2025 22:47,192 Electric St: @SANDY BEACH,25049036,FIREWORKS,2025-07-05
07/04/2025 22:49,300 Young St: @PROUT PARK,25049037,,2025-07-05
07/04/2025 22:54,Dix St / Lincoln St,25049039,FIREWORKS,2025-07-05
07/04/2025 22:59,Dartmouth St / Mcneil St,25049040,PARTY COMPLAINT,2025-07-05
07/04/2025 23:01,Howe St / Maple St,25049041,FIREWORKS,2025-07-05
07/04/2025 23:01,160 S Elm St,25049042,ACCIDENT,2025-07-05
07/04/2025 23:03,324 Lowell St,25049043,NOISE COMPLAINT,2025-07-05
07/04/2025 23:05,93 S Off Ramp Exit 8 / Wellington Rd,25049045,BROADCAST MESSAGE,2025-07-05
07/04/2025 23:05,WELLINGTON RD / 93 N OFF RAMP EXIT 8,25049046,BROADCAST MESSAGE,2025-07-05
07/04/2025 23:05,310 Amherst St,25049044,FIREWORKS,2025-07-05
07/04/2025 23:07,174 Green St,25049047,PARTY COMPLAINT,2025-07-05
07/04/2025 23:14,189 Beech Hill Dr,25049049,MENTAL HEALTH ISSUE,2025-07-05
07/04/2025 23:33,44 Dickey St,25049050,PARTY COMPLAINT,2025-07-05
07/04/2025 23:35,83 Trahan St: @ELMWOOD GARDEN COMMUNITY,25049051,FIREWORKS,2025-07-05
07/04/2025 23:37,410 Hooksett Rd: @LIVINGSTON PARK,25049052,ASSAULT,2025-07-05
07/04/2025 23:42,217 UNION ST: @Brothers Express,25049053,BUSINESS CHECK,2025-07-05
07/04/2025 23:45,S Willow St / Gold St,25049054,ACCIDENT HIT AND RUN,2025-07-05
07/04/2025 23:53,1298 S Porter St,25049055,ACCIDENT WITH INJURY,2025-07-05
07/04/2025 23:55,Union St / Cedar St,25049056,HANGUP CALL,2025-07-05
07/04/2025 22:27,Groveland Ave / Candia Rd,25049027,FIREWORKS,2025-07-05
07/04/2025 22:26,238 Young St,25049028,FIREWORKS,2025-07-05
07/04/2025 21:09,9 Notre Dame Ave: @WEST HIGH SCHOOL,25048998,FIREWORKS,2025-07-05
07/04/2025 22:21,26 Fourth St,25049026,SUSPICIOUS ACTIVITY,2025-07-05
07/04/2025 21:11,300 S Jewett St: @SOUTHSIDE MIDDLE SCHOOL,25048999,ALARM BURGLARY,2025-07-05
07/04/2025 21:12,152 Arah St,25049000,FIREWORKS,2025-07-05
07/04/2025 21:14,348 Pearl St,25049001,FIREWORKS,2025-07-05
07/04/2025 21:25,164 Chauncey Ave,25049003,NOISE COMPLAINT,2025-07-05
