datetime,location,incident_number,details,retrieval_date
07/11/2025 00:02,UNION ST / BELL ST,25050869,CHECK SUBJECT,2025-07-12
07/11/2025 16:05,193 Agnes St: @BIRON ST APTS #193,25051077,CHECK CONDITION OF SUBJECT,2025-07-12
07/11/2025 16:17,1 Elliot Way: @ELLIOT HOSPITAL,25051085,INVOLUNTARY EMERG. ADMISSION,2025-07-12
07/11/2025 16:13,14 Prospect St: @14 PROSPECT ST,25051084,ADDED INFO TO PREVIOUS CASE,2025-07-12
07/11/2025 16:10,S WILLOW ST / S PORTER ST,25051082,TRAFFIC STOP,2025-07-12
07/11/2025 16:09,Pine St / Manchester St,25051081,CHECK AREA FOR PROBLEM,2025-07-12
07/11/2025 16:07,199 Manchester St: @FIT - FAMLIES IN TRANSITION,25051080,ASSAULT IN PROGRESS,2025-07-12
07/11/2025 16:06,S Mammoth Rd / Bodwell Rd,25051079,CHECK AREA FOR PROBLEM,2025-07-12
07/11/2025 16:05,136 Lowell St: @FAMILIES IN TRANSITION #136,25051078,THEFT,2025-07-12
07/11/2025 16:03,500 N Commercial St: @STARK BREWING COMPANY (STARK,25051076,THEFT IN PROGRESS,2025-07-12
07/11/2025 16:23,Lincoln St / Auburn St,25051087,ASSAULT IN PROGRESS,2025-07-12
07/11/2025 16:01,494 Pine St: @494 PINE ST,25051075,ATTEMPTED SUICIDE,2025-07-12
07/11/2025 16:00,500 N Commercial St: @STARK BREWING COMPANY (STARK,25051074,THEFT IN PROGRESS,2025-07-12
07/11/2025 15:58,1073 Elm St: @THE GYRO SPOT,25051072,ACCIDENT WITH INJURY,2025-07-12
07/11/2025 15:56,LINCOLN ST / DIX ST,25051073,STOLEN MOTOR VEHICLE,2025-07-12
07/11/2025 15:52,85 S Main St: @7-ELEVEN S MAIN ST,25051071,CHECK AREA FOR PROBLEM,2025-07-12
07/11/2025 15:52,199 Manchester St: @FIT - FAMLIES IN TRANSITION,25051070,FIGHT,2025-07-12
07/11/2025 15:44,151 Wilson St,25051069,CHECK CONDITION OF SUBJECT,2025-07-12
07/11/2025 16:21,404 Walnut St,25051086,CRIMINAL THREATENING,2025-07-12
07/11/2025 16:26,557 Maple St: @7-ELEVEN,25051088,DRUG ACTIVITY,2025-07-12
07/11/2025 13:01,1279 S Willow St: @REVO CASINO,25051028,UNWANTED SUBJECT,2025-07-12
07/11/2025 16:57,234 Elm St: @ST MARYS BANK ELM ST,25051099,BROADCAST MESSAGE,2025-07-12
