datetime,location,incident_number,details,retrieval_date
07/03/2025 00:01,242 BEECH ST: @7-ELEVEN VALLEY ST,25048513,BUSINESS CHECK,2025-07-04
07/03/2025 16:46,298 Hanover St,25048700,ASSAULT,2025-07-04
07/03/2025 17:23,75 CANAL ST: @75 CANAL ST APTS,25048716,CHECK SUBJECT,2025-07-04
07/03/2025 17:19,324 BEECH ST: @SHERIDAN EMMETT  PARK,25048714,CHECK SUBJECT,2025-07-04
07/03/2025 17:19,1555 Bodwell Rd: @1555 BODWELL RD,25048715,ANIMAL COMPLAINTS,2025-07-04
07/03/2025 17:18,VALLEY ST / WILSON ST,25048713,TRAFFIC STOP,2025-07-04
07/03/2025 17:14,10 ARMS ST: @ARMS PARK,25048712,ADMINISTRATIVE MISC,2025-07-04
07/03/2025 17:11,468 UNION ST,25048711,CHECK SUBJECT,2025-07-04
07/03/2025 17:07,990 ELM ST: @USA CHICKEN,25048709,TRAFFIC STOP,2025-07-04
07/03/2025 17:06,219 Londonderry Tpke: @Gulf 219 Londonderry Tpke,25048710,ASSIST OTHER AGENCY,2025-07-04
07/03/2025 17:03,Auburn St / Union St,25048708,CHECK AREA FOR PROBLEM,2025-07-04
07/03/2025 17:02,217 UNION ST: @Brothers Express,25048707,BUSINESS CHECK,2025-07-04
07/03/2025 17:01,199 MANCHESTER ST: @FIT - FAMLIES IN TRANSITION,25048706,SPECIAL ATTENTION,2025-07-04
07/03/2025 17:01,324 BEECH ST: @SHERIDAN EMMETT  PARK,25048705,CHECK SUBJECT,2025-07-04
07/03/2025 16:52,BEECH ST / SHASTA ST,25048704,TRAFFIC STOP,2025-07-04
07/03/2025 16:51,Putnam St / Dubuque St,25048703,WEAPON POSSESSION AND CARRYING,2025-07-04
07/03/2025 16:49,MAPLE ST / LOWELL ST,25048702,CHECK SUBJECT,2025-07-04
07/03/2025 17:27,211 UNION ST: @CLEARY CLEANERS UNION ST,25048717,HOMELESS ISSUES,2025-07-04
07/03/2025 17:35,269 Joseph St Ext,25048718,CHECK CONDITION OF SUBJECT,2025-07-04
07/03/2025 17:35,154 Sylvester St,25048721,ASSIST OTHER AGENCY,2025-07-04
07/03/2025 18:08,450 Bridge St: @DERRYFIELD PARK,25048730,ASSAULT,2025-07-04
07/03/2025 18:24,815 Elm St: @PICCOLA ITALIA RESTORANTE,25048735,DISORDERLY CONDUCT IN PROGRESS,2025-07-04
07/03/2025 18:17,Valley St / Maple St,25048733,UNRULY JUVENILE,2025-07-04
07/03/2025 18:15,63 Falcon Crest Way,25048732,CHECK CONDITION OF SUBJECT,2025-07-04
07/03/2025 18:15,715 Union St,25048734,CRIMINAL THREATENING,2025-07-04
07/03/2025 18:12,Lincoln St / Silver St,25048731,HANGUP CALL,2025-07-04
07/03/2025 18:09,98 Willow St: @MOTORCYCLES OF MANCHESTER,25048729,CHECK AREA FOR PROBLEM,2025-07-04
07/03/2025 18:07,1 ELLIOT WAY: @ELLIOT HOSPITAL,25048728,ANIMAL BITES,2025-07-04
07/03/2025 17:37,656 Chestnut St,25048719,DCYF REFERRAL,2025-07-04
07/03/2025 18:02,Elm St / Merrill St,25048726,ACCIDENT,2025-07-04
07/03/2025 17:57,875 ELM ST: @CITIZENS BANK BUILDING,25048725,CHECK SUBJECT,2025-07-04
07/03/2025 17:52,CYPRESS ST / SPRUCE ST,25048724,ACCIDENT,2025-07-04
07/03/2025 17:43,Lincoln St / Amherst St,25048723,PARKING COMPLAINT,2025-07-04
07/03/2025 17:38,Granite St / Canal St,25048722,INVOLUNTARY EMERG. ADMISSION,2025-07-04
07/03/2025 17:37,Calef Rd / Elmhurst Ave,25048720,ACCIDENT WITH INJURY,2025-07-04
07/03/2025 16:47,443 CHESTNUT ST: @VICTORY PARK,25048701,SPECIAL ATTENTION,2025-07-04
07/03/2025 16:41,369 S Willow St: @Digital Federal Credit Union,25048698,CHECK CONDITION OF SUBJECT,2025-07-04
07/03/2025 00:01,WILSON ST / GROVE ST,25048514,TRAFFIC STOP,2025-07-04
07/03/2025 16:40,19 Stockholm St,25048699,CIVIL STANDBY,2025-07-04
07/03/2025 15:22,1056 Hanover St,25048679,ANIMAL COMPLAINTS,2025-07-04
07/03/2025 15:11,75 Canal St: @75 CANAL ST APTS,25048678,ASSAULT,2025-07-04
07/03/2025 15:07,90 Bridge St: @TN GAS & CONVENIENCE,25048677,ACCIDENT,2025-07-04
07/03/2025 15:04,298 S Main St,25048676,MISSING PERSON CHECK,2025-07-04
07/03/2025 14:47,492 Cedar St,25048675,CHECK CONDITION OF SUBJECT,2025-07-04
07/03/2025 14:44,405 VALLEY ST: @MPD,25048674,WARRANT,2025-07-04
07/03/2025 14:42,405 Valley St: @MPD,25048673,WARRANT,2025-07-04
07/03/2025 14:39,76 Main St: @CITY LIBRARY WEST,25048672,UNWANTED SUBJECT,2025-07-04
07/03/2025 14:32,298 Hanover St,25048671,MENTAL HEALTH ISSUE,2025-07-04
07/03/2025 14:24,62 Maple St: @MILL METALS SUPPLY CO,25048669,HOMELESS ISSUES,2025-07-04
07/03/2025 14:24,48 Perimeter Rd: @ST MARYS BANK PERIMETER RD,25048670,FRAUD,2025-07-04
