datetime,location,incident_number,details,retrieval_date
07/13/2025 00:02,Bartlett St / Putnam St,25051427,MUSIC COMPLAINT,2025-07-14
07/13/2025 15:53,HUSE RD / CLAIRE ST,25051590,TRAFFIC STOP,2025-07-14
07/13/2025 16:05,351 Chestnut St,25051592,ALARM BURGLARY,2025-07-14
07/13/2025 16:06,210 EDDY RD: @MOBIL MART,25051593,BUSINESS CHECK,2025-07-14
07/13/2025 16:07,ELM ST / HARRISON ST,25051594,PARKING COMPLAINT,2025-07-14
07/13/2025 16:13,1429 Candia Rd,25051596,,2025-07-14
07/13/2025 16:13,216 ELM ST: @DUNKIN DONUTS ELM/VALLEY,25051595,BUSINESS CHECK,2025-07-14
07/13/2025 16:18,18 Hills End Way,25051602,INVOLUNTARY EMERG. ADMISSION,2025-07-14
07/13/2025 16:18,152 Milford St,25051597,ACCIDENT WITH INJURY,2025-07-14
07/13/2025 16:19,Prospect St / Oak St,25051599,CHECK AREA FOR PROBLEM,2025-07-14
07/13/2025 16:19,100 William Loeb Dr: @USA FITNESS,25051600,ALARM BURGLARY,2025-07-14
07/13/2025 16:20,Pine St / Brook St,25051601,ACCIDENT WITH INJURY,2025-07-14
07/13/2025 16:29,25051603,,,2025-07-14
07/13/2025 16:32,"1061 ELM ST: @ROI ENTERPRISES, INC",25051605,UNWANTED SUBJECT,2025-07-14
07/13/2025 16:34,1650 Elm St: @BELLMAN JEWELERS (1650 CONDOMINIUM T,25051604,ALARM BURGLARY,2025-07-14
07/13/2025 16:45,301 Myrtle St,25051606,DISORDERLY CONDUCT IN PROGRESS,2025-07-14
07/13/2025 16:45,304 Myrtle St,25051607,DISORDERLY CONDUCT,2025-07-14
07/13/2025 16:50,144 Union St: @144 UNION ST,25051608,,2025-07-14
07/13/2025 16:53,298 Queen City Ave: @COMFORT INN,25051609,THEFT,2025-07-14
07/13/2025 16:55,92 Walnut St: @WALNUT ST APTS,25051610,KIDS PROBLEM,2025-07-14
07/13/2025 17:04,501 UNION ST: @BRONSTEIN PARK,25051611,CHECK SUBJECT,2025-07-14
07/13/2025 17:09,298 Hanover St,25051612,CHECK AREA FOR PROBLEM,2025-07-14
07/13/2025 17:29,293 Putnam St,25051613,ASSIST OTHER AGENCY,2025-07-14
07/13/2025 17:49,443 CHESTNUT ST: @VICTORY PARK,25051614,CHECK SUBJECT,2025-07-14
07/13/2025 18:05,PINE ST / HANOVER ST,25051615,TRAFFIC STOP,2025-07-14
07/13/2025 18:09,247 Blodget St,25051618,HARRASSMENT,2025-07-14
07/13/2025 18:10,LOWELL ST / PINE ST,25051616,TRAFFIC STOP,2025-07-14
07/13/2025 18:16,139 Eastgate Way,25051620,ACCIDENT WITH INJURY,2025-07-14
07/13/2025 18:16,139 Eastgate Way,25051621,ACCIDENT WITH INJURY,2025-07-14
07/13/2025 16:02,HUSE / CHUNKYS,25051591,TRAFFIC STOP,2025-07-14
07/13/2025 15:50,VALLEY ST / LINCOLN ST,25051589,TRAFFIC STOP,2025-07-14
07/13/2025 18:22,89 Bridge St: @SPEEDWAY BRIDGE ST,25051623,MEDICAL PROBLEM,2025-07-14
07/13/2025 15:41,9 Sentinel Ct,25051588,HANGUP CALL,2025-07-14
07/13/2025 13:23,15 LONDONDERRY TPK: @YOUNGSVILLE LITTLE LEAGUE,25051558,TRAFFIC STOP,2025-07-14
07/13/2025 13:28,CALEF RD / MITCHELL ST,25051559,SPECIAL ATTENTION,2025-07-14
07/13/2025 13:39,15 LONDONDERRY TPK: @YOUNGSVILLE LITTLE LEAGUE,25051561,TRAFFIC STOP,2025-07-14
07/13/2025 13:40,330 Porter St,25051562,NEIGHBOR COMPLAINT,2025-07-14
07/13/2025 13:45,318 Spruce St,25051564,CHECK CONDITION OF SUBJECT,2025-07-14
07/13/2025 13:47,515 Lincoln St,25051563,CHILD IN NEED OF SERVICES,2025-07-14
07/13/2025 13:50,200 Precourt St: @athletic complex,25051565,CHECK AREA FOR PROBLEM,2025-07-14
07/13/2025 13:58,1111 S Willow St: @STARBUCKS (1111 S WILLOW ST SHO,25051567,CHECK SUBJECT,2025-07-14
07/13/2025 13:59,312 Manchester St,25051569,CHECK CONDITION OF SUBJECT,2025-07-14
07/13/2025 14:14,82 W Brook St: @LANGDON MILLS APTS,25051570,CHECK AREA FOR PROBLEM,2025-07-14
07/13/2025 14:25,379 Central St,25051571,PARKING COMPLAINT,2025-07-14
07/13/2025 14:27,630 River Rd: @STARK PARK,25051573,CHECK SUBJECT,2025-07-14
07/13/2025 14:28,1525 S Willow St: @STAPLES (SOUTH WILLOW PLAZA),25051572,THEFT,2025-07-14
07/13/2025 14:30,23 Country Club Dr: @WASHINGTON PARK #23,25051574,PARKING COMPLAINT,2025-07-14
07/13/2025 14:41,777 S Willow St: @PETSMART,25051575,CRIMINAL THREATENING,2025-07-14
07/13/2025 14:42,8 South St,25051577,MEDICAL PROBLEM,2025-07-14
07/13/2025 14:43,CLARKE ST / CHESTNUT ST,25051576,TRAFFIC STOP,2025-07-14
07/13/2025 14:43,247 Spruce St: @247 SPRUCE ST,25051578,MISSING JUVENILE,2025-07-14
07/13/2025 14:46,55 John E Devine Dr: @EVEN HOTEL,25051579,CHECK CONDITION OF SUBJECT,2025-07-14
07/13/2025 15:04,1045 S Willow St: @TACO BELL S WILLOW,25051580,BROADCAST MESSAGE,2025-07-14
07/13/2025 15:10,449 Charlotte St,25051581,CRIMINAL THREATENING,2025-07-14
07/13/2025 15:28,HAYWARD ST / EXETER AVE,25051582,TRAFFIC STOP,2025-07-14
07/13/2025 15:34,HUSE RD / ROYCRAFT RD,25051583,TRAFFIC STOP,2025-07-14
07/13/2025 15:34,216 MAPLE ST: @YANKEE LANES ENTERTAINMENT,25051584,TRAFFIC STOP,2025-07-14
07/13/2025 15:36,273 Spruce St,25051586,ADDED INFO TO PREVIOUS CASE,2025-07-14
07/13/2025 15:38,25051585,,,2025-07-14
07/13/2025 15:40,405 Valley St: @MPD,25051587,ASSIST OTHER AGENCY,2025-07-14
07/13/2025 18:18,122 Eastern Ave,25051622,HANGUP CALL,2025-07-14
