datetime,location,incident_number,details,retrieval_date
07/18/2025 00:03,806 Union St,25053033,HARRASSMENT,2025-07-19
07/18/2025 16:51,1 LINE DR: @NORTHEAST DELTA DENTAL STADIUM,25053243,SPECIAL ATTENTION,2025-07-19
07/18/2025 16:44,Donahue Dr / Westwood Dr,25053241,INTOXICATED PERSON,2025-07-19
07/18/2025 16:43,60 BEECH ST: @DOMINOS BEECH ST,25053240,TRAFFIC STOP,2025-07-19
07/18/2025 16:37,SOMERVILLE ST / MAPLE ST,25053239,TRAFFIC STOP,2025-07-19
07/18/2025 16:27,MAPLE ST / PRESCOTT ST,25053235,TRAFFIC STOP,2025-07-19
07/18/2025 16:24,715 Second St: @DAIRY QUEEN SECOND ST,25053237,ACCIDENT,2025-07-19
07/18/2025 16:22,625 Chestnut St: @PARKE CENTRAL APARTMENTS,25053236,MEALS ON WHEELS,2025-07-19
07/18/2025 16:09,159 Windswept Rd,25053233,SUSPICIOUS PERSON,2025-07-19
07/18/2025 16:07,SOMERVILLE ST / UNION ST,25053231,TRAFFIC STOP,2025-07-19
07/18/2025 16:06,210 EDDY RD: @MOBIL MART,25053230,BUSINESS CHECK,2025-07-19
07/18/2025 16:05,77 Market St: @ROOMING HOUSE 77 MARKET ST,25053232,CHECK AREA FOR PROBLEM,2025-07-19
07/18/2025 15:59,201 John E Devine Dr: @HANNAFORD JOHN E DEVINE DR,25053229,THEFT IN PROGRESS,2025-07-19
07/18/2025 15:57,151 Village Circle Way: @COUNTRYSIDE VILLAGE #151,25053234,MEALS ON WHEELS,2025-07-19
07/18/2025 15:56,BEECH ST / SILVER ST,25053228,TRAFFIC STOP,2025-07-19
07/18/2025 15:43,93 S Maple St: @FAMILY DOLLAR S MAPLE (SAVERS),25053226,UNWANTED SUBJECT,2025-07-19
07/18/2025 15:43,2391 Brown Ave: @ALLTOWN MOBILE,25053225,ACCIDENT,2025-07-19
07/18/2025 16:49,39 BEECH ST: @Beech St Shelter,25053242,SPECIAL ATTENTION,2025-07-19
07/18/2025 16:52,340 Central St: @apt 2,25053245,MENTAL HEALTH ISSUE,2025-07-19
07/18/2025 15:40,Cohas Ave / Island Pond Rd,25053224,DISABLED MOTOR VEHICLE,2025-07-19
07/18/2025 16:52,MAPLE ST / VALLEY ST,25053244,TRAFFIC STOP,2025-07-19
07/18/2025 18:05,222 Merrimack St,25053261,HOMELESS ISSUES,2025-07-19
07/18/2025 18:04,1750 Elm St,25053263,FRAUD,2025-07-19
07/18/2025 17:59,157 Massabesic St: @157 MASSABESIC ST,25053259,CHECK AREA FOR PROBLEM,2025-07-19
07/18/2025 17:58,57 Cartier St,25053258,FOUND CHILD UNDER 12 YOA,2025-07-19
07/18/2025 17:58,F.E. EVERETT TURNPIKE 293 NORTH / 293 N OFF RAMP T,25053257,TRAFFIC STOP,2025-07-19
