datetime,location,incident_number,details,retrieval_date
07/31/2025 00:01,99 EDDY RD: @PLANET FITNESS EDDY RD,25056944,SPECIAL ATTENTION,2025-08-01
07/31/2025 13:25,445 WILLOW ST: @VALLEY STREET JAIL,25057173,WAGON TRANSPORT,2025-08-01
07/31/2025 14:15,YOUVILLE ST / KELLEY ST,25057194,TRAFFIC STOP,2025-08-01
07/31/2025 14:13,AUBURN ST / LINCOLN ST,25057193,TRAFFIC STOP,2025-08-01
07/31/2025 14:07,950 S Willow St: @Hannoush Jewelers (THE SHOPS AT ,25057192,THEFT IN PROGRESS,2025-08-01
07/31/2025 14:07,319 AUBURN ST,25057191,SPECIAL ATTENTION,2025-08-01
07/31/2025 14:05,546 MONTGOMERY ST,25057189,WANTED PERSON CHECK,2025-08-01
07/31/2025 14:04,35 Amherst St: @DISTRICT COURT,25057190,CIVIL ISSUE,2025-08-01
07/31/2025 14:01,NOTRE DAME AVE / AMORY ST,25057188,HOTSPOT PATROL,2025-08-01
07/31/2025 13:56,33 Rimmon St,25057187,NEIGHBOR COMPLAINT,2025-08-01
07/31/2025 13:56,405 Valley St: @MPD,25057186,ADMINISTRATIVE MISC,2025-08-01
07/31/2025 13:51,12 Old Orchard Way,25057185,FRAUD,2025-08-01
07/31/2025 13:50,460 Elm St: @MARKET BASKET,25057183,THEFT,2025-08-01
07/31/2025 13:49,39 BEECH ST: @Beech St Shelter,25057184,ATTEMPT TO LOCATE,2025-08-01
07/31/2025 13:49,7 COUNTRY CLUB DR: @HERITAGE AT THE RIVER,25057182,ADDED INFO TO PREVIOUS CASE,2025-08-01
07/31/2025 13:47,200 PRECOURT ST: @PISCATAQUOG RIVER PARK,25057181,SPECIAL ATTENTION,2025-08-01
07/31/2025 13:46,Jobin Dr / S Willow St,25057180,PANHANDLER,2025-08-01
07/31/2025 13:40,MANCHESTER ST / CHESTNUT ST,25057178,CHECK SUBJECT,2025-08-01
07/31/2025 13:38,223 JAMES A POLLOCK DR: @PARKER VARNEY SCHOOL,25057179,SPECIAL ATTENTION,2025-08-01
07/31/2025 13:27,AGNES ST / PINARD ST,25057176,CHECK CONDITION OF SUBJECT,2025-08-01
07/31/2025 13:27,119 Eastern Ave,25057177,CHECK CONDITION OF SUBJECT,2025-08-01
07/31/2025 14:17,199 MANCHESTER ST: @FIT - FAMLIES IN TRANSITION,25057195,SPECIAL ATTENTION,2025-08-01
07/31/2025 14:19,DOVER ST / CLINTON ST,25057196,CHECK SUBJECT,2025-08-01
07/31/2025 14:20,1932 Wellington Rd: @MR MIKES,25057197,THEFT,2025-08-01
07/31/2025 14:42,18 Country Club Dr: @HERITAGE AT THE RIVER #18,25057210,CHECK AREA FOR PROBLEM,2025-08-01
07/31/2025 15:16,UNION ST / MERRIMACK ST,25057216,CHECK SUBJECT,2025-08-01
07/31/2025 15:13,481 Merrimack St,25057217,CIVIL STANDBY,2025-08-01
07/31/2025 15:09,780 N Commercial St: @EVERSOURCE ENERGY PARK,25057215,HOMELESS ISSUES,2025-08-01
07/31/2025 14:57,40 Merrimack St: @MERRIMACK ST VOLVO,25057214,DISORDERLY CONDUCT IN PROGRESS,2025-08-01
07/31/2025 14:53,733 Huse Rd,25057213,ACCIDENT,2025-08-01
07/31/2025 14:51,MARKET BASKET LONDONDERRY,25057212,ADDED INFO TO PREVIOUS CASE,2025-08-01
07/31/2025 14:46,56 Merrimack St: @MERRIMACK ST GARAGE,25057211,UNWANTED SUBJECT,2025-08-01
07/31/2025 14:42,486 GRANITE ST,25057209,ANIMAL COMPLAINTS,2025-08-01
07/31/2025 14:37,85 S MAIN ST: @7-ELEVEN S MAIN ST,25057208,BUSINESS CHECK,2025-08-01
07/31/2025 14:25,HANOVER ST / MAMMOTH RD,25057198,TRAFFIC STOP,2025-08-01
07/31/2025 14:36,S Lincoln St / Cilley Rd,25057207,ACCIDENT,2025-08-01
07/31/2025 14:33,CLINTON ST / S MAIN ST,25057205,HOTSPOT PATROL,2025-08-01
07/31/2025 14:32,166 PINE ST: @VALLEY CEMETERY,25057204,CHECK SUBJECT,2025-08-01
07/31/2025 14:29,111 BOW ST,25057203,ADDED INFO TO PREVIOUS CASE,2025-08-01
07/31/2025 14:28,166 PINE ST: @VALLEY CEMETERY,25057202,CHECK VEHICLE,2025-08-01
07/31/2025 14:28,725 GOLD ST: @WALMART,25057200,CHECK SUBJECT,2025-08-01
07/31/2025 14:27,18 DUBUQUE ST,25057199,ANIMAL COMPLAINTS,2025-08-01
07/31/2025 14:27,136 Lowell St: @FAMILIES IN TRANSITION #136,25057201,ALARM BURGLARY,2025-08-01
07/31/2025 13:26,214 CHESTNUT ST: @KALIVAS PARK,25057174,SPECIAL ATTENTION,2025-08-01
07/31/2025 13:25,25057175,,,2025-08-01
07/31/2025 15:19,S Willow St / Spring Garden St,25057219,ACCIDENT HIT AND RUN,2025-08-01
07/31/2025 13:24,595 DUBUQUE ST: @RIMMON CLUB,25057172,ADDED INFO TO PREVIOUS CASE,2025-08-01
07/31/2025 12:22,CLINTON ST / S MAIN ST,25057148,HOTSPOT PATROL,2025-08-01
07/31/2025 12:22,BELMONT ST / HARVARD ST,25057147,TRAFFIC STOP,2025-08-01
07/31/2025 12:21,Wilson St / Spruce St,25057146,ACCIDENT WITH INJURY,2025-08-01
07/31/2025 12:18,TARRYTOWN RD / HANOVER ST,25057145,TRAFFIC STOP,2025-08-01
07/31/2025 12:12,305 SECOND ST: @BASS ISLAND PARK,25057143,SPECIAL ATTENTION,2025-08-01
07/31/2025 12:06,755 ELM ST: @VETERAN'S PARK,25057141,CHECK SUBJECT,2025-08-01
07/31/2025 12:04,283 Pine St,25057142,ACCIDENT,2025-08-01
07/31/2025 11:55,405 Valley St: @MPD,25057140,ADDED INFO TO PREVIOUS CASE,2025-08-01
07/31/2025 11:53,405 Valley St: @MPD,25057139,TRIPLE I REQUEST,2025-08-01
07/31/2025 11:52,125 BRIDGE ST: @PULASKI PARK,25057138,SPECIAL ATTENTION,2025-08-01
07/31/2025 11:51,KELLEY ST / UPLAND ST,25057137,TRAFFIC STOP,2025-08-01
07/31/2025 11:48,Pine St / Central St,25057136,ACCIDENT,2025-08-01
07/31/2025 11:45,10 ARMS ST: @ARMS PARK,25057135,SPECIAL ATTENTION,2025-08-01
07/31/2025 11:45,755 ELM ST: @VETERAN'S PARK,25057134,SPECIAL ATTENTION,2025-08-01
07/31/2025 11:41,135 SPRING ST: @COMMON MAN 451 COMMERCIAL ST,25057132,BUSINESS CHECK,2025-08-01
07/31/2025 11:38,55 S Main St: @BURNS HI RISE,25057131,CHECK CONDITION OF SUBJECT,2025-08-01
07/31/2025 11:36,CONANT ST / NOTRE DAME AVE,25057130,TRAFFIC STOP,2025-08-01
07/31/2025 11:36,25 W North Ct,25057133,CRIMINAL MISCHIEF,2025-08-01
07/31/2025 11:33,KIMBALL ST / UPLAND ST,25057129,HOTSPOT PATROL,2025-08-01
07/31/2025 12:23,85 S MAIN ST: @7-ELEVEN S MAIN ST,25057150,BUSINESS CHECK,2025-08-01
07/31/2025 12:23,241 Vinton St,25057149,MISSING PERSON CHECK,2025-08-01
07/31/2025 12:28,1531 Elm St: @PAPPY'S PIZZA,25057152,FOUND CHILD UNDER 12 YOA,2025-08-01
07/31/2025 13:00,443 CHESTNUT ST: @VICTORY PARK,25057163,SPECIAL ATTENTION,2025-08-01
07/31/2025 13:20,MAMMOTH RD / HANOVER ST,25057170,TRAFFIC STOP,2025-08-01
07/31/2025 13:19,3 ELECTRIC ST: @WEST SIDE ICE ARENA,25057171,SPECIAL ATTENTION,2025-08-01
07/31/2025 13:17,264 MASON ST: @ROCK RIMMON PARK,25057169,SPECIAL ATTENTION,2025-08-01
07/31/2025 13:16,39 BEECH ST: @Beech St Shelter,25057167,SPECIAL ATTENTION,2025-08-01
07/31/2025 13:15,430 YOUVILLE ST: @CULLEROT PARK,25057168,SPECIAL ATTENTION,2025-08-01
07/31/2025 13:11,2626 Brown Ave,25057166,ALARM BURGLARY,2025-08-01
07/31/2025 13:08,99 EDDY RD: @PLANET FITNESS EDDY RD,25057164,BUSINESS CHECK,2025-08-01
07/31/2025 13:03,228 Maple St: @MANCHESTER METRO TREATMENT CENTER,25057165,CRIMINAL THREATENING,2025-08-01
07/31/2025 12:54,UNION ST / STEINMETZ DR,25057161,SPECIAL ATTENTION,2025-08-01
07/31/2025 12:31,501 UNION ST: @BRONSTEIN PARK,25057153,SPECIAL ATTENTION,2025-08-01
07/31/2025 12:53,1159 Mammoth Rd,25057162,ACCIDENT,2025-08-01
07/31/2025 12:45,150 dow st,25057160,HOMELESS ISSUES,2025-08-01
07/31/2025 12:43,45 ORANGE ST: @PEARL ST LOT,25057159,HOMELESS ISSUES,2025-08-01
07/31/2025 12:37,70 DOVER ST,25057158,WANTED PERSON CHECK,2025-08-01
07/31/2025 12:36,CALEF RD / BROWN AVE,25057157,TRAFFIC STOP,2025-08-01
07/31/2025 12:34,167 HANOVER ST: @DOWN THE BLOCK,25057156,CHECK SUBJECT,2025-08-01
07/31/2025 12:32,BRIDGE ST / KOSCIUSZKO ST,25057154,CHECK SUBJECT,2025-08-01
07/31/2025 12:31,94 Myrtle St,25057155,CHECK CONDITION OF SUBJECT,2025-08-01
07/31/2025 15:17,55 AMORY ST: @PARISEAU HIGH RISE,25057218,SPECIAL ATTENTION,2025-08-01
07/31/2025 15:26,237 Laurel St,25057220,CHECK CONDITION OF SUBJECT,2025-08-01
07/31/2025 11:32,199 MANCHESTER ST: @FIT - FAMLIES IN TRANSITION,25057127,CHECK SUBJECT,2025-08-01
07/31/2025 18:44,380 Kimball St,25057265,STOLEN MOTOR VEHICLE,2025-08-01
07/31/2025 20:50,907 Hanover St: @MCDONALDS 907 Hanover St,25057286,CHECK AREA FOR PROBLEM,2025-08-01
07/31/2025 20:46,KELLEY ST / RIMMON ST,25057284,TRAFFIC STOP,2025-08-01
07/31/2025 20:46,77 Garden Dr: @MANCHESTER GARDENS #77,25057285,ALARM,2025-08-01
07/31/2025 20:38,865 S Willow St: @ADVANCE AUTO PARTS,25057283,SHOPLIFTING,2025-08-01
07/31/2025 20:32,1500 S Willow St: @at&t,25057282,ALARM BURGLARY,2025-08-01
07/31/2025 20:31,PINE ST / MERRIMACK ST,25057281,TRAFFIC STOP,2025-08-01
07/31/2025 20:12,394 Second St: @FAMILIES IN TRANSITION #394,25057279,CHECK CONDITION OF SUBJECT,2025-08-01
07/31/2025 20:09,HANOVER ST / PINE ST,25057278,CHECK SUBJECT,2025-08-01
07/31/2025 20:04,1045 S Willow St: @TACO BELL S WILLOW,25057277,ACCIDENT,2025-08-01
07/31/2025 19:58,Brown Ave / 293 S 101 E Off Ramp Exit 2,25057276,DISABLED MOTOR VEHICLE,2025-08-01
07/31/2025 19:52,333 VALLEY ST,25057274,CHECK SUBJECT,2025-08-01
07/31/2025 19:50,200 Hanover St: @HUGH GALLEN HIGH RISE,25057275,CHECK CONDITION OF SUBJECT,2025-08-01
07/31/2025 19:48,725 GOLD ST: @WALMART,25057273,CHECK SUBJECT,2025-08-01
07/31/2025 19:43,171 Dartmouth St,25057272,DEATH,2025-08-01
07/31/2025 19:30,333 Valley St: @dancing yeti,25057271,UNWANTED SUBJECT,2025-08-01
07/31/2025 19:22,29 ELM ST,25057270,HANGUP CALL,2025-08-01
07/31/2025 19:15,55 S Main St: @BURNS HI RISE,25057269,UNWANTED SUBJECT,2025-08-01
07/31/2025 19:15,394 SECOND ST: @FAMILIES IN TRANSITION #394,25057267,UNWANTED SUBJECT,2025-08-01
07/31/2025 19:12,394 Second St: @FAMILIES IN TRANSITION #394,25057268,ASSAULT,2025-08-01
07/31/2025 20:53,ELM ST / ORANGE ST,25057287,TRAFFIC STOP,2025-08-01
07/31/2025 21:00,ELM ST / W BRIDGE ST: @Bridge Street Bridge,25057288,TRAFFIC STOP,2025-08-01
07/31/2025 21:10,21 Main St: @Gulf Express21 Main St,25057289,BROADCAST MESSAGE,2025-08-01
07/31/2025 22:01,SECOND ST / W HANCOCK ST,25057300,TRAFFIC STOP,2025-08-01
07/31/2025 23:07,Cypress St / Valley St,25057309,CHECK AREA FOR PROBLEM,2025-08-01
07/31/2025 22:57,MAPLE ST / LAUREL ST,25057308,TRAFFIC STOP,2025-08-01
07/31/2025 22:34,VALLEY ST / BEECH ST,25057306,TRAFFIC STOP,2025-08-01
07/31/2025 22:32,159 Orange St,25057307,ARGUMENT,2025-08-01
07/31/2025 22:22,VALLEY ST / PINE ST,25057305,TRAFFIC STOP,2025-08-01
07/31/2025 22:15,1279 S Willow St: @REVO CASINO,25057304,ASSAULT,2025-08-01
07/31/2025 22:14,77 Sundial Ave: @77 SUNDIAL AVE,25057303,CHECK AREA FOR PROBLEM,2025-08-01
07/31/2025 22:01,405 Valley St: @MPD,25057301,UNWANTED SUBJECT,2025-08-01
07/31/2025 21:57,21 Front St: @HAMPTON INN,25057299,HANGUP CALL,2025-08-01
07/31/2025 21:11,LAKE AVE / BEECH ST,25057290,TRAFFIC STOP,2025-08-01
07/31/2025 21:49,94 Notre Dame Ave,25057298,MENTAL HEALTH ISSUE,2025-08-01
07/31/2025 21:39,455 Central St,25057297,HANGUP CALL,2025-08-01
07/31/2025 21:30,468 Union St: @LA ESQUINA DEL POLLO,25057296,CHECK AREA FOR PROBLEM,2025-08-01
07/31/2025 21:18,455 Pine St,25057295,FRAUD,2025-08-01
07/31/2025 21:16,485 Elm St: @AUTOHAVEN,25057294,TRESPASSING,2025-08-01
07/31/2025 21:15,1211 S Mammoth Rd: @BACKYARD BREWERY & KITCHEN,25057293,UNWANTED SUBJECT,2025-08-01
07/31/2025 21:14,66 S Beech St: @KERNERS CAR WASH,25057292,UNWANTED SUBJECT,2025-08-01
07/31/2025 21:12,200 MCGREGOR ST: @ST MARYS BANK MCGREGOR ST,25057291,TRAFFIC STOP,2025-08-01
07/31/2025 18:51,405 VALLEY ST: @MPD,25057266,ADMINISTRATIVE MISC,2025-08-01
07/31/2025 18:42,177 Lake Ave: @FAMILIES IN TRANSITION #177,25057264,LOST PROPERTY,2025-08-01
07/31/2025 15:27,103 Driving Park Rd: @NUTTS POND,25057221,CHECK CONDITION OF SUBJECT,2025-08-01
07/31/2025 18:36,60 River Front Dr: @MEETINGHOUSE AT RIVERFRONT,25057263,CHECK AREA FOR PROBLEM,2025-08-01
07/31/2025 16:50,1015 ELM ST,25057240,CHECK SUBJECT,2025-08-01
07/31/2025 16:39,S Mammoth Rd / Bodwell Rd,25057239,MISCELLANEOUS VEHICLE,2025-08-01
07/31/2025 16:37,405 VALLEY ST: @MPD,25057238,TRIPLE I REQUEST,2025-08-01
07/31/2025 16:36,108 HIGHLAND PARK AVE,25057237,ADDED INFO TO PREVIOUS CASE,2025-08-01
07/31/2025 16:31,18 COUNTRY CLUB DR: @HERITAGE AT THE RIVER #18,25057236,INVOLUNTARY EMERG. ADMISSION,2025-08-01
07/31/2025 16:24,242 Beech St: @7-ELEVEN VALLEY ST,25057235,CHECK AREA FOR PROBLEM,2025-08-01
07/31/2025 16:21,15 Bradley St: @15 Bradley St,25057234,MEDICAL PROBLEM,2025-08-01
07/31/2025 16:19,55 S Main St: @BURNS HI RISE,25057233,WANTED PERSON CHECK,2025-08-01
07/31/2025 16:17,55 Amory St: @PARISEAU HIGH RISE,25057232,NOISE COMPLAINT,2025-08-01
07/31/2025 16:06,1279 S WILLOW ST: @REVO CASINO,25057231,TRAFFIC STOP,2025-08-01
07/31/2025 16:05,271 GRANITE ST: @DUNKIN DONUTS GRANITE ST ST,25057230,BUSINESS CHECK,2025-08-01
07/31/2025 16:00,891 MAMMOTH RD,25057229,ADDED INFO TO PREVIOUS CASE,2025-08-01
07/31/2025 15:51,435 AMORY ST: @BROWN SCHOOL APTS,25057227,SPECIAL ATTENTION,2025-08-01
07/31/2025 15:48,1279 S Willow St: @REVO CASINO,25057226,CHECK CONDITION OF SUBJECT,2025-08-01
07/31/2025 15:47,Granite St / 293 N Off Ramp To Granite St Exit 5,25057225,HAZARDOUS CONDITION,2025-08-01
07/31/2025 15:46,Massabesic St / Belmont St,25057228,ACCIDENT HIT AND RUN,2025-08-01
07/31/2025 15:44,580 KIMBALL ST: @KIMBALL FALLS APTS BUILDING #1,25057224,SPECIAL ATTENTION,2025-08-01
07/31/2025 15:32,PINE ST / HAYWARD ST,25057223,TRAFFIC STOP,2025-08-01
07/31/2025 15:28,33 Rimmon St,25057222,UNWANTED SUBJECT,2025-08-01
07/31/2025 16:55,468 Union St: @LA ESQUINA DEL POLLO,25057241,HOMELESS ISSUES,2025-08-01
07/31/2025 17:04,476 UNION ST: @SAIGON ASIAN MARKET,25057242,CHECK SUBJECT,2025-08-01
07/31/2025 17:05,405 VALLEY ST: @MPD,25057244,WAGON TRANSPORT,2025-08-01
07/31/2025 17:35,175 CHESTNUT ST: @KALIVAS HI RISE,25057253,SPECIAL ATTENTION,2025-08-01
07/31/2025 18:29,101 Riverwalk Way: @FOOT BRIDGE,25057262,DRUG ACTIVITY,2025-08-01
07/31/2025 18:21,129 ORANGE ST,25057261,ADDED INFO TO PREVIOUS CASE,2025-08-01
07/31/2025 18:12,299 Merrimack St,25057260,TRESPASSING,2025-08-01
07/31/2025 18:00,14 Third St: @1FAMILIES IN TRANSITION #14,25057259,ACERT,2025-08-01
07/31/2025 17:59,377 Hevey St,25057258,ACERT,2025-08-01
07/31/2025 17:49,223 GREEN ST,25057257,WANTED PERSON CHECK,2025-08-01
07/31/2025 17:48,223 GREEN ST,25057256,CHECK SUBJECT,2025-08-01
07/31/2025 17:38,1784 Candia Rd,25057255,MENTAL HEALTH ISSUE,2025-08-01
07/31/2025 17:32,377 Huse Rd: @PARK VIEW HILLS #377,25057254,UNWANTED SUBJECT,2025-08-01
07/31/2025 17:06,259 CHESTNUT ST: @OMALLEY HI RISE,25057243,SPECIAL ATTENTION,2025-08-01
07/31/2025 17:24,655 S Willow St: @GOLDEN CORRAL (THE SHOPPES AT S ,25057251,TRESPASSING,2025-08-01
07/31/2025 17:24,100 Mcgregor St: @CATHOLIC MEDICAL CENTER,25057250,INVOLUNTARY EMERG. ADMISSION,2025-08-01
07/31/2025 17:23,650 Second St: @SHELL SECOND ST,25057249,ACCIDENT,2025-08-01
07/31/2025 17:23,420 Second St: @NAULTS HONDA SECOND ST,25057252,ACCIDENT HIT AND RUN,2025-08-01
07/31/2025 17:22,295 E Industrial Park Dr: @abc supplies,25057247,ALARM BURGLARY,2025-08-01
07/31/2025 17:21,1525 S Willow St: @CHUCK E CHEESE (SOUTH WILLOW PL,25057248,ACCIDENT,2025-08-01
07/31/2025 17:20,725 GOLD ST: @WALMART,25057246,CHECK SUBJECT,2025-08-01
07/31/2025 17:15,108 MYRTLE ST,25057245,KNOCK AND TALK,2025-08-01
07/31/2025 11:32,410 Hooksett Rd: @LIVINGSTON PARK,25057128,ACCIDENT,2025-08-01
07/31/2025 11:30,538 HALL ST,25057126,ADDED INFO TO PREVIOUS CASE,2025-08-01
