visibility,valid,humidity,humidity_S,wind,barometricPressure,validTimeLocal,validTimeUtc,temperature_S,temperature,high,low,feelsLikeTemperature,feelsLikeTemperature_S,dewPoint,shortDescription,description,icon,iconCode,lastUpdated,sunsetTime,sunriseTime,city_name,latitude,longitude
2.8,True,99,99,SSW 2 mph,29.95,2025-05-07T05:57:31-0400,1746611851,52,52,54,48,52,52,52,Cloudy,Cloudy,07,26,2025-04-07 05:57:00,07:54 PM,05:29 AM,Alton,43.46,-71.22
1.5,True,97,97,NE 2 mph,29.95,2025-05-07T05:57:42-0400,1746611862,55,55,57,49,55,55,54,Fog,Fog,11,20,2025-04-07 05:57:00,07:54 PM,05:32 AM,Amherst,42.86,-71.62
6.0,True,100,100,NE 3 mph,29.95,2025-05-07T06:00:38-0400,1746612038,53,53,56,49,53,53,53,M Cloudy,Mostly Cloudy,06,28,2025-04-07 06:00:00,07:56 PM,05:33 AM,Antrim,43.04,-71.95
4.0,True,94,94,N 1 mph,29.95,2025-05-07T05:51:26-0400,1746611486,53,53,56,51,53,53,51,Cloudy,Cloudy,07,26,2025-04-07 05:51:00,07:56 PM,05:30 AM,Ashland,43.7,-71.63
3.0,True,100,100,W 14 mph,29.95,2025-05-07T05:50:42-0400,1746611442,52,52,57,52,48,48,52,Cloudy,Cloudy,07,26,2025-04-07 05:50:00,07:56 PM,05:28 AM,Bartlett,44.07,-71.28
3.0,True,97,97,SSW 2 mph,29.95,2025-05-07T05:52:52-0400,1746611572,54,54,56,50,54,54,53,Cloudy,Cloudy,07,26,2025-04-07 05:52:00,07:55 PM,05:30 AM,Belmont,43.44,-71.48
9.0,True,100,100,SE 3 mph,29.95,2025-05-07T05:51:00-0400,1746611460,52,52,57,49,52,52,52,M Cloudy,Mostly Cloudy,06,28,2025-04-07 05:51:00,07:56 PM,05:33 AM,Bennington,43.0,-71.92
1.5,True,95,95,WSW 4 mph,29.93,2025-05-07T06:00:40-0400,1746612040,49,49,58,49,48,48,48,Fog,Fog,11,20,2025-04-07 06:00:00,07:57 PM,05:27 AM,Berlin city,44.49,-71.26
9.0,True,82,82,SE 1 mph,29.92,2025-05-07T05:54:09-0400,1746611649,54,54,66,54,54,54,49,Cloudy,Cloudy,07,26,2025-04-07 05:54:00,07:58 PM,05:29 AM,Bethlehem,44.28,-71.69
2.2,True,98,98,N 1 mph,29.94,2025-05-07T05:52:08-0400,1746611528,52,52,56,50,52,52,51,Mist,Mist,11,20,2025-04-07 05:52:00,07:57 PM,05:33 AM,Blodgett Landing,43.38,-72.04
