time_stamp,last_seen,sensor_index,name,model,firmware_version,latitude,longitude,altitude,temperature_a,temperature_b,time_executed,pm2.5_10minute_a,pm2.5_10minute_b,pm2.5_diff,pm2.5_reldiff,pm2.5_jumpa,pm2.5_jumpb,pm2.5_jumpreldiff,pm2.5_qa_flag,pm2.5_uncorrected_avg,humidity_a,humidity_b,rh_diff,rh_jumpa,rh_jumpb,rh_jumpdiff,rh_qa_flag,rh_avg,pm2.5_corrected,updated_version
2025-06-27 00:00:05,06-26-2025 23:59:51,1202,KSC 19,PA-II,6.06b,42.936554,-72.27102,488,72,None,06-27-2025 00:00:02,3.9,3.3,0.6,17.0,0,0,0,Passed,3.6,68,0,68.0,0,0,0.0,RHZB,68,0,True
2025-06-27 00:00:05,06-26-2025 23:58:23,154045,MHT3 Northwest School Manchester,PA-II-SD,7.02,42.999123,-71.48408,240,67,0,06-27-2025 00:00:02,5.8,5.4,0.4,7.0,0,0,0,Passed,5.6,57,0,57.0,0,0,0.0,RHZB,57,1.59,True
2025-06-27 00:00:05,06-26-2025 23:59:24,154425,MHT4 North End Manchester,PA-II-SD,7.02,43.023964,-71.46163,383,68,0,06-27-2025 00:00:02,5.5,5.6,0.1,2.0,0,0,0,Passed,5.55,62,0,62.0,0,0,0.0,RHZB,62,1.21,True
2025-06-27 00:00:05,06-26-2025 23:58:53,160753,KSC 42,PA-II,7.02,42.957714,-72.3163,521,69,0,06-27-2025 00:00:02,4.1,4.5,0.4,9.0,0,0,0,Passed,4.3,53,0,53.0,0,0,0.0,RHZB,53,1.07,True
2025-06-27 00:00:05,06-26-2025 23:58:48,175137,MHT9 Hanover Street,PA-II-FLEX,7.04,42.990227,-71.43767,357,72,72,06-27-2025 00:00:02,3.9,3.7,0.2,5.0,0,0,0,Passed,3.8,55,55,0.0,0,0,0.0,Passed,55.0,0.63,True
2025-06-27 00:00:05,06-26-2025 23:59:41,187097,Convergent,PA-II-FLEX,7.04,42.758415,-71.65097,605,73,73,06-27-2025 00:00:02,3.6,3.3,0.3,9.0,0,0,0,Passed,3.45,54,54,0.0,0,0,0.0,Passed,54.0,0.48,True
2025-06-27 00:00:05,06-26-2025 23:58:07,189581,New Hampton,PA-II-FLEX,7.04,43.6174,-71.6282,523,73,73,06-27-2025 00:00:02,11.6,5.7,5.9,68.0,0,0,0,Passed,8.65,48,48,0.0,0,0,0.0,Passed,48.0,4.08,True
2025-06-27 00:00:05,06-26-2025 23:59:35,154041,MHT2 Glosser/Parkside School2 Manchester,PA-II-SD,7.02,42.988956,-71.47882,190,69,0,06-27-2025 00:00:02,5.2,4.8,0.4,8.0,0,0,0,Passed,5.0,55,0,55.0,0,0,0.0,RHZB,55,1.36,True
2025-06-27 00:00:05,06-26-2025 23:58:49,196631,We Share The Air,PA-II-FLEX,7.04,43.18085,-70.866714,140,69,69,06-27-2025 00:00:02,6.3,5.5,0.8,14.0,0,0,0,Passed,5.9,58,58,0.0,0,0,0.0,Passed,58.0,1.7,True
2025-06-27 00:00:05,06-26-2025 23:59:40,220415,Nashua 1,PA-II-ZEN,7.04,42.75815,-71.4652,151,72,72,06-27-2025 00:00:02,4.0,4.3,0.3,7.0,0,0,0,Passed,4.15,51,51,0.0,0,0,0.0,Passed,51.0,1.12,True
2025-06-27 00:00:05,06-26-2025 23:59:33,221421,Nashua 2,PA-II-ZEN,7.04,42.7496,-71.51419,198,72,72,06-27-2025 00:00:02,4.0,3.8,0.2,5.0,0,0,0,Passed,3.9,51,51,0.0,0,0,0.0,Passed,51.0,0.97,True
