visibility,valid,humidity,humidity_S,wind,barometricPressure,validTimeLocal,validTimeUtc,temperature_S,temperature,high,low,feelsLikeTemperature,feelsLikeTemperature_S,dewPoint,shortDescription,description,icon,iconCode,lastUpdated,sunsetTime,sunriseTime,city_name,latitude,longitude
10,True,46,46,ENE 7 mph,30.29,2025-09-01T11:57:30-0400,1756742250,75,75,77,52,75,75,53,P Cloudy,Partly Cloudy,35,30,2025-08-01 11:57:00,07:19 PM,06:08 AM,Alton,43.46,-71.22
10,True,53,53,NE 6 mph,30.29,2025-09-01T11:54:41-0400,1756742081,75,75,79,54,75,75,56,Fair,Fair,02,34,2025-08-01 11:54:00,07:20 PM,06:11 AM,Amherst,42.86,-71.62
10,True,50,50,NE 4 mph,30.3,2025-09-01T12:00:23-0400,1756742423,73,73,78,49,73,73,54,Sunny,Sunny,01,32,2025-08-01 12:00:00,07:22 PM,06:12 AM,Antrim,43.04,-71.95
10,True,42,42,ENE 5 mph,30.3,2025-09-01T11:51:39-0400,1756741899,76,76,78,48,76,76,51,Sunny,Sunny,01,32,2025-08-01 11:51:00,07:21 PM,06:10 AM,Ashland,43.7,-71.63
10,True,49,49,N 7 mph,30.3,2025-09-01T11:53:35-0400,1756742015,74,74,75,49,74,74,53,Sunny,Sunny,01,32,2025-08-01 11:53:00,07:20 PM,06:08 AM,Bartlett,44.07,-71.28
10,True,44,44,NE 6 mph,30.29,2025-09-01T11:59:57-0400,1756742397,77,77,78,50,77,77,54,Sunny,Sunny,01,32,2025-08-01 11:59:00,07:20 PM,06:10 AM,Belmont,43.44,-71.48
10,True,51,51,NNE 5 mph,30.3,2025-09-01T11:55:16-0400,1756742116,73,73,78,48,73,73,54,Sunny,Sunny,01,32,2025-08-01 11:55:00,07:22 PM,06:12 AM,Bennington,43.0,-71.92
10,True,49,49,NNW 4 mph,30.31,2025-09-01T12:00:25-0400,1756742425,72,72,72,43,72,72,52,Sunny,Sunny,01,32,2025-08-01 12:00:00,07:21 PM,06:07 AM,Berlin city,44.49,-71.26
10,True,47,47,N 3 mph,30.3,2025-09-01T11:58:48-0400,1756742328,71,71,71,45,71,71,50,Sunny,Sunny,01,32,2025-08-01 11:58:00,07:22 PM,06:09 AM,Bethlehem,44.28,-71.69
10,True,47,47,NE 4 mph,30.3,2025-09-01T11:51:43-0400,1756741903,73,73,75,48,73,73,51,P Cloudy,Partly Cloudy,35,30,2025-08-01 11:51:00,07:23 PM,06:12 AM,Blodgett Landing,43.38,-72.04
10,True,48,48,NE 5 mph,30.3,2025-09-01T11:57:03-0400,1756742223,75,75,77,49,75,75,54,Fair,Fair,02,34,2025-08-01 11:57:00,07:22 PM,06:12 AM,Bradford,43.27,-71.96
10,True,42,42,NE 4 mph,30.3,2025-09-01T11:53:00-0400,1756741980,76,76,77,48,76,76,51,Sunny,Sunny,01,32,2025-08-01 11:53:00,07:22 PM,06:10 AM,Bristol,43.6,-71.75
10,True,53,53,NNE 3 mph,30.3,2025-09-01T11:56:29-0400,1756742189,70,70,74,43,70,70,52,Sunny,Sunny,01,32,2025-08-01 11:56:00,07:23 PM,06:11 AM,Canaan,43.65,-72.02
10,True,41,41,NE 6 mph,30.3,2025-09-01T11:51:21-0400,1756741881,77,77,78,48,77,77,52,Fair,Fair,02,34,2025-08-01 11:51:00,07:19 PM,06:08 AM,Center Ossipee,43.75,-71.15
10,True,43,43,ENE 7 mph,30.3,2025-09-01T11:54:39-0400,1756742079,76,76,76,49,76,76,52,Sunny,Sunny,01,32,2025-08-01 11:54:00,07:21 PM,06:09 AM,Center Sandwich,43.81,-71.44
10,True,55,55,N 3 mph,30.3,2025-09-01T11:59:55-0400,1756742395,72,72,77,49,72,72,55,Sunny,Sunny,01,32,2025-08-01 11:59:00,07:24 PM,06:13 AM,Charlestown,43.24,-72.42
10,True,54,54,NNW 1 mph,30.3,2025-09-01T11:52:26-0400,1756741946,71,71,76,47,71,71,54,Fair,Fair,02,34,2025-08-01 11:52:00,07:24 PM,06:13 AM,Claremont city,43.38,-72.34
10,True,51,51,NW 2 mph,30.3,2025-09-01T11:59:38-0400,1756742378,72,72,72,46,72,72,53,Sunny,Sunny,01,32,2025-08-01 11:59:00,07:22 PM,06:08 AM,Colebrook,44.89,-71.49
10,True,46,46,NE 6 mph,30.29,2025-09-01T11:59:26-0400,1756742366,77,77,79,49,77,77,55,Sunny,Sunny,01,32,2025-08-01 11:59:00,07:20 PM,06:10 AM,Concord city,43.23,-71.56
10,True,47,47,NNE 4 mph,30.29,2025-09-01T11:50:44-0400,1756741844,75,75,78,47,75,75,54,Sunny,Sunny,01,32,2025-08-01 11:50:00,07:21 PM,06:11 AM,Contoocook,43.22,-71.71
10,True,40,40,NE 7 mph,30.3,2025-09-01T11:51:49-0400,1756741909,79,79,80,49,79,79,52,Sunny,Sunny,01,32,2025-08-01 11:51:00,07:20 PM,06:08 AM,Conway,43.98,-71.13
10,True,51,51,ENE 7 mph,30.29,2025-09-01T12:00:04-0400,1756742404,73,73,76,54,73,73,54,Fair,Fair,02,34,2025-08-01 12:00:00,07:19 PM,06:09 AM,Derry,42.89,-71.28
10,True,48,48,ENE 7 mph,30.29,2025-09-01T11:51:08-0400,1756741868,77,77,78,52,77,77,55,Fair,Fair,02,34,2025-08-01 11:51:00,07:18 PM,06:07 AM,Dover city,43.19,-70.88
10,True,49,49,ENE 7 mph,30.29,2025-09-01T11:50:32-0400,1756741832,76,76,77,52,76,76,56,P Cloudy,Partly Cloudy,35,30,2025-08-01 11:50:00,07:18 PM,06:08 AM,Durham,43.14,-70.92
10,True,48,48,NNE 7 mph,30.29,2025-09-01T11:53:21-0400,1756742001,77,77,79,51,77,77,56,P Cloudy,Partly Cloudy,35,30,2025-08-01 11:53:00,07:20 PM,06:10 AM,East Merrimack,42.87,-71.48
10,True,55,55,N 2 mph,30.3,2025-09-01T11:55:57-0400,1756742157,71,71,74,46,71,71,54,Sunny,Sunny,01,32,2025-08-01 11:55:00,07:23 PM,06:12 AM,Enfield,43.64,-72.15
10,True,48,48,NE 7 mph,30.29,2025-09-01T11:50:49-0400,1756741849,77,77,78,51,77,77,55,P Cloudy,Partly Cloudy,35,30,2025-08-01 11:50:00,07:18 PM,06:08 AM,Epping,43.03,-71.09
10,True,47,47,ENE 7 mph,30.29,2025-09-01T12:00:15-0400,1756742415,78,78,79,51,78,78,56,Fair,Fair,02,34,2025-08-01 12:00:00,07:18 PM,06:08 AM,Exeter,42.98,-70.95
10,True,49,49,ENE 7 mph,30.29,2025-09-01T11:53:39-0400,1756742019,75,75,78,54,75,75,55,P Cloudy,Partly Cloudy,35,30,2025-08-01 11:53:00,07:19 PM,06:08 AM,Farmington,43.4,-71.07
10,True,44,44,NE 5 mph,30.29,2025-09-01T11:52:41-0400,1756741961,76,76,78,49,76,76,53,Sunny,Sunny,01,32,2025-08-01 11:52:00,07:21 PM,06:10 AM,Franklin city,43.45,-71.67
10,True,50,50,NE 6 mph,30.29,2025-09-01T11:51:41-0400,1756741901,75,75,78,50,75,75,55,P Cloudy,Partly Cloudy,35,30,2025-08-01 11:51:00,07:20 PM,06:10 AM,Goffstown,43.02,-71.6
10,True,51,51,NNW 4 mph,30.31,2025-09-01T11:52:54-0400,1756741974,73,73,73,45,73,73,54,Sunny,Sunny,01,32,2025-08-01 11:52:00,07:20 PM,06:07 AM,Gorham,44.39,-71.19
10,True,54,54,NNE 6 mph,30.29,2025-09-01T11:53:02-0400,1756741982,72,72,77,49,72,72,54,Fair,Fair,02,34,2025-08-01 11:53:00,07:21 PM,06:12 AM,Greenville,42.77,-71.8
10,True,49,49,N 2 mph,30.3,2025-09-01T11:57:02-0400,1756742222,73,73,73,46,73,73,53,Sunny,Sunny,01,32,2025-08-01 11:57:00,07:22 PM,06:08 AM,Groveton,44.6,-71.52
