visibility,valid,humidity,humidity_S,wind,barometricPressure,validTimeLocal,validTimeUtc,temperature_S,temperature,high,low,feelsLikeTemperature,feelsLikeTemperature_S,dewPoint,shortDescription,description,icon,iconCode,lastUpdated,sunsetTime,sunriseTime,city_name,latitude,longitude
10,True,69,69,WNW 6 mph,30.1,2024-12-02T17:56:24-0500,1733180184,28,28,34,18,21,21,19,M Cloudy,Mostly Cloudy,38,27,2024-11-02 17:56:00,04:09 PM,06:59 AM,Alton,43.46,-71.22
10,True,59,59,WNW 4 mph,30.11,2024-12-02T18:00:24-0500,1733180424,30,30,36,18,26,26,18,P Cloudy,Partly Cloudy,35,29,2024-11-02 18:00:00,04:13 PM,06:59 AM,Amherst,42.86,-71.62
10,True,67,67,WNW 3 mph,30.12,2024-12-02T17:57:58-0500,1733180278,27,27,34,17,27,27,18,M Cloudy,Mostly Cloudy,38,27,2024-11-02 17:57:00,04:13 PM,07:01 AM,Antrim,43.04,-71.95
10,True,73,73,WNW 6 mph,30.11,2024-12-02T17:55:58-0500,1733180158,28,28,33,15,22,22,20,Cloudy,Cloudy,07,26,2024-11-02 17:55:00,04:10 PM,07:01 AM,Ashland,43.7,-71.63
8,True,75,75,WNW 19 mph,30.1,2024-12-02T17:50:45-0500,1733179845,25,25,32,16,11,11,18,M Cloudy,Mostly Cloudy,38,27,2024-11-02 17:50:00,04:07 PM,07:01 AM,Bartlett,44.07,-71.28
10,True,72,72,WNW 5 mph,30.11,2024-12-02T18:00:11-0500,1733180411,27,27,33,17,22,22,19,Cloudy,Cloudy,07,26,2024-11-02 18:00:00,04:10 PM,07:00 AM,Belmont,43.44,-71.48
10,True,66,66,WNW 3 mph,30.12,2024-12-02T17:58:45-0500,1733180325,27,27,34,16,27,27,17,M Cloudy,Mostly Cloudy,38,27,2024-11-02 17:58:00,04:13 PM,07:00 AM,Bennington,43.0,-71.92
10,True,83,83,WNW 8 mph,30.11,2024-12-02T18:00:27-0500,1733180427,22,22,27,16,13,13,18,Cloudy,Cloudy,07,26,2024-11-02 18:00:00,04:06 PM,07:03 AM,Berlin city,44.49,-71.26
10,True,82,82,WNW 0 mph,30.12,2024-12-02T17:51:23-0500,1733179883,21,21,28,19,21,21,17,Cloudy,Cloudy,07,26,2024-11-02 17:51:00,04:08 PM,07:04 AM,Bethlehem,44.28,-71.69
10,True,74,74,WNW 5 mph,30.12,2024-12-02T18:00:28-0500,1733180428,25,25,30,17,20,20,18,Cloudy,Cloudy,07,26,2024-11-02 18:00:00,04:13 PM,07:02 AM,Blodgett Landing,43.38,-72.04
10,True,67,67,WNW 5 mph,30.12,2024-12-02T17:51:24-0500,1733179884,27,27,33,17,21,21,18,Cloudy,Cloudy,07,26,2024-11-02 17:51:00,04:13 PM,07:01 AM,Bradford,43.27,-71.96
10,True,72,72,WNW 4 mph,30.11,2024-12-02T17:56:44-0500,1733180204,28,28,32,14,22,22,20,Cloudy,Cloudy,07,26,2024-11-02 17:56:00,04:11 PM,07:02 AM,Bristol,43.6,-71.75
10,True,76,76,NW 5 mph,30.12,2024-12-02T18:00:05-0500,1733180405,26,26,30,13,20,20,20,Cloudy,Cloudy,07,26,2024-11-02 18:00:00,04:12 PM,07:03 AM,Canaan,43.65,-72.02
10,True,69,69,WNW 6 mph,30.1,2024-12-02T18:00:31-0500,1733180431,27,27,35,16,20,20,18,M Cloudy,Mostly Cloudy,38,27,2024-11-02 18:00:00,04:08 PM,07:00 AM,Center Ossipee,43.75,-71.15
10,True,75,75,WNW 10 mph,30.11,2024-12-02T17:58:20-0500,1733180300,27,27,32,18,17,17,20,M Cloudy,Mostly Cloudy,38,27,2024-11-02 17:58:00,04:09 PM,07:01 AM,Center Sandwich,43.81,-71.44
10,True,66,66,W 4 mph,30.13,2024-12-02T17:51:15-0500,1733179875,28,28,33,15,24,24,18,Cloudy,Cloudy,07,26,2024-11-02 17:51:00,04:15 PM,07:03 AM,Charlestown,43.24,-72.42
10,True,69,69,NW 2 mph,30.13,2024-12-02T17:59:10-0500,1733180350,28,28,33,15,28,28,19,Cloudy,Cloudy,07,26,2024-11-02 17:59:00,04:14 PM,07:03 AM,Claremont city,43.38,-72.34
6,True,87,87,W 3 mph,30.11,2024-12-02T17:59:22-0500,1733180362,23,23,26,21,23,23,20,Cloudy,Cloudy,07,26,2024-11-02 17:59:00,04:05 PM,07:05 AM,Colebrook,44.89,-71.49
