visibility,valid,humidity,humidity_S,wind,barometricPressure,validTimeLocal,validTimeUtc,temperature_S,temperature,high,low,feelsLikeTemperature,feelsLikeTemperature_S,dewPoint,shortDescription,description,icon,iconCode,lastUpdated,sunsetTime,sunriseTime,city_name,latitude,longitude
10,True,54,54,S 10 mph,29.94,2025-08-24T11:54:13-0400,1756050853,75,75,86,59,75,75,58,M Cloudy,Mostly Cloudy,06,28,2025-07-24 11:54:00,07:33 PM,06:00 AM,Alton,43.46,-71.22
10,True,60,60,SSW 10 mph,29.95,2025-08-24T11:53:03-0400,1756050783,75,75,85,58,75,75,60,M Cloudy,Mostly Cloudy,06,28,2025-07-24 11:53:00,07:34 PM,06:02 AM,Amherst,42.86,-71.62
10,True,61,61,S 10 mph,29.94,2025-08-24T12:00:22-0400,1756051222,74,74,83,61,74,74,60,Cloudy,Cloudy,07,26,2025-07-24 12:00:00,07:35 PM,06:03 AM,Antrim,43.04,-71.95
10,True,54,54,S 7 mph,29.92,2025-08-24T11:58:36-0400,1756051116,76,76,87,57,76,76,59,M Cloudy,Mostly Cloudy,06,28,2025-07-24 11:58:00,07:35 PM,06:01 AM,Ashland,43.7,-71.63
10,True,60,60,SSW 15 mph,29.92,2025-08-24T11:54:16-0400,1756050856,76,76,84,59,76,76,61,Cloudy,Cloudy,07,26,2025-07-24 11:54:00,07:34 PM,05:59 AM,Bartlett,44.07,-71.28
10,True,56,56,S 11 mph,29.93,2025-08-24T11:58:39-0400,1756051119,75,75,86,59,75,75,59,Cloudy,Cloudy,07,26,2025-07-24 11:58:00,07:34 PM,06:01 AM,Belmont,43.44,-71.48
10,True,59,59,SSW 12 mph,29.94,2025-08-24T11:51:41-0400,1756050701,74,74,83,61,74,74,59,Cloudy,Cloudy,07,26,2025-07-24 11:51:00,07:35 PM,06:03 AM,Bennington,43.0,-71.92
10,True,53,53,SSW 6 mph,29.87,2025-08-24T12:00:25-0400,1756051225,75,75,84,56,75,75,57,Cloudy,Cloudy,07,26,2025-07-24 12:00:00,07:35 PM,05:58 AM,Berlin city,44.49,-71.26
10,True,57,57,SSW 6 mph,29.88,2025-08-24T11:58:52-0400,1756051132,72,72,84,59,72,72,56,Cloudy,Cloudy,07,26,2025-07-24 11:58:00,07:36 PM,06:00 AM,Bethlehem,44.28,-71.69
10,True,61,61,S 11 mph,29.92,2025-08-24T11:51:51-0400,1756050711,73,73,82,59,73,73,59,Cloudy,Cloudy,07,26,2025-07-24 11:51:00,07:36 PM,06:03 AM,Blodgett Landing,43.38,-72.04
10,True,59,59,S 11 mph,29.93,2025-08-24T11:52:43-0400,1756050763,76,76,84,60,76,76,60,Cloudy,Cloudy,07,26,2025-07-24 11:52:00,07:36 PM,06:03 AM,Bradford,43.27,-71.96
10,True,57,57,S 9 mph,29.92,2025-08-24T11:51:24-0400,1756050684,75,75,86,57,75,75,59,Cloudy,Cloudy,07,26,2025-07-24 11:51:00,07:35 PM,06:02 AM,Bristol,43.6,-71.75
10,True,61,61,S 10 mph,29.92,2025-08-24T11:53:02-0400,1756050782,73,73,83,57,73,73,59,Cloudy,Cloudy,07,26,2025-07-24 11:53:00,07:37 PM,06:03 AM,Canaan,43.65,-72.02
10,True,53,53,SSW 10 mph,29.93,2025-08-24T11:52:45-0400,1756050765,76,76,87,59,76,76,57,M Cloudy,Mostly Cloudy,06,28,2025-07-24 11:52:00,07:33 PM,05:59 AM,Center Ossipee,43.75,-71.15
10,True,64,64,SSW 11 mph,29.93,2025-08-24T11:54:31-0400,1756050871,71,71,85,56,71,71,59,Cloudy,Cloudy,07,26,2025-07-24 11:54:00,07:34 PM,06:00 AM,Center Sandwich,43.81,-71.44
10,True,66,66,S 10 mph,29.92,2025-08-24T11:59:53-0400,1756051193,73,73,84,61,73,73,61,Cloudy,Cloudy,07,26,2025-07-24 11:59:00,07:37 PM,06:05 AM,Charlestown,43.24,-72.42
10,True,63,63,S 11 mph,29.92,2025-08-24T11:55:48-0400,1756050948,74,74,84,61,74,74,61,Cloudy,Cloudy,07,26,2025-07-24 11:55:00,07:37 PM,06:04 AM,Claremont city,43.38,-72.34
10,True,61,61,SSW 6 mph,29.87,2025-08-24T11:59:21-0400,1756051161,72,72,83,62,72,72,58,Showers Near,Showers in the Vicinity,07,26,2025-07-24 11:59:00,07:36 PM,05:59 AM,Colebrook,44.89,-71.49
10,True,53,53,S 11 mph,29.94,2025-08-24T11:56:38-0400,1756050998,78,78,87,58,78,78,59,Cloudy,Cloudy,07,26,2025-07-24 11:56:00,07:34 PM,06:01 AM,Concord city,43.23,-71.56
10,True,57,57,S 11 mph,29.93,2025-08-24T11:54:40-0400,1756050880,76,76,86,59,76,76,60,Cloudy,Cloudy,07,26,2025-07-24 11:54:00,07:35 PM,06:02 AM,Contoocook,43.22,-71.71
10,True,55,55,SSW 11 mph,29.92,2025-08-24T12:00:20-0400,1756051220,77,77,87,57,77,77,60,P Cloudy,Partly Cloudy,35,30,2025-07-24 12:00:00,07:33 PM,05:59 AM,Conway,43.98,-71.13
10,True,53,53,SSW 11 mph,29.96,2025-08-24T11:56:51-0400,1756051011,75,75,84,59,75,75,57,P Cloudy,Partly Cloudy,35,30,2025-07-24 11:56:00,07:32 PM,06:01 AM,Derry,42.89,-71.28
10,True,50,50,SSW 8 mph,29.96,2025-08-24T11:52:44-0400,1756050764,79,79,87,58,80,80,58,P Cloudy,Partly Cloudy,35,30,2025-07-24 11:52:00,07:31 PM,05:59 AM,Dover city,43.19,-70.88
10,True,50,50,SSW 8 mph,29.96,2025-08-24T11:56:46-0400,1756051006,79,79,87,57,80,80,58,P Cloudy,Partly Cloudy,35,30,2025-07-24 11:56:00,07:31 PM,05:59 AM,Durham,43.14,-70.92
10,True,54,54,SSW 10 mph,29.95,2025-08-24T11:52:25-0400,1756050745,78,78,86,60,78,78,59,P Cloudy,Partly Cloudy,35,30,2025-07-24 11:52:00,07:33 PM,06:02 AM,East Merrimack,42.87,-71.48
10,True,60,60,S 9 mph,29.91,2025-08-24T11:55:23-0400,1756050923,74,74,84,58,74,74,60,M Cloudy,Mostly Cloudy,06,28,2025-07-24 11:55:00,07:37 PM,06:03 AM,Enfield,43.64,-72.15
10,True,48,48,SSW 10 mph,29.96,2025-08-24T11:51:48-0400,1756050708,79,79,88,56,80,80,57,P Cloudy,Partly Cloudy,35,30,2025-07-24 11:51:00,07:32 PM,06:00 AM,Epping,43.03,-71.09
10,True,49,49,SSW 10 mph,29.96,2025-08-24T11:52:16-0400,1756050736,78,78,87,59,80,80,58,P Cloudy,Partly Cloudy,35,30,2025-07-24 11:52:00,07:31 PM,05:59 AM,Exeter,42.98,-70.95
10,True,54,54,S 9 mph,29.95,2025-08-24T11:56:06-0400,1756050966,76,76,86,59,76,76,58,P Cloudy,Partly Cloudy,35,30,2025-07-24 11:56:00,07:32 PM,05:59 AM,Farmington,43.4,-71.07
10,True,54,54,S 11 mph,29.93,2025-08-24T11:53:40-0400,1756050820,77,77,86,58,77,77,59,Cloudy,Cloudy,07,26,2025-07-24 11:53:00,07:35 PM,06:02 AM,Franklin city,43.45,-71.67
10,True,59,59,SSW 11 mph,29.95,2025-08-24T11:51:23-0400,1756050683,75,75,85,58,75,75,59,M Cloudy,Mostly Cloudy,06,28,2025-07-24 11:51:00,07:34 PM,06:02 AM,Goffstown,43.02,-71.6
10,True,57,57,SSW 11 mph,29.88,2025-08-24T11:55:33-0400,1756050933,76,76,86,57,76,76,60,Cloudy,Cloudy,07,26,2025-07-24 11:55:00,07:34 PM,05:58 AM,Gorham,44.39,-71.19
10,True,62,62,SSW 10 mph,29.95,2025-08-24T11:52:15-0400,1756050735,72,72,82,61,72,72,58,Cloudy,Cloudy,07,26,2025-07-24 11:52:00,07:34 PM,06:03 AM,Greenville,42.77,-71.8
10,True,61,61,SSW 6 mph,29.88,2025-08-24T11:55:05-0400,1756050905,73,73,85,58,73,73,58,Cloudy,Cloudy,07,26,2025-07-24 11:55:00,07:36 PM,05:59 AM,Groveton,44.6,-71.52
10,True,51,51,S 11 mph,29.97,2025-08-24T11:57:00-0400,1756051020,78,78,85,61,80,80,59,P Cloudy,Partly Cloudy,35,30,2025-07-24 11:57:00,07:31 PM,05:59 AM,Hampton,42.94,-70.83
10,True,54,54,S 12 mph,29.97,2025-08-24T11:53:01-0400,1756050781,77,77,83,62,77,77,59,P Cloudy,Partly Cloudy,35,30,2025-07-24 11:53:00,07:31 PM,05:59 AM,Hampton Beach,42.91,-70.81
10,True,64,64,SSW 11 mph,29.94,2025-08-24T11:55:38-0400,1756050938,72,72,82,61,72,72,59,Cloudy,Cloudy,07,26,2025-07-24 11:55:00,07:35 PM,06:03 AM,Hancock,42.97,-71.98
10,True,62,62,S 9 mph,29.91,2025-08-24T12:00:37-0400,1756051237,75,75,85,60,75,75,61,M Cloudy,Mostly Cloudy,06,28,2025-07-24 12:00:00,07:38 PM,06:04 AM,Hanover,43.71,-72.28
10,True,60,60,S 10 mph,29.93,2025-08-24T11:58:44-0400,1756051124,75,75,84,61,75,75,60,Cloudy,Cloudy,07,26,2025-07-24 11:58:00,07:35 PM,06:03 AM,Henniker,43.18,-71.82
10,True,61,61,S 12 mph,29.94,2025-08-24T11:51:14-0400,1756050674,74,74,83,62,74,74,60,Cloudy,Cloudy,07,26,2025-07-24 11:51:00,07:35 PM,06:03 AM,Hillsborough,43.11,-71.9
10,True,67,67,S 10 mph,29.94,2025-08-24T12:00:22-0400,1756051222,73,73,84,61,73,73,62,Cloudy,Cloudy,07,26,2025-07-24 12:00:00,07:37 PM,06:06 AM,Hinsdale,42.79,-72.49
10,True,56,56,S 11 mph,29.95,2025-08-24T11:55:58-0400,1756050958,76,76,87,60,76,76,59,M Cloudy,Mostly Cloudy,06,28,2025-07-24 11:55:00,07:33 PM,06:01 AM,Hooksett,43.09,-71.46
10,True,55,55,SSW 9 mph,29.96,2025-08-24T11:55:33-0400,1756050933,77,77,86,60,77,77,59,P Cloudy,Partly Cloudy,35,30,2025-07-24 11:55:00,07:33 PM,06:02 AM,Hudson,42.76,-71.43
10,True,67,67,SSW 8 mph,30.01,2025-08-24T11:56:05-0400,1756050965,71,71,82,61,71,71,60,Cloudy,Cloudy,07,26,2025-07-24 11:56:00,07:35 PM,06:04 AM,Jaffrey,42.81,-72.02
10,True,60,60,S 13 mph,29.94,2025-08-24T11:55:22-0400,1756050922,75,75,85,61,75,75,60,Cloudy,Cloudy,07,26,2025-07-24 11:55:00,07:37 PM,06:05 AM,Keene city,42.95,-72.3
10,True,56,56,S 11 mph,29.93,2025-08-24T11:54:01-0400,1756050841,75,75,86,62,75,75,58,Cloudy,Cloudy,07,26,2025-07-24 11:54:00,07:34 PM,06:01 AM,Laconia city,43.57,-71.48
10,True,54,54,SSW 6 mph,29.88,2025-08-24T11:51:07-0400,1756050667,75,75,86,57,75,75,57,Cloudy,Cloudy,07,26,2025-07-24 11:51:00,07:36 PM,06:00 AM,Lancaster,44.49,-71.57
10,True,61,61,SSW 11 mph,29.9,2025-08-24T11:56:27-0400,1756050987,75,75,84,62,75,75,60,P Cloudy,Partly Cloudy,35,30,2025-07-24 11:56:00,07:37 PM,06:04 AM,Lebanon city,43.64,-72.25
10,True,61,61,S 7 mph,29.92,2025-08-24T11:51:12-0400,1756050672,70,70,81,53,70,70,56,Cloudy,Cloudy,07,26,2025-07-24 11:51:00,07:36 PM,06:01 AM,Lincoln,44.06,-71.67
10,True,55,55,S 7 mph,29.89,2025-08-24T11:55:45-0400,1756050945,74,74,85,63,74,74,57,Cloudy,Cloudy,07,26,2025-07-24 11:55:00,07:37 PM,06:01 AM,Lisbon,44.21,-71.91
10,True,54,54,S 6 mph,29.89,2025-08-24T11:53:10-0400,1756050790,74,74,85,60,74,74,56,Cloudy,Cloudy,07,26,2025-07-24 11:53:00,07:37 PM,06:01 AM,Littleton,44.32,-71.76
10,True,55,55,SSW 11 mph,29.96,2025-08-24T11:55:56-0400,1756050956,75,75,84,59,75,75,58,P Cloudy,Partly Cloudy,35,30,2025-07-24 11:55:00,07:33 PM,06:01 AM,Londonderry,42.85,-71.36
10,True,54,54,S 11 mph,29.94,2025-08-24T11:51:54-0400,1756050714,76,76,86,58,76,76,59,Cloudy,Cloudy,07,26,2025-07-24 11:51:00,07:34 PM,06:01 AM,Loudon,43.28,-71.46
10,True,53,53,S 11 mph,29.95,2025-08-24T11:57:22-0400,1756051042,76,76,86,60,76,76,57,M Cloudy,Mostly Cloudy,06,28,2025-07-24 11:57:00,07:33 PM,06:01 AM,Manchester city,42.98,-71.44
10,True,60,60,SSW 12 mph,29.94,2025-08-24T11:55:02-0400,1756050902,74,74,83,60,74,74,59,Cloudy,Cloudy,07,26,2025-07-24 11:55:00,07:36 PM,06:04 AM,Marlborough,42.9,-72.21
10,True,58,58,SSW 10 mph,29.93,2025-08-24T11:57:09-0400,1756051029,73,73,85,62,73,73,58,M Cloudy,Mostly Cloudy,06,28,2025-07-24 11:57:00,07:34 PM,06:00 AM,Melvin Village,43.69,-71.3
10,True,59,59,S 9 mph,29.93,2025-08-24T11:58:34-0400,1756051114,74,74,86,61,74,74,59,Cloudy,Cloudy,07,26,2025-07-24 11:58:00,07:34 PM,06:01 AM,Meredith,43.66,-71.5
10,True,60,60,SSW 9 mph,29.95,2025-08-24T11:51:05-0400,1756050665,75,75,85,59,75,75,60,M Cloudy,Mostly Cloudy,06,28,2025-07-24 11:51:00,07:34 PM,06:02 AM,Milford,42.83,-71.66
10,True,53,53,S 8 mph,29.95,2025-08-24T11:56:43-0400,1756051003,77,77,86,58,77,77,58,P Cloudy,Partly Cloudy,35,30,2025-07-24 11:56:00,07:32 PM,05:59 AM,Milton,43.4,-70.99
10,True,54,54,S 9 mph,29.94,2025-08-24T11:58:28-0400,1756051108,76,76,86,60,76,76,58,P Cloudy,Partly Cloudy,35,30,2025-07-24 11:58:00,07:32 PM,05:59 AM,Milton Mills,43.5,-70.97
10,True,58,58,S 8 mph,29.9,2025-08-24T11:52:04-0400,1756050724,73,73,83,62,73,73,57,Cloudy,Cloudy,07,26,2025-07-24 11:52:00,07:37 PM,06:02 AM,Mountain Lakes,44.12,-71.96
10,True,56,56,SSW 6 mph,29.95,2025-08-24T11:59:33-0400,1756051173,77,77,86,60,77,77,60,M Cloudy,Mostly Cloudy,06,28,2025-07-24 11:59:00,07:33 PM,06:02 AM,Nashua city,42.75,-71.49
10,True,56,56,S 8 mph,29.92,2025-08-24T11:55:47-0400,1756050947,75,75,86,58,75,75,58,Cloudy,Cloudy,07,26,2025-07-24 11:55:00,07:35 PM,06:01 AM,New Hampton,43.61,-71.65
10,True,61,61,S 10 mph,29.92,2025-08-24T11:56:52-0400,1756051012,73,73,82,58,73,73,58,Cloudy,Cloudy,07,26,2025-07-24 11:56:00,07:36 PM,06:03 AM,New London,43.41,-71.98
10,True,48,48,SSW 9 mph,29.96,2025-08-24T11:56:53-0400,1756051013,79,79,87,58,80,80,58,P Cloudy,Partly Cloudy,35,30,2025-07-24 11:56:00,07:31 PM,05:59 AM,Newfields,43.04,-70.94
10,True,46,46,S 9 mph,29.96,2025-08-24T11:58:41-0400,1756051121,80,80,88,58,81,81,57,P Cloudy,Partly Cloudy,35,30,2025-07-24 11:58:00,07:31 PM,05:59 AM,Newmarket,43.08,-70.94
10,True,61,61,S 11 mph,29.92,2025-08-24T11:54:21-0400,1756050861,75,75,84,60,75,75,61,Cloudy,Cloudy,07,26,2025-07-24 11:54:00,07:37 PM,06:04 AM,Newport,43.37,-72.18
10,True,57,57,SSW 13 mph,29.92,2025-08-24T11:58:48-0400,1756051128,76,76,86,58,76,76,60,P Cloudy,Partly Cloudy,35,30,2025-07-24 11:58:00,07:34 PM,05:58 AM,North Conway,44.05,-71.12
10,True,66,66,S 12 mph,29.93,2025-08-24T11:52:58-0400,1756050778,73,73,84,61,73,73,61,Cloudy,Cloudy,07,26,2025-07-24 11:52:00,07:37 PM,06:05 AM,North Walpole,43.15,-72.45
10,True,58,58,S 7 mph,29.92,2025-08-24T11:52:26-0400,1756050746,74,74,85,55,74,74,59,Cloudy,Cloudy,07,26,2025-07-24 11:52:00,07:36 PM,06:01 AM,North Woodstock,44.04,-71.69
10,True,63,63,SSW 12 mph,29.94,2025-08-24T11:53:31-0400,1756050811,72,72,82,62,72,72,59,Cloudy,Cloudy,07,26,2025-07-24 11:53:00,07:35 PM,06:04 AM,Peterborough,42.88,-71.96
10,True,59,59,SSW 11 mph,29.95,2025-08-24T11:52:51-0400,1756050771,74,74,87,58,74,74,59,M Cloudy,Mostly Cloudy,06,28,2025-07-24 11:52:00,07:34 PM,06:02 AM,Pinardville,43.0,-71.52
10,True,55,55,S 10 mph,29.94,2025-08-24T11:59:26-0400,1756051166,75,75,85,57,75,75,58,M Cloudy,Mostly Cloudy,06,28,2025-07-24 11:59:00,07:33 PM,06:00 AM,Pittsfield,43.3,-71.33
10,True,62,62,S 10 mph,29.91,2025-08-24T12:00:13-0400,1756051213,75,75,85,62,75,75,61,Cloudy,Cloudy,07,26,2025-07-24 12:00:00,07:38 PM,06:04 AM,Plainfield,43.53,-72.35
10,True,55,55,SSE 6 mph,29.92,2025-08-24T11:59:38-0400,1756051178,75,75,87,55,75,75,58,M Cloudy,Mostly Cloudy,06,28,2025-07-24 11:59:00,07:35 PM,06:01 AM,Plymouth,43.74,-71.69
10,True,52,52,S 10 mph,29.97,2025-08-24T11:55:23-0400,1756050923,78,78,83,61,78,78,58,P Cloudy,Partly Cloudy,35,30,2025-07-24 11:55:00,07:31 PM,05:59 AM,Portsmouth city,43.06,-70.78
10,True,51,51,SSW 10 mph,29.96,2025-08-24T11:52:23-0400,1756050743,78,78,87,58,78,78,58,P Cloudy,Partly Cloudy,35,30,2025-07-24 11:52:00,07:32 PM,06:00 AM,Raymond,43.03,-71.17
10,True,53,53,SSW 8 mph,29.95,2025-08-24T11:54:25-0400,1756050865,78,78,87,57,78,78,59,P Cloudy,Partly Cloudy,35,30,2025-07-24 11:54:00,07:32 PM,05:59 AM,Rochester city,43.3,-70.98
