time_stamp,last_seen,sensor_index,name,model,firmware_version,latitude,longitude,altitude,temperature_a,temperature_b,time_executed,pm2.5_10minute_a,pm2.5_10minute_b,pm2.5_diff,pm2.5_reldiff,pm2.5_jumpa,pm2.5_jumpb,pm2.5_jumpreldiff,pm2.5_qa_flag,pm2.5_uncorrected_avg,humidity_a,humidity_b,rh_diff,rh_jumpa,rh_jumpb,rh_jumpdiff,rh_qa_flag,rh_avg,pm2.5_corrected,updated_version
2025-06-04 00:00:08,06-03-2025 23:58:12,1202,KSC 19,PA-II,6.06b,42.936554,-72.27102,488,67,None,06-04-2025 00:00:02,6.6,5.7,0.9,15.0,0,0,0,Passed,6.15,71,0,71.0,0,0,0.0,RHZB,71,0.94,True
2025-06-04 00:00:08,06-03-2025 23:57:56,251685,Pembroke_CAMP_Test_BM7,PA-II-SD,7.02,43.13258,-71.4596,211,62,0,06-04-2025 00:00:02,5.8,4.5,1.3,25.0,0,0,0,Passed,5.15,56,0,56.0,0,0,0.0,RHZB,56,1.38,True
2025-06-04 00:00:08,06-03-2025 23:58:19,251687,Pembroke_CAMP_Test_BM8,PA-II-SD,7.02,43.132607,-71.45935,213,61,0,06-04-2025 00:00:02,0.0,5.3,5.3,200.0,0,0,0,Passed,2.65,60,0,60.0,0,0,0.0,RHZB,60,0,True
2025-06-04 00:00:08,06-03-2025 23:58:31,244091,Center Harbor Fire Station,PA-II-FLEX,7.04,43.708385,-71.46329,558,70,70,06-04-2025 00:00:02,4.4,3.7,0.7,17.0,0,0,0,Passed,4.05,44,44,0.0,0,0,0.0,Passed,44.0,1.55,True
2025-06-04 00:00:08,06-03-2025 23:58:40,221421,Nashua 2,PA-II-ZEN,7.04,42.7496,-71.51419,198,73,73,06-04-2025 00:00:02,5.5,5.4,0.1,2.0,0,0,0,Passed,5.45,36,36,0.0,0,0,0.0,Passed,36.0,2.96,True
2025-06-04 00:00:08,06-03-2025 23:59:25,220415,Nashua 1,PA-II-ZEN,7.04,42.75815,-71.4652,151,74,74,06-04-2025 00:00:02,7.9,8.3,0.4,5.0,0,0,0,Passed,8.1,36,36,0.0,0,0,0.0,Passed,36.0,4.58,True
2025-06-04 00:00:08,06-03-2025 23:57:56,200757,Sutton Mills,PA-II-ZEN,7.04,43.33507,-71.95151,750,65,65,06-04-2025 00:00:02,11.9,12.2,0.3,2.0,0,0,0,Passed,12.05,46,46,0.0,0,0,0.0,Passed,46.0,6.29,True
2025-06-04 00:00:08,06-03-2025 23:59:15,196631,We Share The Air,PA-II-FLEX,7.04,43.18085,-70.866714,140,67,67,06-04-2025 00:00:02,4.7,4.4,0.3,7.0,0,0,0,Passed,4.55,42,42,0.0,0,0,0.0,Passed,42.0,2.0,True
2025-06-04 00:00:08,05-02-2025 12:16:47,194263,Pembroke_CAMP_40,PA-II-FLEX,7.04,43.13209,-71.46017,204,67,67,06-04-2025 00:00:02,11.8,11.9,0.1,1.0,0,0,0,T,T,,50,50,0,0,0.0,Passed,,,True
2025-06-04 00:00:08,06-03-2025 23:59:33,187097,Convergent,PA-II-FLEX,7.04,42.758415,-71.65097,605,74,74,06-04-2025 00:00:02,4.5,4.3,0.2,5.0,0,0,0,Passed,4.4,36,36,0.0,0,0,0.0,Passed,36.0,2.32,True
2025-06-04 00:00:08,06-03-2025 23:59:21,175137,MHT9 Hanover Street,PA-II-FLEX,7.04,42.990227,-71.43767,357,68,68,06-04-2025 00:00:02,5.2,5.4,0.2,4.0,0,0,0,Passed,5.3,42,42,0.0,0,0,0.0,Passed,42.0,2.45,True
