visibility,valid,humidity,humidity_S,wind,barometricPressure,validTimeLocal,validTimeUtc,temperature_S,temperature,high,low,feelsLikeTemperature,feelsLikeTemperature_S,dewPoint,shortDescription,description,icon,iconCode,lastUpdated,sunsetTime,sunriseTime,city_name,latitude,longitude
10,True,62,62,WNW 13 mph,30.12,2024-12-21T23:51:48-0500,1734843108,10,10,22,10,-6,-6,-1,Clear,Clear,33,31,2024-11-21 23:51:00,04:11 PM,07:14 AM,Alton,43.46,-71.22
10,True,56,56,NW 13 mph,30.15,2024-12-21T23:51:35-0500,1734843095,13,13,25,13,-2,-2,0,Clear,Clear,33,31,2024-11-21 23:51:00,04:15 PM,07:14 AM,Amherst,42.86,-71.62
10,True,64,64,NW 10 mph,30.17,2024-12-22T00:00:28-0500,1734843628,9,9,23,9,-5,-5,-1,Clear,Clear,33,31,2024-11-22 00:00:00,04:16 PM,07:16 AM,Antrim,43.04,-71.95
10,True,62,62,WNW 11 mph,30.14,2024-12-22T00:00:02-0500,1734843602,9,9,22,9,-6,-6,-2,Fair,Fair,34,33,2024-11-22 00:00:00,04:13 PM,07:17 AM,Ashland,43.7,-71.63
3,True,69,69,WNW 26 mph,30.1,2024-12-22T00:00:28-0500,1734843628,8,8,21,8,-14,-14,0,P Cldy/Wind,Partly Cloudy/Wind,35,29,2024-11-22 00:00:00,04:10 PM,07:17 AM,Bartlett,44.07,-71.28
10,True,61,61,WNW 11 mph,30.14,2024-12-21T23:55:38-0500,1734843338,9,9,22,9,-5,-5,-1,Clear,Clear,33,31,2024-11-21 23:55:00,04:13 PM,07:15 AM,Belmont,43.44,-71.48
10,True,63,63,NW 9 mph,30.17,2024-12-21T23:59:47-0500,1734843587,9,9,23,9,-4,-4,-1,Clear,Clear,33,31,2024-11-21 23:59:00,04:16 PM,07:15 AM,Bennington,43.0,-71.92
5,True,70,70,WNW 13 mph,30.18,2024-12-22T00:00:30-0500,1734843630,4,4,16,4,-13,-13,-4,M Cloudy,Mostly Cloudy,38,27,2024-11-22 00:00:00,04:08 PM,07:18 AM,Berlin city,44.49,-71.26
8,True,76,76,WNW 6 mph,30.22,2024-12-21T23:56:09-0500,1734843369,3,3,17,3,-8,-8,-3,Cloudy,Cloudy,07,26,2024-11-21 23:56:00,04:10 PM,07:19 AM,Bethlehem,44.28,-71.69
10,True,70,70,NW 11 mph,30.18,2024-12-21T23:54:43-0500,1734843283,6,6,21,6,-9,-9,-2,P Cloudy,Partly Cloudy,35,29,2024-11-21 23:54:00,04:15 PM,07:17 AM,Blodgett Landing,43.38,-72.04
10,True,67,67,NW 10 mph,30.17,2024-12-21T23:55:27-0500,1734843327,8,8,23,8,-6,-6,0,Fair,Fair,34,33,2024-11-21 23:55:00,04:15 PM,07:16 AM,Bradford,43.27,-71.96
10,True,62,62,WNW 10 mph,30.15,2024-12-21T23:52:09-0500,1734843129,9,9,23,9,-5,-5,-1,P Cloudy,Partly Cloudy,35,29,2024-11-21 23:52:00,04:13 PM,07:17 AM,Bristol,43.6,-71.75
10,True,68,68,NW 10 mph,30.19,2024-12-21T23:56:39-0500,1734843399,6,6,21,6,-8,-8,-2,M Cloudy,Mostly Cloudy,38,27,2024-11-21 23:56:00,04:14 PM,07:18 AM,Canaan,43.65,-72.02
10,True,55,55,WNW 8 mph,30.1,2024-12-21T23:50:47-0500,1734843047,11,11,24,11,0,0,-2,Fair,Fair,34,33,2024-11-21 23:50:00,04:10 PM,07:15 AM,Center Ossipee,43.75,-71.15
10,True,65,65,WNW 14 mph,30.11,2024-12-21T23:59:13-0500,1734843553,8,8,21,8,-9,-9,-1,P Cloudy,Partly Cloudy,35,29,2024-11-21 23:59:00,04:11 PM,07:16 AM,Center Sandwich,43.81,-71.44
10,True,62,62,WNW 7 mph,30.21,2024-12-21T23:52:42-0500,1734843162,9,9,23,9,-3,-3,-2,Clear,Clear,33,31,2024-11-21 23:52:00,04:17 PM,07:18 AM,Charlestown,43.24,-72.42
10,True,61,61,WNW 6 mph,30.21,2024-12-21T23:50:37-0500,1734843037,9,9,23,9,-1,-1,-2,Fair,Fair,34,33,2024-11-21 23:50:00,04:16 PM,07:18 AM,Claremont city,43.38,-72.34
9,True,75,75,WNW 8 mph,30.21,2024-12-22T00:00:34-0500,1734843634,2,2,17,2,-12,-12,-4,Cloudy,Cloudy,07,26,2024-11-22 00:00:00,04:08 PM,07:21 AM,Colebrook,44.89,-71.49
10,True,59,59,WNW 14 mph,30.15,2024-12-21T23:51:21-0500,1734843081,10,10,23,10,-5,-5,-1,Clear,Clear,33,31,2024-11-21 23:51:00,04:14 PM,07:15 AM,Concord city,43.23,-71.56
10,True,60,60,NW 11 mph,30.16,2024-12-21T23:57:49-0500,1734843469,10,10,23,10,-4,-4,-1,Clear,Clear,33,31,2024-11-21 23:57:00,04:14 PM,07:15 AM,Contoocook,43.22,-71.71
10,True,55,55,WNW 15 mph,30.09,2024-12-21T23:57:24-0500,1734843444,11,11,24,11,-5,-5,-2,P Cloudy,Partly Cloudy,35,29,2024-11-21 23:57:00,04:09 PM,07:16 AM,Conway,43.98,-71.13
10,True,54,54,NW 14 mph,30.13,2024-12-22T00:00:36-0500,1734843636,12,12,24,12,-4,-4,-1,Clear,Clear,33,31,2024-11-22 00:00:00,04:14 PM,07:13 AM,Derry,42.89,-71.28
10,True,54,54,WNW 13 mph,30.1,2024-12-21T23:57:53-0500,1734843473,14,14,28,14,-1,-1,0,Fair,Fair,34,33,2024-11-21 23:57:00,04:11 PM,07:12 AM,Dover city,43.19,-70.88
10,True,52,52,WNW 13 mph,30.11,2024-12-21T23:56:28-0500,1734843388,14,14,28,14,-1,-1,-1,Clear,Clear,33,31,2024-11-21 23:56:00,04:11 PM,07:12 AM,Durham,43.14,-70.92
10,True,52,52,NW 15 mph,30.14,2024-12-21T23:53:34-0500,1734843214,14,14,27,14,-1,-1,0,Clear,Clear,33,31,2024-11-21 23:53:00,04:15 PM,07:13 AM,East Merrimack,42.87,-71.48
10,True,68,68,NW 8 mph,30.2,2024-12-22T00:00:11-0500,1734843611,7,7,21,7,-6,-6,-1,M Cloudy,Mostly Cloudy,38,27,2024-11-22 00:00:00,04:15 PM,07:19 AM,Enfield,43.64,-72.15
10,True,52,52,WNW 14 mph,30.12,2024-12-22T00:00:38-0500,1734843638,13,13,26,13,-2,-2,-1,Clear,Clear,33,31,2024-11-22 00:00:00,04:13 PM,07:13 AM,Epping,43.03,-71.09
10,True,51,51,WNW 15 mph,30.11,2024-12-21T23:54:10-0500,1734843250,14,14,28,14,-1,-1,0,Clear,Clear,33,31,2024-11-21 23:54:00,04:12 PM,07:11 AM,Exeter,42.98,-70.95
10,True,65,65,WNW 14 mph,30.11,2024-12-21T23:50:46-0500,1734843046,9,9,25,9,-7,-7,0,Clear,Clear,33,31,2024-11-21 23:50:00,04:11 PM,07:13 AM,Farmington,43.4,-71.07
10,True,62,62,WNW 11 mph,30.15,2024-12-21T23:52:59-0500,1734843179,9,9,23,9,-5,-5,-1,Clear,Clear,33,31,2024-11-21 23:52:00,04:13 PM,07:16 AM,Franklin city,43.45,-71.67
10,True,59,59,NW 14 mph,30.15,2024-12-21T23:51:22-0500,1734843082,11,11,23,11,-5,-5,-1,Clear,Clear,33,31,2024-11-21 23:51:00,04:15 PM,07:14 AM,Goffstown,43.02,-71.6
