datetime,location,incident_number,details,retrieval_date
01/01/2025 00:04,333 Beech St: @BEECH STREET SCHOOL,25000002,FIREWORKS,2025-01-02
01/01/2025 13:41,215 Spruce St,25000106,UNWANTED SUBJECT,2025-01-02
01/01/2025 16:47,2280 Brown Ave: @HOLIDAY INN,25000135,,2025-01-02
01/01/2025 16:57,443 CHESTNUT ST: @VICTORY PARK,25000136,SPECIAL ATTENTION,2025-01-02
01/01/2025 17:01,Beech St / Laurel St,25000137,TRAFFIC STOP,2025-01-02
01/01/2025 17:05,1111 S WILLOW ST: @VERIZON WIRELESS,25000138,BUSINESS CHECK,2025-01-02
01/01/2025 17:06,90 Pennacook St,25000142,CHECK CONDITION OF SUBJECT,2025-01-02
01/01/2025 17:08,467 Cohas Ave,25000139,THEFT,2025-01-02
01/01/2025 17:10,SALMON ST / PINE ST,25000140,TRAFFIC STOP,2025-01-02
01/01/2025 17:11,S Main St / Blaine St,25000141,DISABLED MOTOR VEHICLE,2025-01-02
01/01/2025 17:17,HUSE RD,25000143,SPECIAL ATTENTION,2025-01-02
01/01/2025 17:20,HUSE RD / ROYCRAFT RD,25000144,TRAFFIC STOP,2025-01-02
01/01/2025 17:22,ELM/NORTH,25000145,TRAFFIC STOP,2025-01-02
01/01/2025 17:26,HUSE RD / ROYCRAFT RD,25000146,TRAFFIC STOP,2025-01-02
01/01/2025 17:32,ELM ST / LAKE AVE,25000147,TRAFFIC STOP,2025-01-02
01/01/2025 17:40,HUSE RD / ROYCRAFT RD,25000148,TRAFFIC STOP,2025-01-02
01/01/2025 17:41,167 Hanover St: @DOWN THE BLOCK,25000149,TRAFFIC STOP,2025-01-02
01/01/2025 17:44,AMHERST ST / VINE ST,25000150,TRAFFIC STOP,2025-01-02
01/01/2025 17:50,MANCHESTER ST / UNION ST,25000151,TRAFFIC STOP,2025-01-02
01/01/2025 17:56,CENTRAL ST / CHESTNUT ST,25000153,TRAFFIC STOP,2025-01-02
01/01/2025 17:58,Spruce St / Old Falls Rd,25000154,TRAFFIC STOP,2025-01-02
01/01/2025 17:58,"1061 Elm St: @ROI ENTERPRISES, INC",25000156,CHECK CONDITION OF SUBJECT,2025-01-02
01/01/2025 18:18,1069 ELM ST: @THAI FOOD CONNECTION,25000157,BUSINESS CHECK,2025-01-02
01/01/2025 16:32,830 S Willow St: @YEE DYNASTY,25000134,TRAFFIC STOP,2025-01-02
01/01/2025 16:28,725 Gold St: @WALMART,25000133,ADDED INFO TO PREVIOUS CASE,2025-01-02
01/01/2025 16:27,Cedar St / Lincoln St,25000132,TRAFFIC STOP,2025-01-02
01/01/2025 14:59,1111 S Willow St: @VERIZON WIRELESS (1111 S WILLOW,25000119,ALARM PANIC,2025-01-02
01/01/2025 14:15,1 Elliot Way: @ELLIOT HOSPITAL BOILER HOUSE (ELLIO,25000109,VEHICLE FIRE,2025-01-02
01/01/2025 14:17,525 Mast Rd,25000111,MENTAL HEALTH ISSUE,2025-01-02
01/01/2025 14:19,101 W Webster St,25000110,ALARM BURGLARY,2025-01-02
01/01/2025 14:31,Webster St / Maple St,25000112,ACCIDENT WITH INJURY,2025-01-02
01/01/2025 14:33,850 Gold St: @NH STATE LIQUOR STORE #31,25000113,CHECK CONDITION OF SUBJECT,2025-01-02
01/01/2025 14:36,Webster St / Maple St,25000114,ACCIDENT WITH INJURY,2025-01-02
01/01/2025 14:45,850 Gold St: @NH STATE LIQUOR STORE #31,25000116,,2025-01-02
01/01/2025 14:48,293 S On Ramp,25000117,TRAFFIC STOP,2025-01-02
01/01/2025 14:53,75 Parkside Ave: @PARKSIDE MIDDLE SCHOOL-MODULAR T,25000121,CHECK SECURITY OF BUILDING,2025-01-02
01/01/2025 15:04,725 Gold St: @WALMART,25000120,CHECK SUBJECT,2025-01-02
01/01/2025 16:15,83 TRAHAN ST: @ELMWOOD GARDEN COMMUNITY,25000131,SPECIAL ATTENTION,2025-01-02
01/01/2025 15:11,206 North St: @ST CATHERINE SCHOOL,25000123,ALARM BURGLARY,2025-01-02
01/01/2025 15:11,Valley St / Union St,25000122,ACCIDENT,2025-01-02
01/01/2025 15:12,207 Eastern Ave: @HILLVIEW APTS #207,25000124,CHECK CONDITION OF SUBJECT,2025-01-02
01/01/2025 15:35,Wilson St / Somerville St,25000126,UNAUTHORIZED USE OF MV,2025-01-02
01/01/2025 15:39,ELM/NORTH,25000125,TRAFFIC STOP,2025-01-02
01/01/2025 15:52,210 EDDY RD: @MOBIL MART,25000127,BUSINESS CHECK,2025-01-02
01/01/2025 15:55,445 Willow St: @VALLEY STREET JAIL,25000128,WAGON TRANSPORT,2025-01-02
01/01/2025 15:59,140 Cartier St,25000130,,2025-01-02
01/01/2025 16:03,405 Valley St: @MPD,25000129,CHECK SUBJECT,2025-01-02
01/01/2025 18:19,62 Ahern St,25000158,CHECK CONDITION OF SUBJECT,2025-01-02
01/01/2025 18:21,1 ELLIOT WAY: @ELLIOT HOSPITAL,25000159,SPECIAL ATTENTION,2025-01-02
01/01/2025 19:05,405 Valley St: @MPD,25000160,TRIPLE I REQUEST,2025-01-02
01/01/2025 23:02,Comeau St / Hamburg St,25000198,CHECK AREA FOR PROBLEM,2025-01-02
01/01/2025 21:17,1550 Elm St: @CITIZENS BANK ELM ST,25000187,CHECK AREA FOR PROBLEM,2025-01-02
01/01/2025 21:23,Hall St / Prescott St,25000188,TRAFFIC STOP,2025-01-02
01/01/2025 21:43,Bremer St / Moore St,25000189,TRAFFIC STOP,2025-01-02
01/01/2025 22:00,405 Valley St: @MPD,25000190,ANIMAL COMPLAINTS,2025-01-02
01/01/2025 22:11,70 Zachary Rd: @KL Jack,25000191,ALARM BURGLARY,2025-01-02
01/01/2025 22:14,10 Mammoth Rd: @MAMMOTH ROAD CONVENIENCE,25000192,ALARM BURGLARY,2025-01-02
01/01/2025 22:29,367 Millstone Ave: @COUNTRYSIDE VILLAGE #367,25000193,CHECK AREA FOR PROBLEM,2025-01-02
01/01/2025 22:34,405 Valley St: @MPD,25000194,CHECK CONDITION OF SUBJECT,2025-01-02
