datetime,location,incident_number,details,retrieval_date
01/27/2025 00:07,242 Beech St: @7-ELEVEN VALLEY ST,25006440,BUSINESS CHECK,2025-01-28
01/27/2025 12:35,735 Chestnut St,25006651,TRAFFIC STOP,2025-01-28
01/27/2025 12:54,S WILLOW ST / ANDREA DR,25006658,TRAFFIC STOP,2025-01-28
01/27/2025 12:53,600 MAPLE ST: @GALE HOME,25006657,SPECIAL ATTENTION,2025-01-28
01/27/2025 12:50,Elm St / North St,25006656,TRAFFIC STOP,2025-01-28
01/27/2025 12:42,242 BEECH ST: @7-ELEVEN VALLEY ST,25006655,BUSINESS CHECK,2025-01-28
01/27/2025 12:39,KELLEY ST / HEVEY ST,25006654,TRAFFIC STOP,2025-01-28
01/27/2025 12:37,405 Valley St: @MPD,25006653,ADMINISTRATIVE MISC,2025-01-28
01/27/2025 12:36,"628 hanover st, a211",25006652,ADDED INFO TO PREVIOUS CASE,2025-01-28
01/27/2025 12:34,0 Jobin Dr,25006650,ANIMAL COMPLAINTS,2025-01-28
01/27/2025 13:02,S WILLOW ST / S BEECH ST,25006660,SPECIAL ATTENTION,2025-01-28
01/27/2025 12:34,YOUVILLE ST / BREMER ST,25006649,TRAFFIC STOP,2025-01-28
01/27/2025 12:29,405 Valley St: @MPD,25006648,ADMINISTRATIVE MISC,2025-01-28
01/27/2025 12:27,S Willow St / Cilley Rd,25006647,TRAFFIC STOP,2025-01-28
01/27/2025 12:26,Kelley St / Boutwell St,25006646,TRAFFIC STOP,2025-01-28
01/27/2025 12:23,S WILLOW ST / JOBIN DR,25006645,SPECIAL ATTENTION,2025-01-28
01/27/2025 12:13,Kelley St / Moore St,25006643,TRAFFIC STOP,2025-01-28
01/27/2025 12:13,504 Rimmon St,25006644,CHECK VEHICLE,2025-01-28
01/27/2025 13:00,S WILLOW ST / S MAPLE ST,25006659,SPECIAL ATTENTION,2025-01-28
01/27/2025 13:04,Elm St / Brook St,25006661,TRAFFIC STOP,2025-01-28
01/27/2025 12:02,19 Parker St,25006640,ADDED INFO TO PREVIOUS CASE,2025-01-28
