datetime,location,incident_number,details,retrieval_date
01/05/2025 00:02,30 PUTNAM ST,25001021,TRAFFIC STOP,2025-01-06
01/05/2025 16:03,425 LAKE AVE: @LAKE AVE FOOD MART,25001141,BUSINESS CHECK,2025-01-06
01/05/2025 15:33,213 Laurel St,25001133,WANTED PERSON CHECK,2025-01-06
01/05/2025 15:39,1111 S Willow St: @ALDIS (1111 S WILLOW ST SHOPPIN,25001134,ACCIDENT HIT AND RUN,2025-01-06
01/05/2025 15:43,725 Gold St: @WALMART,25001136,ARGUMENT,2025-01-06
01/05/2025 15:43,561 Silver St,25001135,ANIMAL COMPLAINTS,2025-01-06
01/05/2025 15:46,538 Somerville St,25001137,CIVIL STANDBY,2025-01-06
01/05/2025 15:50,216 ELM ST: @DUNKIN DONUTS ELM/VALLEY,25001138,BUSINESS CHECK,2025-01-06
01/05/2025 15:59,210 EDDY RD: @MOBIL MART,25001139,BUSINESS CHECK,2025-01-06
01/05/2025 16:02,S Willow St / S Beech St,25001140,ROAD RAGE,2025-01-06
01/05/2025 16:05,801 Elm St: @NEIGHBORWORKS SOUTHERN NH,25001143,ALARM BURGLARY,2025-01-06
01/05/2025 11:32,37 Bobcat Way: @8505,25001110,ACCIDENT,2025-01-06
01/05/2025 16:05,210 EDDY RD: @MOBIL MART,25001142,BUSINESS CHECK,2025-01-06
01/05/2025 16:07,210 EDDY RD: @MOBIL MART,25001144,BUSINESS CHECK,2025-01-06
01/05/2025 16:08,536 Beech St,25001146,CIVIL STANDBY,2025-01-06
01/05/2025 16:08,MANCHESTER CEDAR SWAMP PRESERVE,25001145,THEFT,2025-01-06
01/05/2025 16:14,Dutton St / Chester St,25001147,HANGUP CALL,2025-01-06
01/05/2025 16:18,456 UNION ST: @1269 CAFE,25001148,SPECIAL ATTENTION,2025-01-06
01/05/2025 16:28,203 Alsace St,25001149,PARKING COMPLAINT,2025-01-06
01/05/2025 16:31,66 Essex St,25001150,MENTAL HEALTH ISSUE,2025-01-06
01/05/2025 15:16,Beech St / Bridge St,25001132,HOMELESS ISSUES,2025-01-06
01/05/2025 14:59,476 Central St,25001131,HARRASSMENT,2025-01-06
01/05/2025 14:54,138 Fleming St,25001130,MENTAL HEALTH ISSUE,2025-01-06
01/05/2025 14:49,298 Hanover St,25001129,THEFT,2025-01-06
01/05/2025 11:51,Brown Ave / Goffs Falls Rd,25001113,BROADCAST MESSAGE,2025-01-06
01/05/2025 11:51,39 Beech St: @Beech St Shelter,25001112,WARRANT,2025-01-06
01/05/2025 11:53,39 Beech St: @Beech St Shelter,25001114,ADDED INFO TO PREVIOUS CASE,2025-01-06
01/05/2025 12:01,100 Eddy Rd: @DUNKIN DONUTS 100 EDDY RD,25001115,CRIMINAL THREATENING,2025-01-06
01/05/2025 12:36,135 Webster St: @WEBSTER HOUSE,25001116,UNRULY JUVENILE,2025-01-06
01/05/2025 12:41,457 Merrimack St,25001117,ADDED INFO TO PREVIOUS CASE,2025-01-06
01/05/2025 12:43,498 Cartier St,25001118,ACCIDENT,2025-01-06
01/05/2025 12:47,470 Silver St: @TWIN TOWERS #470,25001119,CIVIL STANDBY,2025-01-06
01/05/2025 12:51,129 March Ave: @HOME DEPOT,25001121,THEFT,2025-01-06
01/05/2025 12:52,199 manchester st,25001120,SPECIAL ATTENTION,2025-01-06
01/05/2025 13:03,955 Second St: @KFC SECOND ST,25001122,ACCIDENT HIT AND RUN,2025-01-06
01/05/2025 13:21,1500 S Willow St: @Apple Store (Mall of New Hampsh,25001123,FRAUD,2025-01-06
01/05/2025 13:24,1855 Elm St: @DIOCESE OF MANCHESTER,25001124,ALARM BURGLARY,2025-01-06
01/05/2025 13:38,343 Hayward St,25001126,VIOLATION OF BAIL,2025-01-06
01/05/2025 13:38,1631 Elm St: @RITE AID ELM ST ST,25001125,TRAFFIC STOP,2025-01-06
01/05/2025 14:17,199 Manchester St: @FIT - FAMLIES IN TRANSITION,25001127,UNWANTED SUBJECT,2025-01-06
01/05/2025 14:43,140 Bicentennial Dr: @Hannaford,25001128,CHECK AREA FOR PROBLEM,2025-01-06
01/05/2025 16:37,Hanover St / Beech St,25001151,TRAFFIC STOP,2025-01-06
01/05/2025 16:45,Lincoln St / Hanover St,25001152,TRAFFIC STOP,2025-01-06
01/05/2025 16:51,218 Cartier St,25001153,UNRULY JUVENILE,2025-01-06
01/05/2025 19:57,WELLINGTON RD,25001175,SPECIAL ATTENTION,2025-01-06
01/05/2025 20:06,Wellington Rd / Bridge St Extension,25001177,TRAFFIC STOP,2025-01-06
01/05/2025 20:19,1516 S Willow St: @TGI FRIDAYS,25001178,UNWANTED SUBJECT,2025-01-06
01/05/2025 20:27,343 Hayward St,25001179,VIOLATION OF BAIL,2025-01-06
01/05/2025 20:28,9 Ash St,25001180,CHECK CONDITION OF SUBJECT,2025-01-06
01/05/2025 20:35,High St South Back / Union St,25001181,TRAFFIC STOP,2025-01-06
01/05/2025 20:46,191 Hackett Hill Rd: @HACKETT HILL HEALTH CARE,25001183,HANGUP CALL,2025-01-06
01/05/2025 21:01,435 Amory St: @BROWN SCHOOL APTS,25001185,CHECK CONDITION OF SUBJECT,2025-01-06
01/05/2025 21:09,201 John E Devine Dr: @HANNAFORD JOHN E DEVINE DR,25001186,CHECK SUBJECT,2025-01-06
01/05/2025 21:21,212 Prospect St,25001187,ALARM BURGLARY,2025-01-06
01/05/2025 21:41,732 Harvard St,25001188,MENTAL HEALTH ISSUE,2025-01-06
01/05/2025 22:03,188 Goffstown Rd,25001189,CHECK CONDITION OF SUBJECT,2025-01-06
01/05/2025 22:10,95 GEORGE ST,25001190,CHECK CONDITION OF SUBJECT,2025-01-06
01/05/2025 22:24,Merrill St / Jewett St,25001192,CHECK VEHICLE,2025-01-06
01/05/2025 22:27,519 Mast Rd,25001193,MISSING PERSON CHECK,2025-01-06
01/05/2025 23:26,Cedar St / Barry Ave,25001194,TRAFFIC STOP,2025-01-06
01/05/2025 23:30,66 S Beech St: @KERNERS CAR WASH,25001195,SPECIAL ATTENTION,2025-01-06
01/05/2025 23:53,164 Morse Rd,25001196,CHECK CONDITION OF SUBJECT,2025-01-06
01/05/2025 19:59,"1061 Elm St: @ROI ENTERPRISES, INC",25001176,DEATH,2025-01-06
01/05/2025 19:29,340 Shasta St: @340 Shasta St,25001174,UNWANTED SUBJECT,2025-01-06
01/05/2025 16:57,Union St / Spruce St,25001154,TRAFFIC STOP,2025-01-06
01/05/2025 19:24,155 Maple St,25001173,MENTAL HEALTH ISSUE,2025-01-06
01/05/2025 17:02,286 Concord St: @WELCOME HOME,25001155,CIVIL STANDBY,2025-01-06
01/05/2025 17:15,1 Elliot Way: @ELLIOT HOSPITAL,25001157,CHECK SUBJECT,2025-01-06
01/05/2025 17:16,Union St / Clarke St,25001158,TRAFFIC STOP,2025-01-06
01/05/2025 17:34,CONANT ST / DUBUQUE ST,25001159,HOTSPOT PATROL,2025-01-06
01/05/2025 17:35,Elm St / W Bridge St: @Bridge Street Bridge,25001160,TRAFFIC STOP,2025-01-06
01/05/2025 17:45,519 Mast Rd,25001161,MISSING PERSON,2025-01-06
01/05/2025 17:50,Hanover St / Chestnut St,25001162,TRAFFIC STOP,2025-01-06
01/05/2025 17:55,Lowell St / Kosciuszko St,25001163,TRAFFIC STOP,2025-01-06
01/05/2025 18:03,Mammoth Rd / Wayland Ave,25001164,DISABLED MOTOR VEHICLE,2025-01-06
01/05/2025 18:06,Spruce St / Union St,25001165,TRAFFIC STOP,2025-01-06
01/05/2025 18:27,Harrison St / Temple Ct,25001166,TRAFFIC STOP,2025-01-06
01/05/2025 18:40,66 Blaine St,25001167,MISSING PERSON CHECK,2025-01-06
01/05/2025 18:48,Beech St / Hayward St,25001168,TRAFFIC STOP,2025-01-06
01/05/2025 18:57,Cilley Rd / S Willow St,25001169,BROADCAST MESSAGE,2025-01-06
01/05/2025 19:10,SECOND ST,25001170,SPECIAL ATTENTION,2025-01-06
01/05/2025 19:16,2280 Brown Ave: @CMC SLEEP CLINIC (HOLIDAY INN),25001171,HANGUP CALL,2025-01-06
01/05/2025 19:23,100 Sentinel Ct: @REDSTONE APARTMENTS #100,25001172,CRIMINAL THREATENING,2025-01-06
01/05/2025 11:51,145 PARKSIDE AVE: @GOSSLER SCHOOL,25001111,SPECIAL ATTENTION,2025-01-06
01/05/2025 11:26,BEECH ST / BRIDGE ST,25001109,CHECK SUBJECT,2025-01-06
01/05/2025 00:13,Downtown,25001022,SPECIAL ATTENTION,2025-01-06
01/05/2025 05:19,379 Union St,25001053,UNWANTED SUBJECT,2025-01-06
01/05/2025 02:57,Wellington Ter / Mammoth Rd,25001045,CHECK AREA FOR PROBLEM,2025-01-06
01/05/2025 03:03,150 Cartier St,25001046,CHECK CONDITION OF SUBJECT,2025-01-06
01/05/2025 03:26,Mcgregor St / W Bridge St: @MCGREGOR SQUARE,25001047,TRAFFIC STOP,2025-01-06
01/05/2025 03:33,411 BEECH ST: @MPAL,25001048,K9 TRAINING,2025-01-06
01/05/2025 04:00,369 S Willow St: @Digital Federal Credit Union,25001049,CHECK SUBJECT,2025-01-06
01/05/2025 05:00,1111 S Willow St: @Petco 1111 S Willow Street (111,25001051,ALARM BURGLARY,2025-01-06
01/05/2025 05:08,21 Front St: @HAMPTON INN,25001052,CHECK CONDITION OF SUBJECT,2025-01-06
01/05/2025 05:17,245 Holt Ave,25001054,CHECK CONDITION OF SUBJECT,2025-01-06
01/05/2025 05:29,173 Beech Hill Dr,25001055,SUSPICIOUS PERSON,2025-01-06
01/05/2025 11:21,Mcg/squ,25001108,TRAFFIC STOP,2025-01-06
01/05/2025 06:05,887 Hanover St: @SHELL HANOVER ST,25001057,CHECK CONDITION OF SUBJECT,2025-01-06
01/05/2025 06:48,245 EDDY RD: @SHELL EDDY RD,25001058,TRAFFIC STOP,2025-01-06
01/05/2025 07:16,Beech St / Bridge St,25001059,CHECK SUBJECT,2025-01-06
01/05/2025 07:40,164 DIONNE DR,25001060,CHECK CONDITION OF SUBJECT,2025-01-06
01/05/2025 08:02,Lake Ave / Belmont St,25001061,TRAFFIC STOP,2025-01-06
01/05/2025 08:13,186 Bridge St,25001063,HOMELESS ISSUES,2025-01-06
01/05/2025 08:13,497 Silver St: @SILVER TOWERS #497,25001064,HOMELESS ISSUES,2025-01-06
01/05/2025 08:33,443 CHESTNUT ST: @VICTORY PARK,25001065,SPECIAL ATTENTION,2025-01-06
01/05/2025 02:54,777 S Willow St: @NEWBURY COMICS (S WILLOW ST PLAZ,25001044,ALARM BURGLARY,2025-01-06
01/05/2025 02:21,210 Wilson St,25001043,CHECK AREA FOR PROBLEM,2025-01-06
01/05/2025 02:17,Elm St / Salmon St,25001042,CHECK SUBJECT,2025-01-06
