datetime,location,incident_number,details,retrieval_date
01/06/2025 00:26,216 Maple St: @YANKEE LANES ENTERTAINMENT,25001198,TRAFFIC STOP,2025-01-07
01/06/2025 00:29,Main St / Douglas St,25001199,TRAFFIC STOP,2025-01-07
01/06/2025 14:57,2626 Brown Ave: @PINE ISLAND PLAZA,25001362,ACCIDENT,2025-01-07
01/06/2025 14:58,215 Circle Rd: @POND VIEW TERRACE #215,25001364,CHECK CONDITION OF SUBJECT,2025-01-07
01/06/2025 15:04,Beech St / Concord St,25001365,TRAFFIC STOP,2025-01-07
01/06/2025 15:13,31 Gertrude St,25001378,NEIGHBOR COMPLAINT,2025-01-07
01/06/2025 15:35,60 Rogers St: @CMC DOORWAYS (60 ROGERS MILL BUILDI,25001366,HANGUP CALL,2025-01-07
01/06/2025 15:42,21 Wilson St,25001367,CHECK CONDITION OF SUBJECT,2025-01-07
01/06/2025 15:51,Beech St / Bridge St,25001368,KIDS PROBLEM,2025-01-07
01/06/2025 15:59,215 Circle Rd: @POND VIEW TERRACE #215,25001374,CHECK CONDITION OF SUBJECT,2025-01-07
01/06/2025 16:03,263 Second St,25001372,TRESPASSING,2025-01-07
01/06/2025 16:04,HUSE RD/ROYCROFT RD,25001371,TRAFFIC STOP,2025-01-07
01/06/2025 16:08,242 BEECH ST: @7-ELEVEN VALLEY ST,25001373,BUSINESS CHECK,2025-01-07
01/06/2025 16:09,1741 S Willow St: @BARNES & NOBLE,25001376,CHECK AREA FOR PROBLEM,2025-01-07
01/06/2025 16:11,476 Central St,25001375,DISORDERLY CONDUCT IN PROGRESS,2025-01-07
01/06/2025 16:14,83 TRAHAN ST: @ELMWOOD GARDEN COMMUNITY,25001377,SPECIAL ATTENTION,2025-01-07
01/06/2025 16:18,106 Lowell St: @GRACE CHURCH,25001379,CHECK SECURITY OF BUILDING,2025-01-07
01/06/2025 16:19,HUSE RD/VALENTINE RD,25001380,TRAFFIC STOP,2025-01-07
01/06/2025 16:23,59 Varney St,25001381,ACCIDENT WITH INJURY,2025-01-07
01/06/2025 16:26,93 N Off Ramp Exit 8 / Wellington Rd,25001382,DISABLED MOTOR VEHICLE,2025-01-07
01/06/2025 16:31,HALL ST / SILVER ST,25001383,TRAFFIC STOP,2025-01-07
01/06/2025 16:34,1500 S Willow St: @JC Penney,25001384,CHECK VEHICLE,2025-01-07
01/06/2025 16:35,100 Mcgregor St: @CATHOLIC MEDICAL CENTER,25001386,MENTAL HEALTH ISSUE,2025-01-07
01/06/2025 16:36,BEECH ST / BRIDGE ST,25001385,CHECK SUBJECT,2025-01-07
01/06/2025 16:38,32 Prairie Ct,25001387,ALARM PANIC,2025-01-07
01/06/2025 16:42,324 Main St,25001393,CHECK CONDITION OF SUBJECT,2025-01-07
01/06/2025 16:42,405 Valley St: @MPD,25001388,ADMINISTRATIVE MISC,2025-01-07
01/06/2025 16:43,246 Auburn St,25001391,CHECK VEHICLE,2025-01-07
