datetime,location,incident_number,details,retrieval_date
01/10/2025 00:02,Second St / 293 N S On Ramp From Second St N,25002228,DISABLED MOTOR VEHICLE,2025-01-11
01/10/2025 13:06,Elm St / W Salmon St,25002416,TRAFFIC STOP,2025-01-11
01/10/2025 13:56,UNION ST / MANCHESTER ST,25002436,HOTSPOT PATROL,2025-01-11
01/10/2025 13:53,Elm St / Pennacook St,25002432,TRAFFIC STOP,2025-01-11
01/10/2025 13:49,26 Brook St,25002431,DISORDERLY CONDUCT,2025-01-11
01/10/2025 13:46,DEXTER ST / MONTGOMERY ST,25002429,SPECIAL ATTENTION,2025-01-11
01/10/2025 13:45,259 CHESTNUT ST: @OMALLEY HI RISE,25002428,SPECIAL ATTENTION,2025-01-11
01/10/2025 13:45,Elm St / Stark St,25002427,TRAFFIC STOP,2025-01-11
01/10/2025 13:42,Elm St / Merrimack St,25002430,STALKING ORDER VIOLATION,2025-01-11
01/10/2025 13:34,199 manchester st,25002426,SPECIAL ATTENTION,2025-01-11
01/10/2025 13:30,755 ELM ST: @VETERAN'S PARK,25002425,SPECIAL ATTENTION,2025-01-11
01/10/2025 13:28,Eddy Rd / Goffstown Rd: @Amoskeag Circle,25002423,TRAFFIC STOP,2025-01-11
01/10/2025 13:27,60 Rogers St: @CMC DOORWAYS (60 ROGERS MILL BUILDI,25002424,ASSIST OTHER AGENCY,2025-01-11
01/10/2025 13:21,726 Somerville St,25002422,TRAFFIC STOP,2025-01-11
01/10/2025 13:15,85 Manchester St,25002420,HOMELESS ISSUES,2025-01-11
01/10/2025 13:15,199 manchester st,25002419,SPECIAL ATTENTION,2025-01-11
01/10/2025 13:12,443 CHESTNUT ST: @VICTORY PARK,25002418,SPECIAL ATTENTION,2025-01-11
01/10/2025 14:00,49 Amoskeag St: @SUNOCO AMOSKEAG ST,25002433,TRAFFIC STOP,2025-01-11
01/10/2025 14:01,Union St / Manchester St,25002434,HOTSPOT PATROL,2025-01-11
01/10/2025 14:02,305 SECOND ST: @BASS ISLAND PARK,25002435,SPECIAL ATTENTION,2025-01-11
01/10/2025 15:12,Prospect St / Elm St,25002445,ACCIDENT,2025-01-11
01/10/2025 15:51,300 FRANKLIN ST: @TD BANKNORTH FRANKLIN ST,25002451,BUSINESS CHECK,2025-01-11
01/10/2025 15:46,405 Valley St: @MPD,25002450,DCYF REFERRAL,2025-01-11
01/10/2025 15:40,700 Lucas Rd,25002448,MEALS ON WHEELS,2025-01-11
01/10/2025 15:39,175 Morgan St,25002449,CHECK AREA FOR PROBLEM,2025-01-11
01/10/2025 15:30,39 BEECH ST: @Beech St Shelter,25002447,SPECIAL ATTENTION,2025-01-11
01/10/2025 15:15,405 Valley St: @MPD,25002446,WARRANT,2025-01-11
01/10/2025 14:47,340 SHASTA ST: @340 Shasta St,25002444,SPECIAL ATTENTION,2025-01-11
01/10/2025 14:06,W Salmon St / Elm St,25002437,TRAFFIC STOP,2025-01-11
01/10/2025 14:41,405 Valley St: @MPD,25002443,TRIPLE I REQUEST,2025-01-11
01/10/2025 14:30,405 Valley St: @MPD,25002442,WARRANT,2025-01-11
01/10/2025 14:28,725 Gold St: @WALMART,25002441,MISSING PERSON CHECK,2025-01-11
01/10/2025 14:23,887 Hanover St: @SHELL HANOVER ST,25002440,ANIMAL COMPLAINTS,2025-01-11
01/10/2025 14:21,Candia Rd / Massabesic Traffic Cir,25002439,ACCIDENT,2025-01-11
01/10/2025 14:20,Spruce St / Union St,25002438,TRAFFIC STOP,2025-01-11
01/10/2025 13:07,199 manchester st,25002417,SPECIAL ATTENTION,2025-01-11
01/10/2025 13:04,111 ISLAND POND RD: @ASSUMPTION GREEK ORTHODOX CHU,25002415,SPECIAL ATTENTION,2025-01-11
01/10/2025 00:16,Granite St / Second St,25002230,TRAFFIC STOP,2025-01-11
01/10/2025 12:59,Myrtle St / N Church St,25002414,TRAFFIC STOP,2025-01-11
01/10/2025 12:13,W Bridge St / Amory St,25002394,CHECK AREA FOR PROBLEM,2025-01-11
01/10/2025 12:08,HALL ST / E HIGH ST,25002393,ACCIDENT,2025-01-11
01/10/2025 12:04,Hanover St / Tarrytown Rd,25002392,ACCIDENT,2025-01-11
