datetime,location,incident_number,details,retrieval_date
01/13/2025 00:05,Lowell St / Kosciuszko St,25002878,ABANDON VEHICLE,2025-01-14
01/13/2025 16:32,39 beech st,25003059,TRAFFIC STOP,2025-01-14
01/13/2025 16:38,491 E INDUSTRIAL DR,25003065,TRAFFIC STOP,2025-01-14
01/13/2025 16:38,36 MAPLE ST,25003064,TRAFFIC STOP,2025-01-14
01/13/2025 16:36,580 KIMBALL ST: @KIMBALL FALLS APTS BUILDING #1,25003063,SPECIAL ATTENTION,2025-01-14
01/13/2025 16:35,405 Valley St,25003062,SWAT TRAINING,2025-01-14
01/13/2025 16:34,595 Pine St,25003061,BURGLARY IN PROGRESS,2025-01-14
01/13/2025 16:33,274 W Hancock St,25003068,CRIMINAL THREATENING,2025-01-14
01/13/2025 16:30,405 Valley St: @MPD,25003060,FRAUD,2025-01-14
01/13/2025 14:21,100 Gerald Connors Cir: @MANCHESTER SCHOOL OF TECH,25003017,SUSPICIOUS ACTIVITY,2025-01-14
01/13/2025 16:29,E INDUSTRIAL DR/ZACHARY,25003056,TRAFFIC STOP,2025-01-14
01/13/2025 16:29,39 Beech St,25003055,HOMELESS ISSUES,2025-01-14
01/13/2025 16:27,574 Silver St,25003058,SUSPICIOUS ACTIVITY,2025-01-14
01/13/2025 16:24,8 Gabrielle St: @CASH FOR GOLD,25003054,ACCIDENT,2025-01-14
01/13/2025 16:17,492 Pine St: @COMMONWEALTH COLLECTIVE 492 PINE ST,25003053,CRIMINAL THREATENING,2025-01-14
01/13/2025 16:15,VALLEY ST / MAPLE ST,25003052,TRAFFIC STOP,2025-01-14
01/13/2025 16:39,210 EDDY RD: @MOBIL MART,25003066,BUSINESS CHECK,2025-01-14
01/13/2025 16:41,135 MAPLE ST,25003067,TRAFFIC STOP,2025-01-14
01/13/2025 16:42,345 Lake Ave,25003073,UNAUTHORIZED USE OF MV,2025-01-14
01/13/2025 16:48,E INDUSTRIAL DR/HOLT,25003070,TRAFFIC STOP,2025-01-14
