datetime,location,incident_number,details,retrieval_date
01/24/2025 00:03,Putnam St / Dubuque St,25005683,TRAFFIC STOP,2025-01-25
01/24/2025 14:47,860 S Porter St: @FAIRFIELD INN,25005862,HANGUP CALL,2025-01-25
01/24/2025 13:05,405 Valley St: @MPD,25005848,ABUSE,2025-01-25
01/24/2025 13:12,405 Valley St: @MPD,25005850,ASSIST OTHER AGENCY,2025-01-25
01/24/2025 13:30,Elm St / W Bridge St: @Bridge Street Bridge,25005851,ACCIDENT,2025-01-25
01/24/2025 13:34,41 Union St: @KELLER PRODUCTS,25005853,ALARM BURGLARY,2025-01-25
01/24/2025 13:40,39 Beech St: @Beech St Shelter,25005852,SPECIAL ATTENTION,2025-01-25
01/24/2025 13:44,1-49 ELECTRIC ST,25005858,ASSIST OTHER AGENCY,2025-01-25
01/24/2025 13:44,405 VALLEY ST: @MPD,25005854,CHECK CONDITION OF SUBJECT,2025-01-25
01/24/2025 13:45,672 Huse Rd,25005855,ACCIDENT HIT AND RUN,2025-01-25
01/24/2025 13:46,460 Elm St: @MARKET BASKET,25005856,THEFT,2025-01-25
01/24/2025 13:52,66 Salmon St: @TEMPLE ISRAEL,25005857,ALARM,2025-01-25
01/24/2025 14:03,405 Valley St: @MPD,25005859,DCYF REFERRAL,2025-01-25
01/24/2025 14:03,300 YOUNG ST: @PROUT PARK,25005860,SPECIAL ATTENTION,2025-01-25
01/24/2025 14:44,Kelley St / Kimball St: @Biron Bridge,25005861,CHECK AREA FOR PROBLEM,2025-01-25
01/24/2025 15:15,66 Orange St,25005863,BAIL CHECK,2025-01-25
01/24/2025 12:59,310 Cartier St,25005847,ACERT,2025-01-25
01/24/2025 15:16,69 Vinton St,25005864,CHECK CONDITION OF SUBJECT,2025-01-25
01/24/2025 15:21,405 Valley St: @MPD,25005865,ADMINISTRATIVE MISC,2025-01-25
01/24/2025 15:22,715 Second St: @DAIRY QUEEN SECOND ST,25005866,COUNTERFIET,2025-01-25
01/24/2025 15:33,10 Mammoth Rd: @MAMMOTH ROAD CONVENIENCE,25005867,ACCIDENT,2025-01-25
01/24/2025 15:37,1500 S Willow St: @A World Apart (Mall of New Hamp,25005868,ASSIST OTHER AGENCY,2025-01-25
01/24/2025 15:41,"1061 Elm St: @ROI ENTERPRISES, INC",25005869,MEALS ON WHEELS,2025-01-25
01/24/2025 15:43,228 Merrimack St,25005870,MEALS ON WHEELS,2025-01-25
01/24/2025 15:45,242 BEECH ST: @7-ELEVEN VALLEY ST,25005871,BUSINESS CHECK,2025-01-25
