datetime,location,incident_number,details,retrieval_date
01/04/2025 00:03,275 Clay St: @ARAMARK FACILITY SERVICES,25000777,ALARM BURGLARY,2025-01-05
01/04/2025 15:28,860 S PORTER ST: @FAIRFIELD INN,25000945,CRIMINAL THREATENING,2025-01-05
01/04/2025 13:59,Varney St / Riddle St,25000929,TRAFFIC STOP,2025-01-05
01/04/2025 14:09,58 Greenfield St,25000932,IDENTITY THEFT,2025-01-05
01/04/2025 14:23,259 Chestnut St: @OMALLEY HI RISE APT 301,25000934,CHECK CONDITION OF SUBJECT,2025-01-05
01/04/2025 14:27,116 March Ave: @TJ MAXX,25000935,ACCIDENT,2025-01-05
01/04/2025 14:36,S Beech St / Brown Ave,25000936,CHECK CONDITION OF SUBJECT,2025-01-05
01/04/2025 14:36,200 Hanover St: @HUGH GALLEN HIGH RISE,25000938,CIVIL ISSUE,2025-01-05
01/04/2025 14:37,South Beech St / Blaine St,25000937,BROADCAST MESSAGE,2025-01-05
01/04/2025 14:41,405 VALLEY ST: @MPD,25000939,ADMINISTRATIVE MISC,2025-01-05
01/04/2025 14:47,250 WALNUT ST,25000941,MISSING PERSON CHECK,2025-01-05
01/04/2025 14:51,1 Crusader Way: @MEMORIAL HIGH SCHOOL,25000942,ALARM BURGLARY,2025-01-05
01/04/2025 14:59,82 Karatzas Ave: @SIDERAS TERRACE APTS #82,25000943,UNRULY JUVENILE,2025-01-05
01/04/2025 15:27,284 Mammoth Rd: @CHELBY'S PIZZA,25000944,UNWANTED SUBJECT,2025-01-05
01/04/2025 15:31,92 Prospect St,25000946,CHECK CONDITION OF SUBJECT,2025-01-05
01/04/2025 13:55,155 Beech St,25000927,MEDICAL PROBLEM,2025-01-05
01/04/2025 15:38,338 N Bend Dr,25000947,BROADCAST MESSAGE,2025-01-05
01/04/2025 15:42,1525 S Willow St: @CHUCK E CHEESE (SOUTH WILLOW PL,25000949,ACCIDENT HIT AND RUN,2025-01-05
01/04/2025 15:45,30 Hanover St: @REAR,25000948,CHECK CONDITION OF SUBJECT,2025-01-05
01/04/2025 15:49,1741 S Willow St: @BARNES & NOBLE,25000950,SUSPICIOUS ACTIVITY,2025-01-05
01/04/2025 15:55,272 Lake Ave,25000952,CHECK CONDITION OF SUBJECT,2025-01-05
01/04/2025 15:56,216 ELM ST: @DUNKIN DONUTS ELM/VALLEY,25000951,BUSINESS CHECK,2025-01-05
01/04/2025 15:57,1061 Elm St,25000954,MISSING PERSON CHECK,2025-01-05
01/04/2025 16:00,Chestnut St / Derryfield Ln,25000953,TRAFFIC STOP,2025-01-05
01/04/2025 16:05,738 Hooksett Rd: @CONVENIENT MD,25000955,ACCIDENT,2025-01-05
01/04/2025 16:12,456 UNION ST: @1269 CAFE,25000956,SPECIAL ATTENTION,2025-01-05
01/04/2025 16:12,271 GRANITE ST: @DUNKIN DONUTS GRANITE ST ST,25000957,BUSINESS CHECK,2025-01-05
01/04/2025 16:17,CONANT ST / DUBUQUE ST,25000958,HOTSPOT PATROL,2025-01-05
01/04/2025 13:56,Dexter St / Coolidge Ave,25000928,TRAFFIC STOP,2025-01-05
01/04/2025 13:53,159 Fox St,25000930,LANDLORD TENANT DISPUTE,2025-01-05
01/04/2025 00:06,Ferry St / Second St,25000778,TRAFFIC STOP,2025-01-05
01/04/2025 12:37,844 Elm St: @THE BOOKERY,25000912,DISORDERLY CONDUCT,2025-01-05
01/04/2025 11:37,140 March Ave: @FAST SIGNS,25000900,ALARM BURGLARY,2025-01-05
01/04/2025 11:42,975 Perimeter Rd: @SPRINGHILL SUITES BY MARRIOTT,25000901,FOUND PROPERTY,2025-01-05
01/04/2025 11:53,405 VALLEY ST: @MPD,25000902,ADMINISTRATIVE MISC,2025-01-05
01/04/2025 11:53,S Main St / Mcduffie St,25000903,TRAFFIC STOP,2025-01-05
01/04/2025 11:55,1211 S Mammoth Rd: @BACKYARD BREWERY & KITCHEN,25000904,LOST PROPERTY,2025-01-05
01/04/2025 11:59,BREMER ST / MONTGOMERY ST,25000905,SPECIAL ATTENTION,2025-01-05
01/04/2025 12:00,39 Beech St,25000907,OVERDOSE,2025-01-05
01/04/2025 12:08,1 Crusader Way: @MEMORIAL HIGH SCHOOL,25000908,ALARM BURGLARY,2025-01-05
01/04/2025 12:08,135 Webster St: @WEBSTER HOUSE,25000909,PORNOGRAPHY,2025-01-05
01/04/2025 12:15,Pine St / Merrimack St,25000910,ACCIDENT WITH INJURY,2025-01-05
01/04/2025 12:22,127 Orange St,25000915,CIVIL STANDBY,2025-01-05
01/04/2025 12:27,Montgomery St / Mason St,25000911,TRAFFIC STOP,2025-01-05
01/04/2025 12:44,VALLEY ST / JEWETT ST,25000913,TRAFFIC STOP,2025-01-05
01/04/2025 13:45,25000931,,,2025-01-05
01/04/2025 12:44,33 Auto Center Rd: @IRA TOYOTA,25000914,UNWANTED SUBJECT,2025-01-05
01/04/2025 12:49,341 Auburn St,25000918,ABUSE,2025-01-05
01/04/2025 12:53,1111 S Willow St: @FIVE GUYS (1111 S WILLOW ST SHO,25000916,CHECK AREA FOR PROBLEM,2025-01-05
01/04/2025 12:55,75 W Hancock St: @ECONOLODGE,25000917,ARGUMENT,2025-01-05
01/04/2025 13:04,S WILLOW ST / 293 N OFF RAMP TO S WILLOW ST S EXIT,25000919,ACCIDENT,2025-01-05
01/04/2025 13:10,191 Hackett Hill Rd: @HACKETT HILL HEALTH CARE,25000920,HANGUP CALL,2025-01-05
01/04/2025 13:18,1000 Elm St,25000921,TRAFFIC STOP,2025-01-05
01/04/2025 13:19,4 Cliff St,25000922,STALKING,2025-01-05
01/04/2025 13:20,90 Harold St,25000923,CRIMINAL THREATENING,2025-01-05
01/04/2025 13:25,445 Willow St: @VALLEY STREET JAIL,25000924,WAGON TRANSPORT,2025-01-05
01/04/2025 13:26,MCGREGOR ST / DIONNE DR,25000925,TRAFFIC STOP,2025-01-05
01/04/2025 13:36,55 Amory St: @PARISEAU HIGH RISE,25000926,CHECK CONDITION OF SUBJECT,2025-01-05
01/04/2025 16:18,491 Front St,25000959,ADDED INFO TO PREVIOUS CASE,2025-01-05
01/04/2025 16:20,199 MANCHESTER ST: @FIT - FAMLIES IN TRANSITION,25000960,SPECIAL ATTENTION,2025-01-05
01/04/2025 16:22,1276 Hanover St: @VILLACREST,25000961,CRIMINAL MISCHIEF,2025-01-05
01/04/2025 21:40,83 Hanover St: @RED OAK APARTMENTS 83 HANOVER ST,25001005,TRAFFIC STOP,2025-01-05
01/04/2025 19:02,21 W River Dr: @COLONIAL VILLAGE #21,25000993,STOLEN MOTOR VEHICLE,2025-01-05
01/04/2025 19:25,1 Elliot Way: @ELLIOT HOSPITAL BOILER HOUSE (ELLIO,25000994,HANGUP CALL,2025-01-05
01/04/2025 19:32,499 Silver St: @SILVER TOWERS #499,25000995,ACCIDENT,2025-01-05
01/04/2025 19:58,259 Union St,25000996,HARRASSMENT,2025-01-05
01/04/2025 20:01,343 Hayward St,25000997,VIOLATION OF BAIL,2025-01-05
01/04/2025 20:25,445 Willow St: @VALLEY STREET JAIL,25000998,WAGON TRANSPORT,2025-01-05
01/04/2025 20:28,4 MAIN ST: @SMOKERS HAVEN,25000999,CHECK CONDITION OF SUBJECT,2025-01-05
01/04/2025 20:39,623 Second St: @Burger King Second Street,25001000,TRAFFIC STOP,2025-01-05
01/04/2025 21:01,1631 Elm St: @RITE AID ELM ST ST,25001001,TRAFFIC STOP,2025-01-05
01/04/2025 21:13,348 Manchester St,25001002,TRAFFIC STOP,2025-01-05
01/04/2025 21:34,223 JAMES A POLLOCK DR,25001003,CHECK VEHICLE,2025-01-05
01/04/2025 21:35,70 Zachary Rd: @KL JACK,25001004,ALARM BURGLARY,2025-01-05
01/04/2025 21:40,309 Cedar St,25001006,PARKING COMPLAINT,2025-01-05
01/04/2025 16:26,Pine St / Cedar St,25000962,ACCIDENT,2025-01-05
01/04/2025 21:41,92 Walnut St: @WALNUT ST APTS,25001007,UNWANTED SUBJECT,2025-01-05
01/04/2025 21:44,Chestnut St / Manchester St,25001008,TRAFFIC STOP,2025-01-05
