datetime,location,incident_number,details,retrieval_date
01/12/2025 00:02,900 Elm St: @BANK OF AMERICA ATM,25002702,HOMELESS ISSUES,2025-01-13
01/12/2025 15:42,S Willow St / Cilley Rd,25002821,ACCIDENT,2025-01-13
01/12/2025 14:35,1225 Bodwell Rd: @TALL PINES #1225,25002811,MEDICAL PROBLEM,2025-01-13
01/12/2025 14:55,34 Sheffield Rd,25002815,HARRASSMENT,2025-01-13
01/12/2025 14:57,199 Manchester St: @FIT - FAMLIES IN TRANSITION,25002814,CHECK CONDITION OF SUBJECT,2025-01-13
01/12/2025 15:15,Salmon St / Maple St,25002816,ACCIDENT,2025-01-13
01/12/2025 15:18,1051 S Willow St: @DSW (MANCHESTER RUN),25002817,CHECK SUBJECT,2025-01-13
01/12/2025 15:21,Chestnut St / Merrimack St,25002818,ACCIDENT,2025-01-13
01/12/2025 15:36,612 Bell St,25002819,ASSIST OTHER AGENCY,2025-01-13
01/12/2025 15:40,1056 RIVER RD: @YDC,25002820,SPECIAL ATTENTION,2025-01-13
01/12/2025 15:44,Cilley Rd / S Willow St,25002822,ACCIDENT,2025-01-13
01/12/2025 17:40,49 MEADOW LN,25002834,UNRULY JUVENILE,2025-01-13
01/12/2025 16:23,443 CHESTNUT ST: @VICTORY PARK,25002824,SPECIAL ATTENTION,2025-01-13
01/12/2025 16:31,36 Old Granite St: @MANCHESTER MARKETPLACE,25002825,PARKING COMPLAINT,2025-01-13
01/12/2025 16:35,Smyth Rd / Hillhaven Rd,25002829,ANIMAL COMPLAINTS,2025-01-13
01/12/2025 16:36,210 EDDY RD: @MOBIL MART,25002827,BUSINESS CHECK,2025-01-13
01/12/2025 16:39,425 LAKE AVE: @LAKE AVE FOOD MART,25002828,BUSINESS CHECK,2025-01-13
01/12/2025 16:45,724 Coolidge Ave,25002830,ACCIDENT,2025-01-13
01/12/2025 16:51,200 Hanover St: @HUGH GALLEN HIGH RISE,25002831,SEXUAL ASSAULT,2025-01-13
01/12/2025 17:09,120 Erskine Ave,25002832,ANIMAL COMPLAINTS,2025-01-13
01/12/2025 14:30,382 Beech St: @ST AUGUSTIN'S CHURCH,25002810,PARKING COMPLAINT,2025-01-13
01/12/2025 14:28,511 Spruce St,25002809,MENTAL HEALTH ISSUE,2025-01-13
01/12/2025 14:20,711 Fairfield St,25002808,CHECK CONDITION OF SUBJECT,2025-01-13
01/12/2025 14:11,110 Beech St,25002807,SEXUAL ASSAULT,2025-01-13
01/12/2025 12:13,405 Valley St: @MPD,25002790,DISORDERLY CONDUCT IN PROGRESS,2025-01-13
01/12/2025 12:24,Main St / Putnam St,25002791,TRAFFIC STOP,2025-01-13
01/12/2025 12:26,Elm St / Concord St,25002792,HANGUP CALL,2025-01-13
01/12/2025 12:29,151 Elm St: @LOWER LOT,25002793,STOLEN MOTOR VEHICLE,2025-01-13
01/12/2025 12:32,Elm St / Lake Ave,25002794,CHECK SUBJECT,2025-01-13
01/12/2025 12:36,275 W Hancock St,25002795,PARKING COMPLAINT,2025-01-13
01/12/2025 13:01,80 Overland St,25002796,SUSPICIOUS ACTIVITY,2025-01-13
01/12/2025 13:13,S Willow St / Vinton St,25002797,ANIMAL COMPLAINTS,2025-01-13
01/12/2025 13:17,Granite St / 293 N Off Ramp To Granite St Exit 5,25002799,ACCIDENT HIT AND RUN,2025-01-13
01/12/2025 13:20,S Beech St / Armand Ave,25002798,TRAFFIC STOP,2025-01-13
01/12/2025 13:22,199 Manchester St: @FIT - FAMLIES IN TRANSITION,25002800,UNWANTED SUBJECT,2025-01-13
01/12/2025 13:25,105 W River Dr,25002802,MISSING KID UNDER 12 YOA,2025-01-13
01/12/2025 13:26,93 S Maple St: @SAVERS,25002801,TRAFFIC STOP,2025-01-13
01/12/2025 13:39,Lincoln St / Dix St,25002803,TRAFFIC STOP,2025-01-13
01/12/2025 13:45,Gold St / S Beech St,25002804,CHECK VEHICLE,2025-01-13
01/12/2025 13:47,110 Beech St,25002805,STALKING,2025-01-13
01/12/2025 13:50,722 Second St: @WENDY'S SECOND ST,25002806,THEFT,2025-01-13
01/12/2025 17:35,39 Beech St: @Beech St Shelter,25002833,ASSAULT,2025-01-13
01/12/2025 17:42,E INDUSTRIAL PK DR,25002835,SPECIAL ATTENTION,2025-01-13
01/12/2025 00:15,1279 S Willow St: @DRAFTKINGS SPORTS BOOK,25002703,TRESPASSING,2025-01-13
01/12/2025 22:13,Elm St / Valley St,25002866,TRAFFIC STOP,2025-01-13
01/12/2025 20:10,70 Stark St: @CARE COUNSELING SERVICES,25002858,ALARM BURGLARY,2025-01-13
01/12/2025 20:16,1345 Bodwell Rd: @TALL PINES #1345,25002859,MISSING PERSON,2025-01-13
01/12/2025 20:19,75 Parkside Ave: @PARKSIDE MIDDLE SCHOOL,25002860,ALARM BURGLARY,2025-01-13
01/12/2025 20:42,153 Townhouse Rd,25002861,TRESPASSING,2025-01-13
01/12/2025 20:47,445 Willow St: @VALLEY STREET JAIL,25002862,WAGON TRANSPORT,2025-01-13
01/12/2025 21:09,735 Pine St,25002863,CHECK CONDITION OF SUBJECT,2025-01-13
01/12/2025 21:33,LINCOLN ST / MERRIMACK ST,25002864,SPECIAL ATTENTION,2025-01-13
01/12/2025 21:37,MAPLE ST / CONCORD ST,25002865,TRAFFIC STOP,2025-01-13
01/12/2025 22:21,Main St / Hecker St,25002867,TRAFFIC STOP,2025-01-13
01/12/2025 17:50,CANDIA / WENDYS,25002836,TRAFFIC STOP,2025-01-13
01/12/2025 22:35,147 Pearl St,25002868,UNWANTED SUBJECT,2025-01-13
01/12/2025 22:41,60 Old Hackett Hill Rd: @WESTBROOK CONDOS #60,25002869,SUSPICIOUS PERSON,2025-01-13
01/12/2025 23:30,145 Blaine St,25002871,BURGLARY IN PROGRESS,2025-01-13
01/12/2025 23:30,510 Maple St,25002872,CRIMINAL MISCHIEF,2025-01-13
01/12/2025 23:46,142 Orange St,25002874,CHECK CONDITION OF SUBJECT,2025-01-13
01/12/2025 23:49,Amoskeag Bridge / River Front Dr,25002873,TRAFFIC STOP,2025-01-13
01/12/2025 23:53,217 UNION ST: @Brothers Express,25002875,BUSINESS CHECK,2025-01-13
01/12/2025 23:54,13 WHITEWATER DR,25002876,CHECK CONDITION OF SUBJECT,2025-01-13
01/12/2025 20:10,Beech St / Summer St,25002857,ACCIDENT,2025-01-13
01/12/2025 20:07,1528 Elm St: @RINES CENTER,25002856,ALARM BURGLARY,2025-01-13
01/12/2025 20:04,Beech St / Auburn St,25002855,ACCIDENT,2025-01-13
01/12/2025 20:02,Mammoth Rd / Nelson St,25002854,TRAFFIC STOP,2025-01-13
01/12/2025 17:55,75 PARKSIDE AVE: @PARKSIDE MIDDLE SCHOOL-MODULAR T,25002837,SPECIAL ATTENTION,2025-01-13
01/12/2025 17:58,100 Jack Lovering Dr: @GREEN ACRES SCHOOL,25002838,ALARM BURGLARY,2025-01-13
01/12/2025 18:12,EAST INDUSTRIAL PARK / ZACHARY,25002839,TRAFFIC STOP,2025-01-13
01/12/2025 18:17,445 Willow St: @VALLEY STREET JAIL,25002840,WAGON TRANSPORT,2025-01-13
01/12/2025 18:22,365 Lincoln St: @PRICE RITE (MANCHESTER SHOPPING C,25002841,MEDICAL PROBLEM,2025-01-13
01/12/2025 18:23,26 Falls Ave,25002842,CHECK CONDITION OF SUBJECT,2025-01-13
01/12/2025 18:31,Union St / Central St,25002843,CHECK SUBJECT,2025-01-13
01/12/2025 18:31,E INDUSTRIAL PK / ZACHARY,25002844,TRAFFIC STOP,2025-01-13
01/12/2025 18:38,122 Mcgregor St: @RITE AID MCGREGOR ST,25002845,SHOPLIFTING,2025-01-13
01/12/2025 18:49,Bridge St / Mammoth Rd,25002846,ACCIDENT,2025-01-13
01/12/2025 18:52,Bridge St / Nashua St,25002847,TRAFFIC STOP,2025-01-13
01/12/2025 19:08,700 Hanover St,25002849,HANGUP CALL,2025-01-13
01/12/2025 19:09,199 Eastern Ave: @HILLVIEW APTS #199,25002848,HARRASSMENT,2025-01-13
01/12/2025 19:10,100 Jack Lovering Dr: @GREEN ACRES SCHOOL,25002850,ALARM BURGLARY,2025-01-13
01/12/2025 19:13,Mammoth Rd / Bridge St,25002851,DISABLED MOTOR VEHICLE,2025-01-13
01/12/2025 19:14,688 S Willow St,25002852,UNWANTED SUBJECT,2025-01-13
01/12/2025 19:54,645 Harvey Rd: @INTELLIGENT MANUFACTURING SOLUTION,25002853,ALARM BURGLARY,2025-01-13
01/12/2025 12:06,75 Canal St: @75 CANAL ST APTS,25002788,HOMELESS ISSUES,2025-01-13
01/12/2025 12:06,41 Exchange Ave,25002789,CHECK CONDITION OF SUBJECT,2025-01-13
01/12/2025 11:49,S Willow St / Cilley Rd,25002786,ACCIDENT,2025-01-13
01/12/2025 02:57,S Maple St / Holly Ave,25002733,TRAFFIC STOP,2025-01-13
01/12/2025 02:00,124 O'malley St,25002725,ACCIDENT,2025-01-13
01/12/2025 02:09,Kelley St / Kimball St: @Biron Bridge,25002726,ASSIST OTHER AGENCY,2025-01-13
01/12/2025 02:10,1045 S Willow St: @TACO BELL S WILLOW,25002727,TRAFFIC STOP,2025-01-13
01/12/2025 02:14,Granite St / Second St,25002728,TRAFFIC STOP,2025-01-13
01/12/2025 02:14,152 O'malley St,25002729,CHECK SUBJECT,2025-01-13
01/12/2025 02:39,135 Spring St: @TRU BY HILTON,25002730,UNWANTED SUBJECT,2025-01-13
01/12/2025 02:43,nashua pd,25002731,WAGON TRANSPORT,2025-01-13
01/12/2025 02:48,152 O'malley St,25002732,ACCIDENT,2025-01-13
01/12/2025 03:12,223 JAMES A POLLOCK DR: @PARKER VARNEY SCHOOL,25002734,SPECIAL ATTENTION,2025-01-13
01/12/2025 11:34,1445 Bodwell Rd: @WOODEDGE ESTATES #1445,25002785,UNWANTED SUBJECT,2025-01-13
01/12/2025 03:19,Chestnut St / Lowell St,25002735,TRAFFIC STOP,2025-01-13
01/12/2025 03:23,688 S Willow St: @CITIZENS BANK,25002736,HOMELESS ISSUES,2025-01-13
01/12/2025 03:31,432 Hall St,25002737,NOISE COMPLAINT,2025-01-13
01/12/2025 03:43,2626 BROWN AVE: @PINE ISLAND PLAZA,25002738,SPECIAL ATTENTION,2025-01-13
01/12/2025 03:45,West St / Granite St,25002739,TRAFFIC STOP,2025-01-13
01/12/2025 03:46,272 Front St,25002740,BURGLARY ATTEMPT,2025-01-13
01/12/2025 03:49,61 Lowell St: @RED ARROW DINER,25002741,UNWANTED SUBJECT,2025-01-13
01/12/2025 05:34,45 Barr St,25002742,CHECK VEHICLE,2025-01-13
01/12/2025 01:59,369 S WILLOW ST: @Digital Federal Credit Union,25002724,HOMELESS ISSUES,2025-01-13
01/12/2025 01:49,S WILLOW ST / GABRIELLE ST,25002723,SPECIAL ATTENTION,2025-01-13
01/12/2025 01:47,293n/exit 7,25002722,TRAFFIC STOP,2025-01-13
01/12/2025 01:35,120 Laurel St: @FRANCES WARD HOUSE,25002721,CHECK CONDITION OF SUBJECT,2025-01-13
01/12/2025 00:34,24 Parker St,25002707,CHECK CONDITION OF SUBJECT,2025-01-13
01/12/2025 00:35,43 Welch Ave,25002708,CHECK CONDITION OF SUBJECT,2025-01-13
01/12/2025 00:35,CONANT ST / DUBUQUE ST,25002706,HOTSPOT PATROL,2025-01-13
01/12/2025 00:35,Bridge St / Chestnut St,25002704,TRAFFIC STOP,2025-01-13
01/12/2025 00:38,Elm St / Pearl St,25002705,TRAFFIC STOP,2025-01-13
01/12/2025 00:41,CHESTNUT ST / LOWELL ST,25002709,HOTSPOT PATROL,2025-01-13
01/12/2025 00:41,Downtown,25002710,SPECIAL ATTENTION,2025-01-13
01/12/2025 00:49,245 Bruce Rd: @SMYTH RD SCHOOL,25002711,ALARM BURGLARY,2025-01-13
01/12/2025 01:02,Beech St / Concord St,25002712,TRAFFIC STOP,2025-01-13
01/12/2025 01:08,Elm St / Manchester St,25002713,TRAFFIC STOP,2025-01-13
