time_stamp,last_seen,sensor_index,name,model,firmware_version,latitude,longitude,altitude,temperature_a,temperature_b,time_executed,pm2.5_10minute_a,pm2.5_10minute_b,pm2.5_diff,pm2.5_reldiff,pm2.5_jumpa,pm2.5_jumpb,pm2.5_jumpreldiff,pm2.5_qa_flag,pm2.5_uncorrected_avg,humidity_a,humidity_b,rh_diff,rh_jumpa,rh_jumpb,rh_jumpdiff,rh_qa_flag,rh_avg,pm2.5_corrected,updated_version
2025-02-10 00:00:03,02-09-2025 23:58:36,1202,KSC 19,PA-II,6.06b,42.936554,-72.27102,488,36,None,02-10-2025 00:00:01,30.1,28.4,1.7,6.0,0,0,0,Passed,29.25,50,0,50.0,0,0,0.0,RHZB,50,16.5,True
2025-02-10 00:00:03,02-09-2025 23:59:36,244091,Center Harbor Fire Station,PA-II-FLEX,7.04,43.708385,-71.46329,558,30,30,02-10-2025 00:00:01,19.5,18.3,1.2,6.0,0,0,0,Passed,18.9,44,44,0.0,0,0,0.0,Passed,44.0,10.61,True
2025-02-10 00:00:03,02-09-2025 23:58:44,221421,Nashua 2,PA-II-FLEX,7.04,42.7496,-71.51419,198,42,42,02-10-2025 00:00:01,22.0,25.9,3.9,16.0,0,0,0,Passed,23.95,36,36,0.0,0,0,0.0,Passed,36.0,14.25,True
2025-02-10 00:00:03,02-09-2025 23:59:45,220415,Nashua 1,PA-II-FLEX,7.04,42.75815,-71.4652,151,37,37,02-10-2025 00:00:01,23.3,26.2,2.9,12.0,0,0,0,Passed,24.75,46,46,0.0,0,0,0.0,Passed,46.0,14.04,True
2025-02-10 00:00:03,02-09-2025 23:58:04,200757,Sutton Mills,PA-II-FLEX,7.04,43.33507,-71.95151,750,33,33,02-10-2025 00:00:01,2.9,7.7,4.8,91.0,0,0,0,Passed,5.3,36,36,0.0,0,0,0.0,Passed,36.0,2.87,True
2025-02-10 00:00:03,02-09-2025 23:59:40,196631,We Share The Air,PA-II-FLEX,7.04,43.18085,-70.866714,140,36,36,02-10-2025 00:00:01,11.5,10.8,0.7,6.0,0,0,0,Passed,11.15,48,48,0.0,0,0,0.0,Passed,48.0,5.6,True
2025-02-10 00:00:03,09-27-2024 09:27:34,194263,Pembroke_CAMP_40,PA-II-FLEX,7.04,43.13209,-71.46017,204,73,73,02-10-2025 00:00:01,2.8,2.7,0.1,4.0,0,0,0,T,,54,54,0.0,0,0,0.0,Passed,54.0,,True
2025-02-10 00:00:03,02-09-2025 23:59:36,189581,New Hampton,PA-II-FLEX,7.04,43.6174,-71.6282,523,35,35,02-10-2025 00:00:01,8.0,9.7,1.7,19.0,0,0,0,Passed,8.85,41,41,0.0,0,0,0.0,Passed,41.0,4.69,True
2025-02-10 00:00:03,02-09-2025 23:58:59,175137,MHT9 Hanover Street,PA-II-FLEX,7.04,42.990227,-71.43767,357,36,36,02-10-2025 00:00:01,21.4,18.9,2.5,12.0,0,0,0,Passed,20.15,53,53,0.0,0,0,0.0,Passed,53.0,10.74,True
2025-02-10 00:00:03,02-09-2025 23:59:00,154425,MHT4 North End Manchester,PA-II-SD,7.02,43.023964,-71.46163,383,30,0,02-10-2025 00:00:01,42.5,41.1,1.4,3.0,0,0,0,Passed,41.8,56,0,56.0,0,0,0.0,RHZB,56,23.74,True
2025-02-10 00:00:03,09-30-2024 11:18:01,154045,MHT3 Northwest School Manchester,PA-II-SD,7.02,42.999123,-71.48408,240,85,0,02-10-2025 00:00:01,6.7,6.4,0.3,5.0,0,0,0,T,,37,0,37.0,0,0,0.0,RHZB,37,,True
2025-02-10 00:00:03,02-09-2025 23:59:49,154041,MHT2 Glosser/Parkside School2 Manchester,PA-II-SD,7.02,42.988956,-71.47882,190,29,0,02-10-2025 00:00:01,30.3,29.7,0.6,2.0,0,0,0,Passed,30.0,59,0,59.0,0,0,0.0,RHZB,59,16.33,True
2025-02-10 00:00:03,02-09-2025 23:58:45,154001,MHT7 Hayward Street,PA-II-SD,7.02,42.980053,-71.44131,297,29,0,02-10-2025 00:00:01,52.1,44.5,7.6,16.0,0,0,0,Passed,48.3,58,0,58.0,0,0,0.0,RHZB,58,27.56,True
2025-02-10 00:00:03,02-09-2025 23:59:06,153987,MHT 6 UU Church,PA-II-SD,7.02,42.998104,-71.45816,250,30,0,02-10-2025 00:00:01,26.3,26.0,0.3,1.0,0,0,0,Passed,26.15,54,0,54.0,0,0,0.0,RHZB,54,14.33,True
2025-02-10 00:00:03,02-09-2025 23:58:26,153814,Pembroke_CAMP_Test_BM30,PA-II-SD,7.02,43.13235,-71.4588,230,22,0,02-10-2025 00:00:01,22.5,24.9,2.4,10.0,0,0,0,Passed,23.7,63,0,63.0,0,0,0.0,RHZB,63,12.21,True
2025-02-10 00:00:03,02-09-2025 23:58:48,187097,Convergent,PA-II-FLEX,7.04,42.758415,-71.65097,605,38,38,02-10-2025 00:00:01,6.1,5.4,0.7,12.0,0,0,0,Passed,5.75,45,45,0.0,0,0,0.0,Passed,45.0,2.52,True
2025-02-10 00:00:03,02-09-2025 23:59:25,153806,Pembroke_CAMP_Test_BM28,PA-II-SD,7.02,43.132317,-71.45911,218,22,0,02-10-2025 00:00:01,22.5,20.4,2.1,10.0,0,0,0,Passed,21.45,63,0,63.0,0,0,0.0,RHZB,63,10.83,True
2025-02-10 00:00:03,02-09-2025 23:58:05,153804,Pembroke_CAMP_Test_BM22,PA-II-SD,7.02,43.13215,-71.46024,203,25,0,02-10-2025 00:00:01,22.3,20.2,2.1,10.0,0,0,0,Passed,21.25,61,0,61.0,0,0,0.0,RHZB,61,10.85,True
2025-02-10 00:00:03,02-09-2025 23:59:34,12208,KSC 11,PA-II,7.02,42.94131,-72.28043,507,35,0,02-10-2025 00:00:01,45.0,42.3,2.7,6.0,0,0,0,Passed,43.65,47,0,47.0,0,0,0.0,RHZB,47,25.5,True
2025-02-10 00:00:03,02-09-2025 23:59:24,115703,"Waterville Valley, NH",PA-II,7.02,43.953625,-71.50886,1493,17,0,02-10-2025 00:00:01,2.6,3.4,0.8,27.0,0,0,0,Passed,3.0,52,0,52.0,0,0,0.0,RHZB,52,0.35,True
2025-02-10 00:00:03,02-09-2025 23:59:45,137660,"Richmond Road, Troy",PA-II,7.02,42.819466,-72.20832,1272,26,0,02-10-2025 00:00:01,0.0,0.0,0.0,0,0,0,0,ZAB,,61,0,61.0,0,0,0.0,RHZB,61,,True
2025-02-10 00:00:03,02-09-2025 23:59:41,143456,Junder22,PA-II,7.02,43.08963,-71.50244,619,27,0,02-10-2025 00:00:01,4.9,4.4,0.5,11.0,0,0,0,Passed,4.65,66,0,66.0,0,0,0.0,RHZB,66,0.38,True
2025-02-10 00:00:03,02-09-2025 23:58:05,153746,Pembroke_CAMP_Test_BM27,PA-II-SD,7.02,43.132298,-71.45928,214,25,0,02-10-2025 00:00:01,20.1,22.3,2.2,10.0,0,0,0,Passed,21.2,62,0,62.0,0,0,0.0,RHZB,62,10.75,True
2025-02-10 00:00:03,02-09-2025 23:58:19,153512,MHT5 Northest Manchester- Cutler Lane,PA-II-SD,7.02,43.01304,-71.41953,495,29,0,02-10-2025 00:00:01,13.6,12.9,0.7,5.0,0,0,0,Passed,13.25,64,0,64.0,0,0,0.0,RHZB,64,5.76,True
2025-02-10 00:00:03,02-09-2025 23:59:26,153754,Pembroke_CAMP_Test_BM26,PA-II-SD,7.02,43.13227,-71.4595,209,24,0,02-10-2025 00:00:01,23.5,20.8,2.7,12.0,0,0,0,Passed,22.15,61,0,61.0,0,0,0.0,RHZB,61,11.4,True
2025-02-10 00:00:03,02-09-2025 23:58:26,153756,Pembroke_CAMP_Test_BM25,PA-II-SD,7.02,43.132244,-71.459694,207,24,0,02-10-2025 00:00:01,20.2,20.1,0.1,0.0,0,0,0,Passed,20.15,58,0,58.0,0,0,0.0,RHZB,58,10.39,True
2025-02-10 00:00:03,02-09-2025 23:58:07,153760,Pembroke_CAMP_Test_BM31,PA-II-SD,7.02,43.132362,-71.45863,229,23,0,02-10-2025 00:00:01,21.2,21.9,0.7,3.0,0,0,0,Passed,21.55,60,0,60.0,0,0,0.0,RHZB,60,11.11,True
2025-02-10 00:00:03,02-09-2025 23:58:59,153774,Pembroke_CAMP_Test_BM24,PA-II-SD,7.02,43.132217,-71.45985,204,25,0,02-10-2025 00:00:01,19.7,22.7,3.0,14.0,0,0,0,Passed,21.2,59,0,59.0,0,0,0.0,RHZB,59,10.96,True
2025-02-10 00:00:03,02-09-2025 23:59:25,153784,Pembroke_CAMP_Test_BM23,PA-II-SD,7.02,43.1322,-71.46001,203,24,0,02-10-2025 00:00:01,20.2,20.9,0.7,3.0,0,0,0,Passed,20.55,61,0,61.0,0,0,0.0,RHZB,61,10.43,True
2025-02-10 00:00:03,02-09-2025 23:58:59,153748,Pembroke_CAMP_Test_BM29,PA-II-SD,7.02,43.132336,-71.45894,226,24,0,02-10-2025 00:00:01,20.8,22.5,1.7,8.0,0,0,0,Passed,21.65,60,0,60.0,0,0,0.0,RHZB,60,11.17,True
2025-02-10 00:10:02,02-10-2025 00:08:44,154001,MHT7 Hayward Street,PA-II-SD,7.02,42.980053,-71.44131,297,29,0,02-10-2025 00:10:01,50.5,42.7,7.8,17.0,1.6,1.8,12.0,Passed,46.6,58,0,58.0,0.0,0,0.0,RHZB,58,26.53,True
2025-02-10 00:10:02,02-10-2025 00:08:59,175137,MHT9 Hanover Street,PA-II-FLEX,7.04,42.990227,-71.43767,357,36,36,02-10-2025 00:10:01,22.3,19.8,2.5,12.0,0.9,0.9,0.0,Passed,21.05,53,53,0.0,0.0,0.0,0.0,Passed,53.0,11.29,True
2025-02-10 00:10:02,02-10-2025 00:07:48,154041,MHT2 Glosser/Parkside School2 Manchester,PA-II-SD,7.02,42.988956,-71.47882,190,28,0,02-10-2025 00:10:01,31.0,29.9,1.1,4.0,0.7,0.2,111.0,Passed,30.45,59,0,59.0,0.0,0,0.0,RHZB,59,16.6,True
2025-02-10 00:10:02,09-30-2024 11:18:01,154045,MHT3 Northwest School Manchester,PA-II-SD,7.02,42.999123,-71.48408,240,85,0,02-10-2025 00:10:01,6.7,6.4,0.3,5.0,0.0,0.0,0,T,,37,0,37.0,0.0,0,0.0,RHZB,37,,True
2025-02-10 00:10:02,02-10-2025 00:09:01,154425,MHT4 North End Manchester,PA-II-SD,7.02,43.023964,-71.46163,383,30,0,02-10-2025 00:10:01,39.6,36.9,2.7,7.0,2.9,4.2,37.0,Passed,38.25,57,0,57.0,1.0,0,1.0,RHZB,57,21.5,True
2025-02-10 00:10:02,02-10-2025 00:08:48,187097,Convergent,PA-II-FLEX,7.04,42.758415,-71.65097,605,38,38,02-10-2025 00:10:01,5.4,4.7,0.7,14.0,0.7,0.7,0.0,Passed,5.05,45,45,0.0,0.0,0.0,0.0,Passed,45.0,2.09,True
2025-02-10 00:10:02,02-10-2025 00:07:36,244091,Center Harbor Fire Station,PA-II-FLEX,7.04,43.708385,-71.46329,558,30,30,02-10-2025 00:10:01,21.0,19.6,1.4,7.0,1.5,1.3,14.0,Passed,20.3,45,45,0.0,1.0,1.0,0.0,Passed,45.0,11.39,True
2025-02-10 00:10:02,09-27-2024 09:27:34,194263,Pembroke_CAMP_40,PA-II-FLEX,7.04,43.13209,-71.46017,204,73,73,02-10-2025 00:10:01,2.8,2.7,0.1,4.0,0.0,0.0,0,T,,54,54,0.0,0.0,0.0,0.0,Passed,54.0,,True
2025-02-10 00:10:02,02-10-2025 00:07:40,196631,We Share The Air,PA-II-FLEX,7.04,43.18085,-70.866714,140,36,36,02-10-2025 00:10:01,11.9,11.3,0.6,5.0,0.4,0.5,22.0,Passed,11.6,48,48,0.0,0.0,0.0,0.0,Passed,48.0,5.88,True
2025-02-10 00:10:02,02-10-2025 00:08:05,200757,Sutton Mills,PA-II-FLEX,7.04,43.33507,-71.95151,750,33,33,02-10-2025 00:10:01,2.4,6.9,4.5,97.0,0.5,0.8,46.0,Passed,4.65,36,36,0.0,0.0,0.0,0.0,Passed,36.0,2.48,True
2025-02-10 00:10:02,02-10-2025 00:07:45,220415,Nashua 1,PA-II-FLEX,7.04,42.75815,-71.4652,151,37,37,02-10-2025 00:10:01,24.2,27.2,3.0,12.0,0.9,1.0,11.0,Passed,25.7,46,46,0.0,0.0,0.0,0.0,Passed,46.0,14.62,True
2025-02-10 00:10:02,02-10-2025 00:08:44,221421,Nashua 2,PA-II-FLEX,7.04,42.7496,-71.51419,198,43,43,02-10-2025 00:10:01,23.1,27.2,4.1,16.0,1.1,1.3,17.0,Passed,25.15,36,36,0.0,0.0,0.0,0.0,Passed,36.0,14.98,True
