visibility,valid,humidity,humidity_S,wind,barometricPressure,validTimeLocal,validTimeUtc,temperature_S,temperature,high,low,feelsLikeTemperature,feelsLikeTemperature_S,dewPoint,shortDescription,description,icon,iconCode,lastUpdated,sunsetTime,sunriseTime,city_name,latitude,longitude
10.0,True,77,77,SW 5 mph,29.26,2025-01-29T11:52:21-0500,1738169541,26,26,26,11,21,21,20,Cloudy,Cloudy,07,26,2025-01-29 11:52:00,04:53 PM,07:03 AM,Alton,43.46,-71.22
9.0,True,63,63,SW 4 mph,29.28,2025-01-29T11:54:41-0500,1738169681,36,36,36,19,33,33,25,Cloudy,Cloudy,07,26,2025-01-29 11:54:00,04:56 PM,07:03 AM,Amherst,42.86,-71.62
9.0,True,66,66,SW 5 mph,29.27,2025-01-29T11:54:13-0500,1738169653,34,34,34,16,29,29,23,Cloudy,Cloudy,07,26,2025-01-29 11:54:00,04:56 PM,07:05 AM,Antrim,43.04,-71.95
0.79,True,76,76,E 0 mph,29.26,2025-01-29T11:51:52-0500,1738169512,23,23,23,11,23,23,17,Snow,Snow,22,16,2025-01-29 11:51:00,04:54 PM,07:05 AM,Ashland,43.7,-71.63
0.26,True,90,90,W 22 mph,29.24,2025-01-29T11:58:50-0500,1738169930,20,20,20,7,4,4,17,Snow/Wind,Snow/Wind,22,16,2025-01-29 11:58:00,04:51 PM,07:05 AM,Bartlett,44.07,-71.28
10.0,True,81,81,SSW 2 mph,29.25,2025-01-29T11:58:11-0500,1738169891,26,26,27,13,26,26,21,Cloudy,Cloudy,07,26,2025-01-29 11:58:00,04:54 PM,07:04 AM,Belmont,43.44,-71.48
10.0,True,64,64,SW 6 mph,29.27,2025-01-29T11:57:29-0500,1738169849,35,35,35,17,30,30,24,M Cloudy,Mostly Cloudy,06,28,2025-01-29 11:57:00,04:56 PM,07:05 AM,Bennington,43.0,-71.92
4.0,True,79,79,SW 7 mph,29.22,2025-01-29T12:00:30-0500,1738170030,18,18,18,-2,8,8,12,Cloudy,Cloudy,07,26,2025-01-29 12:00:00,04:50 PM,07:06 AM,Berlin city,44.49,-71.26
4.0,True,79,79,SW 4 mph,29.2,2025-01-29T11:57:18-0500,1738169838,22,22,22,1,17,17,16,Cloudy,Cloudy,07,26,2025-01-29 11:57:00,04:52 PM,07:07 AM,Bethlehem,44.28,-71.69
8.0,True,74,74,SW 4 mph,29.25,2025-01-29T11:54:45-0500,1738169685,28,28,28,11,23,23,21,Cloudy,Cloudy,07,26,2025-01-29 11:54:00,04:56 PM,07:06 AM,Blodgett Landing,43.38,-72.04
9.0,True,76,76,WSW 3 mph,29.25,2025-01-29T11:53:38-0500,1738169618,30,30,30,14,27,27,23,Cloudy,Cloudy,07,26,2025-01-29 11:53:00,04:56 PM,07:06 AM,Bradford,43.27,-71.96
8.0,True,78,78,SSE 0 mph,29.25,2025-01-29T11:57:37-0500,1738169857,25,25,25,12,25,25,19,Cloudy,Cloudy,07,26,2025-01-29 11:57:00,04:54 PM,07:06 AM,Bristol,43.6,-71.75
8.0,True,84,84,SSW 4 mph,29.23,2025-01-29T11:56:21-0500,1738169781,26,26,26,9,21,21,22,Cloudy,Cloudy,07,26,2025-01-29 11:56:00,04:55 PM,07:07 AM,Canaan,43.65,-72.02
9.0,True,74,74,WSW 4 mph,29.26,2025-01-29T11:51:30-0500,1738169490,23,23,23,9,18,18,16,Cloudy,Cloudy,07,26,2025-01-29 11:51:00,04:52 PM,07:04 AM,Center Ossipee,43.75,-71.15
1.3,True,77,77,WSW 7 mph,29.26,2025-01-29T12:00:34-0500,1738170034,22,22,22,10,14,14,16,Snow Shower,Snow Shower,22,14,2025-01-29 12:00:00,04:53 PM,07:05 AM,Center Sandwich,43.81,-71.44
10.0,True,82,82,SW 3 mph,29.26,2025-01-29T11:58:36-0500,1738169916,29,29,29,17,25,25,24,Cloudy,Cloudy,07,26,2025-01-29 11:58:00,04:58 PM,07:07 AM,Charlestown,43.24,-72.42
10.0,True,80,80,SW 4 mph,29.25,2025-01-29T11:57:12-0500,1738169832,28,28,28,16,23,23,23,Cloudy,Cloudy,07,26,2025-01-29 11:57:00,04:57 PM,07:07 AM,Claremont city,43.38,-72.34
0.8,True,74,74,ESE 4 mph,29.2,2025-01-29T11:54:06-0500,1738169646,20,20,20,-5,14,14,13,Snow Shower,Snow Shower,22,14,2025-01-29 11:54:00,04:50 PM,07:08 AM,Colebrook,44.89,-71.49
8.0,True,77,77,SW 1 mph,29.26,2025-01-29T11:58:40-0500,1738169920,28,28,28,16,28,28,22,M Cloudy,Mostly Cloudy,06,28,2025-01-29 11:58:00,04:54 PM,07:04 AM,Concord city,43.23,-71.56
9.0,True,77,77,SW 2 mph,29.25,2025-01-29T11:58:41-0500,1738169921,29,29,29,16,29,29,23,M Cloudy,Mostly Cloudy,06,28,2025-01-29 11:58:00,04:55 PM,07:05 AM,Contoocook,43.22,-71.71
1.9,True,67,67,WSW 10 mph,29.26,2025-01-29T11:59:18-0500,1738169958,24,24,24,8,13,13,14,Snow Shower,Snow Shower,22,14,2025-01-29 11:59:00,04:51 PM,07:04 AM,Conway,43.98,-71.13
9.0,True,68,68,WSW 4 mph,29.28,2025-01-29T11:54:43-0500,1738169683,31,31,31,19,27,27,22,M Cloudy,Mostly Cloudy,06,28,2025-01-29 11:54:00,04:54 PM,07:02 AM,Derry,42.89,-71.28
10.0,True,79,79,WSW 5 mph,29.27,2025-01-29T11:52:21-0500,1738169541,29,29,29,17,23,23,23,Cloudy,Cloudy,07,26,2025-01-29 11:52:00,04:52 PM,07:01 AM,Dover city,43.19,-70.88
10.0,True,77,77,WSW 2 mph,29.26,2025-01-29T11:59:51-0500,1738169991,29,29,29,18,29,29,23,P Cloudy,Partly Cloudy,35,30,2025-01-29 11:59:00,04:52 PM,07:01 AM,Durham,43.14,-70.92
10.0,True,72,72,SW 5 mph,29.28,2025-01-29T11:58:10-0500,1738169890,33,33,33,20,29,29,25,P Cloudy,Partly Cloudy,35,30,2025-01-29 11:58:00,04:55 PM,07:03 AM,East Merrimack,42.87,-71.48
7.0,True,87,87,SSW 5 mph,29.23,2025-01-29T11:51:03-0500,1738169463,27,27,27,11,21,21,23,Cloudy,Cloudy,07,26,2025-01-29 11:51:00,04:56 PM,07:07 AM,Enfield,43.64,-72.15
10.0,True,73,73,WSW 5 mph,29.27,2025-01-29T11:58:19-0500,1738169899,31,31,31,17,26,26,23,M Cloudy,Mostly Cloudy,06,28,2025-01-29 11:58:00,04:53 PM,07:02 AM,Epping,43.03,-71.09
9.0,True,76,76,WSW 5 mph,29.27,2025-01-29T11:55:00-0500,1738169700,30,30,32,20,25,25,23,M Cloudy,Mostly Cloudy,06,28,2025-01-29 11:55:00,04:53 PM,07:01 AM,Exeter,42.98,-70.95
10.0,True,73,73,WSW 4 mph,29.26,2025-01-29T11:56:20-0500,1738169780,29,29,29,13,24,24,21,M Cloudy,Mostly Cloudy,06,28,2025-01-29 11:56:00,04:52 PM,07:02 AM,Farmington,43.4,-71.07
10.0,True,75,75,S 1 mph,29.25,2025-01-29T11:56:29-0500,1738169789,28,28,28,13,28,28,21,M Cloudy,Mostly Cloudy,06,28,2025-01-29 11:56:00,04:54 PM,07:05 AM,Franklin city,43.45,-71.67
9.0,True,68,68,SW 4 mph,29.27,2025-01-29T11:54:38-0500,1738169678,33,33,33,17,30,30,24,Cloudy,Cloudy,07,26,2025-01-29 11:54:00,04:55 PM,07:04 AM,Goffstown,43.02,-71.6
0.93,True,79,79,W 13 mph,29.23,2025-01-29T11:54:04-0500,1738169644,19,19,19,3,6,6,14,Snow Shower,Snow Shower,22,14,2025-01-29 11:54:00,04:50 PM,07:05 AM,Gorham,44.39,-71.19
9.0,True,67,67,SW 7 mph,29.28,2025-01-29T12:00:32-0500,1738170032,34,34,34,17,28,28,24,M Cloudy,Mostly Cloudy,06,28,2025-01-29 12:00:00,04:56 PM,07:04 AM,Greenville,42.77,-71.8
1.3,True,83,83,WSW 2 mph,29.21,2025-01-29T12:00:42-0500,1738170042,19,19,19,-1,19,19,15,Snow Shower,Snow Shower,22,14,2025-01-29 12:00:00,04:51 PM,07:07 AM,Groveton,44.6,-71.52
10.0,True,76,76,SW 7 mph,29.28,2025-01-29T11:56:20-0500,1738169780,30,30,32,21,23,23,24,P Cloudy,Partly Cloudy,35,30,2025-01-29 11:56:00,04:52 PM,07:00 AM,Hampton,42.94,-70.83
3.0,True,77,77,SW 6 mph,29.28,2025-01-29T11:59:56-0500,1738169996,31,31,33,22,25,25,24,Snow Shower,Snow Shower,22,14,2025-01-29 11:59:00,04:52 PM,07:00 AM,Hampton Beach,42.91,-70.81
9.0,True,67,67,SW 7 mph,29.27,2025-01-29T11:56:13-0500,1738169773,34,34,34,16,28,28,24,Cloudy,Cloudy,07,26,2025-01-29 11:56:00,04:57 PM,07:05 AM,Hancock,42.97,-71.98
5.0,True,90,90,SSW 5 mph,29.23,2025-01-29T11:55:20-0500,1738169720,27,27,27,11,20,20,24,Cloudy,Cloudy,07,26,2025-01-29 11:55:00,04:56 PM,07:08 AM,Hanover,43.71,-72.28
9.0,True,76,76,SW 4 mph,29.25,2025-01-29T11:55:19-0500,1738169719,30,30,30,16,26,26,24,Cloudy,Cloudy,07,26,2025-01-29 11:55:00,04:56 PM,07:05 AM,Henniker,43.18,-71.82
10.0,True,70,70,SW 4 mph,29.26,2025-01-29T11:56:35-0500,1738169795,32,32,32,17,28,28,24,M Cloudy,Mostly Cloudy,06,28,2025-01-29 11:56:00,04:56 PM,07:05 AM,Hillsborough,43.11,-71.9
9.0,True,79,79,SW 5 mph,29.29,2025-01-29T12:00:29-0500,1738170029,31,31,34,17,25,25,25,Cloudy,Cloudy,07,26,2025-01-29 12:00:00,04:59 PM,07:07 AM,Hinsdale,42.79,-72.49
9.0,True,72,72,WSW 3 mph,29.27,2025-01-29T11:53:17-0500,1738169597,30,30,30,18,30,30,22,Cloudy,Cloudy,07,26,2025-01-29 11:53:00,04:54 PM,07:03 AM,Hooksett,43.09,-71.46
9.0,True,71,71,SSW 5 mph,29.28,2025-01-29T11:55:41-0500,1738169741,34,34,34,20,29,29,25,M Cloudy,Mostly Cloudy,06,28,2025-01-29 11:55:00,04:55 PM,07:02 AM,Hudson,42.76,-71.43
7.0,True,80,80,SW 5 mph,29.29,2025-01-29T11:52:13-0500,1738169533,30,30,30,16,25,25,24,Wintry Mix,Wintry Mix,00,7,2025-01-29 11:52:00,04:57 PM,07:05 AM,Jaffrey,42.81,-72.02
9.0,True,75,75,SW 3 mph,29.28,2025-01-29T11:56:16-0500,1738169776,32,32,32,17,32,32,25,Cloudy,Cloudy,07,26,2025-01-29 11:56:00,04:58 PM,07:06 AM,Keene city,42.95,-72.3
4.0,True,77,77,W 5 mph,29.3,2025-01-29T11:58:32-0500,1738169912,25,25,25,13,19,19,19,Light Snow,Light Snow,22,14,2025-01-29 11:58:00,04:53 PM,07:05 AM,Laconia city,43.57,-71.48
4.0,True,80,80,S 1 mph,29.21,2025-01-29T11:53:30-0500,1738169610,20,20,20,-1,20,20,15,Cloudy,Cloudy,07,26,2025-01-29 11:53:00,04:51 PM,07:07 AM,Lancaster,44.49,-71.57
8.0,True,86,86,S 7 mph,29.23,2025-01-29T11:51:31-0500,1738169491,27,27,27,13,20,20,24,Cloudy,Cloudy,07,26,2025-01-29 11:51:00,04:56 PM,07:08 AM,Lebanon city,43.64,-72.25
0.75,True,90,90,SSW 5 mph,29.26,2025-01-29T11:50:18-0500,1738169418,17,17,17,3,9,9,14,Light Snow,Light Snow,22,14,2025-01-29 11:50:00,04:53 PM,07:06 AM,Lincoln,44.06,-71.67
4.0,True,78,78,S 5 mph,29.21,2025-01-29T11:51:09-0500,1738169469,24,24,24,7,18,18,18,Cloudy,Cloudy,07,26,2025-01-29 11:51:00,04:53 PM,07:08 AM,Lisbon,44.21,-71.91
5.0,True,81,81,SSW 4 mph,29.2,2025-01-29T11:55:19-0500,1738169719,22,22,22,2,17,17,17,Cloudy,Cloudy,07,26,2025-01-29 11:55:00,04:53 PM,07:07 AM,Littleton,44.32,-71.76
9.0,True,70,70,WSW 4 mph,29.28,2025-01-29T11:53:04-0500,1738169584,31,31,32,20,28,28,23,M Cloudy,Mostly Cloudy,06,28,2025-01-29 11:53:00,04:55 PM,07:02 AM,Londonderry,42.85,-71.36
9.0,True,76,76,SSW 2 mph,29.26,2025-01-29T11:53:13-0500,1738169593,27,27,27,15,27,27,21,Cloudy,Cloudy,07,26,2025-01-29 11:53:00,04:54 PM,07:04 AM,Loudon,43.28,-71.46
9.0,True,74,74,WSW 2 mph,29.28,2025-01-29T11:52:42-0500,1738169562,30,30,30,19,30,30,23,Cloudy,Cloudy,07,26,2025-01-29 11:52:00,04:55 PM,07:03 AM,Manchester city,42.98,-71.44
1.0,True,72,72,WSW 4 mph,29.29,2025-01-29T11:55:28-0500,1738169728,32,32,32,17,28,28,24,Snow,Snow,22,16,2025-01-29 11:55:00,04:58 PM,07:06 AM,Marlborough,42.9,-72.21
6.0,True,75,75,W 3 mph,29.27,2025-01-29T11:58:21-0500,1738169901,23,23,23,11,23,23,17,Cloudy,Cloudy,07,26,2025-01-29 11:58:00,04:52 PM,07:04 AM,Melvin Village,43.69,-71.3
9.0,True,77,77,SSE 2 mph,29.27,2025-01-29T11:50:21-0500,1738169421,23,23,23,12,23,23,17,Cloudy,Cloudy,07,26,2025-01-29 11:50:00,04:53 PM,07:05 AM,Meredith,43.66,-71.5
10.0,True,63,63,SW 6 mph,29.28,2025-01-29T11:57:30-0500,1738169850,37,37,37,18,32,32,25,M Cloudy,Mostly Cloudy,06,28,2025-01-29 11:57:00,04:56 PM,07:03 AM,Milford,42.83,-71.66
10.0,True,83,83,WSW 5 mph,29.26,2025-01-29T11:51:00-0500,1738169460,26,26,26,13,20,20,21,Cloudy,Cloudy,07,26,2025-01-29 11:51:00,04:52 PM,07:02 AM,Milton,43.4,-70.99
10.0,True,81,81,WSW 5 mph,29.26,2025-01-29T11:50:49-0500,1738169449,25,25,25,12,19,19,20,Cloudy,Cloudy,07,26,2025-01-29 11:50:00,04:51 PM,07:02 AM,Milton Mills,43.5,-70.97
4.0,True,80,80,SSE 5 mph,29.22,2025-01-29T11:50:48-0500,1738169448,23,23,23,6,17,17,18,Cloudy,Cloudy,07,26,2025-01-29 11:50:00,04:54 PM,07:08 AM,Mountain Lakes,44.12,-71.96
9.0,True,68,68,SSW 5 mph,29.28,2025-01-29T11:55:26-0500,1738169726,35,35,35,20,30,30,25,M Cloudy,Mostly Cloudy,06,28,2025-01-29 11:55:00,04:55 PM,07:03 AM,Nashua city,42.75,-71.49
0.5,True,78,78,ESE 0 mph,29.26,2025-01-29T11:53:22-0500,1738169602,24,24,24,12,24,24,18,Snow,Snow,22,16,2025-01-29 11:53:00,04:54 PM,07:05 AM,New Hampton,43.61,-71.65
9.0,True,80,80,SW 4 mph,29.24,2025-01-29T11:57:49-0500,1738169869,27,27,27,11,22,22,22,Cloudy,Cloudy,07,26,2025-01-29 11:57:00,04:56 PM,07:06 AM,New London,43.41,-71.98
10.0,True,77,77,WSW 5 mph,29.27,2025-01-29T11:56:54-0500,1738169814,29,29,31,20,24,24,23,P Cloudy,Partly Cloudy,35,30,2025-01-29 11:56:00,04:52 PM,07:01 AM,Newfields,43.04,-70.94
3.0,True,79,79,WSW 5 mph,29.27,2025-01-29T11:49:57-0500,1738169397,28,28,30,19,23,23,22,Snow Shower,Snow Shower,22,14,2025-01-29 11:49:00,04:52 PM,07:01 AM,Newmarket,43.08,-70.94
9.0,True,78,78,SW 6 mph,29.25,2025-01-29T11:59:48-0500,1738169988,30,30,30,14,24,24,24,Cloudy,Cloudy,07,26,2025-01-29 11:59:00,04:56 PM,07:07 AM,Newport,43.37,-72.18
0.4,True,74,74,W 14 mph,29.26,2025-01-29T11:58:10-0500,1738169890,21,21,21,8,8,8,14,Snow,Snow,22,16,2025-01-29 11:58:00,04:51 PM,07:04 AM,North Conway,44.05,-71.12
8.0,True,79,79,SW 3 mph,29.26,2025-01-29T11:55:18-0500,1738169718,30,30,30,18,27,27,25,Cloudy,Cloudy,07,26,2025-01-29 11:55:00,04:58 PM,07:07 AM,North Walpole,43.15,-72.45
4.0,True,91,91,SSW 3 mph,29.25,2025-01-29T11:57:00-0500,1738169820,19,19,19,6,19,19,17,Cloudy,Cloudy,07,26,2025-01-29 11:57:00,04:53 PM,07:06 AM,North Woodstock,44.04,-71.69
9.0,True,68,68,SW 6 mph,29.28,2025-01-29T11:59:12-0500,1738169952,34,34,34,17,28,28,25,Cloudy,Cloudy,07,26,2025-01-29 11:59:00,04:57 PM,07:05 AM,Peterborough,42.88,-71.96
9.0,True,68,68,SW 2 mph,29.27,2025-01-29T11:50:51-0500,1738169451,33,33,33,18,33,33,23,Cloudy,Cloudy,07,26,2025-01-29 11:50:00,04:55 PM,07:03 AM,Pinardville,43.0,-71.52
9.0,True,76,76,WSW 3 mph,29.26,2025-01-29T12:00:00-0500,1738170000,29,29,29,13,25,25,22,M Cloudy,Mostly Cloudy,06,28,2025-01-29 12:00:00,04:53 PM,07:03 AM,Pittsfield,43.3,-71.33
10.0,True,84,84,SW 7 mph,29.23,2025-01-29T11:59:21-0500,1738169961,28,28,28,15,21,21,24,Cloudy,Cloudy,07,26,2025-01-29 11:59:00,04:57 PM,07:08 AM,Plainfield,43.53,-72.35
4.0,True,77,77,ENE 0 mph,29.25,2025-01-29T12:00:17-0500,1738170017,23,23,23,9,23,23,17,Cloudy,Cloudy,07,26,2025-01-29 12:00:00,04:54 PM,07:06 AM,Plymouth,43.74,-71.69
10.0,True,78,78,WSW 7 mph,29.27,2025-01-29T11:56:40-0500,1738169800,29,29,31,20,22,22,23,P Cloudy,Partly Cloudy,35,30,2025-01-29 11:56:00,04:52 PM,07:01 AM,Portsmouth city,43.06,-70.78
9.0,True,71,71,WSW 4 mph,29.27,2025-01-29T11:50:55-0500,1738169455,30,30,30,18,26,26,22,Cloudy,Cloudy,07,26,2025-01-29 11:50:00,04:53 PM,07:02 AM,Raymond,43.03,-71.17
10.0,True,73,73,WSW 2 mph,29.26,2025-01-29T11:53:16-0500,1738169596,29,29,29,15,29,29,22,P Cloudy,Partly Cloudy,35,30,2025-01-29 11:53:00,04:52 PM,07:02 AM,Rochester city,43.3,-70.98
10.0,True,81,81,WSW 2 mph,29.26,2025-01-29T11:59:35-0500,1738169975,25,25,25,11,25,25,20,M Cloudy,Mostly Cloudy,06,28,2025-01-29 11:59:00,04:52 PM,07:03 AM,Sanbornville,43.55,-71.03
3.0,True,74,74,SW 5 mph,29.28,2025-01-29T11:58:47-0500,1738169927,32,32,33,22,26,26,24,Snow Shower,Snow Shower,22,14,2025-01-29 11:58:00,04:52 PM,07:00 AM,Seabrook Beach,42.89,-70.82
10.0,True,78,78,WSW 5 mph,29.27,2025-01-29T11:50:51-0500,1738169451,29,29,29,16,24,24,23,Cloudy,Cloudy,07,26,2025-01-29 11:50:00,04:52 PM,07:01 AM,Somersworth city,43.25,-70.89
9.0,True,74,74,WSW 4 mph,29.27,2025-01-29T12:00:20-0500,1738170020,31,31,31,18,26,26,23,M Cloudy,Mostly Cloudy,06,28,2025-01-29 12:00:00,04:54 PM,07:03 AM,South Hooksett,43.03,-71.43
8.0,True,69,69,SW 2 mph,29.27,2025-01-29T11:53:42-0500,1738169622,25,25,25,11,25,25,16,Cloudy,Cloudy,07,26,2025-01-29 11:53:00,04:52 PM,07:04 AM,Suissevale,43.72,-71.36
10.0,True,72,72,WSW 3 mph,29.27,2025-01-29T11:50:22-0500,1738169422,29,29,29,17,29,29,21,M Cloudy,Mostly Cloudy,06,28,2025-01-29 11:50:00,04:54 PM,07:03 AM,Suncook,43.14,-71.45
10.0,True,81,81,S 1 mph,29.25,2025-01-29T11:55:57-0500,1738169757,26,26,26,13,26,26,21,M Cloudy,Mostly Cloudy,06,28,2025-01-29 11:55:00,04:54 PM,07:05 AM,Tilton Northfield,43.44,-71.59
10.0,True,70,70,WSW 5 mph,29.29,2025-01-29T11:50:42-0500,1738169442,32,32,32,16,26,26,23,Cloudy,Cloudy,07,26,2025-01-29 11:50:00,04:58 PM,07:05 AM,Troy,42.83,-72.18
10.0,True,81,81,WSW 5 mph,29.26,2025-01-29T11:50:42-0500,1738169442,25,25,25,12,19,19,20,Cloudy,Cloudy,07,26,2025-01-29 11:50:00,04:52 PM,07:03 AM,Union,43.49,-71.02
