visibility,valid,humidity,humidity_S,wind,barometricPressure,validTimeLocal,validTimeUtc,temperature_S,temperature,high,low,feelsLikeTemperature,feelsLikeTemperature_S,dewPoint,shortDescription,description,icon,iconCode,lastUpdated,sunsetTime,sunriseTime,city_name,latitude,longitude
10.0,True,91,91,E 6 mph,30.02,2025-07-10T11:56:21-0400,1752162981,65,65,76,64,65,65,62,Cloudy,Cloudy,07,26,2025-06-10 11:56:00,08:26 PM,05:14 AM,Alton,43.46,-71.22
8.0,True,91,91,E 4 mph,30.01,2025-07-10T11:54:47-0400,1752162887,67,67,77,66,67,67,65,Cloudy,Cloudy,07,26,2025-06-10 11:54:00,08:25 PM,05:17 AM,Amherst,42.86,-71.62
9.0,True,87,87,SE 5 mph,30.0,2025-07-10T12:00:36-0400,1752163236,68,68,79,66,68,68,64,Cloudy,Cloudy,07,26,2025-06-10 12:00:00,08:27 PM,05:18 AM,Antrim,43.04,-71.95
9.0,True,88,88,E 7 mph,30.01,2025-07-10T11:58:35-0400,1752163115,67,67,78,67,67,67,63,Cloudy,Cloudy,07,26,2025-06-10 11:58:00,08:28 PM,05:15 AM,Ashland,43.7,-71.63
1.7,True,94,94,WSW 9 mph,30.02,2025-07-10T11:54:40-0400,1752162880,66,66,74,66,66,66,65,Showers Near,Showers in the Vicinity,07,26,2025-06-10 11:54:00,08:28 PM,05:12 AM,Bartlett,44.07,-71.28
10.0,True,90,90,SE 6 mph,30.01,2025-07-10T11:54:12-0400,1752162852,66,66,78,65,66,66,63,Cloudy,Cloudy,07,26,2025-06-10 11:54:00,08:27 PM,05:15 AM,Belmont,43.44,-71.48
10.0,True,86,86,SE 5 mph,30.0,2025-07-10T11:55:20-0400,1752162920,68,68,80,66,68,68,64,Cloudy,Cloudy,07,26,2025-06-10 11:55:00,08:27 PM,05:18 AM,Bennington,43.0,-71.92
7.0,True,84,84,S 7 mph,29.99,2025-07-10T12:00:39-0400,1752163239,67,67,77,61,67,67,62,Rain,Rain,18,12,2025-06-10 12:00:00,08:29 PM,05:10 AM,Berlin city,44.49,-71.26
9.0,True,74,74,WSW 4 mph,29.97,2025-07-10T11:52:29-0400,1752162749,72,72,80,61,72,72,63,Showers Near,Showers in the Vicinity,07,26,2025-06-10 11:52:00,08:30 PM,05:13 AM,Bethlehem,44.28,-71.69
8.0,True,87,87,SE 7 mph,30.0,2025-07-10T11:54:46-0400,1752162886,68,68,79,65,68,68,64,Cloudy,Cloudy,07,26,2025-06-10 11:54:00,08:29 PM,05:17 AM,Blodgett Landing,43.38,-72.04
8.0,True,86,86,SE 6 mph,30.0,2025-07-10T11:59:35-0400,1752163175,69,69,79,67,69,69,65,Cloudy,Cloudy,07,26,2025-06-10 11:59:00,08:28 PM,05:17 AM,Bradford,43.27,-71.96
8.0,True,84,84,ESE 6 mph,30.0,2025-07-10T11:57:01-0400,1752163021,68,68,79,65,68,68,63,Cloudy,Cloudy,07,26,2025-06-10 11:57:00,08:28 PM,05:15 AM,Bristol,43.6,-71.75
9.0,True,83,83,SE 6 mph,30.0,2025-07-10T11:53:28-0400,1752162808,70,70,79,67,70,70,65,Cloudy,Cloudy,07,26,2025-06-10 11:53:00,08:29 PM,05:16 AM,Canaan,43.65,-72.02
10.0,True,95,95,E 6 mph,30.02,2025-07-10T11:59:53-0400,1752163193,64,64,77,64,64,64,63,Showers Near,Showers in the Vicinity,07,26,2025-06-10 11:59:00,08:26 PM,05:12 AM,Center Ossipee,43.75,-71.15
7.0,True,100,100,E 7 mph,30.01,2025-07-10T11:52:22-0400,1752162742,63,63,76,63,63,63,63,Cloudy,Cloudy,07,26,2025-06-10 11:52:00,08:28 PM,05:13 AM,Center Sandwich,43.81,-71.44
10.0,True,70,70,SSE 9 mph,29.98,2025-07-10T11:57:13-0400,1752163033,77,77,84,70,77,77,66,M Cloudy,Mostly Cloudy,06,28,2025-06-10 11:57:00,08:30 PM,05:19 AM,Charlestown,43.24,-72.42
10.0,True,74,74,SE 8 mph,29.98,2025-07-10T11:54:34-0400,1752162874,75,75,84,70,75,75,67,Cloudy,Cloudy,07,26,2025-06-10 11:54:00,08:30 PM,05:19 AM,Claremont city,43.38,-72.34
8.0,True,81,81,SSE 4 mph,29.97,2025-07-10T11:56:23-0400,1752162983,71,71,77,57,71,71,65,Showers Near,Showers in the Vicinity,07,26,2025-06-10 11:56:00,08:32 PM,05:10 AM,Colebrook,44.89,-71.49
10.0,True,88,88,ESE 6 mph,30.01,2025-07-10T11:55:33-0400,1752162933,67,67,78,65,67,67,64,Cloudy,Cloudy,07,26,2025-06-10 11:55:00,08:26 PM,05:16 AM,Concord city,43.23,-71.56
10.0,True,93,93,SE 5 mph,30.01,2025-07-10T11:51:01-0400,1752162661,67,67,78,66,67,67,64,Cloudy,Cloudy,07,26,2025-06-10 11:51:00,08:27 PM,05:17 AM,Contoocook,43.22,-71.71
