visibility,valid,humidity,humidity_S,wind,barometricPressure,validTimeLocal,validTimeUtc,temperature_S,temperature,high,low,feelsLikeTemperature,feelsLikeTemperature_S,dewPoint,shortDescription,description,icon,iconCode,lastUpdated,sunsetTime,sunriseTime,city_name,latitude,longitude
6.0,True,99,99,ENE 10 mph,29.35,2024-11-22T05:55:04-0500,1732272904,42,42,42,40,37,37,42,Rain,Rain,18,12,2024-10-22 05:55:00,04:14 PM,06:48 AM,Alton,43.46,-71.22
10.0,True,89,89,S 4 mph,29.32,2024-11-22T05:55:05-0500,1732272905,44,44,46,42,42,42,41,Cloudy,Cloudy,07,26,2024-10-22 05:55:00,04:17 PM,06:48 AM,Amherst,42.86,-71.62
8.0,True,96,96,SE 9 mph,29.29,2024-11-22T05:59:32-0500,1732273172,42,42,43,39,36,36,41,Light Rain,Light Rain,12,11,2024-10-22 05:59:00,04:18 PM,06:49 AM,Antrim,43.04,-71.95
7.0,True,94,94,NE 9 mph,29.36,2024-11-22T05:52:54-0500,1732272774,39,39,43,39,33,33,38,Light Rain,Light Rain,12,11,2024-10-22 05:52:00,04:15 PM,06:50 AM,Ashland,43.7,-71.63
4.0,True,100,100,NNE 29 mph,29.44,2024-11-22T05:52:17-0500,1732272737,39,39,43,39,28,28,39,Rain/Wind,Rain/Wind,18,12,2024-10-22 05:52:00,04:12 PM,06:50 AM,Bartlett,44.07,-71.28
7.0,True,97,97,E 11 mph,29.33,2024-11-22T05:57:49-0500,1732273069,43,43,43,41,37,37,42,Rain,Rain,18,12,2024-10-22 05:57:00,04:15 PM,06:49 AM,Belmont,43.44,-71.48
8.0,True,94,94,SE 7 mph,29.29,2024-11-22T05:54:18-0500,1732272858,42,42,43,39,38,38,40,Light Rain,Light Rain,12,11,2024-10-22 05:54:00,04:18 PM,06:49 AM,Bennington,43.0,-71.92
4.0,True,91,91,ENE 14 mph,29.46,2024-11-22T06:00:26-0500,1732273226,38,38,43,38,29,29,35,Rain,Rain,18,12,2024-10-22 06:00:00,04:11 PM,06:51 AM,Berlin city,44.49,-71.26
6.0,True,89,89,ENE 10 mph,29.41,2024-11-22T05:58:37-0500,1732273117,37,37,45,34,29,29,33,Light Rain,Light Rain,12,11,2024-10-22 05:58:00,04:13 PM,06:52 AM,Bethlehem,44.28,-71.69
7.0,True,95,95,E 10 mph,29.3,2024-11-22T06:00:27-0500,1732273227,39,39,40,38,32,32,38,Rain,Rain,18,12,2024-10-22 06:00:00,04:17 PM,06:51 AM,Blodgett Landing,43.38,-72.04
