visibility,valid,humidity,humidity_S,wind,barometricPressure,validTimeLocal,validTimeUtc,temperature_S,temperature,high,low,feelsLikeTemperature,feelsLikeTemperature_S,dewPoint,shortDescription,description,icon,iconCode,lastUpdated,sunsetTime,sunriseTime,city_name,latitude,longitude
1.6,True,57,57,S 4 mph,30.41,2024-12-24T00:00:12-0500,1735016412,21,21,21,1,15,15,8,Snow Shower,Snow Shower,22,14,2024-11-24 00:00:00,04:13 PM,07:15 AM,Alton,43.46,-71.22
1.4,True,51,51,S 5 mph,30.41,2024-12-23T23:59:38-0500,1735016378,23,23,25,1,17,17,8,Snow Shower,Snow Shower,22,14,2024-11-23 23:59:00,04:16 PM,07:15 AM,Amherst,42.86,-71.62
9.0,True,59,59,S 7 mph,30.39,2024-12-24T00:00:26-0500,1735016426,20,20,21,-3,12,12,8,Cloudy,Cloudy,07,26,2024-11-24 00:00:00,04:18 PM,07:17 AM,Antrim,43.04,-71.95
0.56,True,80,80,NNW 2 mph,30.41,2024-12-23T23:53:55-0500,1735016035,15,15,15,-2,15,15,10,Snow Shower,Snow Shower,22,14,2024-11-23 23:53:00,04:13 PM,07:17 AM,Ashland,43.7,-71.63
0.25,True,100,100,W 23 mph,30.38,2024-12-24T00:00:27-0500,1735016427,13,13,16,-1,-6,-6,13,Snow/Wind,Snow/Wind,22,16,2024-11-24 00:00:00,04:11 PM,07:18 AM,Bartlett,44.07,-71.28
1.2,True,60,60,S 5 mph,30.41,2024-12-23T23:55:38-0500,1735016138,20,20,20,-1,13,13,8,Snow Shower,Snow Shower,22,14,2024-11-23 23:55:00,04:14 PM,07:16 AM,Belmont,43.44,-71.48
1.8,True,56,56,SSW 6 mph,30.4,2024-12-23T23:51:01-0500,1735015861,20,20,21,-3,12,12,7,Snow Shower,Snow Shower,22,14,2024-11-23 23:51:00,04:17 PM,07:16 AM,Bennington,43.0,-71.92
0.25,True,89,89,SW 8 mph,30.35,2024-12-24T00:00:28-0500,1735016428,12,12,12,-11,1,1,10,Snow,Snow,22,16,2024-11-24 00:00:00,04:10 PM,07:19 AM,Berlin city,44.49,-71.26
0.5,True,96,96,WSW 5 mph,30.35,2024-12-23T23:51:03-0500,1735015863,10,10,10,-10,1,1,9,Snow Shower,Snow Shower,22,14,2024-11-23 23:51:00,04:12 PM,07:20 AM,Bethlehem,44.28,-71.69
5.0,True,62,62,SSW 4 mph,30.39,2024-12-23T23:54:44-0500,1735016084,18,18,18,-4,13,13,7,Cloudy,Cloudy,07,26,2024-11-23 23:54:00,04:16 PM,07:18 AM,Blodgett Landing,43.38,-72.04
3.0,True,58,58,SSW 4 mph,30.39,2024-12-23T23:52:21-0500,1735015941,21,21,21,-2,15,15,8,Snow Shower,Snow Shower,22,14,2024-11-23 23:52:00,04:16 PM,07:17 AM,Bradford,43.27,-71.96
0.75,True,73,73,NNW 1 mph,30.41,2024-12-23T23:51:11-0500,1735015871,16,16,17,-2,16,16,9,Snow Shower,Snow Shower,22,14,2024-11-23 23:51:00,04:14 PM,07:18 AM,Bristol,43.6,-71.75
1.5,True,65,65,SSE 4 mph,30.39,2024-12-23T23:55:54-0500,1735016154,18,18,18,-6,11,11,8,Snow Shower,Snow Shower,22,14,2024-11-23 23:55:00,04:15 PM,07:19 AM,Canaan,43.65,-72.02
1.0,True,65,65,SW 5 mph,30.4,2024-12-24T00:00:30-0500,1735016430,20,20,20,-1,13,13,10,Snow Shower,Snow Shower,22,14,2024-11-24 00:00:00,04:12 PM,07:16 AM,Center Ossipee,43.75,-71.15
0.42,True,78,78,W 10 mph,30.41,2024-12-23T23:52:10-0500,1735015930,16,16,16,-3,5,5,11,Snow,Snow,22,16,2024-11-23 23:52:00,04:12 PM,07:17 AM,Center Sandwich,43.81,-71.44
