datetime,location,incident_number,details,retrieval_date
09/04/2025 00:08,MERRIMACK ST / UNION ST,25067850,TRAFFIC STOP,2025-09-05
09/04/2025 16:21,975 CEDAR ST,25068105,PARKING COMPLAINT,2025-09-05
09/04/2025 16:19,620 Hayward St: @WBC ESTATES*,25068103,HANGUP CALL,2025-09-05
09/04/2025 16:16,755 ELM ST: @VETERAN'S PARK,25068101,HOMELESS ISSUES,2025-09-05
09/04/2025 16:16,27 Elm St,25068102,ABUSE,2025-09-05
09/04/2025 16:14,199 MANCHESTER ST: @FIT - FAMLIES IN TRANSITION,25068100,SPECIAL ATTENTION,2025-09-05
09/04/2025 16:12,889 HANOVER ST: @EAST SIDE PLAZA,25068099,TRAFFIC STOP,2025-09-05
09/04/2025 16:04,476 Union St: @SAIGON ASIAN MARKET,25068096,UNWANTED SUBJECT,2025-09-05
09/04/2025 16:03,201 Jack Lovering Dr: @MCLAUGHLIN MIDDLE SCHOOL,25068098,MISSING JUVENILE,2025-09-05
09/04/2025 16:02,1225 Bodwell Rd: @TALL PINES #1225,25068097,CIVIL STANDBY,2025-09-05
09/04/2025 15:59,CANDIA RD / RUTH AVE,25068095,TRAFFIC STOP,2025-09-05
09/04/2025 15:55,443 CHESTNUT ST: @VICTORY PARK,25068094,SPECIAL ATTENTION,2025-09-05
09/04/2025 15:53,428 S Willow St: @HERTZ CAR RENTAL,25068093,ACCIDENT,2025-09-05
09/04/2025 15:49,410 Hooksett Rd: @LIVINGSTON PARK,25068092,CHECK CONDITION OF SUBJECT,2025-09-05
09/04/2025 15:48,Bridge St / Walnut St,25068091,ACCIDENT WITH INJURY,2025-09-05
09/04/2025 15:41,777 S Willow St: @DOLLAR TREE S WILLOW ST (S WILLO,25068090,HOMELESS ISSUES,2025-09-05
09/04/2025 15:41,199 manchester st,25068089,HOMELESS ISSUES,2025-09-05
09/04/2025 15:39,166 PINE ST: @VALLEY CEMETERY,25068087,TRAFFIC STOP,2025-09-05
09/04/2025 15:37,667 Corning Rd: @CRYSTAL LAKE APTS #667,25068088,CHECK CONDITION OF SUBJECT,2025-09-05
09/04/2025 15:31,470 Pine St: @KREIVA ACADEMY (TOKENA CORP),25068086,CHECK AREA FOR PROBLEM,2025-09-05
09/04/2025 15:22,ISLAND POND RD / LAVENDER LN,25068084,ASSIST FIRE,2025-09-05
09/04/2025 16:20,380 Merrimack St,25068104,CHECK SECURITY OF BUILDING,2025-09-05
09/04/2025 16:24,Elm St / W Salmon St: @Amoskeag Bridge,25068108,BROADCAST MESSAGE,2025-09-05
09/04/2025 15:17,83 TRAHAN ST: @COMMUNITY CENTER,25068083,SPECIAL ATTENTION,2025-09-05
09/04/2025 16:24,124 Eastern Ave: @DEERHAVEN PRESERVE #124,25068106,FOUND CHILD UNDER 12 YOA,2025-09-05
09/04/2025 16:51,201 Jack Lovering Dr: @MCLAUGHLIN MIDDLE SCHOOL,25068128,MISSING JUVENILE,2025-09-05
09/04/2025 16:48,67 W Shore Ave,25068127,MISSING JUVENILE,2025-09-05
09/04/2025 16:46,COHAS AVE / GREENWOOD CT,25068123,TRAFFIC STOP,2025-09-05
09/04/2025 16:45,49 Bunker Hill St,25068126,MENTAL HEALTH ISSUE,2025-09-05
09/04/2025 16:44,MAPLE ST / AUBURN ST,25068121,TRAFFIC STOP,2025-09-05
09/04/2025 16:44,201 Jack Lovering Dr: @MCLAUGHLIN MIDDLE SCHOOL,25068124,MISSING JUVENILE,2025-09-05
09/04/2025 16:43,Union St / Orange St,25068120,CHECK AREA FOR PROBLEM,2025-09-05
09/04/2025 16:42,Union St / Central St,25068122,ACCIDENT HIT AND RUN,2025-09-05
09/04/2025 16:39,943 Dunbarton Rd: @NH JOB CORPS,25068119,MISSING PERSON CHECK,2025-09-05
09/04/2025 16:39,Wilson St / Lake Ave,25068118,MISSING JUVENILE,2025-09-05
09/04/2025 16:38,476 UNION ST: @SAIGON ASIAN MARKET,25068117,CHECK SUBJECT,2025-09-05
09/04/2025 16:34,1022 S Willow St: @DUNKIN DONUTS S WILLOW/WESTON,25068116,ACCIDENT,2025-09-05
09/04/2025 16:32,COHAS AVE / OLD COHAS AVE,25068114,SPECIAL ATTENTION,2025-09-05
09/04/2025 16:32,200 HANOVER ST: @HUGH GALLEN HIGH RISE,25068113,SPECIAL ATTENTION,2025-09-05
09/04/2025 16:30,30 ROSECLIFF LN,25068110,ADDED INFO TO PREVIOUS CASE,2025-09-05
09/04/2025 16:29,166 PINE ST: @VALLEY CEMETERY,25068111,HOMELESS ISSUES,2025-09-05
09/04/2025 16:26,777 S Willow St: @MICHAELS ARTS & CRAFTS (S WILLOW,25068109,TRESPASSING,2025-09-05
