datetime,location,incident_number,details,retrieval_date
09/03/2025 00:07,405 Valley St: @MPD,25067508,ANIMAL BITES,2025-09-04
09/03/2025 16:28,725 GOLD ST: @WALMART,25067737,THEFT,2025-09-04
09/03/2025 16:26,S TAYLOR ST / CONSTANT ST,25067734,SPECIAL ATTENTION,2025-09-04
09/03/2025 16:24,707 Huse Rd: @CENTERVIEW PLAZA,25067736,TRESPASSING,2025-09-04
09/03/2025 16:24,425 LAKE AVE: @LAKE AVE FOOD MART,25067733,BUSINESS CHECK,2025-09-04
09/03/2025 16:23,1225 Bodwell Rd: @TALL PINES #1225,25067739,VIOLATION OF BAIL,2025-09-04
09/03/2025 16:17,VALLEY ST / WILSON ST,25067732,TRAFFIC STOP,2025-09-04
09/03/2025 16:15,WELLINGTON RD / LINDA LN,25067731,TRAFFIC STOP,2025-09-04
09/03/2025 16:14,443 CHESTNUT ST: @VICTORY PARK,25067730,HOMELESS ISSUES,2025-09-04
09/03/2025 16:10,1 Elliot Way: @ELLIOT HOSPITAL,25067729,SEXUAL ASSAULT,2025-09-04
09/03/2025 16:01,WELLINGTON RD / CURRIER DR,25067728,TRAFFIC STOP,2025-09-04
09/03/2025 15:58,SPRUCE ST / PINE ST,25067727,CHECK SUBJECT,2025-09-04
09/03/2025 15:54,350 Maple St,25067726,ARGUMENT,2025-09-04
09/03/2025 15:48,462 Coolidge Ave,25067724,CIVIL ISSUE,2025-09-04
09/03/2025 15:44,199 manchester st,25067723,HOMELESS ISSUES,2025-09-04
09/03/2025 15:43,Merrimack St / Elm St,25067725,STOLEN MOTOR VEHICLE,2025-09-04
09/03/2025 15:41,688 Harvard St,25067722,HARRASSMENT,2025-09-04
09/03/2025 15:41,S WILLOW ST / S BEECH ST,25067721,TRAFFIC STOP,2025-09-04
09/03/2025 15:32,110 Spruce St,25067720,HOMELESS ISSUES,2025-09-04
09/03/2025 16:27,WELLINGTON RD / RASPBERRY LN,25067735,TRAFFIC STOP,2025-09-04
09/03/2025 16:34,Union St / Manchester St,25067738,CHECK AREA FOR PROBLEM,2025-09-04
09/03/2025 17:18,259 CHESTNUT ST: @OMALLEY HI RISE,25067760,SPECIAL ATTENTION,2025-09-04
09/03/2025 16:34,175 Chestnut St: @KALIVAS HI RISE,25067742,TRESPASSING,2025-09-04
09/03/2025 17:06,525 Hooksett Rd: @TACO BELL,25067758,ALARM HOLDUP,2025-09-04
09/03/2025 17:06,2 Wall St: @OFFICE BLDG,25067757,CRIMINAL MISCHIEF,2025-09-04
09/03/2025 17:02,2301 Brown Ave: @SUPER 8 MOTEL,25067756,THEFT,2025-09-04
09/03/2025 16:58,73 Massabesic St: @Massabesic Sober Living Home,25067755,HARRASSMENT,2025-09-04
