datetime,location,incident_number,details,retrieval_date
09/08/2025 00:02,1525 S WILLOW ST: @HOBBY LOBBY,25069132,SPECIAL ATTENTION,2025-09-09
09/08/2025 16:21,Sewall St / S Beech St,25069342,CHECK CONDITION OF SUBJECT,2025-09-09
09/08/2025 16:56,LOWELL ST / BEECH ST,25069359,TRAFFIC STOP,2025-09-09
09/08/2025 16:53,650 Second St: @SHELL SECOND ST,25069358,CHECK AREA FOR PROBLEM,2025-09-09
09/08/2025 16:50,651 Harvard St,25069357,MISSING JUVENILE,2025-09-09
09/08/2025 16:48,S Beech St / S Willow St,25069356,DISABLED MOTOR VEHICLE,2025-09-09
09/08/2025 16:48,DUBUQUE ST / AMORY ST,25069355,CHECK SUBJECT,2025-09-09
09/08/2025 16:46,ASH ST / LOWELL ST,25069354,TRAFFIC STOP,2025-09-09
09/08/2025 16:44,ELM ST / QUEEN CITY AVE,25069352,TRAFFIC STOP,2025-09-09
09/08/2025 16:44,459 Hall St: @HARRIMAN PARK,25069353,ASSAULT,2025-09-09
09/08/2025 16:43,166 PINE ST: @VALLEY CEMETERY,25069351,SPECIAL ATTENTION,2025-09-09
09/08/2025 16:42,214 CHESTNUT ST: @KALIVAS PARK,25069349,SPECIAL ATTENTION,2025-09-09
09/08/2025 16:41,660 Harvey Rd: @SENTRY MANAGEMENT (CERTIFIED MAINT,25069350,ALARM BURGLARY,2025-09-09
09/08/2025 16:40,CALEF RD / RANDALL ST,25069347,TRAFFIC STOP,2025-09-09
09/08/2025 16:40,645 Somerville St,25069348,,2025-09-09
09/08/2025 16:36,25069346,,,2025-09-09
09/08/2025 16:27,17 S ELM ST,25069344,TRAFFIC STOP,2025-09-09
09/08/2025 16:26,1500 S Willow St: @Mall of New Hampshire,25069345,THEFT,2025-09-09
09/08/2025 16:24,ELM ST / GAS ST,25069343,TRAFFIC STOP,2025-09-09
09/08/2025 16:58,405 VALLEY ST: @MPD,25069360,CHECK SUBJECT,2025-09-09
09/08/2025 16:59,QUEEN CITY AVE / SUNDIAL AVE,25069361,TRAFFIC STOP,2025-09-09
09/08/2025 17:02,460 Elm St: @MARKET BASKET,25069362,LOST PROPERTY,2025-09-09
09/08/2025 17:25,443 CHESTNUT ST: @VICTORY PARK,25069371,CHECK SUBJECT,2025-09-09
09/08/2025 17:46,CALEF RD / ELMWOOD AVE,25069379,TRAFFIC STOP,2025-09-09
09/08/2025 17:43,ELM ST / MANCHESTER ST,25069378,CHECK SUBJECT,2025-09-09
09/08/2025 17:38,1505 Elm St: @MASONIC TEMPLE,25069377,DISORDERLY CONDUCT IN PROGRESS,2025-09-09
09/08/2025 17:35,2287 BROWN AVE: @MCDONALDS 2287 Brown Ave,25069375,TRAFFIC STOP,2025-09-09
09/08/2025 17:34,405 Valley St: @MPD,25069376,STALKING ORDER,2025-09-09
09/08/2025 17:28,91 West St,25069374,BURGLARY,2025-09-09
09/08/2025 17:27,UNION ST / HANOVER ST,25069373,TRAFFIC STOP,2025-09-09
09/08/2025 17:24,BRIDGE ST / MALVERN ST,25069372,ACCIDENT WITH INJURY,2025-09-09
09/08/2025 17:05,Wellington Rd / Londonderry Tpk,25069363,LIGHTS OUT,2025-09-09
09/08/2025 17:19,166 Kelley St,25069370,CHECK AREA FOR PROBLEM,2025-09-09
09/08/2025 17:14,210 EDDY RD: @MOBIL MART,25069368,BUSINESS CHECK,2025-09-09
09/08/2025 17:14,275 Jewett St: @(OLD HALLSVILLE SCHOOL),25069369,ALARM BURGLARY,2025-09-09
09/08/2025 17:12,LINCOLN ST / LAKE AVE,25069367,TRAFFIC STOP,2025-09-09
