datetime,location,incident_number,details,retrieval_date
09/05/2025 00:01,292 S MAIN ST,25068226,ADDED INFO TO PREVIOUS CASE,2025-09-06
09/05/2025 13:34,HUSE RD / WESTON RD,25068408,TRAFFIC STOP,2025-09-06
09/05/2025 17:06,921 S WILLOW ST: @AUTOZONE,25068478,TRAFFIC STOP,2025-09-06
09/05/2025 17:01,CVS MAMMOTH RD,25068477,TRAFFIC STOP,2025-09-06
09/05/2025 17:00,156 HANOVER ST: @ZJBV PROPERTIES LLC,25068476,CHECK SUBJECT,2025-09-06
09/05/2025 16:53,257 ELM ST: @TRIANGLE CREDIT UNION ELM ST,25068475,TRAFFIC STOP,2025-09-06
09/05/2025 16:51,E INDUSTRIAL PARK DR / HOLT AVE,25068473,TRAFFIC STOP,2025-09-06
09/05/2025 16:45,199 MANCHESTER ST: @FIT - FAMLIES IN TRANSITION,25068471,SPECIAL ATTENTION,2025-09-06
09/05/2025 16:39,19 PENNACOOK ST,25068470,CHECK CONDITION OF SUBJECT,2025-09-06
09/05/2025 16:37,448 Howe St,25068468,CHECK AREA FOR PROBLEM,2025-09-06
09/05/2025 16:36,ISLAND POND RD/OLD COHAS AVE,25068466,TRAFFIC STOP,2025-09-06
09/05/2025 16:33,146 PEARL ST,25068465,ADDED INFO TO PREVIOUS CASE,2025-09-06
09/05/2025 16:32,210 EDDY RD: @MOBIL MART,25068464,BUSINESS CHECK,2025-09-06
09/05/2025 16:27,525 Blevens Dr,25068469,HARRASSMENT,2025-09-06
09/05/2025 16:22,242 Prospect St,25068463,FOUND CHILD UNDER 12 YOA,2025-09-06
09/05/2025 16:20,Bell St / Union St,25068462,CHECK CONDITION OF SUBJECT,2025-09-06
09/05/2025 16:17,755 ELM ST: @VETERAN'S PARK,25068461,SPECIAL ATTENTION,2025-09-06
09/05/2025 16:15,55 AMORY ST: @PARISEAU HIGH RISE,25068460,SPECIAL ATTENTION,2025-09-06
09/05/2025 16:14,E INDUSTRIAL PARK DR / ISLAND POND RD,25068459,TRAFFIC STOP,2025-09-06
09/05/2025 16:08,621 UNION ST: @UNION STREET MARKET,25068455,ADDED INFO TO PREVIOUS CASE,2025-09-06
09/05/2025 16:08,E INDUSTRIAL PARK DR / ISLAND POND RD,25068454,TRAFFIC STOP,2025-09-06
09/05/2025 17:06,FRONT ST / GOFFSTOWN RD,25068479,ACCIDENT,2025-09-06
09/05/2025 17:10,734 Hanover St,25068483,MISSING KID UNDER 12 YOA,2025-09-06
09/05/2025 17:10,445 Willow St: @VALLEY STREET JAIL,25068481,WAGON TRANSPORT,2025-09-06
09/05/2025 17:39,151 TARBELL ST,25068492,SPECIAL ATTENTION,2025-09-06
09/05/2025 17:59,S LINCOLN ST / OAKDALE AVE,25068501,TRAFFIC STOP,2025-09-06
09/05/2025 17:55,517 Smyth Rd,25068499,ACCIDENT,2025-09-06
09/05/2025 17:51,ELM ST / HAYWARD ST,25068498,TRAFFIC STOP,2025-09-06
09/05/2025 17:49,303 Beech St: @JFK COLISEUM,25068497,SUSPICIOUS ACTIVITY,2025-09-06
09/05/2025 17:47,725 Gold St: @WALMART,25068495,BROADCAST MESSAGE,2025-09-06
09/05/2025 17:44,8 Rimmon St,25068496,CIVIL STANDBY,2025-09-06
09/05/2025 17:43,61 Lowell St: @RED ARROW DINER,25068494,HANGUP CALL,2025-09-06
09/05/2025 17:41,51 Goffstown Rd: @ALLEGIANT CARE,25068493,ALARM BURGLARY,2025-09-06
09/05/2025 17:33,29 Mclane Ln,25068491,UNWANTED SUBJECT,2025-09-06
09/05/2025 17:10,87 Ahern St,25068482,STALKING ORDER,2025-09-06
09/05/2025 17:30,77 Prospect St,25068490,ADDED INFO TO PREVIOUS CASE,2025-09-06
09/05/2025 17:28,725 Gold St: @WALMART,25068489,CHECK CONDITION OF SUBJECT,2025-09-06
09/05/2025 17:26,403 SECOND ST: @FAMILY DOLLAR 403 Second St,25068488,TRAFFIC STOP,2025-09-06
09/05/2025 17:25,201 HANOVER ST: @201 Hanover St LLC,25068487,CHECK SUBJECT,2025-09-06
09/05/2025 17:23,Cypress St / Massabesic St,25068486,ACCIDENT WITH INJURY,2025-09-06
09/05/2025 17:22,Chestnut St / Prospect St,25068485,WEAPON POSSESSION AND CARRYING,2025-09-06
09/05/2025 17:16,140 WALKER ST,25068484,TRAFFIC STOP,2025-09-06
09/05/2025 17:10,200 HANOVER ST: @HUGH GALLEN HIGH RISE,25068480,SPECIAL ATTENTION,2025-09-06
09/05/2025 16:07,108 Riddle St,25068457,ABANDON VEHICLE,2025-09-06
09/05/2025 16:06,590 KIMBALL ST: @Kelley Falls Housing Bldg #2),25068452,SPECIAL ATTENTION,2025-09-06
09/05/2025 16:05,LONDONDERRY LN / PINE ST,25068453,HOMELESS ISSUES,2025-09-06
09/05/2025 13:59,PINARD ST / AGNES ST,25068419,TRAFFIC STOP,2025-09-06
09/05/2025 14:34,39 Arlington St,25068428,NOISE COMPLAINT,2025-09-06
09/05/2025 14:28,21 Front St: @HAMPTON INN,25068426,HANGUP CALL,2025-09-06
09/05/2025 14:18,FRONT ST / GREENVIEW DR,25068424,TRAFFIC STOP,2025-09-06
09/05/2025 14:18,AUBURN ST / UNION ST,25068425,MEDICAL PROBLEM,2025-09-06
09/05/2025 14:09,76 Main St: @CITY LIBRARY WEST,25068421,UNWANTED SUBJECT,2025-09-06
09/05/2025 14:09,300 Bedford St: @LOFTS AT MILL NUMBER ONE,25068423,MISSING PERSON,2025-09-06
09/05/2025 14:08,136 Lowell St,25068422,CHECK CONDITION OF SUBJECT,2025-09-06
09/05/2025 14:07,17 Tougas Ave,25068420,PARKING COMPLAINT,2025-09-06
09/05/2025 13:57,92 Londonderry Tpke,25068418,BROADCAST MESSAGE,2025-09-06
09/05/2025 14:35,93 S Maple St: @DAW KUN THAI,25068429,CRIMINAL MISCHIEF,2025-09-06
09/05/2025 13:56,501 UNION ST: @BRONSTEIN PARK,25068416,SPECIAL ATTENTION,2025-09-06
09/05/2025 13:55,1035 S MAMMOTH RD,25068417,CHECK AREA FOR PROBLEM,2025-09-06
09/05/2025 13:54,PINARD ST / EDMOND ST,25068415,TRAFFIC STOP,2025-09-06
09/05/2025 13:50,199 MANCHESTER ST: @FIT - FAMLIES IN TRANSITION,25068414,HOMELESS ISSUES,2025-09-06
09/05/2025 13:43,BOYTON ST/S MAIN ST,25068412,TRAFFIC STOP,2025-09-06
09/05/2025 13:42,1035 S Mammoth Rd,25068413,,2025-09-06
09/05/2025 13:39,BRIDGE ST / MAPLE ST,25068411,TRAFFIC STOP,2025-09-06
09/05/2025 13:36,300 S JEWETT ST: @JEWETT ST SCHOOL-MODULAR TRAILER,25068410,CHECK SUBJECT,2025-09-06
09/05/2025 14:35,370 Dubuque St,25068430,ASSIST OTHER AGENCY,2025-09-06
09/05/2025 14:39,0 Airport Rd,25068431,BROADCAST MESSAGE,2025-09-06
09/05/2025 16:04,Clarke St / Union St,25068456,MISSING JUVENILE,2025-09-06
09/05/2025 15:36,55 S MAIN ST: @BURNS HI RISE,25068442,SPECIAL ATTENTION,2025-09-06
09/05/2025 16:03,E INDUSTRIAL PARK DR / PEPSI RD,25068451,TRAFFIC STOP,2025-09-06
09/05/2025 15:54,74 Bosse Ave,25068450,CHECK VEHICLE,2025-09-06
09/05/2025 15:53,CANDIA RD / BRIDGE ST,25068449,TRAFFIC STOP,2025-09-06
09/05/2025 15:50,435 AMORY ST: @BROWN SCHOOL APTS,25068448,SPECIAL ATTENTION,2025-09-06
09/05/2025 15:49,214 CHESTNUT ST: @KALIVAS PARK,25068447,SPECIAL ATTENTION,2025-09-06
09/05/2025 15:49,17 Tougas Ave,25068446,PARKING COMPLAINT,2025-09-06
09/05/2025 15:45,Sagamore St / Chestnut St,25068445,ACCIDENT,2025-09-06
09/05/2025 15:44,166 PINE ST: @VALLEY CEMETERY,25068444,HOMELESS ISSUES,2025-09-06
09/05/2025 15:34,YDC,25068441,SPECIAL ATTENTION,2025-09-06
09/05/2025 14:51,39 BEECH ST: @Beech St Shelter,25068432,SPECIAL ATTENTION,2025-09-06
09/05/2025 15:32,CRESTVIEW RD / UNION ST,25068440,TRAFFIC STOP,2025-09-06
09/05/2025 15:25,460 Elm St: @MARKET BASKET,25068439,ACCIDENT HIT AND RUN,2025-09-06
09/05/2025 15:18,65 Bath St,25068438,PARKING COMPLAINT,2025-09-06
09/05/2025 15:15,TZINAS DR/RIVER RD,25068437,TRAFFIC STOP,2025-09-06
09/05/2025 15:05,Brown Ave / Bow St,25068436,ACCIDENT,2025-09-06
09/05/2025 14:58,130 S JEWETT ST: @JEWETT STREET SCHOOL,25068435,SPECIAL ATTENTION,2025-09-06
09/05/2025 14:56,YDC RIVER RD,25068434,TRAFFIC STOP,2025-09-06
09/05/2025 14:54,77 Prospect St,25068433,ASSIST DCYF,2025-09-06
09/05/2025 18:02,707 HUSE RD: @CHUNKY'S CINEMA,25068502,SPECIAL ATTENTION,2025-09-06
09/05/2025 18:02,445 Willow St: @VALLEY STREET JAIL,25068503,WAGON TRANSPORT,2025-09-06
09/05/2025 18:02,70 Mechanic St: @70 MECHANIC ST,25068506,ACCIDENT,2025-09-06
09/05/2025 21:13,1051 S Willow St: @GUITAR CENTER (MANCHESTER RUN),25068562,CHECK AREA FOR PROBLEM,2025-09-06
09/05/2025 21:42,293S MM 9.8,25068572,TRAFFIC STOP,2025-09-06
09/05/2025 21:39,1685 S WILLOW ST: @99 RESTAURANT,25068571,TRAFFIC STOP,2025-09-06
09/05/2025 21:36,393 Brunelle Ave,25068570,MENTAL HEALTH ISSUE,2025-09-06
09/05/2025 21:35,56 Notre Dame Ave,25068569,PARKING COMPLAINT,2025-09-06
09/05/2025 21:31,293N MM 8.8,25068568,TRAFFIC STOP,2025-09-06
09/05/2025 21:25,655 S WILLOW ST: @GOLDEN CORRAL,25068566,TRAFFIC STOP,2025-09-06
09/05/2025 21:19,1 ELLIOT WAY: @ELLIOT HOSPITAL,25068564,CHECK SUBJECT,2025-09-06
09/05/2025 21:18,Ferry St / Third St,25068565,PARKING COMPLAINT,2025-09-06
09/05/2025 21:13,9 Notre Dame Ave: @WEST HIGH SCHOOL,25068563,CHECK AREA FOR PROBLEM,2025-09-06
09/05/2025 22:01,755 ELM ST: @VETERAN'S PARK,25068574,SPECIAL ATTENTION,2025-09-06
09/05/2025 21:12,293 S MILE 8.6,25068561,TRAFFIC STOP,2025-09-06
09/05/2025 21:11,1071 S WILLOW ST: @DAVES HOT CHICKEN,25068560,TRAFFIC STOP,2025-09-06
09/05/2025 21:06,194 Spruce St: @FAMILIES IN TRANSITION #194,25068559,UNRULY JUVENILE,2025-09-06
09/05/2025 20:56,CONANT ST / MAIN ST,25068558,TRAFFIC STOP,2025-09-06
09/05/2025 20:55,1045 S Willow St: @TACO BELL S WILLOW,25068557,BROADCAST MESSAGE,2025-09-06
09/05/2025 20:51,MCGREGOR ST / W BRIDGE ST: @MCGREGOR SQUARE,25068556,TRAFFIC STOP,2025-09-06
09/05/2025 20:43,680 Bodwell Rd: @CRYSTAL LAKE,25068555,CHECK AREA FOR PROBLEM,2025-09-06
09/05/2025 20:41,1 Crusader Way: @MEMORIAL HIGH SCHOOL,25068554,CHECK AREA FOR PROBLEM,2025-09-06
09/05/2025 21:51,907 Hanover St: @MCDONALDS 907 Hanover St,25068573,DISORDERLY CONDUCT IN PROGRESS,2025-09-06
09/05/2025 22:05,UNION ST / AMHERST ST,25068575,TRAFFIC STOP,2025-09-06
09/05/2025 20:34,HECKER ST / CARTIER ST,25068552,TRAFFIC STOP,2025-09-06
09/05/2025 22:37,51 Windsong Ave,25068586,MUSIC COMPLAINT,2025-09-06
09/05/2025 23:25,JOLIETTE ST EAST BACK / BREMER ST,25068595,SUSPICIOUS ACTIVITY,2025-09-06
09/05/2025 23:04,444 Chestnut St: @HILL APARTMENTS,25068593,CHECK AREA FOR PROBLEM,2025-09-06
09/05/2025 23:00,Elm St / Granite St,25068592,FOUND PROPERTY,2025-09-06
09/05/2025 22:46,1525 S Willow St: @SOUTH WILLOW PLAZA,25068591,CHECK AREA FOR PROBLEM,2025-09-06
09/05/2025 22:44,HUSE RD / WESTON RD,25068589,TRAFFIC STOP,2025-09-06
09/05/2025 22:41,HUSE RD / WESTON RD,25068587,TRAFFIC STOP,2025-09-06
09/05/2025 22:40,Beech St / Green St,25068588,CHECK AREA FOR PROBLEM,2025-09-06
09/05/2025 22:38,99 Eddy Rd: @PLANET FITNESS EDDY RD,25068590,MISSING PERSON,2025-09-06
09/05/2025 22:32,HUSE RD / WESTON RD,25068584,TRAFFIC STOP,2025-09-06
09/05/2025 22:05,116 March Ave: @TJ MAXX,25068577,ACCIDENT,2025-09-06
09/05/2025 22:31,BRIDGE ST / PINE ST,25068583,TRAFFIC STOP,2025-09-06
09/05/2025 22:28,567 Union St: @EXECUTIVE MANOR APARTMENTS,25068585,HOMELESS ISSUES,2025-09-06
