datetime,location,incident_number,details,retrieval_date
05/12/2025 00:06,535 BEECH ST: @CENTRAL HS JAMES BLDG (CENTRAL HIGH,25033934,ALARM BURGLARY,2025-05-13
05/12/2025 16:43,116 Beech Hill Dr,25034121,STALKING,2025-05-13
05/12/2025 17:10,148 Massabesic St,25034125,PARKING COMPLAINT,2025-05-13
05/12/2025 17:07,Pine St / Concord St,25034124,CHECK SUBJECT,2025-05-13
05/12/2025 16:58,62 Maple St: @MILL METALS SUPPLY CO,25034123,HOMELESS ISSUES,2025-05-13
05/12/2025 16:49,S Main St / Winter St,25034122,DISABLED MOTOR VEHICLE,2025-05-13
05/12/2025 16:48,537 UNION ST: @CONNOR-HEALY FUNERAL HOME,25034120,ADMINISTRATIVE MISC,2025-05-13
05/12/2025 16:45,Amory St / Dubuque St,25034119,TRAFFIC STOP,2025-05-13
05/12/2025 16:37,411 Beech St: @MPAL,25034118,CHECK SUBJECT,2025-05-13
05/12/2025 16:00,1500 S Willow St: @Macy's (Mall of New Hampshire),25034109,ACCIDENT,2025-05-13
05/12/2025 16:35,210 EDDY RD: @MOBIL MART,25034116,BUSINESS CHECK,2025-05-13
05/12/2025 16:26,210 EDDY RD: @MOBIL MART,25034115,BUSINESS CHECK,2025-05-13
05/12/2025 16:20,405 Valley St: @MPD,25034114,WARRANT,2025-05-13
05/12/2025 16:19,402 Rimmon St,25034112,CHECK SUBJECT,2025-05-13
05/12/2025 16:19,738 Hooksett Rd: @CONVENIENT MD,25034113,BROADCAST MESSAGE,2025-05-13
05/12/2025 16:08,147 Boutwell St,25034111,NOTIFY PARTY,2025-05-13
05/12/2025 17:11,Second St / Blaine St,25034126,TRAFFIC STOP,2025-05-13
05/12/2025 17:12,445 Willow St: @VALLEY STREET JAIL,25034127,INVOLUNTARY EMERG. ADMISSION,2025-05-13
05/12/2025 17:14,509 Union St,25034128,CHECK SUBJECT,2025-05-13
05/12/2025 17:18,670 N Commercial St,25034129,CHECK CONDITION OF SUBJECT,2025-05-13
05/12/2025 17:18,9 Notre Dame Ave: @WEST HIGH SCHOOL,25034131,ACCIDENT,2025-05-13
05/12/2025 17:18,7 Perimeter Rd: @IMAGE 4 CONCEPTS (CENTER BLDG),25034130,ALARM BURGLARY,2025-05-13
05/12/2025 17:25,460 Elm St: @MARKET BASKET,25034132,CHECK AREA FOR PROBLEM,2025-05-13
05/12/2025 17:27,Belmont St / Massabesic St,25034133,CHECK VEHICLE,2025-05-13
05/12/2025 17:30,447 Cartier St,25034141,CHECK CONDITION OF SUBJECT,2025-05-13
05/12/2025 17:31,133 English Village Rd,25034134,SPECIAL ATTENTION,2025-05-13
05/12/2025 17:32,Cilley Rd / Cypress St,25034135,BROADCAST MESSAGE,2025-05-13
05/12/2025 17:34,186 Dunbarton Rd,25034137,HARRASSMENT,2025-05-13
05/12/2025 17:37,405 Valley St: @MPD,25034136,ADMINISTRATIVE MISC,2025-05-13
05/12/2025 17:39,191 Hackett Hill Rd: @HACKETT HILL HEALTH CARE,25034138,HANGUP CALL,2025-05-13
05/12/2025 17:40,46 Badger Way: @8511,25034139,UNAUTHORIZED USE OF MV,2025-05-13
05/12/2025 17:45,384 Kelley St,25034140,CHECK CONDITION OF SUBJECT,2025-05-13
05/12/2025 17:55,UNION ST / AUBURN ST,25034142,TRAFFIC STOP,2025-05-13
05/12/2025 16:01,557 Maple St: @7-ELEVEN,25034110,ACCIDENT,2025-05-13
05/12/2025 15:58,MAPLE ST / BRIDGE ST,25034108,ACCIDENT,2025-05-13
05/12/2025 18:01,UNION ST / BELL ST,25034144,TRAFFIC STOP,2025-05-13
05/12/2025 13:48,83 TRAHAN ST: @ELMWOOD GARDEN COMMUNITY,25034083,SPECIAL ATTENTION,2025-05-13
05/12/2025 14:23,S Willow St / 293 N 101 W On Ramp From S Willow St,25034089,CHECK AREA FOR PROBLEM,2025-05-13
05/12/2025 14:19,39 Beech St: @Beech St Shelter,25034088,HOTSPOT PATROL,2025-05-13
05/12/2025 14:04,Union St / Amherst St,25034087,CHECK SUBJECT,2025-05-13
05/12/2025 14:03,480 Amory St,25034086,DEATH,2025-05-13
05/12/2025 14:02,30 S ELM ST: @BISHOP ONEIL YOUTH CENTER,25034085,SPECIAL ATTENTION,2025-05-13
05/12/2025 13:56,S Main St / Blaine St,25034084,CHECK AREA FOR PROBLEM,2025-05-13
05/12/2025 13:39,913 Elm St: @PICKERING BUILDING,25034082,UNWANTED SUBJECT,2025-05-13
