datetime,location,incident_number,details,retrieval_date
05/26/2025 00:16,1022 S WILLOW ST: @DUNKIN DONUTS S WILLOW/WESTON,25037866,BUSINESS CHECK,2025-05-27
05/26/2025 17:18,Lake Ave / Chestnut St,25038041,TRAFFIC STOP,2025-05-27
05/26/2025 16:20,508 Union St: @FIRST CONGREGATIONAL CHURCH,25038026,CHECK SUBJECT,2025-05-27
05/26/2025 16:28,315 S Beech St,25038028,ALARM BURGLARY,2025-05-27
05/26/2025 16:33,35 Beech St,25038029,CHECK CONDITION OF SUBJECT,2025-05-27
05/26/2025 16:36,392 Spruce St,25038031,UNWANTED SUBJECT,2025-05-27
05/26/2025 16:38,Belmont St / Massabesic St,25038033,MUSIC COMPLAINT,2025-05-27
05/26/2025 16:38,210 EDDY RD: @MOBIL MART,25038032,BUSINESS CHECK,2025-05-27
05/26/2025 16:43,22 CONCORD ST: @FIREFLY AMERICAN BISTRO,25038034,SPECIAL ATTENTION,2025-05-27
05/26/2025 16:50,405 VALLEY ST: @MPD,25038035,ADDED INFO TO PREVIOUS CASE,2025-05-27
05/26/2025 16:53,Laurel St South Back / Maple St,25038036,TRAFFIC STOP,2025-05-27
05/26/2025 17:04,AMHERST ST / CHESTNUT ST,25038037,TRAFFIC STOP,2025-05-27
05/26/2025 17:11,492 Lincoln St: @ENRIGHT PARK,25038038,SPECIAL ATTENTION,2025-05-27
05/26/2025 17:15,305 Second St: @BASS ISLAND PARK,25038039,MEDICAL PROBLEM,2025-05-27
05/26/2025 17:16,293 South,25038040,BROADCAST MESSAGE,2025-05-27
05/26/2025 17:18,636 Grove St,25038043,PARTY COMPLAINT,2025-05-27
05/26/2025 13:35,Granite St / S Main St: @GRANITE SQUARE,25037994,ACCIDENT,2025-05-27
05/26/2025 17:24,196 S Willow St: @MCDONALDS S WILLOW,25038045,ASSAULT,2025-05-27
05/26/2025 17:29,492 Lincoln St: @ENRIGHT PARK,25038044,SPECIAL ATTENTION,2025-05-27
05/26/2025 17:36,145 Parkside Ave: @GOSSLER SCHOOL,25038046,SUSPICIOUS ACTIVITY,2025-05-27
05/26/2025 17:41,267 Woodland Ave,25038048,CHECK CONDITION OF SUBJECT,2025-05-27
05/26/2025 17:44,450 Bridge St: @DERRYFIELD PARK,25038047,ACCIDENT,2025-05-27
05/26/2025 17:48,610 Grove St,25038049,BROADCAST MESSAGE,2025-05-27
05/26/2025 17:50,253 Wilson St: @DUBAI NIGHT CLUB,25038050,ADDED INFO TO PREVIOUS CASE,2025-05-27
05/26/2025 17:51,Pine St / Laurel St,25038051,TRAFFIC STOP,2025-05-27
05/26/2025 17:51,255 N Bay St,25038052,CHECK AREA FOR PROBLEM,2025-05-27
05/26/2025 18:05,568 Lincoln St,25038053,FIREWORKS,2025-05-27
05/26/2025 18:09,7 Arbutus Ln,25038054,CHECK CONDITION OF SUBJECT,2025-05-27
05/26/2025 18:13,13 Arbutus Ln,25038055,CHECK AREA FOR PROBLEM,2025-05-27
05/26/2025 18:16,625 Mammoth Rd: @DERRYFIELD COUNTRY CLUB,25038056,ANIMAL COMPLAINTS,2025-05-27
05/26/2025 16:15,692 Rimmon St,25038027,CHECK AREA FOR PROBLEM,2025-05-27
05/26/2025 16:11,535 Beech St: @CENTRAL HIGH SCHOOL,25038024,HOMELESS ISSUES,2025-05-27
05/26/2025 16:04,227 Willow St: @Lous Custom Exhaust,25038023,ALARM BURGLARY,2025-05-27
05/26/2025 16:03,1050 Gold St: @ENTERPRISE CAR SALES,25038022,ALARM BURGLARY,2025-05-27
05/26/2025 13:46,839 Hanover St: @ST MARYS BANK HANOVER ST,25037995,SUSPICIOUS ACTIVITY,2025-05-27
05/26/2025 14:02,UNION ST / MERRIMACK ST,25037996,HOTSPOT PATROL,2025-05-27
05/26/2025 14:04,772 Cilley Rd,25037997,CHECK CONDITION OF SUBJECT,2025-05-27
05/26/2025 14:10,282 Front St,25037998,ACCIDENT,2025-05-27
05/26/2025 14:20,Mechanic St / Elm St,25037999,FOUND PROPERTY,2025-05-27
05/26/2025 14:21,25038001,,,2025-05-27
05/26/2025 14:23,435 Kelley St: @UNCLE BOB'S MARKET,25038000,KIDS PROBLEM,2025-05-27
05/26/2025 14:35,150 W Clarke St: @COLONIAL VILLAGE #150,25038002,VIOLATION OF BAIL,2025-05-27
05/26/2025 14:37,60 Beech St: @DOMINOS BEECH ST,25038003,CHECK AREA FOR PROBLEM,2025-05-27
05/26/2025 14:41,Amory St / Cartier St,25038004,ACCIDENT WITH INJURY,2025-05-27
05/26/2025 14:50,25038005,,,2025-05-27
05/26/2025 14:56,364 Orange St,25038006,MEDICAL PROBLEM,2025-05-27
05/26/2025 15:03,755 ELM ST: @VETERAN'S PARK,25038007,SPECIAL ATTENTION,2025-05-27
05/26/2025 15:17,365 Lincoln St: @PRICE RITE (MANCHESTER SHOPPING C,25038008,ACCIDENT HIT AND RUN,2025-05-27
05/26/2025 15:31,126 W BAKER ST,25038009,SPECIAL ATTENTION,2025-05-27
05/26/2025 15:32,199 manchester st,25038010,SPECIAL ATTENTION,2025-05-27
05/26/2025 15:32,242 BEECH ST: @7-ELEVEN VALLEY ST,25038011,BUSINESS CHECK,2025-05-27
05/26/2025 15:36,YDC,25038012,SPECIAL ATTENTION,2025-05-27
05/26/2025 15:37,84 Sylvester St,25038013,BROADCAST MESSAGE,2025-05-27
05/26/2025 15:41,410 HOOKSETT RD: @LIVINGSTON PARK,25038014,SPECIAL ATTENTION,2025-05-27
05/26/2025 15:42,216 ELM ST: @DUNKIN DONUTS ELM/VALLEY,25038015,BUSINESS CHECK,2025-05-27
05/26/2025 15:47,Maple St / Spruce St,25038016,ACCIDENT WITH INJURY,2025-05-27
05/26/2025 15:50,166 PINE ST: @VALLEY CEMETERY,25038017,CHECK SUBJECT,2025-05-27
05/26/2025 15:55,93 S Maple St: @SAVERS,25038019,FOUND PROPERTY,2025-05-27
05/26/2025 15:55,199 MANCHESTER ST: @FIT - FAMLIES IN TRANSITION,25038018,SPECIAL ATTENTION,2025-05-27
05/26/2025 15:58,199 manchester st,25038020,SPECIAL ATTENTION,2025-05-27
05/26/2025 15:59,283 Pine St,25038021,CHECK SUBJECT,2025-05-27
05/26/2025 18:18,Granite St / West St,25038057,TRAFFIC STOP,2025-05-27
05/26/2025 18:18,Mast Rd / Bernard St,25038058,ASSIST FIRE,2025-05-27
05/26/2025 18:25,Mast Rd / Bernard St,25038059,TRAFFIC STOP,2025-05-27
05/26/2025 21:11,39 Wyoming Ave,25038091,CHECK CONDITION OF SUBJECT,2025-05-27
05/26/2025 21:24,381 Thornton St,25038093,MENTAL HEALTH ISSUE,2025-05-27
05/26/2025 21:25,Warsaw Ave / Willow St,25038094,FIREWORKS,2025-05-27
05/26/2025 21:25,"1061 Elm St: @ROI ENTERPRISES, INC",25038095,TRAFFIC STOP,2025-05-27
05/26/2025 21:29,271 Lowell St,25038098,PARTY COMPLAINT,2025-05-27
05/26/2025 21:29,122 Mcgregor St: @RITE AID MCGREGOR ST,25038096,TRAFFIC STOP,2025-05-27
05/26/2025 21:29,443 Chestnut St: @VICTORY PARK,25038097,CHECK SUBJECT,2025-05-27
05/26/2025 21:39,Sundial Ave / Queen City Ave,25038099,ANIMAL COMPLAINTS,2025-05-27
05/26/2025 21:42,58 Park Ave,25038101,HOMELESS ISSUES,2025-05-27
