datetime,location,incident_number,details,retrieval_date
05/21/2025 00:03,Barr St / Granite St,25036542,TRAFFIC STOP,2025-05-22
05/21/2025 14:58,Mcgregor St / W Bridge St: @MCGREGOR SQUARE,25036726,TRAFFIC STOP,2025-05-22
05/21/2025 15:15,35 Andrew St: @NORTH END ESTATES #35,25036734,SUSPICIOUS MOTOR VEHICLE,2025-05-22
05/21/2025 15:13,100 Mcgregor St: @CATHOLIC MEDICAL CENTER,25036732,MISSING PERSON,2025-05-22
05/21/2025 15:12,Smyth Ln / Mammoth Rd,25036735,CHECK AREA FOR PROBLEM,2025-05-22
05/21/2025 15:09,632 Silver St,25036731,STALKING ORDER,2025-05-22
05/21/2025 15:06,201 Hanover St,25036728,SPECIAL ATTENTION,2025-05-22
05/21/2025 15:03,102 Omalley St,25036729,UNRULY JUVENILE,2025-05-22
05/21/2025 14:57,Bridge St / Hall St,25036725,CHECK AREA FOR PROBLEM,2025-05-22
05/21/2025 14:40,S Main St / Parker St,25036718,CHECK SUBJECT,2025-05-22
05/21/2025 14:54,311 Spruce St,25036727,HOMELESS ISSUES,2025-05-22
05/21/2025 14:52,Union St / Central St,25036724,ACCIDENT,2025-05-22
05/21/2025 14:50,335 Millstone Ave,25036723,ANIMAL BITES,2025-05-22
05/21/2025 14:49,199 manchester st,25036721,SPECIAL ATTENTION,2025-05-22
05/21/2025 14:47,777 S Willow St: @DOLLAR TREE (S WILLOW ST PLAZA),25036722,THEFT,2025-05-22
05/21/2025 14:42,Bridge St / Beech St,25036720,BROADCAST MESSAGE,2025-05-22
05/21/2025 15:16,334 Union St: @DOLLAR DELUX,25036733,ADDED INFO TO PREVIOUS CASE,2025-05-22
05/21/2025 15:27,44 Welch Ave,25036736,CHECK CONDITION OF SUBJECT,2025-05-22
05/21/2025 15:30,64 Kara St,25036737,TRESPASSING,2025-05-22
05/21/2025 15:31,"1061 Elm St: @ROI ENTERPRISES, INC",25036739,CHECK SUBJECT,2025-05-22
05/21/2025 15:35,410 Hooksett Rd: @LIVINGSTON PARK,25036738,BROADCAST MESSAGE,2025-05-22
05/21/2025 15:36,49 Manchester St,25036740,ASSIST OTHER AGENCY,2025-05-22
05/21/2025 15:39,259 chestnut st,25036741,KNOCK AND TALK,2025-05-22
05/21/2025 15:45,101 Magnolia Rd,25036743,ANIMAL COMPLAINTS,2025-05-22
05/21/2025 15:46,Varney St / William St,25036742,ACCIDENT,2025-05-22
05/21/2025 16:01,241 Pine St: @SPIROU APTS,25036744,THEFT,2025-05-22
05/21/2025 16:04,242 E High St,25036745,VIOLATION OF BAIL,2025-05-22
05/21/2025 16:11,47 Manchester St: @ROBINSON HOUSE,25036748,ASSIST OTHER AGENCY,2025-05-22
05/21/2025 16:14,216 ELM ST: @DUNKIN DONUTS ELM/VALLEY,25036747,BUSINESS CHECK,2025-05-22
05/21/2025 16:25,1050 S WILLOW ST: @Alltown Mobil,25036750,BUSINESS CHECK,2025-05-22
05/21/2025 16:32,55 S Main St: @BURNS HI RISE,25036751,ADDED INFO TO PREVIOUS CASE,2025-05-22
05/21/2025 16:42,64 KARA ST,25036752,ANIMAL COMPLAINTS,2025-05-22
05/21/2025 16:44,47 manchester st,25036753,CHECK AREA FOR PROBLEM,2025-05-22
05/21/2025 14:41,476 Arah St,25036719,ALARM BURGLARY,2025-05-22
05/21/2025 14:38,372 Cedar St,25036716,CHECK SUBJECT,2025-05-22
05/21/2025 00:11,405 Valley St: @MPD,25036543,WARRANT,2025-05-22
05/21/2025 12:55,199 MANCHESTER ST: @FIT - FAMLIES IN TRANSITION,25036691,SPECIAL ATTENTION,2025-05-22
05/21/2025 13:13,17 Rimmon St,25036698,,2025-05-22
05/21/2025 13:13,887 Hanover St: @SHELL HANOVER ST,25036696,BROADCAST MESSAGE,2025-05-22
05/21/2025 13:09,445 Willow St: @VALLEY STREET JAIL,25036695,WAGON TRANSPORT,2025-05-22
05/21/2025 13:04,76 Main St: @CITY LIBRARY WEST,25036694,TRESPASSING,2025-05-22
05/21/2025 13:01,Valley St / Pine St,25036693,ACCIDENT,2025-05-22
05/21/2025 12:57,293 Wilson St: @CMC HEALTHCARE FOR THE HOMELESS SU,25036692,ADDED INFO TO PREVIOUS CASE,2025-05-22
05/21/2025 12:52,1602 Elm St: @MOBIL ELM ST,25036690,BROADCAST MESSAGE,2025-05-22
05/21/2025 14:26,85 S MAIN ST: @7-ELEVEN S MAIN ST,25036715,BUSINESS CHECK,2025-05-22
05/21/2025 12:27,Hanover St / Union St,25036689,TRAFFIC STOP,2025-05-22
05/21/2025 12:26,316 BEECH ST: @SHERIDAN EMMET PLAYGROUND,25036688,SPECIAL ATTENTION,2025-05-22
05/21/2025 12:25,704 Beacon St,25036687,ASSIST OTHER AGENCY,2025-05-22
05/21/2025 12:23,34 Beech St: @FW WEBB,25036685,HOMELESS ISSUES,2025-05-22
