datetime,location,incident_number,details,retrieval_date
05/13/2025 00:01,Main St / Putnam St,25034216,TRAFFIC STOP,2025-05-14
05/13/2025 16:34,VALLEY ST / BEECH ST,25034446,TRAFFIC STOP,2025-05-14
05/13/2025 16:28,125 BRIDGE ST: @PULASKI PARK,25034444,SPECIAL ATTENTION,2025-05-14
05/13/2025 16:26,Eddy Rd / Goffstown Rd: @Amoskeag Circle,25034443,ACCIDENT,2025-05-14
05/13/2025 16:24,275 Jewett St: @(OLD HALLSVILLE SCHOOL),25034442,CHECK AREA FOR PROBLEM,2025-05-14
05/13/2025 16:23,BEECH ST / SILVER ST,25034441,TRAFFIC STOP,2025-05-14
05/13/2025 16:20,501 UNION ST: @BRONSTEIN PARK,25034440,SPECIAL ATTENTION,2025-05-14
05/13/2025 16:19,PERIMETER RD,25034439,SPECIAL ATTENTION,2025-05-14
05/13/2025 16:19,FOUNDERS ACADEMY,25034436,SPECIAL ATTENTION,2025-05-14
05/13/2025 16:17,Red Coat Ln / Hooksett Rd,25034437,ACCIDENT,2025-05-14
05/13/2025 16:15,1 Mountain Laurel Way: @WATERFORD PLACE #1,25034438,MISSING PERSON,2025-05-14
05/13/2025 16:14,BEECH ST / SHASTA ST,25034435,TRAFFIC STOP,2025-05-14
05/13/2025 16:09,755 ELM ST: @VETERAN'S PARK,25034434,SPECIAL ATTENTION,2025-05-14
05/13/2025 16:06,210 EDDY RD: @MOBIL MART,25034432,BUSINESS CHECK,2025-05-14
05/13/2025 16:04,BEECH ST / SHASTA ST,25034430,TRAFFIC STOP,2025-05-14
05/13/2025 16:02,405 Valley St: @MPD,25034428,K9 TRAINING,2025-05-14
05/13/2025 16:02,1500 S Willow St: @Macy's (Mall of New Hampshire),25034429,ASSAULT,2025-05-14
05/13/2025 16:00,76 Walsh Ave,25034427,THEFT,2025-05-14
05/13/2025 15:56,444 Union St,25034426,DRUG ACTIVITY,2025-05-14
05/13/2025 16:31,199 Manchester St: @FIT - FAMLIES IN TRANSITION,25034445,CHECK SUBJECT,2025-05-14
05/13/2025 16:34,253 Amory St,25034447,EXPOSURE,2025-05-14
05/13/2025 15:54,Hanover St / Union St,25034425,ACCIDENT H&R IN PROGRESS,2025-05-14
05/13/2025 16:37,156 HANOVER ST: @NH INSTITUTE OF ART HANOVER ST,25034448,CHECK SUBJECT,2025-05-14
05/13/2025 17:05,83 TRAHAN ST: @ELMWOOD GARDEN COMMUNITY,25034465,SPECIAL ATTENTION,2025-05-14
05/13/2025 17:00,497 Hooksett Rd: @MR MAC'S MACARONI AND CHEESE,25034464,DISABLED MOTOR VEHICLE,2025-05-14
05/13/2025 16:59,62 Merrimack St,25034462,CHECK SUBJECT,2025-05-14
05/13/2025 16:53,361 Hall St,25034461,ANIMAL COMPLAINTS,2025-05-14
05/13/2025 16:51,75 Prospect St,25034460,CRIMINAL MISCHIEF,2025-05-14
05/13/2025 16:50,755 ELM ST: @VETERAN'S PARK,25034459,CHECK SUBJECT,2025-05-14
05/13/2025 16:49,MAPLE ST / VALLEY ST,25034458,TRAFFIC STOP,2025-05-14
05/13/2025 16:49,855 Hanover St,25034463,CHECK CONDITION OF SUBJECT,2025-05-14
05/13/2025 16:48,Chestnut St / Manchester St,25034456,CHECK SUBJECT,2025-05-14
05/13/2025 16:47,MAPLE ST / SOMERVILLE ST,25034455,SPECIAL ATTENTION,2025-05-14
05/13/2025 16:46,200 Joliette St,25034457,CHECK CONDITION OF SUBJECT,2025-05-14
05/13/2025 16:46,Bridge St / Chestnut St,25034454,TRAFFIC STOP,2025-05-14
05/13/2025 16:45,755 ELM ST: @VETERAN'S PARK,25034453,SPECIAL ATTENTION,2025-05-14
05/13/2025 16:44,VALLEY ST / BEECH ST,25034452,TRAFFIC STOP,2025-05-14
05/13/2025 16:42,40 Lake Ave: @Residence Inn,25034451,STOLEN MOTOR VEHICLE,2025-05-14
05/13/2025 16:38,1056 RIVER RD: @YDC,25034450,SPECIAL ATTENTION,2025-05-14
05/13/2025 16:37,BROWN / MCDONALDS,25034449,TRAFFIC STOP,2025-05-14
05/13/2025 15:56,Valley St / Maple St,25034431,CHECK CONDITION OF SUBJECT,2025-05-14
05/13/2025 15:53,300 Elm St: @FIRESTONE,25034423,HOMELESS ISSUES,2025-05-14
05/13/2025 00:04,1111 S WILLOW ST: @(1111 S WILLOW ST SHOPPING CENT,25034218,TRAFFIC STOP,2025-05-14
05/13/2025 14:47,456 Union St: @1269 CAFE,25034403,CHECK SUBJECT,2025-05-14
05/13/2025 14:46,15 Bradley St: @15 Bradley St,25034402,CHECK CONDITION OF SUBJECT,2025-05-14
05/13/2025 14:42,1000 Second St,25034400,ROAD RAGE,2025-05-14
05/13/2025 14:40,1496 BODWELL RD,25034399,TRAFFIC STOP,2025-05-14
05/13/2025 14:36,60 Rogers St: @60 ROGERS MILL BUILDING,25034398,ARGUMENT,2025-05-14
