datetime,location,incident_number,details,retrieval_date
05/18/2025 00:04,20 OLD GRANITE ST: @SOHO,25035686,SHOT SPOTTER,2025-05-19
05/18/2025 15:52,VALLEY ST / WILLOW ST,25035870,TRAFFIC STOP,2025-05-19
05/18/2025 15:09,199 Manchester St: @FIT - FAMLIES IN TRANSITION,25035856,ASSAULT,2025-05-19
05/18/2025 15:10,Beech St / Cilley Rd,25035857,ROAD RAGE,2025-05-19
05/18/2025 15:15,30 Everett St,25035859,ACCIDENT,2025-05-19
05/18/2025 15:15,482 Cedar St,25035858,MUSIC COMPLAINT,2025-05-19
05/18/2025 15:24,22 Quincy St,25035860,MENTAL HEALTH ISSUE,2025-05-19
05/18/2025 15:24,374 Central St,25035861,DRUG ACTIVITY,2025-05-19
05/18/2025 15:34,18 Pearl St,25035863,HOMELESS ISSUES,2025-05-19
05/18/2025 15:34,3 Waterford Way,25035862,SUSPICIOUS MOTOR VEHICLE,2025-05-19
05/18/2025 15:40,BRIDGE / ELM,25035864,TRAFFIC STOP,2025-05-19
05/18/2025 15:43,Porter St / Hayward St,25035865,BROADCAST MESSAGE,2025-05-19
05/18/2025 15:45,YDC,25035866,SPECIAL ATTENTION,2025-05-19
05/18/2025 15:46,216 ELM ST: @DUNKIN DONUTS ELM/VALLEY,25035867,BUSINESS CHECK,2025-05-19
05/18/2025 15:50,425 LAKE AVE: @LAKE AVE FOOD MART,25035868,BUSINESS CHECK,2025-05-19
05/18/2025 15:51,Bridge St / Walnut St,25035869,FOUND PROPERTY,2025-05-19
05/18/2025 15:55,1741 S Willow St: @BARNES & NOBLE,25035871,ACCIDENT WITH INJURY,2025-05-19
05/18/2025 00:06,20 OLD GRANITE ST: @SOHO,25035687,SPECIAL ATTENTION,2025-05-19
05/18/2025 16:09,407 Hayward St,25035872,NEIGHBOR COMPLAINT,2025-05-19
05/18/2025 16:21,Wayne St / Rimmon St,25035873,TRAFFIC STOP,2025-05-19
05/18/2025 16:22,211 W Hancock St,25035874,GUNSHOT WOUND,2025-05-19
05/18/2025 16:22,GOFFS FALLS RD / WESTWOOD DR,25035875,TRAFFIC STOP,2025-05-19
05/18/2025 16:23,150 W Clarke St: @COLONIAL VILLAGE #150,25035877,HANGUP CALL,2025-05-19
05/18/2025 16:24,210 EDDY RD: @MOBIL MART,25035876,BUSINESS CHECK,2025-05-19
05/18/2025 16:26,HANOVER ST / 93 S OFF RAMP TO HANOVER ST EXIT 6,25035879,ACCIDENT,2025-05-19
05/18/2025 16:26,264 Mason St: @ROCK RIMMON PARK,25035878,CRIMINAL THREATENING,2025-05-19
05/18/2025 16:30,907 Second St: @MCDONALDS SECOND ST,25035880,CHECK AREA FOR PROBLEM,2025-05-19
05/18/2025 16:39,Elm St / W Salmon St: @Amoskeag Bridge,25035882,PARKING COMPLAINT,2025-05-19
05/18/2025 16:39,450 Bridge St: @DERRYFIELD PARK,25035883,THEFT,2025-05-19
05/18/2025 16:44,199 MANCHESTER ST: @FIT - FAMLIES IN TRANSITION,25035884,HOMELESS ISSUES,2025-05-19
05/18/2025 16:44,30 Everett Street ,25035885,CHECK SUBJECT,2025-05-19
05/18/2025 16:49,Lowell St / Union St,25035886,TRAFFIC STOP,2025-05-19
05/18/2025 15:04,21 S Jewett St,25035855,,2025-05-19
05/18/2025 14:42,Goffstown Rd / Eddy Rd,25035854,ROAD RAGE,2025-05-19
05/18/2025 14:38,80 Hanover St: @PALACE THEATRE,25035853,FOUND PROPERTY,2025-05-19
05/18/2025 14:37,275 Jewett St: @(OLD HALLSVILLE SCHOOL),25035852,ALARM BURGLARY,2025-05-19
05/18/2025 11:26,443 CHESTNUT ST: @VICTORY PARK,25035823,SPECIAL ATTENTION,2025-05-19
05/18/2025 11:29,125 BRIDGE ST: @PULASKI PARK,25035824,SPECIAL ATTENTION,2025-05-19
05/18/2025 11:31,405 VALLEY ST: @MPD,25035825,ADMINISTRATIVE MISC,2025-05-19
05/18/2025 11:33,Auburn St / Lincoln St,25035826,CHECK SUBJECT,2025-05-19
05/18/2025 11:58,1500 S Willow St: @Windsor (Mall of New Hampshire),25035829,CIVIL ISSUE,2025-05-19
05/18/2025 12:00,501 UNION ST: @BRONSTEIN PARK,25035827,SPECIAL ATTENTION,2025-05-19
05/18/2025 12:00,"1061 Elm St: @ROI ENTERPRISES, INC",25035828,HOMELESS ISSUES,2025-05-19
05/18/2025 12:10,55 S Main St: @BURNS HI RISE,25035830,CRIMINAL THREATENING,2025-05-19
05/18/2025 12:14,199 manchester st,25035831,SPECIAL ATTENTION,2025-05-19
05/18/2025 12:19,153 Beech St,25035832,MENTAL HEALTH ISSUE,2025-05-19
05/18/2025 12:35,80 CANAL ST: @NBT BANK,25035833,ALARM BURGLARY,2025-05-19
05/18/2025 12:36,60 Rogers St: @60 ROGERS MILL BUILDING,25035834,HOMELESS ISSUES,2025-05-19
05/18/2025 12:40,48 GATES ST,25035835,ASSIST DCYF,2025-05-19
05/18/2025 12:45,180 Melrose St,25035836,ASSAULT,2025-05-19
05/18/2025 12:57,S MAIN ST / HARVELL ST,25035837,ACCIDENT WITH INJURY,2025-05-19
05/18/2025 13:11,755 ELM ST: @VETERAN'S PARK,25035838,SPECIAL ATTENTION,2025-05-19
05/18/2025 13:11,614 Montgomery St,25035839,THEFT,2025-05-19
05/18/2025 13:19,199 manchester st,25035840,SPECIAL ATTENTION,2025-05-19
05/18/2025 13:29,377 S Willow St: @ZOO HEALTH CLUB (MANCHESTER COMM,25035841,ACCIDENT,2025-05-19
05/18/2025 13:33,405 Valley St: @MPD,25035842,ROAD RAGE,2025-05-19
05/18/2025 13:34,SMYTH RD / LINDEN ST,25035843,ASSIST OTHER AGENCY,2025-05-19
05/18/2025 13:37,608 Chestnut St: @INTERIM HEALTH,25035844,ALARM BURGLARY,2025-05-19
05/18/2025 13:39,1 Elliot Way: @ELLIOT HOSPITAL,25035851,BROADCAST MESSAGE,2025-05-19
05/18/2025 13:49,Beech St / Somerville St,25035845,ANIMAL COMPLAINTS,2025-05-19
05/18/2025 13:50,41 Dunbar St,25035846,THEFT,2025-05-19
05/18/2025 13:51,177 Jobin Dr,25035847,CRIMINAL THREATENING,2025-05-19
05/18/2025 14:03,192 Second St,25035848,CHECK CONDITION OF SUBJECT,2025-05-19
05/18/2025 14:15,201 John E Devine Dr: @HANNAFORD JOHN E DEVINE DR,25035849,DISORDERLY CONDUCT IN PROGRESS,2025-05-19
05/18/2025 14:17,129 March Ave: @HOME DEPOT,25035850,BROADCAST MESSAGE,2025-05-19
05/18/2025 16:51,443 chestnut st,25035887,HOMELESS ISSUES,2025-05-19
05/18/2025 16:51,Hanover St / Beech St,25035888,TRAFFIC STOP,2025-05-19
05/18/2025 16:56,ELM ST / LAKE AVE,25035889,TRAFFIC STOP,2025-05-19
05/18/2025 19:56,25 Laval St: @NORMAN BAKERY APTS,25035923,MENTAL HEALTH ISSUE,2025-05-19
05/18/2025 20:03,Ash St / Lowell St,25035925,BROADCAST MESSAGE,2025-05-19
