time_stamp,last_seen,sensor_index,name,model,firmware_version,latitude,longitude,altitude,temperature_a,temperature_b,time_executed,pm2.5_10minute_a,pm2.5_10minute_b,pm2.5_diff,pm2.5_reldiff,pm2.5_jumpa,pm2.5_jumpb,pm2.5_jumpreldiff,pm2.5_qa_flag,pm2.5_uncorrected_avg,humidity_a,humidity_b,rh_diff,rh_jumpa,rh_jumpb,rh_jumpdiff,rh_qa_flag,rh_avg,pm2.5_corrected,updated_version
2025-04-28 00:00:06,04-27-2025 23:59:07,1202,KSC 19,PA-II,6.06b,42.936554,-72.27102,488,51,None,04-28-2025 00:00:01,6.6,6.6,0.0,0.0,0,0,0,Passed,6.6,59,0,59.0,0,0,0.0,RHZB,59,2.06,True
2025-04-28 00:00:06,04-27-2025 15:54:18,244091,Center Harbor Fire Station,PA-II-FLEX,7.04,43.708385,-71.46329,558,53,53,04-28-2025 00:00:01,0.0,0.0,0.0,0,0,0,0,T,T,,44,44,0,0,0.0,Passed,,,True
2025-04-28 00:00:06,04-27-2025 23:58:40,221421,Nashua 2,PA-II-FLEX,7.04,42.7496,-71.51419,198,61,61,04-28-2025 00:00:01,0.8,1.3,0.5,48.0,0,0,0,Passed,1.05,31,31,0.0,0,0,0.0,Passed,31.0,0.63,True
2025-04-28 00:00:06,04-27-2025 23:58:43,220415,Nashua 1,PA-II-FLEX,7.04,42.75815,-71.4652,151,57,57,04-28-2025 00:00:01,0.8,0.8,0.0,0.0,0,0,0,Passed,0.8,38,38,0.0,0,0,0.0,Passed,38.0,0,True
2025-04-28 00:00:06,04-27-2025 23:57:55,200757,Sutton Mills,PA-II-FLEX,7.04,43.33507,-71.95151,750,52,52,04-28-2025 00:00:01,1.6,1.7,0.1,6.0,0,0,0,Passed,1.65,45,45,0.0,0,0,0.0,Passed,45.0,0.02,True
2025-04-28 00:00:06,04-27-2025 23:58:01,196631,We Share The Air,PA-II-FLEX,7.04,43.18085,-70.866714,140,57,57,04-28-2025 00:00:01,0.0,0.0,0.0,0,0,0,0,Passed,0.0,49,49,0.0,0,0,0.0,Passed,49.0,0,True
2025-04-28 00:00:06,04-27-2025 23:59:45,194263,Pembroke_CAMP_40,PA-II-FLEX,7.04,43.13209,-71.46017,204,55,55,04-28-2025 00:00:01,1.1,1.2,0.1,9.0,0,0,0,Passed,1.15,43,43,0.0,0,0,0.0,Passed,43.0,0,True
2025-04-28 00:00:06,04-27-2025 23:58:32,189581,New Hampton,PA-II-FLEX,7.04,43.6174,-71.6282,523,52,52,04-28-2025 00:00:01,1.5,1.6,0.1,6.0,0,0,0,Passed,1.55,48,48,0.0,0,0,0.0,Passed,48.0,0,True
2025-04-28 00:00:06,04-27-2025 23:57:53,175137,MHT9 Hanover Street,PA-II-FLEX,7.04,42.990227,-71.43767,357,57,57,04-28-2025 00:00:01,0.9,0.9,0.0,0.0,0,0,0,Passed,0.9,43,43,0.0,0,0,0.0,Passed,43.0,0,True
2025-04-28 00:00:06,04-27-2025 23:59:01,160753,KSC 42,PA-II,7.02,42.957714,-72.3163,521,46,0,04-28-2025 00:00:01,4.5,5.6,1.1,22.0,0,0,0,Passed,5.05,58,0,58.0,0,0,0.0,RHZB,58,1.18,True
2025-04-28 00:00:06,04-27-2025 23:59:00,154425,MHT4 North End Manchester,PA-II-SD,7.02,43.023964,-71.46163,383,54,0,04-28-2025 00:00:01,1.6,1.4,0.2,13.0,0,0,0,Passed,1.5,47,0,47.0,0,0,0.0,RHZB,47,0,True
2025-04-28 00:00:06,04-27-2025 14:51:02,154045,MHT3 Northwest School Manchester,PA-II-SD,7.02,42.999123,-71.48408,240,56,0,04-28-2025 00:00:01,0.0,0.0,0.0,0,0,0,0,T,T,,40,0,0,0,0.0,Passed,,,True
2025-04-28 00:00:06,04-27-2025 23:59:19,154041,MHT2 Glosser/Parkside School2 Manchester,PA-II-SD,7.02,42.988956,-71.47882,190,53,0,04-28-2025 00:00:01,1.6,1.4,0.2,13.0,0,0,0,Passed,1.5,48,0,48.0,0,0,0.0,RHZB,48,0,True
2025-04-28 00:00:06,04-27-2025 23:58:28,154001,MHT7 Hayward Street,PA-II-SD,7.02,42.980053,-71.44131,297,53,0,04-28-2025 00:00:01,1.6,1.1,0.5,37.0,0,0,0,Passed,1.35,47,0,47.0,0,0,0.0,RHZB,47,0,True
2025-04-28 00:00:06,04-27-2025 23:59:31,153987,MHT 6 UU Church,PA-II-SD,7.02,42.998104,-71.45816,250,54,0,04-28-2025 00:00:01,1.3,1.5,0.2,14.0,0,0,0,Passed,1.4,44,0,44.0,0,0,0.0,RHZB,44,0,True
2025-04-28 00:00:06,04-27-2025 23:59:05,187097,Convergent,PA-II-FLEX,7.04,42.758415,-71.65097,605,60,60,04-28-2025 00:00:01,1.0,0.6,0.4,50.0,0,0,0,Passed,0.8,36,36,0.0,0,0,0.0,Passed,36.0,0.13,True
2025-04-28 00:00:06,04-27-2025 23:59:41,153792,Pembroke_CAMP_Test_BM39,PA-II-SD,7.02,43.132427,-71.458275,231,51,0,04-28-2025 00:00:01,1.8,1.3,0.5,32.0,0,0,0,Passed,1.55,51,0,51.0,0,0,0.0,RHZB,51,0,True
2025-04-28 00:00:06,04-27-2025 23:59:41,153796,Pembroke_CAMP_Test_BM35,PA-II-SD,7.02,43.13241,-71.45862,229,51,0,04-28-2025 00:00:01,1.3,1.6,0.3,21.0,0,0,0,Passed,1.45,51,0,51.0,0,0,0.0,RHZB,51,0,True
2025-04-28 00:00:06,04-27-2025 23:58:11,12208,KSC 11,PA-II,7.02,42.94131,-72.28043,507,51,0,04-28-2025 00:00:01,4.4,4.6,0.2,4.0,0,0,0,Passed,4.5,51,0,51.0,0,0,0.0,RHZB,51,1.33,True
2025-04-28 00:00:06,04-27-2025 23:59:11,115703,"Waterville Valley, NH",PA-II,7.02,43.953625,-71.50886,1493,46,0,04-28-2025 00:00:01,1.2,1.4,0.2,15.0,0,0,0,Passed,1.3,59,0,59.0,0,0,0.0,RHZB,59,0,True
2025-04-28 00:00:06,04-27-2025 23:59:30,137660,"Richmond Road, Troy",PA-II,7.02,42.819466,-72.20832,1272,45,0,04-28-2025 00:00:01,0.3,0.3,0.0,0.0,0,0,0,Passed,0.3,65,0,65.0,0,0,0.0,RHZB,65,0,True
2025-04-28 00:00:06,04-27-2025 23:58:57,143456,Junder22,PA-II,7.02,43.08963,-71.50244,619,50,0,04-28-2025 00:00:01,1.0,0.9,0.1,11.0,0,0,0,Passed,0.95,48,0,48.0,0,0,0.0,RHZB,48,0,True
2025-04-28 00:00:06,04-27-2025 23:58:01,153734,Pembroke_CAMP_Test_BM33,PA-II-SD,7.02,43.132404,-71.458824,231,51,0,04-28-2025 00:00:01,1.4,1.6,0.2,13.0,0,0,0,Passed,1.5,48,0,48.0,0,0,0.0,RHZB,48,0,True
2025-04-28 00:00:06,04-27-2025 23:58:55,153512,MHT5 Northest Manchester- Cutler Lane,PA-II-SD,7.02,43.01304,-71.41953,495,52,0,04-28-2025 00:00:01,1.1,1.1,0.0,0.0,0,0,0,Passed,1.1,49,0,49.0,0,0,0.0,RHZB,49,0,True
2025-04-28 00:00:06,04-27-2025 23:59:41,153758,Pembroke_CAMP_Test_BM34,PA-II-SD,7.02,43.13241,-71.458725,230,50,0,04-28-2025 00:00:01,1.8,1.5,0.3,18.0,0,0,0,Passed,1.65,50,0,50.0,0,0,0.0,RHZB,50,0,True
